,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Zaid Abdul-Aziz,C,24.0,SEA,61.0,0.0,1276.0,7.4,16.8,0.441,0.0,0.0,0.0,7.4,16.8,0.441,3.9,5.3,0.739,0.0,0.0,13.2,1.2,0.0,0.0,0.0,3.3,18.8
1,Kareem Abdul-Jabbar*,C,23.0,MIL,82.0,0.0,3288.0,11.6,20.2,0.577,0.0,0.0,0.0,11.6,20.2,0.577,5.1,7.5,0.69,0.0,0.0,14.4,3.0,0.0,0.0,0.0,2.9,28.4
2,Don Adams,SF,23.0,SDR,82.0,0.0,2374.0,5.9,14.5,0.409,0.0,0.0,0.0,5.9,14.5,0.409,2.4,3.2,0.731,0.0,0.0,8.8,2.6,0.0,0.0,0.0,5.2,14.2
3,Rick Adelman,PG,24.0,POR,81.0,0.0,2303.0,5.9,14.0,0.422,0.0,0.0,0.0,5.9,14.0,0.422,4.2,5.8,0.724,0.0,0.0,4.4,5.9,0.0,0.0,0.0,3.3,16.0
4,Lucius Allen,PG,23.0,MIL,61.0,0.0,1162.0,5.5,12.3,0.447,0.0,0.0,0.0,5.5,12.3,0.447,2.4,3.4,0.7,0.0,0.0,4.7,5.0,0.0,0.0,0.0,3.3,13.4
5,Cliff Anderson,SG,26.0,TOT,28.0,0.0,198.0,3.6,11.8,0.308,0.0,0.0,0.0,3.6,11.8,0.308,8.4,12.2,0.687,0.0,0.0,8.7,3.6,0.0,0.0,0.0,5.3,15.6
6,Cliff Anderson,SG,26.0,CLE,23.0,0.0,171.0,4.0,12.4,0.322,0.0,0.0,0.0,4.0,12.4,0.322,8.6,12.6,0.683,0.0,0.0,7.8,3.4,0.0,0.0,0.0,4.6,16.6
7,Cliff Anderson,SG,26.0,PHI,5.0,0.0,27.0,1.3,8.0,0.167,0.0,0.0,0.0,1.3,8.0,0.167,6.7,9.3,0.714,0.0,0.0,14.7,5.3,0.0,0.0,0.0,9.3,9.3
8,Tiny Archibald*,PG,22.0,CIN,82.0,0.0,2867.0,6.1,13.7,0.444,0.0,0.0,0.0,6.1,13.7,0.444,4.2,5.6,0.757,0.0,0.0,3.0,5.7,0.0,0.0,0.0,2.7,16.4
9,Bob Arnzen,SF,23.0,CIN,55.0,0.0,594.0,7.8,16.8,0.462,0.0,0.0,0.0,7.8,16.8,0.462,2.7,3.2,0.865,0.0,0.0,9.2,1.5,0.0,0.0,0.0,3.3,18.2
10,Al Attles*,PG,34.0,SFW,34.0,0.0,321.0,2.5,6.1,0.407,0.0,0.0,0.0,2.5,6.1,0.407,2.7,4.6,0.585,0.0,0.0,4.5,6.5,0.0,0.0,0.0,6.6,7.6
11,Dennis Awtrey,C,22.0,PHI,70.0,0.0,1292.0,5.6,11.7,0.475,0.0,0.0,0.0,5.6,11.7,0.475,2.9,4.4,0.662,0.0,0.0,12.0,2.5,0.0,0.0,0.0,5.9,14.0
12,Jim Barnes,PF,29.0,BAL,11.0,0.0,100.0,5.4,10.1,0.536,0.0,0.0,0.0,5.4,10.1,0.536,2.5,4.0,0.636,0.0,0.0,5.8,2.9,0.0,0.0,0.0,8.3,13.3
13,Dick Barnett,SG,34.0,NYK,82.0,0.0,2843.0,6.8,15.0,0.456,0.0,0.0,0.0,6.8,15.0,0.456,2.4,3.5,0.694,0.0,0.0,3.0,2.8,0.0,0.0,0.0,2.9,16.1
14,Jim Barnett,SG,26.0,POR,78.0,0.0,2371.0,8.5,19.5,0.436,0.0,0.0,0.0,8.5,19.5,0.436,4.9,6.1,0.811,0.0,0.0,5.7,4.9,0.0,0.0,0.0,2.9,21.9
15,Moe Barr,G,26.0,CIN,31.0,0.0,145.0,6.2,15.4,0.403,0.0,0.0,0.0,6.2,15.4,0.403,2.7,3.2,0.846,0.0,0.0,5.0,7.0,0.0,0.0,0.0,6.7,15.1
16,Johnny Baum,SF,24.0,CHI,62.0,0.0,543.0,8.2,19.4,0.42,0.0,0.0,0.0,8.2,19.4,0.42,2.7,3.8,0.69,0.0,0.0,8.3,2.1,0.0,0.0,0.0,3.6,19.0
17,Elgin Baylor*,SF,36.0,LAL,2.0,0.0,57.0,5.1,12.0,0.421,0.0,0.0,0.0,5.1,12.0,0.421,2.5,3.8,0.667,0.0,0.0,6.9,1.3,0.0,0.0,0.0,3.8,12.6
18,Walt Bellamy*,C,31.0,ATL,82.0,0.0,2908.0,5.4,10.9,0.493,0.0,0.0,0.0,5.4,10.9,0.493,4.2,6.9,0.604,0.0,0.0,13.1,2.8,0.0,0.0,0.0,3.4,14.9
19,Dave Bing*,PG,27.0,DET,82.0,0.0,3065.0,9.4,20.1,0.467,0.0,0.0,0.0,9.4,20.1,0.467,7.2,9.1,0.797,0.0,0.0,4.3,4.8,0.0,0.0,0.0,2.7,26.0
20,Tom Black,C,29.0,TOT,71.0,0.0,873.0,5.0,12.4,0.402,0.0,0.0,0.0,5.0,12.4,0.402,2.4,3.6,0.648,0.0,0.0,10.7,1.8,0.0,0.0,0.0,5.6,12.3
