,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
10,Dennis Awtrey,C,24.0,CHI,79.0,0.0,1650.0,3.1,6.5,0.48,0.0,0.0,0.0,3.1,6.5,0.48,1.9,3.3,0.57,0.0,0.0,9.4,4.8,0.0,0.0,0.0,4.9,8.1
11,Dick Barnett,SG,36.0,NYK,51.0,0.0,514.0,6.2,15.8,0.389,0.0,0.0,0.0,6.2,15.8,0.389,1.1,2.1,0.533,0.0,0.0,2.9,3.5,0.0,0.0,0.0,3.6,13.4
12,Jim Barnett,PG,28.0,GSW,82.0,0.0,2215.0,6.4,13.7,0.467,0.0,0.0,0.0,6.4,13.7,0.467,3.0,3.5,0.843,0.0,0.0,4.1,4.9,0.0,0.0,0.0,2.4,15.8
13,Rick Barry*,SF,28.0,GSW,82.0,0.0,3075.0,8.6,19.1,0.452,0.0,0.0,0.0,8.6,19.1,0.452,4.2,4.6,0.902,0.0,0.0,8.5,4.7,0.0,0.0,0.0,2.9,21.4
14,Butch Beard,PG,25.0,SEA,73.0,0.0,1403.0,4.9,11.2,0.439,0.0,0.0,0.0,4.9,11.2,0.439,2.6,3.6,0.714,0.0,0.0,4.5,6.3,0.0,0.0,0.0,3.6,12.4
15,Walt Bellamy*,C,33.0,ATL,74.0,0.0,2802.0,5.8,11.6,0.505,0.0,0.0,0.0,5.8,11.6,0.505,3.6,6.8,0.538,0.0,0.0,12.4,2.3,0.0,0.0,0.0,3.1,15.3
16,Henry Bibby,PG,23.0,NYK,55.0,0.0,475.0,5.9,15.5,0.38,0.0,0.0,0.0,5.9,15.5,0.38,5.5,6.5,0.849,0.0,0.0,6.2,4.9,0.0,0.0,0.0,5.1,17.4
17,Dave Bing*,PG,29.0,DET,82.0,0.0,3361.0,7.4,16.5,0.448,0.0,0.0,0.0,7.4,16.5,0.448,4.9,6.0,0.814,0.0,0.0,3.2,6.8,0.0,0.0,0.0,2.5,19.7
18,John Block,PF,28.0,TOT,73.0,0.0,2041.0,6.9,15.6,0.441,0.0,0.0,0.0,6.9,15.6,0.441,5.3,6.7,0.794,0.0,0.0,9.9,2.0,0.0,0.0,0.0,4.3,19.1
19,John Block,PF,28.0,PHI,48.0,0.0,1558.0,7.2,16.3,0.441,0.0,0.0,0.0,7.2,16.3,0.441,5.5,7.0,0.781,0.0,0.0,10.2,2.2,0.0,0.0,0.0,4.0,19.8
20,John Block,PF,28.0,KCO,25.0,0.0,483.0,6.0,13.4,0.444,0.0,0.0,0.0,6.0,13.4,0.444,4.8,5.7,0.842,0.0,0.0,8.9,1.4,0.0,0.0,0.0,5.1,16.7
21,Tom Boerwinkle,C,27.0,CHI,8.0,0.0,176.0,1.8,4.9,0.375,0.0,0.0,0.0,1.8,4.9,0.375,2.5,4.1,0.6,0.0,0.0,11.0,8.2,0.0,0.0,0.0,4.5,6.1
22,Freddie Boyd,PG,22.0,PHI,82.0,0.0,2351.0,5.5,14.1,0.392,0.0,0.0,0.0,5.5,14.1,0.392,2.1,3.1,0.68,0.0,0.0,3.2,4.6,0.0,0.0,0.0,2.8,13.2
23,Steve Bracey,PG,22.0,ATL,70.0,0.0,1050.0,6.6,13.5,0.486,0.0,0.0,0.0,6.6,13.5,0.486,2.5,3.8,0.664,0.0,0.0,3.7,4.3,0.0,0.0,0.0,4.3,15.7
24,Bill Bradley*,SF,29.0,NYK,82.0,0.0,2998.0,6.9,15.0,0.459,0.0,0.0,0.0,6.9,15.0,0.459,2.0,2.3,0.871,0.0,0.0,3.6,4.4,0.0,0.0,0.0,3.3,15.8
25,Bill Bridges,PF,33.0,TOT,82.0,0.0,2867.0,4.2,9.1,0.461,0.0,0.0,0.0,4.2,9.1,0.461,2.2,3.2,0.702,0.0,0.0,11.4,2.7,0.0,0.0,0.0,3.7,10.6
26,Bill Bridges,PF,33.0,PHI,10.0,0.0,376.0,4.5,12.0,0.376,0.0,0.0,0.0,4.5,12.0,0.376,4.4,6.2,0.708,0.0,0.0,11.7,2.2,0.0,0.0,0.0,3.4,13.4
27,Bill Bridges,PF,33.0,LAL,72.0,0.0,2491.0,4.1,8.6,0.479,0.0,0.0,0.0,4.1,8.6,0.479,1.9,2.7,0.7,0.0,0.0,11.3,2.8,0.0,0.0,0.0,3.8,10.2
29,John Brisker,SF,25.0,SEA,70.0,0.0,1633.0,7.8,17.8,0.435,0.0,0.0,0.0,7.8,17.8,0.435,4.3,5.2,0.822,0.0,0.0,7.0,3.3,0.0,0.0,0.0,3.7,19.8
30,Fred Brown,SG,24.0,SEA,79.0,0.0,2320.0,7.3,16.1,0.455,0.0,0.0,0.0,7.3,16.1,0.455,1.9,2.3,0.818,0.0,0.0,4.9,6.8,0.0,0.0,0.0,3.5,16.5
31,Roger Brown,C,22.0,LAL,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,21.6,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,7.2
32,Corky Calhoun,SF,22.0,PHO,82.0,0.0,2025.0,3.8,8.0,0.469,0.0,0.0,0.0,3.8,8.0,0.469,1.3,1.7,0.74,0.0,0.0,6.0,1.4,0.0,0.0,0.0,3.8,8.8
33,Austin Carr,SG,24.0,CLE,82.0,0.0,3097.0,8.2,18.3,0.446,0.0,0.0,0.0,8.2,18.3,0.446,3.3,4.0,0.822,0.0,0.0,4.3,3.2,0.0,0.0,0.0,2.2,19.6
34,Fred Carter,SG,27.0,PHI,81.0,0.0,2993.0,8.2,19.4,0.421,0.0,0.0,0.0,8.2,19.4,0.421,3.1,4.4,0.704,0.0,0.0,5.8,4.2,0.0,0.0,0.0,3.0,19.4
35,Wilt Chamberlain*,C,36.0,LAL,82.0,0.0,3542.0,4.3,6.0,0.727,0.0,0.0,0.0,4.3,6.0,0.727,2.4,4.6,0.51,0.0,0.0,15.5,3.7,0.0,0.0,0.0,1.9,11.0
36,Don Chaney,SG,26.0,BOS,79.0,0.0,2488.0,6.0,12.4,0.482,0.0,0.0,0.0,6.0,12.4,0.482,3.0,3.9,0.787,0.0,0.0,6.5,3.2,0.0,0.0,0.0,4.0,15.0
37,Phil Chenier,SG,22.0,BAL,71.0,0.0,2776.0,7.8,17.3,0.452,0.0,0.0,0.0,7.8,17.3,0.452,2.5,3.2,0.795,0.0,0.0,3.7,3.9,0.0,0.0,0.0,2.1,18.1
38,Bob Christian,C,26.0,ATL,55.0,0.0,759.0,4.0,7.4,0.548,0.0,0.0,0.0,4.0,7.4,0.548,2.8,3.7,0.759,0.0,0.0,14.5,2.2,0.0,0.0,0.0,5.3,10.9
39,Archie Clark,PG,31.0,BAL,39.0,0.0,1477.0,7.4,14.5,0.507,0.0,0.0,0.0,7.4,14.5,0.507,2.7,3.3,0.81,0.0,0.0,3.1,6.7,0.0,0.0,0.0,2.7,17.4
40,Jim Cleamons,PG,23.0,CLE,80.0,0.0,1392.0,5.0,10.9,0.454,0.0,0.0,0.0,5.0,10.9,0.454,1.9,2.6,0.743,0.0,0.0,4.3,5.3,0.0,0.0,0.0,2.8,11.9
41,Barry Clemens,SF,29.0,CLE,72.0,0.0,1119.0,6.7,13.0,0.516,0.0,0.0,0.0,6.7,13.0,0.516,1.7,2.2,0.779,0.0,0.0,6.8,3.7,0.0,0.0,0.0,4.4,15.2
42,Mel Counts,C,31.0,TOT,66.0,0.0,658.0,7.2,16.1,0.449,0.0,0.0,0.0,7.2,16.1,0.449,2.1,3.2,0.672,0.0,0.0,13.8,3.6,0.0,0.0,0.0,5.8,16.6
43,Mel Counts,C,31.0,PHI,7.0,0.0,47.0,3.8,12.3,0.313,0.0,0.0,0.0,3.8,12.3,0.313,0.0,0.0,0.0,0.0,0.0,12.3,2.3,0.0,0.0,0.0,6.1,7.7
44,Mel Counts,C,31.0,LAL,59.0,0.0,611.0,7.5,16.4,0.457,0.0,0.0,0.0,7.5,16.4,0.457,2.3,3.4,0.672,0.0,0.0,14.0,3.7,0.0,0.0,0.0,5.8,17.3
45,Dave Cowens*,C,24.0,BOS,82.0,0.0,3425.0,7.8,17.2,0.452,0.0,0.0,0.0,7.8,17.2,0.452,2.1,2.8,0.779,0.0,0.0,14.0,3.5,0.0,0.0,0.0,3.3,17.7
46,Pete Cross,C,24.0,TOT,29.0,0.0,157.0,1.4,5.7,0.24,0.0,0.0,0.0,1.4,5.7,0.24,1.8,4.1,0.444,0.0,0.0,14.0,2.5,0.0,0.0,0.0,6.6,4.6
47,Pete Cross,C,24.0,KCO,3.0,0.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.5,0.0
48,Pete Cross,C,24.0,SEA,26.0,0.0,133.0,1.6,5.7,0.286,0.0,0.0,0.0,1.6,5.7,0.286,2.2,4.9,0.444,0.0,0.0,15.4,3.0,0.0,0.0,0.0,6.5,5.4
49,Dick Cunningham,C,26.0,MIL,72.0,0.0,692.0,3.3,8.1,0.41,0.0,0.0,0.0,3.3,8.1,0.41,1.5,2.6,0.58,0.0,0.0,10.8,1.8,0.0,0.0,0.0,4.9,8.2
50,Bob Dandridge,SF,25.0,MIL,73.0,0.0,2852.0,8.1,17.1,0.472,0.0,0.0,0.0,8.1,17.1,0.472,2.5,3.2,0.789,0.0,0.0,7.6,2.6,0.0,0.0,0.0,3.5,18.6
51,Bob Davis,SF,22.0,POR,9.0,0.0,41.0,5.3,24.6,0.214,0.0,0.0,0.0,5.3,24.6,0.214,3.5,5.3,0.667,0.0,0.0,4.4,1.8,0.0,0.0,0.0,4.4,14.0
52,Charlie Davis,SG,23.0,TOT,75.0,0.0,1419.0,6.7,16.0,0.417,0.0,0.0,0.0,6.7,16.0,0.417,3.3,4.3,0.774,0.0,0.0,2.9,4.7,0.0,0.0,0.0,4.9,16.6
53,Charlie Davis,SG,23.0,CLE,6.0,0.0,86.0,8.4,17.2,0.488,0.0,0.0,0.0,8.4,17.2,0.488,1.7,2.9,0.571,0.0,0.0,2.1,4.2,0.0,0.0,0.0,8.4,18.4
54,Charlie Davis,SG,23.0,POR,69.0,0.0,1333.0,6.6,15.9,0.412,0.0,0.0,0.0,6.6,15.9,0.412,3.4,4.3,0.783,0.0,0.0,3.0,4.7,0.0,0.0,0.0,4.7,16.5
56,Dwight Davis,PF,23.0,CLE,81.0,0.0,2151.0,4.9,12.5,0.392,0.0,0.0,0.0,4.9,12.5,0.392,2.9,3.7,0.793,0.0,0.0,9.4,2.0,0.0,0.0,0.0,5.0,12.8
57,Jim Davis,C,31.0,DET,73.0,0.0,771.0,6.1,12.0,0.51,0.0,0.0,0.0,6.1,12.0,0.51,3.4,5.3,0.632,0.0,0.0,12.2,2.6,0.0,0.0,0.0,5.9,15.6
58,Mickey Davis,SF,22.0,MIL,74.0,0.0,1046.0,5.2,11.9,0.438,0.0,0.0,0.0,5.2,11.9,0.438,2.6,3.2,0.826,0.0,0.0,7.8,2.5,0.0,0.0,0.0,4.1,13.1
59,Mike Davis,SG,26.0,BAL,13.0,0.0,283.0,6.4,15.0,0.424,0.0,0.0,0.0,6.4,15.0,0.424,2.9,3.2,0.92,0.0,0.0,4.5,2.4,0.0,0.0,0.0,5.7,15.6
60,Dave DeBusschere*,PF,32.0,NYK,77.0,0.0,2827.0,6.8,15.6,0.435,0.0,0.0,0.0,6.8,15.6,0.435,2.5,3.3,0.746,0.0,0.0,10.0,3.3,0.0,0.0,0.0,2.7,16.0
61,Terry Dischinger,SF,32.0,POR,63.0,0.0,970.0,6.0,12.5,0.476,0.0,0.0,0.0,6.0,12.5,0.476,2.4,3.6,0.667,0.0,0.0,7.1,3.8,0.0,0.0,0.0,4.6,14.3
62,Terry Driscoll,C-PF,25.0,TOT,60.0,0.0,964.0,5.2,12.2,0.428,0.0,0.0,0.0,5.2,12.2,0.428,1.6,2.3,0.694,0.0,0.0,11.2,2.1,0.0,0.0,0.0,5.4,12.1
63,Terry Driscoll,PF,25.0,BAL,1.0,0.0,5.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,7.2,0.0
64,Terry Driscoll,C,25.0,MIL,59.0,0.0,959.0,5.3,12.2,0.429,0.0,0.0,0.0,5.3,12.2,0.429,1.6,2.3,0.694,0.0,0.0,11.1,2.1,0.0,0.0,0.0,5.4,12.1
65,Charles Dudley,PG,22.0,SEA,12.0,0.0,99.0,3.6,8.4,0.435,0.0,0.0,0.0,3.6,8.4,0.435,5.1,5.8,0.875,0.0,0.0,2.2,5.8,0.0,0.0,0.0,5.5,12.4
66,Ken Durrett,SF,24.0,KCO,8.0,0.0,65.0,4.4,11.6,0.381,0.0,0.0,0.0,4.4,11.6,0.381,3.3,4.4,0.75,0.0,0.0,7.8,1.7,0.0,0.0,0.0,8.9,12.2
67,Joe Ellis,PF,28.0,GSW,74.0,0.0,1054.0,6.8,16.6,0.409,0.0,0.0,0.0,6.8,16.6,0.409,2.4,3.2,0.742,0.0,0.0,9.6,3.0,0.0,0.0,0.0,4.9,16.0
68,Leroy Ellis,PF-C,32.0,TOT,79.0,0.0,2600.0,5.8,13.4,0.434,0.0,0.0,0.0,5.8,13.4,0.434,1.8,2.2,0.801,0.0,0.0,10.8,1.9,0.0,0.0,0.0,2.8,13.4
69,Leroy Ellis,C,32.0,LAL,10.0,0.0,156.0,2.5,9.2,0.275,0.0,0.0,0.0,2.5,9.2,0.275,0.9,1.2,0.8,0.0,0.0,7.6,0.7,0.0,0.0,0.0,3.0,6.0
70,Leroy Ellis,PF,32.0,PHI,69.0,0.0,2444.0,6.0,13.7,0.441,0.0,0.0,0.0,6.0,13.7,0.441,1.8,2.3,0.801,0.0,0.0,11.0,2.0,0.0,0.0,0.0,2.7,13.9
71,Scott English,SF,22.0,PHO,29.0,0.0,196.0,6.6,17.1,0.387,0.0,0.0,0.0,6.6,17.1,0.387,3.9,5.3,0.724,0.0,0.0,8.1,2.8,0.0,0.0,0.0,7.0,17.1
72,Keith Erickson,SF,28.0,LAL,76.0,0.0,1920.0,5.6,13.1,0.43,0.0,0.0,0.0,5.6,13.1,0.43,1.7,2.1,0.809,0.0,0.0,6.3,4.5,0.0,0.0,0.0,3.6,12.9
73,Hank Finkel,C,30.0,BOS,76.0,0.0,496.0,5.7,12.6,0.451,0.0,0.0,0.0,5.7,12.6,0.451,2.0,3.8,0.538,0.0,0.0,11.0,1.9,0.0,0.0,0.0,6.0,13.4
74,Chris Ford,SG,24.0,DET,74.0,0.0,1537.0,4.9,10.2,0.479,0.0,0.0,0.0,4.9,10.2,0.479,1.4,2.2,0.645,0.0,0.0,6.2,4.5,0.0,0.0,0.0,3.1,11.1
75,Fred Foster,SF,26.0,DET,63.0,0.0,1460.0,6.0,15.5,0.388,0.0,0.0,0.0,6.0,15.5,0.388,1.5,2.1,0.701,0.0,0.0,4.5,2.3,0.0,0.0,0.0,3.7,13.5
76,Harold Fox,PG,23.0,BUF,10.0,0.0,84.0,5.1,13.7,0.375,0.0,0.0,0.0,5.1,13.7,0.375,3.0,3.4,0.875,0.0,0.0,3.4,4.3,0.0,0.0,0.0,3.0,13.3
77,Jim Fox,C,29.0,SEA,74.0,0.0,2439.0,4.7,9.0,0.515,0.0,0.0,0.0,4.7,9.0,0.515,3.2,3.9,0.808,0.0,0.0,12.2,2.6,0.0,0.0,0.0,3.5,12.5
78,Walt Frazier*,PG,27.0,NYK,78.0,0.0,3181.0,7.7,15.7,0.49,0.0,0.0,0.0,7.7,15.7,0.49,3.2,4.0,0.817,0.0,0.0,6.5,5.2,0.0,0.0,0.0,2.1,18.7
79,Dick Garrett,SG,26.0,BUF,78.0,0.0,1805.0,6.8,16.2,0.419,0.0,0.0,0.0,6.8,16.2,0.419,1.9,2.2,0.873,0.0,0.0,4.2,4.3,0.0,0.0,0.0,4.3,15.5
81,Rowland Garrett,SF,22.0,CHI,35.0,0.0,211.0,8.9,20.1,0.441,0.0,0.0,0.0,8.9,20.1,0.441,3.6,5.3,0.677,0.0,0.0,10.4,1.4,0.0,0.0,0.0,4.9,21.3
82,John Gianelli,C,22.0,NYK,52.0,0.0,516.0,5.5,12.2,0.451,0.0,0.0,0.0,5.5,12.2,0.451,1.6,2.3,0.697,0.0,0.0,10.5,1.7,0.0,0.0,0.0,5.0,12.6
83,Dick Gibbs,SF,24.0,TOT,67.0,0.0,735.0,3.9,10.9,0.36,0.0,0.0,0.0,3.9,10.9,0.36,2.3,3.1,0.746,0.0,0.0,4.6,3.0,0.0,0.0,0.0,5.6,10.1
84,Dick Gibbs,SF,24.0,HOU,1.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0
85,Dick Gibbs,SF,24.0,KCO,66.0,0.0,733.0,3.9,10.9,0.362,0.0,0.0,0.0,3.9,10.9,0.362,2.3,3.1,0.746,0.0,0.0,4.6,3.0,0.0,0.0,0.0,5.5,10.2
86,Herm Gilliam,PG,26.0,ATL,76.0,0.0,2741.0,6.2,13.2,0.468,0.0,0.0,0.0,6.2,13.2,0.468,1.6,2.0,0.82,0.0,0.0,5.2,6.3,0.0,0.0,0.0,3.4,14.0
87,Gail Goodrich*,SG,29.0,LAL,76.0,0.0,2697.0,10.0,21.6,0.464,0.0,0.0,0.0,10.0,21.6,0.464,4.2,5.0,0.84,0.0,0.0,3.5,4.4,0.0,0.0,0.0,2.6,24.2
88,Travis Grant,SF,23.0,LAL,33.0,0.0,153.0,12.0,27.3,0.44,0.0,0.0,0.0,12.0,27.3,0.44,5.4,6.1,0.885,0.0,0.0,12.2,1.6,0.0,0.0,0.0,4.5,29.4
89,Johnny Green,PF,39.0,KCO,66.0,0.0,1245.0,5.5,9.2,0.599,0.0,0.0,0.0,5.5,9.2,0.599,2.6,3.8,0.679,0.0,0.0,10.4,1.7,0.0,0.0,0.0,5.3,13.6
90,Lamar Green,PF,25.0,PHO,80.0,0.0,2048.0,3.9,9.1,0.431,0.0,0.0,0.0,3.9,9.1,0.431,1.6,2.1,0.754,0.0,0.0,13.1,1.6,0.0,0.0,0.0,4.6,9.4
91,Luther Green,PF,26.0,PHI,5.0,0.0,32.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,12.4,0.0,3.4,10.1,0.333,0.0,0.0,3.4,0.0,0.0,0.0,0.0,3.4,3.4
92,Hal Greer*,PG,36.0,PHI,38.0,0.0,848.0,3.9,9.8,0.392,0.0,0.0,0.0,3.9,9.8,0.392,1.4,1.7,0.821,0.0,0.0,4.5,4.7,0.0,0.0,0.0,3.2,9.1
93,Gary Gregor,SF,27.0,MIL,9.0,0.0,88.0,4.5,13.5,0.333,0.0,0.0,0.0,4.5,13.5,0.333,2.0,2.9,0.714,0.0,0.0,13.1,3.7,0.0,0.0,0.0,3.7,11.0
94,Matt Guokas,SG,28.0,KCO,79.0,0.0,2846.0,4.1,7.1,0.57,0.0,0.0,0.0,4.1,7.1,0.57,0.9,1.1,0.822,0.0,0.0,3.1,5.1,0.0,0.0,0.0,2.4,9.1
95,Happy Hairston,PF,30.0,LAL,28.0,0.0,939.0,6.1,12.6,0.482,0.0,0.0,0.0,6.1,12.6,0.482,5.4,6.8,0.787,0.0,0.0,14.2,2.6,0.0,0.0,0.0,3.0,17.5
96,Jeff Halliburton,SG,23.0,TOT,55.0,0.0,787.0,7.9,18.1,0.434,0.0,0.0,0.0,7.9,18.1,0.434,3.2,4.0,0.807,0.0,0.0,4.9,4.4,0.0,0.0,0.0,4.9,19.0
97,Jeff Halliburton,SG,23.0,ATL,24.0,0.0,238.0,7.6,17.5,0.431,0.0,0.0,0.0,7.6,17.5,0.431,3.2,3.3,0.955,0.0,0.0,3.9,4.2,0.0,0.0,0.0,4.4,18.3
98,Jeff Halliburton,SG,23.0,PHI,31.0,0.0,549.0,8.0,18.4,0.436,0.0,0.0,0.0,8.0,18.4,0.436,3.3,4.3,0.758,0.0,0.0,5.4,4.5,0.0,0.0,0.0,5.1,19.3
99,Clem Haskins,SG,29.0,PHO,77.0,0.0,1581.0,7.7,16.6,0.464,0.0,0.0,0.0,7.7,16.6,0.464,3.0,3.6,0.833,0.0,0.0,3.9,4.6,0.0,0.0,0.0,3.3,18.4
100,John Havlicek*,SF,32.0,BOS,80.0,0.0,3367.0,8.2,18.2,0.45,0.0,0.0,0.0,8.2,18.2,0.45,4.0,4.6,0.858,0.0,0.0,6.1,5.7,0.0,0.0,0.0,2.1,20.3
101,Connie Hawkins*,SF,30.0,PHO,75.0,0.0,2768.0,5.7,12.0,0.479,0.0,0.0,0.0,5.7,12.0,0.479,4.2,5.3,0.797,0.0,0.0,8.3,4.0,0.0,0.0,0.0,3.0,15.7
102,Elvin Hayes*,PF,27.0,BAL,81.0,0.0,3347.0,7.7,17.3,0.444,0.0,0.0,0.0,7.7,17.3,0.444,3.1,4.7,0.671,0.0,0.0,12.7,1.4,0.0,0.0,0.0,2.5,18.5
103,Spencer Haywood*,PF,23.0,SEA,77.0,0.0,3259.0,9.8,20.6,0.476,0.0,0.0,0.0,9.8,20.6,0.476,5.2,6.2,0.839,0.0,0.0,11.0,2.2,0.0,0.0,0.0,2.4,24.9
104,Walt Hazzard,PG,30.0,TOT,55.0,0.0,763.0,5.0,12.1,0.418,0.0,0.0,0.0,5.0,12.1,0.418,2.2,2.7,0.825,0.0,0.0,4.2,6.1,0.0,0.0,0.0,5.2,12.3
105,Walt Hazzard,PG,30.0,BUF,9.0,0.0,134.0,6.7,16.1,0.417,0.0,0.0,0.0,6.7,16.1,0.417,0.8,1.6,0.5,0.0,0.0,2.7,4.6,0.0,0.0,0.0,5.1,14.2
106,Walt Hazzard,PG,30.0,GSW,46.0,0.0,629.0,4.7,11.2,0.418,0.0,0.0,0.0,4.7,11.2,0.418,2.5,2.9,0.863,0.0,0.0,4.5,6.4,0.0,0.0,0.0,5.2,11.9
108,Gar Heard,PF,24.0,TOT,81.0,0.0,1552.0,8.1,19.1,0.425,0.0,0.0,0.0,8.1,19.1,0.425,2.7,4.1,0.652,0.0,0.0,10.5,1.4,0.0,0.0,0.0,4.0,18.9
109,Gar Heard,PF,24.0,SEA,3.0,0.0,17.0,8.5,19.1,0.444,0.0,0.0,0.0,8.5,19.1,0.444,2.1,2.1,1.0,0.0,0.0,12.7,4.2,0.0,0.0,0.0,8.5,19.1
110,Gar Heard,PF,24.0,CHI,78.0,0.0,1535.0,8.1,19.1,0.425,0.0,0.0,0.0,8.1,19.1,0.425,2.7,4.2,0.65,0.0,0.0,10.5,1.4,0.0,0.0,0.0,3.9,18.9
111,Bill Hewitt,PF,28.0,BUF,73.0,0.0,1332.0,4.1,9.8,0.418,0.0,0.0,0.0,4.1,9.8,0.418,1.1,2.0,0.554,0.0,0.0,9.9,3.0,0.0,0.0,0.0,4.2,9.3
112,Fred Hilton,SG,25.0,BUF,59.0,0.0,731.0,9.4,24.3,0.387,0.0,0.0,0.0,9.4,24.3,0.387,2.0,2.6,0.774,0.0,0.0,4.8,3.6,0.0,0.0,0.0,4.9,20.8
113,Lou Hudson,SF,28.0,ATL,75.0,0.0,3027.0,9.7,20.3,0.477,0.0,0.0,0.0,9.7,20.3,0.477,4.7,5.7,0.825,0.0,0.0,5.6,3.1,0.0,0.0,0.0,2.3,24.1
114,John Hummer,PF,24.0,BUF,66.0,0.0,1546.0,4.8,10.8,0.444,0.0,0.0,0.0,4.8,10.8,0.444,2.7,4.8,0.561,0.0,0.0,7.5,3.2,0.0,0.0,0.0,4.3,12.3
115,Phil Jackson*,PF,27.0,NYK,80.0,0.0,1393.0,6.3,14.3,0.443,0.0,0.0,0.0,6.3,14.3,0.443,4.0,5.0,0.79,0.0,0.0,8.9,2.4,0.0,0.0,0.0,5.6,16.6
116,Charles Johnson,SG,23.0,GSW,70.0,0.0,887.0,6.9,16.2,0.428,0.0,0.0,0.0,6.9,16.2,0.428,1.3,1.9,0.717,0.0,0.0,5.4,4.8,0.0,0.0,0.0,4.3,15.2
117,George Johnson,C,25.0,HOU,19.0,0.0,169.0,4.3,8.3,0.513,0.0,0.0,0.0,4.3,8.3,0.513,0.6,0.9,0.75,0.0,0.0,9.6,0.6,0.0,0.0,0.0,7.0,9.2
118,George Johnson,C,24.0,GSW,56.0,0.0,349.0,4.2,10.3,0.41,0.0,0.0,0.0,4.2,10.3,0.41,0.7,1.8,0.412,0.0,0.0,14.2,0.8,0.0,0.0,0.0,4.1,9.2
119,Gus Johnson*,PF,34.0,PHO,21.0,0.0,417.0,6.0,15.6,0.381,0.0,0.0,0.0,6.0,15.6,0.381,2.2,3.1,0.694,0.0,0.0,11.7,2.7,0.0,0.0,0.0,4.7,14.1
120,John Johnson,SF,25.0,CLE,82.0,0.0,2815.0,6.3,14.6,0.43,0.0,0.0,0.0,6.3,14.6,0.43,2.5,3.5,0.734,0.0,0.0,7.1,4.0,0.0,0.0,0.0,3.1,15.1
