,Tm,W,L,W/L%,GB,PS/G,PA/G,SRS
0,Boston Celtics,44.0,28.0,0.611,—,105.5,100.2,4.78
1,Syracuse Nationals,38.0,34.0,0.528,6.0,99.7,101.1,-1.03
2,Philadelphia Warriors,37.0,35.0,0.514,7.0,100.4,98.8,1.54
3,New York Knicks,36.0,36.0,0.5,8.0,100.8,100.9,0.07
4,St. Louis Hawks,34.0,38.0,0.472,—,98.5,98.6,-0.27
5,Minneapolis Lakers,34.0,38.0,0.472,—,102.3,103.1,-0.89
6,Fort Wayne Pistons,34.0,38.0,0.472,—,96.4,98.7,-2.18
7,Rochester Royals,31.0,41.0,0.431,3.0,93.4,95.6,-2.08
