b'Date',b'href',b'Visitor/Neutral',b'PTS',b'Home/Neutral',b'PTS',b'\xc2\xa0',b'\xc2\xa0',b'Attend.',b'Notes'
"Tue, Oct 22, 1957",/boxscores/195710220STL.html,Boston Celtics,115,St. Louis Hawks,90,Box Score,,,
"Wed, Oct 23, 1957",/boxscores/195710230DET.html,Boston Celtics,105,Detroit Pistons,94,Box Score,,,
"Wed, Oct 23, 1957",/boxscores/195710230NYK.html,St. Louis Hawks,95,New York Knicks,112,Box Score,,,"at Detroit, MI"
"Fri, Oct 25, 1957",/boxscores/195710250SYR.html,Philadelphia Warriors,85,Syracuse Nationals,103,Box Score,,,
"Sat, Oct 26, 1957",/boxscores/195710260CIN.html,Syracuse Nationals,100,Cincinnati Royals,110,Box Score,,,
"Sat, Oct 26, 1957",/boxscores/195710260DET.html,Philadelphia Warriors,112,Detroit Pistons,100,Box Score,,,
"Sat, Oct 26, 1957",/boxscores/195710260NYK.html,Boston Celtics,131,New York Knicks,121,Box Score,,,
"Sat, Oct 26, 1957",/boxscores/195710260STL.html,Minneapolis Lakers,84,St. Louis Hawks,112,Box Score,,,
"Wed, Oct 30, 1957",/boxscores/195710300MNL.html,Detroit Pistons,115,Minneapolis Lakers,96,Box Score,,,
"Fri, Nov 1, 1957",/boxscores/195711010SYR.html,Minneapolis Lakers,100,Syracuse Nationals,113,Box Score,,,
"Fri, Nov 1, 1957",/boxscores/195711010CIN.html,St. Louis Hawks,92,Cincinnati Royals,99,Box Score,,,
"Sat, Nov 2, 1957",/boxscores/195711020BOS.html,Syracuse Nationals,83,Boston Celtics,107,Box Score,,,
"Sat, Nov 2, 1957",/boxscores/195711020PHW.html,Minneapolis Lakers,108,Philadelphia Warriors,118,Box Score,,,
"Sat, Nov 2, 1957",/boxscores/195711020STL.html,Cincinnati Royals,93,St. Louis Hawks,102,Box Score,,,
"Sun, Nov 3, 1957",/boxscores/195711030BOS.html,Syracuse Nationals,95,Boston Celtics,113,Box Score,,,"at New York, NY"
"Sun, Nov 3, 1957",/boxscores/195711030CIN.html,Detroit Pistons,94,Cincinnati Royals,88,Box Score,,,
"Sun, Nov 3, 1957",/boxscores/195711030NYK.html,Philadelphia Warriors,105,New York Knicks,123,Box Score,,,
"Tue, Nov 5, 1957",/boxscores/195711050BOS.html,Detroit Pistons,105,Boston Celtics,111,Box Score,,,"at St. Louis, MO"
"Tue, Nov 5, 1957",/boxscores/195711050STL.html,Syracuse Nationals,101,St. Louis Hawks,115,Box Score,,,
"Wed, Nov 6, 1957",/boxscores/195711060MNL.html,Boston Celtics,103,Minneapolis Lakers,94,Box Score,,,
"Thu, Nov 7, 1957",/boxscores/195711070PHW.html,New York Knicks,101,Philadelphia Warriors,113,Box Score,,,
"Fri, Nov 8, 1957",/boxscores/195711080CIN.html,Boston Celtics,122,Cincinnati Royals,110,Box Score,OT,,
"Fri, Nov 8, 1957",/boxscores/195711080MNL.html,Philadelphia Warriors,119,Minneapolis Lakers,108,Box Score,,,"at Hershey, PA"
"Fri, Nov 8, 1957",/boxscores/195711080SYR.html,New York Knicks,104,Syracuse Nationals,99,Box Score,,,
"Sat, Nov 9, 1957",/boxscores/195711090STL.html,Philadelphia Warriors,100,St. Louis Hawks,105,Box Score,,,
"Sun, Nov 10, 1957",/boxscores/195711100CIN.html,Philadelphia Warriors,106,Cincinnati Royals,101,Box Score,,,
"Mon, Nov 11, 1957",/boxscores/195711110BOS.html,St. Louis Hawks,88,Boston Celtics,92,Box Score,,,
"Tue, Nov 12, 1957",/boxscores/195711120BOS.html,Minneapolis Lakers,104,Boston Celtics,107,Box Score,,,"at Detroit, MI"
"Tue, Nov 12, 1957",/boxscores/195711120DET.html,New York Knicks,107,Detroit Pistons,109,Box Score,,,
"Wed, Nov 13, 1957",/boxscores/195711130MNL.html,New York Knicks,106,Minneapolis Lakers,124,Box Score,,,"at Saint Paul, MN"
"Thu, Nov 14, 1957",/boxscores/195711140PHW.html,Syracuse Nationals,97,Philadelphia Warriors,94,Box Score,,,
"Fri, Nov 15, 1957",/boxscores/195711150CIN.html,New York Knicks,99,Cincinnati Royals,101,Box Score,,,
"Fri, Nov 15, 1957",/boxscores/195711150DET.html,Minneapolis Lakers,112,Detroit Pistons,104,Box Score,,,
"Fri, Nov 15, 1957",/boxscores/195711150SYR.html,St. Louis Hawks,86,Syracuse Nationals,91,Box Score,,,
"Sat, Nov 16, 1957",/boxscores/195711160BOS.html,Philadelphia Warriors,89,Boston Celtics,111,Box Score,,,
"Sat, Nov 16, 1957",/boxscores/195711160NYK.html,Detroit Pistons,109,New York Knicks,105,Box Score,,,
"Sat, Nov 16, 1957",/boxscores/195711160STL.html,Syracuse Nationals,101,St. Louis Hawks,118,Box Score,,,
"Sun, Nov 17, 1957",/boxscores/195711170CIN.html,St. Louis Hawks,98,Cincinnati Royals,97,Box Score,,,
"Sun, Nov 17, 1957",/boxscores/195711170PHW.html,Detroit Pistons,95,Philadelphia Warriors,91,Box Score,,,
"Sun, Nov 17, 1957",/boxscores/195711170MNL.html,Syracuse Nationals,110,Minneapolis Lakers,98,Box Score,,,
"Tue, Nov 19, 1957",/boxscores/195711190CIN.html,Detroit Pistons,75,Cincinnati Royals,92,Box Score,,,"at St. Louis, MO"
"Tue, Nov 19, 1957",/boxscores/195711190STL.html,New York Knicks,115,St. Louis Hawks,118,Box Score,,,
"Wed, Nov 20, 1957",/boxscores/195711200MNL.html,New York Knicks,105,Minneapolis Lakers,101,Box Score,,,
"Wed, Nov 20, 1957",/boxscores/195711200PHW.html,Cincinnati Royals,99,Philadelphia Warriors,89,Box Score,,,
"Thu, Nov 21, 1957",/boxscores/195711210DET.html,Boston Celtics,112,Detroit Pistons,90,Box Score,,,
"Thu, Nov 21, 1957",/boxscores/195711210MNL.html,New York Knicks,124,Minneapolis Lakers,123,Box Score,OT,,"at Detroit, MI"
"Fri, Nov 22, 1957",/boxscores/195711220SYR.html,Cincinnati Royals,102,Syracuse Nationals,98,Box Score,,,
"Sat, Nov 23, 1957",/boxscores/195711230BOS.html,Minneapolis Lakers,107,Boston Celtics,131,Box Score,,,
"Sat, Nov 23, 1957",/boxscores/195711230NYK.html,Syracuse Nationals,119,New York Knicks,115,Box Score,,,
"Sat, Nov 23, 1957",/boxscores/195711230STL.html,Detroit Pistons,110,St. Louis Hawks,115,Box Score,,,
"Sun, Nov 24, 1957",/boxscores/195711240PHW.html,Minneapolis Lakers,98,Philadelphia Warriors,105,Box Score,,,"at Camden, NJ"
"Tue, Nov 26, 1957",/boxscores/195711260NYK.html,St. Louis Hawks,120,New York Knicks,110,Box Score,,,
"Tue, Nov 26, 1957",/boxscores/195711260DET.html,Minneapolis Lakers,91,Detroit Pistons,109,Box Score,,,"at New York, NY"
"Wed, Nov 27, 1957",/boxscores/195711270BOS.html,New York Knicks,107,Boston Celtics,120,Box Score,,,
"Wed, Nov 27, 1957",/boxscores/195711270CIN.html,Minneapolis Lakers,106,Cincinnati Royals,107,Box Score,,,"at Detroit, MI"
"Wed, Nov 27, 1957",/boxscores/195711270DET.html,St. Louis Hawks,121,Detroit Pistons,110,Box Score,,,
"Wed, Nov 27, 1957",/boxscores/195711270SYR.html,Philadelphia Warriors,87,Syracuse Nationals,92,Box Score,,,
"Thu, Nov 28, 1957",/boxscores/195711280BOS.html,New York Knicks,97,Boston Celtics,80,Box Score,,,"at Philadelphia, PA"
"Thu, Nov 28, 1957",/boxscores/195711280PHW.html,Syracuse Nationals,98,Philadelphia Warriors,102,Box Score,,,
"Thu, Nov 28, 1957",/boxscores/195711280STL.html,Cincinnati Royals,96,St. Louis Hawks,112,Box Score,,,
"Fri, Nov 29, 1957",/boxscores/195711290CIN.html,Detroit Pistons,96,Cincinnati Royals,99,Box Score,OT,,
"Sat, Nov 30, 1957",/boxscores/195711300BOS.html,Syracuse Nationals,112,Boston Celtics,118,Box Score,,,
"Sat, Nov 30, 1957",/boxscores/195711300DET.html,Cincinnati Royals,96,Detroit Pistons,100,Box Score,,,
"Sat, Nov 30, 1957",/boxscores/195711300MNL.html,St. Louis Hawks,113,Minneapolis Lakers,118,Box Score,,,
"Sat, Nov 30, 1957",/boxscores/195711300PHW.html,New York Knicks,83,Philadelphia Warriors,111,Box Score,,,
"Sun, Dec 1, 1957",/boxscores/195712010NYK.html,Detroit Pistons,102,New York Knicks,109,Box Score,,,
"Sun, Dec 1, 1957",/boxscores/195712010CIN.html,Minneapolis Lakers,89,Cincinnati Royals,90,Box Score,,,
"Sun, Dec 1, 1957",/boxscores/195712010SYR.html,Boston Celtics,109,Syracuse Nationals,118,Box Score,,,
"Tue, Dec 3, 1957",/boxscores/195712030DET.html,Boston Celtics,124,Detroit Pistons,113,Box Score,,,
"Tue, Dec 3, 1957",/boxscores/195712030MNL.html,St. Louis Hawks,115,Minneapolis Lakers,108,Box Score,,,"at Detroit, MI"
"Tue, Dec 3, 1957",/boxscores/195712030NYK.html,Cincinnati Royals,104,New York Knicks,110,Box Score,,,
"Tue, Dec 3, 1957",/boxscores/195712030PHW.html,Syracuse Nationals,119,Philadelphia Warriors,96,Box Score,,,"at New York, NY"
"Wed, Dec 4, 1957",/boxscores/195712040MNL.html,Boston Celtics,108,Minneapolis Lakers,98,Box Score,,,
"Thu, Dec 5, 1957",/boxscores/195712050CIN.html,Detroit Pistons,99,Cincinnati Royals,109,Box Score,,,"at Philadelphia, PA"
"Thu, Dec 5, 1957",/boxscores/195712050PHW.html,St. Louis Hawks,109,Philadelphia Warriors,124,Box Score,,,
"Fri, Dec 6, 1957",/boxscores/195712060BOS.html,St. Louis Hawks,97,Boston Celtics,111,Box Score,,,
"Fri, Dec 6, 1957",/boxscores/195712060CIN.html,New York Knicks,112,Cincinnati Royals,97,Box Score,,,
"Fri, Dec 6, 1957",/boxscores/195712060SYR.html,Detroit Pistons,91,Syracuse Nationals,118,Box Score,,,
"Sat, Dec 7, 1957",/boxscores/195712070DET.html,Cincinnati Royals,105,Detroit Pistons,109,Box Score,,,
"Sat, Dec 7, 1957",/boxscores/195712070MNL.html,Syracuse Nationals,113,Minneapolis Lakers,121,Box Score,,,"at Saint Paul, MN"
"Sat, Dec 7, 1957",/boxscores/195712070PHW.html,Boston Celtics,112,Philadelphia Warriors,106,Box Score,,,
"Sun, Dec 8, 1957",/boxscores/195712080STL.html,New York Knicks,113,St. Louis Hawks,110,Box Score,,,
"Sun, Dec 8, 1957",/boxscores/195712080CIN.html,Philadelphia Warriors,88,Cincinnati Royals,99,Box Score,,,
"Tue, Dec 10, 1957",/boxscores/195712100CIN.html,St. Louis Hawks,102,Cincinnati Royals,90,Box Score,,,"at New York, NY"
"Tue, Dec 10, 1957",/boxscores/195712100DET.html,Philadelphia Warriors,100,Detroit Pistons,97,Box Score,,,
"Tue, Dec 10, 1957",/boxscores/195712100MNL.html,Syracuse Nationals,114,Minneapolis Lakers,104,Box Score,,,"at Detroit, MI"
"Tue, Dec 10, 1957",/boxscores/195712100NYK.html,Boston Celtics,103,New York Knicks,106,Box Score,,,
"Wed, Dec 11, 1957",/boxscores/195712110BOS.html,Cincinnati Royals,104,Boston Celtics,116,Box Score,,,
"Wed, Dec 11, 1957",/boxscores/195712110MNL.html,Syracuse Nationals,95,Minneapolis Lakers,110,Box Score,,,
