,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
12,Robert Archibald,PF,23.0,PHO,1.0,0.0,6.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,8.6,0.0,8.6,17.3,0.5,0.0,8.6,8.6,8.6,0.0,0.0,8.6,8.6,8.6,0.0,52.0,109.0
13,Robert Archibald,PF,23.0,ORL,1.0,0.0,4.0,13.2,26.4,0.5,0.0,0.0,0.0,13.2,26.4,0.5,0.0,26.4,0.0,0.0,13.2,13.2,0.0,13.2,0.0,0.0,0.0,26.4,0.0,66.0,82.0
14,Robert Archibald,C,23.0,TOR,30.0,3.0,246.0,1.8,6.7,0.267,0.0,0.0,0.0,1.8,6.7,0.267,2.9,6.1,0.481,4.7,6.5,11.2,2.7,2.9,0.7,2.0,11.0,6.5,0.0,86.0,98.0
15,Gilbert Arenas,PG,22.0,WAS,55.0,52.0,2066.0,9.0,23.0,0.392,3.1,8.4,0.375,5.9,14.6,0.401,6.0,8.0,0.748,1.4,5.0,6.4,6.9,2.6,0.3,5.7,4.4,27.1,0.0,98.0,105.0
16,Brandon Armstrong,SG,23.0,NJN,56.0,0.0,434.0,8.0,21.6,0.371,2.3,6.4,0.365,5.7,15.2,0.374,0.2,0.5,0.5,1.5,3.8,5.3,1.7,1.5,0.2,3.0,6.1,18.7,0.0,80.0,102.0
17,Darrell Armstrong,PG,35.0,NOH,79.0,22.0,2247.0,7.0,17.6,0.395,3.2,10.3,0.315,3.7,7.4,0.508,2.9,3.5,0.854,1.5,3.9,5.4,7.5,3.2,0.4,3.7,3.5,20.1,0.0,105.0,102.0
18,Carlos Arroyo,PG,24.0,UTA,71.0,71.0,2008.0,9.4,21.2,0.441,1.0,3.2,0.325,8.3,18.0,0.462,5.0,6.2,0.804,1.1,4.0,5.1,9.8,1.7,0.1,4.3,4.6,24.8,0.0,106.0,106.0
19,Chucky Atkins,PG,29.0,TOT,64.0,24.0,1544.0,6.6,16.6,0.397,2.8,8.3,0.336,3.8,8.3,0.457,2.5,3.3,0.753,0.3,2.9,3.2,7.7,1.5,0.1,3.2,3.5,18.5,0.0,103.0,105.0
20,Chucky Atkins,PG,29.0,DET,40.0,0.0,751.0,6.4,17.1,0.374,3.1,9.5,0.323,3.3,7.6,0.438,2.3,3.1,0.721,0.4,3.1,3.5,6.9,1.4,0.1,3.5,4.4,18.1,0.0,98.0,101.0
21,Chucky Atkins,PG,29.0,BOS,24.0,24.0,793.0,6.8,16.2,0.418,2.5,7.2,0.351,4.2,9.0,0.471,2.7,3.5,0.778,0.2,2.7,2.9,8.3,1.7,0.1,2.9,2.7,18.8,0.0,108.0,108.0
22,Stacey Augmon,SF,35.0,NOH,69.0,24.0,1416.0,5.4,13.2,0.412,0.0,0.3,0.143,5.4,12.9,0.418,4.2,5.3,0.791,2.0,4.6,6.6,3.2,2.1,0.6,2.9,4.3,15.1,0.0,97.0,104.0
23,Vin Baker,PF,32.0,TOT,54.0,33.0,1313.0,8.2,17.1,0.481,0.0,0.1,0.333,8.2,17.0,0.483,4.5,6.2,0.726,4.4,6.7,11.1,2.6,1.1,1.3,3.0,6.3,21.0,0.0,105.0,105.0
24,Vin Baker,PF,32.0,BOS,37.0,33.0,1000.0,8.7,17.2,0.505,0.0,0.1,0.0,8.7,17.1,0.506,4.2,5.8,0.732,3.9,6.9,10.8,2.8,1.1,1.2,2.7,5.0,21.5,0.0,109.0,105.0
25,Vin Baker,PF,32.0,NYK,17.0,0.0,313.0,6.9,17.0,0.404,0.2,0.3,0.5,6.7,16.6,0.402,5.5,7.7,0.711,6.2,5.8,12.0,2.1,1.2,1.5,4.3,10.6,19.4,0.0,95.0,104.0
26,Marcus Banks,PG,22.0,BOS,81.0,2.0,1385.0,6.6,16.4,0.4,1.0,3.2,0.314,5.6,13.2,0.421,3.7,4.9,0.756,1.1,3.8,4.9,6.5,3.3,0.5,4.6,6.4,17.9,0.0,91.0,103.0
27,Leandro Barbosa,PG,21.0,PHO,70.0,46.0,1500.0,7.3,16.2,0.447,2.9,7.3,0.395,4.4,9.0,0.488,1.6,2.1,0.77,0.8,3.5,4.2,5.7,3.2,0.2,4.1,6.4,19.0,0.0,100.0,106.0
28,Matt Barnes,SF,23.0,LAC,38.0,9.0,724.0,4.6,10.1,0.457,0.1,0.9,0.154,4.4,9.1,0.488,3.1,4.4,0.705,3.9,7.1,11.0,3.5,2.0,0.2,3.2,5.5,12.5,0.0,101.0,108.0
30,Dana Barros,SG,36.0,BOS,1.0,0.0,11.0,9.4,14.1,0.667,0.0,0.0,0.0,9.4,14.1,0.667,9.4,9.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,28.1,0.0,162.0,113.0
31,Brent Barry,SG,32.0,SEA,59.0,53.0,1803.0,6.4,12.6,0.504,3.4,7.5,0.452,3.0,5.2,0.577,2.7,3.3,0.827,0.6,5.4,6.0,10.1,2.5,0.5,4.1,3.6,18.8,0.0,120.0,108.0
32,Jon Barry,SG,34.0,DEN,57.0,9.0,1101.0,5.6,13.9,0.404,2.4,6.4,0.37,3.2,7.4,0.434,2.8,3.3,0.845,1.2,4.6,5.7,6.9,2.7,0.4,2.5,3.1,16.4,0.0,111.0,104.0
33,Mengke Bateer,C,28.0,TOR,7.0,0.0,40.0,5.5,9.7,0.571,0.0,0.0,0.0,5.5,9.7,0.571,0.0,0.0,0.0,6.9,4.1,11.1,1.4,1.4,0.0,2.8,13.8,11.1,0.0,107.0,104.0
34,Tony Battie,C,27.0,TOT,73.0,7.0,1478.0,6.0,13.6,0.443,0.1,0.3,0.222,6.0,13.3,0.448,2.3,3.2,0.742,4.2,8.5,12.7,2.1,0.9,2.4,2.2,5.6,14.5,0.0,101.0,103.0
35,Tony Battie,C,27.0,BOS,23.0,6.0,501.0,5.8,12.0,0.479,0.1,0.1,1.0,5.7,11.9,0.474,2.4,3.4,0.697,4.0,8.1,12.1,2.2,0.8,2.1,2.5,5.7,14.0,0.0,103.0,104.0
36,Tony Battie,C,27.0,CLE,50.0,1.0,977.0,6.2,14.4,0.427,0.1,0.4,0.125,6.1,14.0,0.436,2.3,3.0,0.768,4.3,8.8,13.0,2.0,1.0,2.5,2.1,5.6,14.7,0.0,99.0,103.0
37,Shane Battier,SF,25.0,MEM,79.0,1.0,1947.0,6.5,14.7,0.446,1.8,5.0,0.349,4.8,9.6,0.496,3.2,4.4,0.732,2.8,5.4,8.2,2.7,2.7,1.6,1.5,5.0,18.1,0.0,114.0,102.0
38,Lonny Baxter,C-PF,25.0,TOT,62.0,5.0,766.0,7.3,14.8,0.493,0.1,0.2,0.333,7.2,14.5,0.495,3.1,5.4,0.579,4.5,8.7,13.2,1.4,1.2,2.0,2.7,8.7,17.7,0.0,100.0,100.0
39,Lonny Baxter,PF,25.0,CHI,14.0,1.0,147.0,9.6,17.4,0.551,0.4,0.4,1.0,9.2,17.0,0.542,1.8,2.8,0.625,3.9,8.5,12.4,1.8,0.4,2.1,3.9,11.0,21.3,0.0,99.0,104.0
40,Lonny Baxter,C,25.0,TOR,36.0,4.0,487.0,6.8,14.5,0.469,0.0,0.1,0.0,6.8,14.4,0.472,3.4,6.4,0.536,4.8,9.0,13.7,1.1,1.6,2.0,2.5,7.8,17.0,0.0,98.0,98.0
41,Lonny Baxter,PF,25.0,WAS,12.0,0.0,132.0,6.3,12.6,0.5,0.0,0.4,0.0,6.3,12.2,0.516,3.5,4.7,0.75,4.3,7.9,12.2,2.0,0.8,2.0,2.0,9.1,16.2,0.0,113.0,105.0
42,Jerome Beasley,PF,23.0,MIA,2.0,0.0,5.0,10.9,32.7,0.333,0.0,0.0,0.0,10.9,32.7,0.333,0.0,0.0,0.0,0.0,10.9,10.9,0.0,0.0,0.0,0.0,0.0,21.8,0.0,72.0,104.0
43,Raja Bell,SG,27.0,UTA,82.0,4.0,2020.0,9.0,22.1,0.409,1.7,4.6,0.373,7.3,17.5,0.418,5.4,6.8,0.786,1.6,5.0,6.6,2.9,1.7,0.4,3.0,7.2,25.1,0.0,103.0,105.0
44,Troy Bell,PG,23.0,MEM,6.0,0.0,34.0,6.2,27.8,0.222,0.0,6.2,0.0,6.2,21.6,0.286,4.6,4.6,1.0,4.6,1.5,6.2,6.2,1.5,0.0,9.3,9.3,17.0,0.0,61.0,108.0
45,Jonathan Bender,SF,23.0,IND,21.0,0.0,271.0,10.1,21.5,0.472,1.8,4.5,0.409,8.3,17.0,0.488,7.9,9.5,0.83,1.8,6.3,8.1,1.8,1.0,2.2,6.7,4.7,30.0,0.0,96.0,99.0
46,Travis Best,PG,31.0,DAL,61.0,1.0,762.0,4.3,11.6,0.372,0.2,1.4,0.15,4.1,10.3,0.401,2.7,3.1,0.87,1.1,3.4,4.6,7.6,2.1,0.3,2.2,4.5,11.6,0.0,103.0,110.0
47,Mike Bibby,PG,25.0,SAC,82.0,82.0,2980.0,9.1,20.3,0.45,2.6,6.6,0.392,6.6,13.7,0.479,5.3,6.5,0.815,1.2,3.6,4.8,7.7,1.9,0.3,3.0,2.5,26.1,0.0,113.0,108.0
48,Chauncey Billups,PG,27.0,DET,78.0,78.0,2758.0,7.8,19.7,0.394,2.6,6.6,0.388,5.2,13.1,0.396,8.0,9.1,0.878,0.7,4.8,5.5,8.8,1.7,0.2,3.7,3.5,26.1,0.0,112.0,99.0
49,Steve Blake,PG,23.0,WAS,75.0,14.0,1392.0,5.9,15.2,0.386,2.8,7.6,0.371,3.1,7.7,0.4,2.1,2.5,0.821,0.7,3.7,4.4,7.8,2.1,0.3,4.8,3.7,16.6,0.0,95.0,107.0
50,Corie Blount,PF-C,35.0,TOT,62.0,3.0,1050.0,5.8,12.8,0.455,0.0,0.2,0.0,5.8,12.6,0.46,0.8,1.4,0.556,4.9,8.9,13.9,2.8,2.5,1.2,2.2,6.8,12.4,0.0,98.0,99.0
51,Corie Blount,PF,35.0,CHI,46.0,3.0,756.0,6.7,14.2,0.471,0.0,0.2,0.0,6.7,14.0,0.478,0.9,1.7,0.542,5.2,9.0,14.2,3.1,2.6,1.3,2.4,5.9,14.3,0.0,99.0,100.0
52,Corie Blount,C,35.0,TOR,16.0,0.0,294.0,3.4,8.8,0.383,0.0,0.0,0.0,3.4,8.8,0.383,0.4,0.6,0.667,4.1,8.8,13.0,1.9,2.1,0.9,1.5,9.2,7.1,0.0,91.0,98.0
53,Mark Blount,C,28.0,BOS,82.0,73.0,2402.0,7.3,13.0,0.566,0.0,0.0,0.0,7.3,13.0,0.566,3.4,4.7,0.719,4.4,8.2,12.6,1.6,1.7,2.3,3.2,5.4,18.1,0.0,110.0,102.0
54,Keith Bogans,SF,23.0,ORL,73.0,36.0,1787.0,5.4,13.4,0.403,2.0,5.5,0.358,3.4,7.9,0.434,1.9,3.0,0.631,3.1,6.2,9.4,2.9,1.4,0.3,2.2,3.8,14.7,0.0,103.0,111.0
55,Calvin Booth,C,27.0,SEA,71.0,35.0,1206.0,6.0,12.8,0.466,0.0,0.1,0.0,6.0,12.7,0.469,3.3,4.2,0.798,3.8,8.6,12.4,1.2,0.8,4.5,2.0,6.6,15.3,0.0,107.0,105.0
56,Carlos Boozer,PF,22.0,CLE,75.0,75.0,2592.0,9.6,18.3,0.523,0.0,0.1,0.167,9.6,18.2,0.526,4.5,5.8,0.768,4.7,12.8,17.5,3.0,1.5,1.1,2.7,4.1,23.7,0.0,113.0,101.0
58,Curtis Borchardt,C,23.0,UTA,16.0,0.0,258.0,4.7,12.0,0.393,0.0,0.2,0.0,4.7,11.8,0.4,3.0,3.9,0.778,2.8,8.8,11.6,3.2,0.9,3.0,3.9,8.6,12.5,0.0,88.0,102.0
59,Chris Bosh,C,19.0,TOR,75.0,63.0,2510.0,7.2,15.7,0.459,0.1,0.3,0.357,7.1,15.4,0.461,4.5,6.3,0.701,4.2,8.1,12.3,1.7,1.3,2.3,2.4,4.7,19.0,0.0,103.0,99.0
60,Ruben Boumtje-Boumtje,C,25.0,POR,9.0,0.0,26.0,2.1,10.7,0.2,0.0,0.0,0.0,2.1,10.7,0.2,4.3,4.3,1.0,0.0,2.1,2.1,2.1,0.0,2.1,0.0,4.3,8.6,0.0,90.0,111.0
61,Bruce Bowen,SF,32.0,SAS,82.0,82.0,2624.0,4.3,10.3,0.42,1.6,4.3,0.363,2.7,5.9,0.462,1.4,2.3,0.579,0.9,4.3,5.2,2.3,1.7,0.7,1.8,3.4,11.6,0.0,99.0,97.0
62,Ryan Bowen,PF,28.0,DEN,52.0,1.0,392.0,2.4,7.0,0.34,0.0,0.0,0.0,2.4,7.0,0.34,1.3,1.6,0.833,5.1,6.3,11.4,2.4,2.4,2.1,0.8,6.2,6.0,0.0,109.0,101.0
63,Earl Boykins,SG,27.0,DEN,82.0,3.0,1849.0,8.9,21.3,0.419,1.5,4.8,0.322,7.4,16.5,0.447,3.9,4.5,0.877,1.2,2.8,4.0,8.2,1.4,0.1,2.8,2.3,23.3,0.0,107.0,108.0
64,Michael Bradley,C-PF,24.0,TOT,16.0,1.0,98.0,3.8,8.2,0.467,0.0,0.0,0.0,3.8,8.2,0.467,0.5,1.1,0.5,3.3,9.3,12.6,0.5,1.6,0.0,3.8,7.7,8.2,0.0,76.0,103.0
65,Michael Bradley,PF,24.0,TOR,5.0,0.0,38.0,1.5,4.4,0.333,0.0,0.0,0.0,1.5,4.4,0.333,1.5,2.9,0.5,1.5,14.6,16.0,1.5,1.5,0.0,4.4,8.7,4.4,0.0,56.0,96.0
66,Michael Bradley,C,24.0,ATL,11.0,1.0,60.0,5.3,10.6,0.5,0.0,0.0,0.0,5.3,10.6,0.5,0.0,0.0,0.0,4.4,6.2,10.6,0.0,1.8,0.0,3.5,7.0,10.6,0.0,85.0,107.0
67,Shawn Bradley,C,31.0,DAL,66.0,5.0,773.0,5.9,12.5,0.473,0.0,0.1,0.0,5.9,12.5,0.476,2.7,3.3,0.837,4.8,6.7,11.5,1.3,2.2,4.9,1.1,8.7,14.6,0.0,118.0,102.0
68,Torraye Braggs,PF,27.0,TOT,15.0,0.0,154.0,5.6,11.6,0.485,0.0,0.0,0.0,5.6,11.6,0.485,2.8,4.2,0.667,6.3,7.4,13.7,2.5,1.4,0.7,4.6,10.2,14.1,0.0,96.0,100.0
69,Torraye Braggs,PF,27.0,HOU,11.0,0.0,132.0,5.4,11.6,0.464,0.0,0.0,0.0,5.4,11.6,0.464,3.3,5.0,0.667,6.2,7.9,14.1,2.5,1.7,0.8,5.0,8.7,14.1,0.0,93.0,99.0
70,Torraye Braggs,PF,27.0,WAS,4.0,0.0,22.0,7.1,11.8,0.6,0.0,0.0,0.0,7.1,11.8,0.6,0.0,0.0,0.0,7.1,4.7,11.8,2.4,0.0,0.0,2.4,18.9,14.2,0.0,117.0,111.0
71,Elton Brand,PF,24.0,LAC,69.0,68.0,2670.0,9.6,19.4,0.493,0.0,0.0,0.0,9.6,19.4,0.493,8.1,10.5,0.773,5.3,8.8,14.1,4.5,1.3,3.0,3.8,4.5,27.3,0.0,114.0,106.0
72,J.R. Bremer,PG,23.0,TOT,36.0,2.0,443.0,5.1,18.9,0.272,2.3,8.8,0.257,2.9,10.0,0.286,1.6,2.4,0.65,1.1,3.2,4.3,6.1,2.1,0.5,2.9,3.8,14.1,0.0,81.0,107.0
73,J.R. Bremer,PG,23.0,CLE,31.0,2.0,403.0,5.1,18.0,0.285,2.5,8.7,0.288,2.6,9.3,0.282,1.7,2.6,0.65,0.9,3.4,4.3,5.1,2.4,0.5,2.5,3.5,14.4,0.0,84.0,106.0
74,J.R. Bremer,PG,23.0,GSW,5.0,0.0,40.0,5.3,28.1,0.19,0.0,10.7,0.0,5.3,17.4,0.308,0.0,0.0,0.0,2.7,1.3,4.0,16.0,0.0,0.0,6.7,6.7,10.7,0.0,60.0,112.0
75,Jamison Brewer,PG,23.0,IND,13.0,1.0,160.0,4.5,12.0,0.371,1.7,4.8,0.357,2.7,7.2,0.381,0.3,2.1,0.167,0.7,3.1,3.8,5.8,2.4,0.0,3.4,3.1,11.0,0.0,83.0,100.0
76,Primoz Brezec,C,24.0,IND,18.0,0.0,72.0,9.1,19.8,0.462,0.0,0.0,0.0,9.1,19.8,0.462,3.0,4.6,0.667,3.8,7.6,11.4,2.3,0.0,2.3,4.6,9.9,21.3,0.0,90.0,100.0
77,Damone Brown,PF,24.0,NJN,3.0,0.0,17.0,3.2,31.6,0.1,0.0,0.0,0.0,3.2,31.6,0.1,3.2,6.3,0.5,9.5,6.3,15.8,0.0,6.3,0.0,3.2,6.3,9.5,0.0,45.0,90.0
78,Devin Brown,SG,25.0,SAS,58.0,0.0,627.0,7.3,16.8,0.434,0.3,1.2,0.286,7.0,15.6,0.445,5.1,6.4,0.811,3.3,7.9,11.2,2.8,1.3,0.3,3.3,5.2,20.1,0.0,102.0,96.0
79,Kedrick Brown,SF,22.0,TOT,55.0,26.0,969.0,6.3,13.7,0.461,2.0,5.3,0.384,4.3,8.4,0.51,0.9,1.5,0.63,2.2,5.7,7.9,3.5,1.6,0.4,1.6,4.3,15.6,0.0,112.0,106.0
80,Kedrick Brown,SF,22.0,BOS,21.0,10.0,408.0,5.7,12.5,0.455,1.5,4.0,0.375,4.2,8.5,0.493,1.0,1.6,0.615,2.3,6.3,8.6,3.2,2.1,0.3,1.5,4.8,13.9,0.0,109.0,104.0
81,Kedrick Brown,SF,22.0,CLE,34.0,16.0,561.0,6.8,14.6,0.465,2.4,6.3,0.388,4.3,8.3,0.523,0.8,1.3,0.643,2.2,5.2,7.3,3.7,1.2,0.5,1.6,4.0,16.9,0.0,114.0,107.0
82,Kwame Brown,PF,21.0,WAS,74.0,57.0,2239.0,6.7,13.7,0.489,0.0,0.0,0.5,6.7,13.6,0.489,5.3,7.8,0.683,4.1,8.6,12.8,2.6,1.5,1.2,3.3,3.3,18.7,0.0,106.0,104.0
83,P.J. Brown,PF,34.0,NOH,80.0,80.0,2753.0,6.6,13.9,0.476,0.0,0.0,0.0,6.6,13.9,0.477,3.1,3.6,0.854,4.6,8.9,13.5,3.0,1.5,1.4,2.0,4.0,16.4,0.0,113.0,101.0
84,Tierre Brown,PG,24.0,NOH,3.0,0.0,17.0,6.3,12.7,0.5,0.0,0.0,0.0,6.3,12.7,0.5,6.3,12.7,0.5,0.0,3.2,3.2,6.3,0.0,0.0,22.2,3.2,19.0,0.0,50.0,110.0
85,Rick Brunson,PG,31.0,TOT,40.0,0.0,412.0,5.1,13.3,0.381,1.4,2.9,0.478,3.7,10.4,0.354,3.4,3.9,0.871,1.1,3.5,4.7,10.4,3.2,0.4,4.2,5.6,14.9,0.0,100.0,103.0
86,Rick Brunson,PG,31.0,TOR,3.0,0.0,10.0,11.1,22.1,0.5,0.0,0.0,0.0,11.1,22.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,22.1,0.0,119.0,110.0
87,Rick Brunson,PG,31.0,CHI,37.0,0.0,402.0,4.9,13.1,0.376,1.4,3.0,0.478,3.5,10.1,0.346,3.5,4.0,0.871,1.2,3.6,4.8,10.4,3.2,0.4,4.3,5.7,14.8,0.0,99.0,103.0
89,Kobe Bryant,SG,25.0,LAL,65.0,64.0,2447.0,11.0,25.0,0.438,1.5,4.6,0.327,9.5,20.4,0.463,9.7,11.3,0.852,2.2,5.4,7.6,7.0,2.4,0.6,3.6,3.7,33.1,0.0,112.0,102.0
90,Greg Buckner,SG,27.0,PHI,53.0,3.0,703.0,5.1,13.6,0.377,0.9,3.4,0.273,4.2,10.2,0.412,1.6,2.1,0.741,2.2,5.8,8.0,3.5,1.6,0.3,2.6,6.0,12.7,0.0,90.0,104.0
91,Rodney Buford,SF,26.0,SAC,22.0,0.0,141.0,7.0,20.5,0.339,0.0,0.7,0.0,7.0,19.8,0.352,1.1,2.2,0.5,2.2,3.3,5.5,2.6,2.2,0.4,1.5,3.3,15.0,0.0,79.0,107.0
92,Caron Butler,SF,23.0,MIA,68.0,56.0,2030.0,6.5,17.0,0.38,0.3,1.1,0.238,6.2,15.8,0.39,3.6,4.7,0.756,2.5,6.3,8.8,3.4,2.0,0.3,2.4,4.4,16.7,0.0,94.0,102.0
93,Mitchell Butler,SG,33.0,WAS,41.0,4.0,552.0,5.1,11.7,0.435,1.0,2.8,0.367,4.1,8.9,0.457,1.4,2.3,0.625,2.3,4.4,6.7,3.0,2.1,0.4,2.3,5.1,12.6,0.0,100.0,107.0
94,Rasual Butler,SF,24.0,MIA,45.0,0.0,675.0,9.6,20.2,0.476,4.0,8.7,0.463,5.6,11.5,0.486,1.3,1.7,0.762,0.3,4.6,4.9,1.9,0.8,1.1,2.3,5.8,24.6,0.0,108.0,105.0
95,Zarko Cabarkapa,PF,22.0,PHO,49.0,4.0,570.0,7.4,17.9,0.411,0.5,2.9,0.188,6.8,15.0,0.455,3.2,4.8,0.66,2.4,6.6,9.0,3.6,0.9,1.2,4.9,6.8,18.5,0.0,85.0,107.0
96,Marcus Camby,C,29.0,DEN,72.0,72.0,2162.0,6.2,13.1,0.477,0.0,0.0,0.0,6.2,13.0,0.479,2.3,3.2,0.721,5.0,12.3,17.3,3.1,2.0,4.4,2.3,5.7,14.8,0.0,108.0,95.0
97,Elden Campbell,C,35.0,DET,65.0,27.0,892.0,8.5,19.2,0.439,0.0,0.0,0.0,8.5,19.2,0.439,5.2,7.6,0.685,3.2,9.6,12.8,2.8,1.3,3.1,3.9,8.4,22.1,0.0,96.0,93.0
98,Brian Cardinal,PF,26.0,GSW,76.0,11.0,1634.0,7.2,15.2,0.472,1.8,4.1,0.444,5.4,11.2,0.482,7.8,8.9,0.878,3.3,7.1,10.4,3.4,2.2,0.7,2.7,6.7,24.0,0.0,123.0,103.0
99,Matt Carroll,SG,23.0,TOT,16.0,0.0,70.0,5.5,12.6,0.438,0.8,2.4,0.333,4.7,10.2,0.462,3.1,4.7,0.667,0.8,3.9,4.7,1.6,0.8,0.0,4.7,6.3,14.9,0.0,82.0,107.0
100,Matt Carroll,SG,23.0,POR,13.0,0.0,48.0,5.8,12.8,0.455,1.2,3.5,0.333,4.6,9.3,0.5,2.3,2.3,1.0,0.0,3.5,3.5,1.2,0.0,0.0,2.3,3.5,15.1,0.0,100.0,112.0
101,Matt Carroll,SG,23.0,SAS,3.0,0.0,22.0,4.9,12.2,0.4,0.0,0.0,0.0,4.9,12.2,0.4,4.9,9.8,0.5,2.4,4.9,7.3,2.4,2.4,0.0,9.8,12.2,14.7,0.0,63.0,96.0
102,Anthony Carter,PG,28.0,SAS,5.0,2.0,87.0,6.8,22.9,0.297,0.0,1.9,0.0,6.8,21.0,0.324,0.0,0.0,0.0,1.2,5.6,6.8,7.4,2.5,0.0,7.4,5.6,13.6,0.0,60.0,95.0
103,Maurice Carter,SG,27.0,TOT,10.0,0.0,110.0,5.3,16.9,0.314,1.9,5.3,0.364,3.4,11.6,0.292,7.7,9.6,0.8,1.0,4.3,5.3,1.9,0.0,0.0,4.3,4.8,20.2,0.0,90.0,109.0
104,Maurice Carter,SG,27.0,LAL,4.0,0.0,50.0,5.2,14.6,0.357,1.0,3.1,0.333,4.2,11.4,0.364,11.4,12.5,0.917,0.0,3.1,3.1,2.1,0.0,0.0,6.2,5.2,22.9,0.0,94.0,109.0
105,Maurice Carter,SG,27.0,NOH,6.0,0.0,60.0,5.4,18.9,0.286,2.7,7.2,0.375,2.7,11.7,0.231,4.5,7.2,0.625,1.8,5.4,7.2,1.8,0.0,0.0,2.7,4.5,18.0,0.0,86.0,108.0
106,Vince Carter,SG,27.0,TOR,73.0,73.0,2785.0,12.1,28.9,0.417,1.8,4.8,0.383,10.2,24.1,0.424,6.7,8.3,0.806,1.9,5.0,6.9,6.9,1.7,1.3,4.4,4.2,32.7,0.0,99.0,102.0
107,Sam Cassell,PG,34.0,MIN,81.0,81.0,2838.0,11.8,24.1,0.488,1.4,3.5,0.398,10.4,20.6,0.504,5.5,6.3,0.873,0.8,4.3,5.2,11.3,1.9,0.3,4.2,4.7,30.5,0.0,113.0,102.0
108,Kelvin Cato,PF,29.0,HOU,69.0,67.0,1743.0,5.0,11.3,0.447,0.0,0.0,0.0,5.0,11.3,0.447,3.0,4.5,0.676,4.8,10.0,14.8,2.3,1.6,3.0,2.6,6.4,13.1,0.0,101.0,95.0
