,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,0.0,CIN,Tom Thacker,Cincinnati,4.0,218.0,2187.0,721.0,522.0,222.0,0.371,0.0,0.482,10.0,3.3,2.4,1.0,-0.6,-0.014,0.0,0.0
4,1.0,NYK,Art Heyman,Duke,3.0,147.0,3019.0,1519.0,414.0,346.0,0.427,0.0,0.679,20.5,10.3,2.8,2.4,4.0,0.063,0.0,0.0
5,2.0,BAL,Rod Thorn,West Virginia,8.0,466.0,10376.0,5012.0,1463.0,1214.0,0.433,0.0,0.723,22.3,10.8,3.1,2.6,17.2,0.08,0.0,0.0
6,3.0,SFW,Nate Thurmond,Bowling Green,14.0,964.0,35881.0,14437.0,14464.0,2575.0,0.421,0.0,0.667,37.2,15.0,15.0,2.7,78.0,0.104,1.3,6.3
7,4.0,DET,Eddie Miles,Seattle University,9.0,605.0,15681.0,8120.0,1860.0,1225.0,0.44,0.0,0.747,25.9,13.4,3.1,2.0,24.4,0.075,0.0,0.0
8,5.0,STL,Gerry Ward,Boston College,4.0,169.0,2049.0,542.0,294.0,237.0,0.356,0.0,0.639,12.1,3.2,1.7,1.4,1.0,0.023,0.0,0.0
9,6.0,PHI,Tom Hoover,Villanova,3.0,100.0,1270.0,350.0,425.0,56.0,0.413,0.0,0.591,12.7,3.5,4.3,0.6,0.6,0.023,0.0,0.0
10,7.0,LAL,Roger Strickland,Jacksonville University,1.0,1.0,4.0,2.0,0.0,0.0,0.333,0.0,0.0,4.0,2.0,0.0,0.0,0.0,-0.224,0.0,0.0
11,8.0,BOS,Bill Green,Colorado State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,9.0,NYK,Jerry Harkness,Loyola Chicago,1.0,5.0,59.0,29.0,6.0,6.0,0.433,0.0,0.375,11.8,5.8,1.2,1.2,0.0,-0.017,0.0,0.0
15,10.0,BAL,Gus Johnson,University of Idaho,9.0,581.0,20140.0,9944.0,7379.0,1541.0,0.44,0.0,0.699,34.7,17.1,12.7,2.7,35.8,0.085,0.0,0.0
16,11.0,SFW,Gary Hill,Oklahoma City University,2.0,79.0,1118.0,370.0,130.0,110.0,0.371,0.0,0.637,14.2,4.7,1.6,1.4,0.4,0.016,0.0,0.0
17,12.0,DET,Jerry Smith,Furman University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
