,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,0.0,CIN,George Wilson,Cincinnati,7.0,410.0,5768.0,2216.0,2144.0,307.0,0.372,0.0,0.677,14.1,5.4,5.2,0.7,0.5,0.004,0.0,0.0
2,0.0,LAL,Walt Hazzard,UCLA,10.0,724.0,19202.0,9087.0,2146.0,3555.0,0.441,0.0,0.757,26.5,12.6,3.0,4.9,30.3,0.076,-3.2,-0.2
5,1.0,NYK,Jim Barnes,Texas-El Paso,7.0,454.0,9455.0,3997.0,2939.0,377.0,0.429,0.0,0.684,20.8,8.8,6.5,0.8,14.2,0.072,0.0,0.0
6,2.0,DET,Joe Caldwell,Arizona State,6.0,468.0,13874.0,7127.0,2367.0,1257.0,0.459,0.0,0.634,29.6,15.2,5.1,2.7,23.9,0.083,0.0,0.0
7,3.0,BAL,Gary Bradds,Ohio State,2.0,44.0,350.0,144.0,92.0,20.0,0.41,0.0,0.716,8.0,3.3,2.1,0.5,0.5,0.067,0.0,0.0
8,4.0,PHI,Luke Jackson,University of Texas-Pan American,8.0,522.0,13783.0,5170.0,4613.0,818.0,0.415,0.0,0.722,26.4,9.9,8.8,1.6,22.3,0.078,0.0,0.0
9,5.0,STL,Jeff Mullins,Duke,12.0,804.0,24574.0,13017.0,3427.0,3023.0,0.463,0.0,0.814,30.6,16.2,4.3,3.8,62.8,0.123,-1.2,0.8
10,6.0,SFW,Barry Kramer,NYU,1.0,52.0,507.0,186.0,100.0,41.0,0.339,0.0,0.714,9.8,3.6,1.9,0.8,0.2,0.017,0.0,0.0
11,7.0,BOS,Mel Counts,Oregon State,12.0,789.0,13723.0,6516.0,4756.0,1100.0,0.435,0.0,0.764,17.4,8.3,6.0,1.4,27.7,0.097,-0.5,0.8
14,8.0,NYK,Willis Reed,Grambling State University,10.0,650.0,23073.0,12183.0,8414.0,1186.0,0.476,0.0,0.747,35.5,18.7,12.9,1.8,74.9,0.156,0.5,0.3
15,9.0,DET,Les Hunter,Loyola Chicago,1.0,24.0,114.0,42.0,50.0,11.0,0.281,0.0,0.429,4.8,1.8,2.1,0.5,-0.5,-0.21,0.0,0.0
16,10.0,STL,Paul Silas,Creighton,16.0,1254.0,34989.0,11782.0,12357.0,2572.0,0.432,0.0,0.673,27.9,9.4,9.9,2.1,79.9,0.11,0.2,8.5
17,11.0,PHI,Ira Harge,New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,12.0,LAL,Cotton Nash,Kentucky,1.0,45.0,357.0,137.0,83.0,19.0,0.324,0.0,0.827,7.9,3.0,1.8,0.4,0.0,-0.001,0.0,0.0
19,13.0,NYK,Howard Komives,Bowling Green,10.0,742.0,20213.0,7550.0,1804.0,2941.0,0.388,0.0,0.83,27.2,10.2,2.4,4.0,5.0,0.012,-5.8,-0.8
20,14.0,SFW,Bud Koper,Oklahoma City University,1.0,54.0,631.0,247.0,61.0,43.0,0.44,0.0,0.833,11.7,4.6,1.1,0.8,1.0,0.078,0.0,0.0
21,15.0,CIN,Bill Chmielewski,Dayton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,16.0,BOS,Ron Bonham,Cincinnati,2.0,76.0,681.0,478.0,113.0,30.0,0.391,0.0,0.832,9.0,6.3,1.5,0.4,2.0,0.138,0.0,0.0
25,17.0,NYK,Brian Generalovich,Pitt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
