,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,CLE,Andrew Wiggins,Kansas,6.0,452.0,16173.0,8912.0,1971.0,1058.0,0.441,0.332,0.733,35.8,19.7,4.4,2.3,15.0,0.045,-1.9,0.3
2,2.0,MIL,Jabari Parker,Duke,6.0,280.0,8193.0,4208.0,1614.0,585.0,0.492,0.324,0.739,29.3,15.0,5.8,2.1,12.8,0.075,-0.9,2.3
3,3.0,PHI,Joel Embiid,Kansas,4.0,201.0,6154.0,4834.0,2310.0,633.0,0.479,0.321,0.794,30.6,24.0,11.5,3.1,22.3,0.174,4.4,10.0
4,4.0,ORL,Aaron Gordon,Arizona,6.0,396.0,11309.0,5040.0,2526.0,934.0,0.448,0.319,0.701,28.6,12.7,6.4,2.4,21.2,0.09,-0.1,5.5
5,5.0,UTA,Dante Exum,,5.0,239.0,4429.0,1366.0,424.0,502.0,0.407,0.308,0.766,18.5,5.7,1.8,2.1,3.1,0.034,-3.3,-1.5
6,6.0,BOS,Marcus Smart,Oklahoma State,6.0,391.0,11298.0,3824.0,1391.0,1584.0,0.373,0.317,0.772,28.9,9.8,3.6,4.1,20.1,0.085,-0.3,4.8
7,7.0,LAL,Julius Randle,Kentucky,6.0,371.0,10809.0,5949.0,3339.0,1039.0,0.493,0.292,0.722,29.1,16.0,9.0,2.8,20.2,0.09,-0.5,4.1
8,8.0,SAC,Nik Stauskas,Michigan,5.0,335.0,6662.0,2272.0,688.0,513.0,0.389,0.353,0.814,19.9,6.8,2.1,1.5,3.8,0.028,-3.0,-1.7
9,9.0,CHH,Noah Vonleh,Indiana,6.0,331.0,5658.0,1655.0,1739.0,255.0,0.46,0.31,0.692,17.1,5.0,5.3,0.8,9.3,0.079,-2.3,-0.5
10,10.0,PHI,Elfrid Payton,LA-Lafayette,6.0,383.0,11236.0,4199.0,1682.0,2536.0,0.452,0.29,0.624,29.3,11.0,4.4,6.6,14.7,0.063,-0.5,4.2
11,11.0,DEN,Doug McDermott,Creighton,6.0,403.0,8040.0,3302.0,882.0,339.0,0.465,0.413,0.825,20.0,8.2,2.2,0.8,13.6,0.081,-2.1,-0.1
