,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
11,Tiny Archibald*,PG,26.0,KCO,82.0,0.0,3244.0,8.4,18.5,0.456,0.0,0.0,0.0,8.4,18.5,0.456,7.2,8.3,0.872,0.5,1.9,2.5,6.2,1.3,0.1,0.0,2.1,24.1
12,Jim Ard,C,26.0,BOS,59.0,0.0,719.0,4.5,13.3,0.335,0.0,0.0,0.0,4.5,13.3,0.335,2.4,3.3,0.738,3.0,7.0,10.0,2.0,0.7,1.6,0.0,4.8,11.3
13,Dennis Awtrey,C,26.0,PHO,82.0,0.0,2837.0,4.3,9.2,0.47,0.0,0.0,0.0,4.3,9.2,0.47,1.7,2.5,0.677,3.1,5.9,8.9,4.3,0.8,0.7,0.0,2.9,10.3
14,Gus Bailey,SG,23.0,HOU,47.0,0.0,446.0,4.1,10.2,0.405,0.0,0.0,0.0,4.1,10.2,0.405,1.6,3.3,0.488,1.9,4.8,6.6,4.8,1.4,1.3,0.0,4.2,9.8
15,Mike Bantom,SF,23.0,PHO,82.0,0.0,2239.0,6.7,14.6,0.461,0.0,0.0,0.0,6.7,14.6,0.461,3.0,4.2,0.714,3.4,5.5,8.9,2.6,1.0,0.8,0.0,4.4,16.4
16,Jim Barnett,SG,30.0,TOT,73.0,0.0,1776.0,5.8,13.2,0.437,0.0,0.0,0.0,5.8,13.2,0.437,4.0,4.8,0.836,1.2,2.4,3.6,3.6,1.0,0.3,0.0,3.2,15.6
17,Jim Barnett,SG,30.0,NOJ,45.0,0.0,1238.0,6.3,14.0,0.448,0.0,0.0,0.0,6.3,14.0,0.448,4.5,5.5,0.83,1.3,2.4,3.7,4.0,1.0,0.5,0.0,3.2,17.0
18,Jim Barnett,SG,30.0,NYK,28.0,0.0,538.0,4.7,11.5,0.407,0.0,0.0,0.0,4.7,11.5,0.407,2.9,3.3,0.86,1.0,2.4,3.4,2.6,0.8,0.0,0.0,3.4,12.2
19,Rick Barry*,SF,30.0,GSW,80.0,0.0,3235.0,11.4,24.7,0.464,0.0,0.0,0.0,11.4,24.7,0.464,4.4,4.9,0.904,1.0,4.1,5.1,5.5,2.5,0.4,0.0,2.5,27.3
20,Butch Beard,PG,27.0,GSW,82.0,0.0,2521.0,5.8,11.0,0.528,0.0,0.0,0.0,5.8,11.0,0.528,3.3,4.0,0.832,1.7,2.9,4.5,4.9,1.9,0.2,0.0,4.2,15.0
21,Zelmo Beaty*,C,35.0,LAL,69.0,0.0,1213.0,4.0,9.2,0.439,0.0,0.0,0.0,4.0,9.2,0.439,3.2,4.0,0.8,2.8,6.9,9.7,2.2,1.3,0.9,0.0,3.9,11.3
22,Ron Behagen,PF,24.0,KCO,81.0,0.0,2205.0,5.4,13.6,0.399,0.0,0.0,0.0,5.4,13.6,0.399,3.2,4.3,0.754,2.4,7.3,9.7,2.5,1.0,0.7,0.0,4.9,14.1
23,Dennis Bell,SF,23.0,NYK,52.0,0.0,465.0,5.3,14.0,0.376,0.0,0.0,0.0,5.3,14.0,0.376,1.5,2.8,0.556,3.7,4.4,8.1,1.9,1.7,0.7,0.0,4.2,12.1
24,Walt Bellamy*,C,35.0,NOJ,1.0,0.0,14.0,5.1,5.1,1.0,0.0,0.0,0.0,5.1,5.1,1.0,5.1,5.1,1.0,0.0,12.9,12.9,0.0,0.0,0.0,0.0,5.1,15.4
25,Leon Benbow,SG,24.0,CHI,39.0,0.0,252.0,5.0,13.4,0.372,0.0,0.0,0.0,5.0,13.4,0.372,2.1,2.6,0.833,2.0,3.4,5.4,3.6,1.6,0.9,0.0,5.9,12.1
26,Henry Bibby,PG,25.0,TOT,75.0,0.0,1400.0,6.9,15.9,0.436,0.0,0.0,0.0,6.9,15.9,0.436,3.5,4.9,0.725,1.2,2.3,3.5,4.7,1.4,0.1,0.0,4.0,17.4
27,Henry Bibby,PG,25.0,NYK,47.0,0.0,876.0,7.4,16.4,0.448,0.0,0.0,0.0,7.4,16.4,0.448,2.8,3.9,0.719,1.2,2.4,3.6,4.3,1.2,0.1,0.0,3.9,17.5
28,Henry Bibby,PG,25.0,NOJ,28.0,0.0,524.0,6.3,15.0,0.416,0.0,0.0,0.0,6.3,15.0,0.416,4.7,6.4,0.731,1.2,2.2,3.4,5.2,1.7,0.0,0.0,4.2,17.2
30,Dave Bing*,PG,31.0,DET,79.0,0.0,3222.0,6.5,14.9,0.434,0.0,0.0,0.0,6.5,14.9,0.434,3.8,4.7,0.809,1.0,2.2,3.2,6.8,1.3,0.3,0.0,2.5,16.7
31,John Block,PF,30.0,TOT,54.0,0.0,939.0,6.1,13.3,0.46,0.0,0.0,0.0,6.1,13.3,0.46,4.4,5.5,0.792,2.6,6.2,8.9,2.0,1.6,1.2,0.0,4.6,16.6
32,John Block,PF,30.0,NOJ,4.0,0.0,57.0,5.7,18.3,0.31,0.0,0.0,0.0,5.7,18.3,0.31,5.7,6.3,0.9,3.8,7.6,11.4,4.4,2.5,0.6,0.0,6.9,17.1
33,John Block,PF,30.0,CHI,50.0,0.0,882.0,6.1,12.9,0.473,0.0,0.0,0.0,6.1,12.9,0.473,4.3,5.5,0.784,2.6,6.2,8.7,1.8,1.6,1.3,0.0,4.5,16.5
34,Tom Boerwinkle,C,29.0,CHI,80.0,0.0,1175.0,4.0,8.3,0.487,0.0,0.0,0.0,4.0,8.3,0.487,2.2,2.9,0.768,3.2,8.4,11.6,8.3,0.8,1.4,0.0,5.0,10.3
35,Freddie Boyd,PG,24.0,PHI,66.0,0.0,1362.0,5.4,13.1,0.414,0.0,0.0,0.0,5.4,13.1,0.414,1.5,3.0,0.478,0.4,1.9,2.4,4.3,1.1,0.1,0.0,3.5,12.3
36,Ken Boyd,SF,22.0,NOJ,6.0,0.0,25.0,10.1,18.7,0.538,0.0,0.0,0.0,10.1,18.7,0.538,7.2,15.8,0.455,4.3,2.9,7.2,2.9,4.3,0.0,0.0,2.9,27.4
37,Steve Bracey,SG,24.0,GSW,42.0,0.0,340.0,5.7,13.8,0.415,0.0,0.0,0.0,5.7,13.8,0.415,2.6,4.0,0.658,1.1,3.0,4.0,5.5,1.5,0.1,0.0,4.3,14.1
38,Bill Bradley*,SF,31.0,NYK,79.0,0.0,2787.0,5.8,13.4,0.436,0.0,0.0,0.0,5.8,13.4,0.436,1.9,2.1,0.873,0.8,2.4,3.2,3.2,1.0,0.2,0.0,3.7,13.5
39,Jim Brewer,PF,23.0,CLE,82.0,0.0,1991.0,5.3,11.6,0.455,0.0,0.0,0.0,5.3,11.6,0.455,1.9,2.9,0.648,3.7,5.5,9.2,2.3,1.4,0.8,0.0,2.7,12.4
40,Bill Bridges,PF,35.0,TOT,32.0,0.0,415.0,3.0,8.1,0.376,0.0,0.0,0.0,3.0,8.1,0.376,1.5,2.9,0.5,5.6,6.1,11.6,2.7,1.0,0.4,0.0,5.6,7.5
41,Bill Bridges,PF,35.0,LAL,17.0,0.0,307.0,2.3,6.7,0.351,0.0,0.0,0.0,2.3,6.7,0.351,1.9,3.5,0.533,5.4,5.6,11.0,3.2,0.8,0.6,0.0,5.4,6.6
42,Bill Bridges,PF,35.0,GSW,15.0,0.0,108.0,5.0,12.0,0.417,0.0,0.0,0.0,5.0,12.0,0.417,0.3,1.3,0.25,6.0,7.3,13.3,1.3,1.3,0.0,0.0,6.3,10.3
43,John Brisker,SG,27.0,SEA,21.0,0.0,276.0,7.8,18.4,0.426,0.0,0.0,0.0,7.8,18.4,0.426,5.5,6.4,0.857,2.0,2.3,4.3,2.5,0.9,0.4,0.0,4.3,21.1
44,Allan Bristow,SF,23.0,PHI,72.0,0.0,1101.0,5.3,12.9,0.415,0.0,0.0,0.0,5.3,12.9,0.415,4.0,5.0,0.791,3.6,4.7,8.3,3.2,0.8,0.1,0.0,3.3,14.6
45,Gary Brokaw,SG,21.0,MIL,73.0,0.0,1639.0,5.1,11.3,0.455,0.0,0.0,0.0,5.1,11.3,0.455,2.8,4.0,0.685,0.8,2.4,3.2,4.9,0.7,0.4,0.0,3.9,13.0
46,Fred Brown,SG,26.0,SEA,81.0,0.0,2669.0,9.9,20.7,0.48,0.0,0.0,0.0,9.9,20.7,0.48,3.0,3.7,0.831,1.5,3.1,4.6,3.8,2.5,0.2,0.0,3.1,22.9
47,John Brown,SF,23.0,ATL,73.0,0.0,1986.0,5.7,12.4,0.461,0.0,0.0,0.0,5.7,12.4,0.461,3.4,4.5,0.74,3.3,4.6,7.9,2.4,1.0,0.3,0.0,4.1,14.8
48,Tom Burleson,C,22.0,SEA,82.0,0.0,1888.0,6.1,14.7,0.417,0.0,0.0,0.0,6.1,14.7,0.417,3.5,5.1,0.687,3.0,8.0,10.9,2.2,1.2,2.9,0.0,4.2,15.8
49,Corky Calhoun,SF,24.0,TOT,70.0,0.0,1378.0,3.4,8.3,0.415,0.0,0.0,0.0,3.4,8.3,0.415,1.5,2.0,0.753,2.8,4.2,7.0,2.1,1.4,0.7,0.0,4.7,8.4
50,Corky Calhoun,SF,24.0,PHO,13.0,0.0,108.0,4.0,10.7,0.375,0.0,0.0,0.0,4.0,10.7,0.375,4.7,5.0,0.933,4.7,6.3,11.0,1.3,2.0,0.7,0.0,6.7,12.7
51,Corky Calhoun,SF,24.0,LAL,57.0,0.0,1270.0,3.4,8.1,0.42,0.0,0.0,0.0,3.4,8.1,0.42,1.2,1.8,0.71,2.7,4.0,6.7,2.1,1.4,0.7,0.0,4.5,8.1
52,Austin Carr,SG,26.0,CLE,41.0,0.0,1081.0,8.4,17.9,0.468,0.0,0.0,0.0,8.4,17.9,0.468,3.0,3.5,0.84,1.7,1.9,3.6,5.1,1.6,0.1,0.0,1.9,19.7
53,Fred Carter,PG,29.0,PHI,77.0,0.0,3046.0,8.5,18.9,0.447,0.0,0.0,0.0,8.5,18.9,0.447,3.0,4.1,0.738,0.9,3.2,4.0,4.0,1.0,0.2,0.0,3.0,19.9
54,Harvey Catchings,C,23.0,PHI,37.0,0.0,528.0,2.8,5.0,0.554,0.0,0.0,0.0,2.8,5.0,0.554,1.1,1.7,0.64,3.3,7.1,10.4,1.4,0.7,4.1,0.0,5.6,6.7
55,Don Chaney,SG,28.0,BOS,82.0,0.0,2208.0,5.2,12.2,0.428,0.0,0.0,0.0,5.2,12.2,0.428,2.2,2.7,0.806,2.8,3.2,6.0,3.0,2.0,1.1,0.0,4.0,12.6
57,Ken Charles,SG,23.0,BUF,79.0,0.0,1690.0,5.1,11.0,0.466,0.0,0.0,0.0,5.1,11.0,0.466,2.6,3.1,0.822,1.4,2.0,3.5,3.6,1.9,0.4,0.0,3.5,12.8
58,Phil Chenier,SG,24.0,WSB,77.0,0.0,2869.0,8.7,19.2,0.45,0.0,0.0,0.0,8.7,19.2,0.45,3.8,4.6,0.825,0.9,2.7,3.7,3.1,2.2,0.7,0.0,2.0,21.1
59,Jim Chones,C,25.0,CLE,72.0,0.0,2427.0,6.6,13.6,0.487,0.0,0.0,0.0,6.6,13.6,0.487,2.3,3.3,0.679,2.3,7.7,10.0,2.0,0.7,1.8,0.0,3.7,15.5
60,Archie Clark,PG,33.0,SEA,77.0,0.0,2481.0,6.6,13.3,0.495,0.0,0.0,0.0,6.6,13.3,0.495,2.3,2.8,0.834,0.9,2.6,3.4,6.3,1.6,0.1,0.0,2.7,15.5
61,Jim Cleamons,PG,25.0,CLE,74.0,0.0,2691.0,4.9,10.3,0.48,0.0,0.0,0.0,4.9,10.3,0.48,1.9,2.4,0.796,1.3,3.1,4.4,5.1,1.1,0.3,0.0,2.6,11.8
62,Barry Clemens,SF,31.0,POR,77.0,0.0,952.0,6.4,13.4,0.473,0.0,0.0,0.0,6.4,13.4,0.473,1.7,2.3,0.75,1.2,4.8,6.1,2.9,2.6,0.1,0.0,5.3,14.4
63,Ben Clyde,SF,23.0,BOS,25.0,0.0,157.0,7.1,16.5,0.431,0.0,0.0,0.0,7.1,16.5,0.431,1.6,2.1,0.778,3.4,6.0,9.4,1.1,1.1,0.7,0.0,7.8,15.8
64,E.C. Coleman,PF,24.0,NOJ,77.0,0.0,2176.0,4.2,9.4,0.445,0.0,0.0,0.0,4.2,9.4,0.445,1.9,2.7,0.699,3.1,6.0,9.1,1.7,1.4,0.6,0.0,4.6,10.3
65,Doug Collins,SG,23.0,PHI,81.0,0.0,2820.0,7.2,14.7,0.488,0.0,0.0,0.0,7.2,14.7,0.488,4.2,5.0,0.844,1.3,2.7,4.0,2.7,1.4,0.2,0.0,3.7,18.5
66,Mel Counts,C,33.0,NOJ,75.0,0.0,1421.0,5.5,12.5,0.438,0.0,0.0,0.0,5.5,12.5,0.438,2.2,2.9,0.761,2.6,8.6,11.2,4.6,1.2,1.1,0.0,5.0,13.2
67,Dave Cowens*,C,26.0,BOS,65.0,0.0,2632.0,7.8,16.4,0.475,0.0,0.0,0.0,7.8,16.4,0.475,2.6,3.3,0.783,3.1,10.0,13.1,4.0,1.2,1.0,0.0,3.3,18.2
68,Billy Cunningham*,SF,31.0,PHI,80.0,0.0,2859.0,7.7,17.9,0.428,0.0,0.0,0.0,7.7,17.9,0.428,4.3,5.6,0.777,1.6,7.5,9.1,5.6,1.1,0.4,0.0,3.4,19.7
69,Dick Cunningham,C,28.0,MIL,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.5,0.0,0.0,0.0,4.5,0.0
70,Mike D'Antoni,SG,23.0,KCO,67.0,0.0,759.0,3.3,8.2,0.399,0.0,0.0,0.0,3.3,8.2,0.399,1.3,1.7,0.778,0.6,3.0,3.7,5.1,3.2,0.6,0.0,5.0,7.9
71,Bob Dandridge,SF,27.0,MIL,80.0,0.0,3031.0,8.2,17.3,0.473,0.0,0.0,0.0,8.2,17.3,0.473,2.5,3.1,0.805,1.7,4.9,6.5,2.9,1.4,0.6,0.0,3.9,18.9
72,Jesse Dark,SG,23.0,NYK,47.0,0.0,401.0,6.6,14.1,0.471,0.0,0.0,0.0,6.6,14.1,0.471,2.0,3.6,0.55,1.3,2.0,3.3,2.7,0.3,0.1,0.0,4.3,15.3
73,Dwight Davis,PF,25.0,CLE,78.0,0.0,1964.0,5.4,12.2,0.443,0.0,0.0,0.0,5.4,12.2,0.443,3.2,4.5,0.718,2.0,6.5,8.5,2.7,0.8,0.7,0.0,4.7,14.0
74,Jim Davis,C,33.0,DET,79.0,0.0,1078.0,3.9,8.7,0.454,0.0,0.0,0.0,3.9,8.7,0.454,2.8,3.9,0.726,3.2,6.3,9.5,3.0,1.7,1.2,0.0,4.3,10.7
75,Mel Davis,PF,24.0,NYK,62.0,0.0,903.0,6.1,15.7,0.39,0.0,0.0,0.0,6.1,15.7,0.39,1.9,2.8,0.686,2.8,10.0,12.8,2.2,0.6,0.3,0.0,4.2,14.2
76,Mickey Davis,SF,24.0,MIL,75.0,0.0,1077.0,5.8,12.1,0.479,0.0,0.0,0.0,5.8,12.1,0.479,2.6,2.9,0.886,2.3,5.6,7.9,2.6,1.0,0.2,0.0,3.4,14.2
78,Rod Derline,SG,22.0,SEA,58.0,0.0,666.0,7.7,17.9,0.428,0.0,0.0,0.0,7.7,17.9,0.428,2.3,3.0,0.768,0.6,2.5,3.2,2.4,1.2,0.2,0.0,2.5,17.7
79,Derrek Dickey,PF,23.0,GSW,80.0,0.0,1859.0,5.3,11.0,0.482,0.0,0.0,0.0,5.3,11.0,0.482,1.3,1.9,0.667,3.7,7.0,10.7,2.4,1.0,0.4,0.0,3.9,11.9
80,Ernie DiGregorio,PG,24.0,BUF,31.0,0.0,712.0,5.2,11.8,0.44,0.0,0.0,0.0,5.2,11.8,0.44,1.8,2.3,0.778,0.3,2.0,2.3,7.6,1.0,0.0,0.0,3.1,12.2
81,Steve Downing,C,24.0,BOS,3.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
82,John Drew,PF,20.0,ATL,78.0,0.0,2289.0,8.3,19.3,0.428,0.0,0.0,0.0,8.3,19.3,0.428,6.1,8.6,0.713,5.6,7.5,13.1,2.2,1.9,0.6,0.0,4.3,22.7
83,Terry Driscoll,PF,27.0,MIL,11.0,0.0,52.0,2.1,9.0,0.231,0.0,0.0,0.0,2.1,9.0,0.231,0.7,1.4,0.5,4.8,6.2,11.1,2.1,0.7,0.0,0.0,4.8,4.8
84,Charles Dudley,PG,24.0,GSW,67.0,0.0,756.0,4.9,10.3,0.47,0.0,0.0,0.0,4.9,10.3,0.47,3.3,4.6,0.722,2.9,4.0,6.9,4.9,1.9,0.1,0.0,5.0,13.0
85,Ken Durrett,SF,26.0,TOT,48.0,0.0,445.0,5.4,13.4,0.404,0.0,0.0,0.0,5.4,13.4,0.404,2.5,4.2,0.596,2.8,5.4,8.3,1.5,0.7,0.6,0.0,5.8,13.3
86,Ken Durrett,SF,26.0,KCO,21.0,0.0,175.0,6.6,16.0,0.41,0.0,0.0,0.0,6.6,16.0,0.41,2.3,4.1,0.55,2.9,5.3,8.2,1.6,1.0,0.8,0.0,6.2,15.4
87,Ken Durrett,SF,26.0,PHI,27.0,0.0,270.0,4.7,11.7,0.398,0.0,0.0,0.0,4.7,11.7,0.398,2.7,4.3,0.625,2.8,5.5,8.3,1.3,0.5,0.5,0.0,5.6,12.0
88,Dennis DuVal,PG,22.0,WSB,37.0,0.0,137.0,6.3,17.1,0.369,0.0,0.0,0.0,6.3,17.1,0.369,3.2,4.7,0.667,2.1,3.9,6.0,3.7,4.2,0.5,0.0,8.9,15.8
89,Al Eberhard,SF,22.0,DET,34.0,0.0,277.0,4.0,11.0,0.365,0.0,0.0,0.0,4.0,11.0,0.365,2.2,2.7,0.81,2.3,3.8,6.1,2.1,1.7,0.1,0.0,4.3,10.3
90,Leroy Ellis,PF,34.0,PHI,82.0,0.0,2183.0,4.7,10.3,0.461,0.0,0.0,0.0,4.7,10.3,0.461,1.2,1.6,0.727,3.2,6.4,9.6,1.9,0.7,0.9,0.0,2.9,10.7
91,Keith Erickson,SF,30.0,PHO,49.0,0.0,1469.0,5.8,13.7,0.425,0.0,0.0,0.0,5.8,13.7,0.425,3.2,3.8,0.833,1.7,4.2,6.0,4.2,1.2,0.3,0.0,3.7,14.8
92,Hank Finkel,C,32.0,BOS,62.0,0.0,518.0,3.6,9.0,0.403,0.0,0.0,0.0,3.6,9.0,0.403,1.6,3.0,0.535,2.3,5.5,7.8,2.2,0.5,0.2,0.0,5.0,8.8
93,Chris Ford,SG,26.0,DET,80.0,0.0,1962.0,3.8,8.0,0.474,0.0,0.0,0.0,3.8,8.0,0.474,1.2,1.7,0.663,1.7,3.2,4.9,4.2,2.1,0.5,0.0,3.4,8.7
94,Fred Foster,SF,28.0,CLE,73.0,0.0,1136.0,6.9,16.5,0.417,0.0,0.0,0.0,6.9,16.5,0.417,2.2,3.1,0.711,1.8,1.7,3.5,3.3,0.7,0.1,0.0,4.1,15.9
95,Jim Fox,C,31.0,SEA,75.0,0.0,1766.0,5.2,11.0,0.469,0.0,0.0,0.0,5.2,11.0,0.469,3.5,4.3,0.802,2.6,7.4,10.0,2.8,1.0,0.3,0.0,3.4,13.8
96,Walt Frazier*,PG,29.0,NYK,78.0,0.0,3204.0,7.6,15.6,0.483,0.0,0.0,0.0,7.6,15.6,0.483,3.7,4.5,0.828,1.0,4.2,5.2,5.3,2.1,0.2,0.0,2.3,18.8
97,Bernie Fryer,SG,25.0,NOJ,31.0,0.0,432.0,3.9,8.8,0.443,0.0,0.0,0.0,3.9,8.8,0.443,2.7,3.6,0.767,1.3,2.5,3.8,4.3,1.8,0.0,0.0,4.5,10.6
98,Rowland Garrett,SF,24.0,CHI,70.0,0.0,1183.0,6.9,14.4,0.481,0.0,0.0,0.0,6.9,14.4,0.481,2.3,3.0,0.794,2.4,5.1,7.5,1.3,0.7,0.4,0.0,3.8,16.2
99,John Gianelli,C,24.0,NYK,80.0,0.0,2797.0,4.4,9.3,0.472,0.0,0.0,0.0,4.4,9.3,0.472,1.7,2.5,0.692,2.8,6.1,8.9,2.1,0.5,1.5,0.0,3.4,10.6
101,Dick Gibbs,SF,26.0,WSB,59.0,0.0,424.0,6.3,16.1,0.389,0.0,0.0,0.0,6.3,16.1,0.389,4.1,5.4,0.75,2.2,3.0,5.2,1.6,1.0,0.3,0.0,5.1,16.6
102,Herm Gilliam,SG,28.0,ATL,60.0,0.0,1393.0,8.1,19.0,0.427,0.0,0.0,0.0,8.1,19.0,0.427,2.4,2.9,0.832,2.0,3.3,5.3,4.4,2.0,0.3,0.0,3.2,18.7
103,Gail Goodrich*,SG,31.0,LAL,72.0,0.0,2668.0,8.9,19.3,0.459,0.0,0.0,0.0,8.9,19.3,0.459,4.3,5.1,0.841,1.3,1.7,3.0,5.7,1.4,0.1,0.0,2.9,22.0
104,Leonard Gray,PF,23.0,SEA,75.0,0.0,2280.0,6.0,12.2,0.489,0.0,0.0,0.0,6.0,12.2,0.489,1.6,2.3,0.722,2.1,5.4,7.5,2.6,1.0,0.4,0.0,4.6,13.6
105,Lamar Green,C,27.0,NOJ,15.0,0.0,280.0,3.1,9.0,0.343,0.0,0.0,0.0,3.1,9.0,0.343,1.2,2.6,0.45,3.6,10.4,14.0,2.1,0.5,0.6,0.0,4.9,7.3
106,Matt Guokas,SG,30.0,CHI,82.0,0.0,2089.0,4.4,8.6,0.51,0.0,0.0,0.0,4.4,8.6,0.51,1.3,1.8,0.757,0.4,2.0,2.4,3.1,0.8,0.3,0.0,2.7,10.1
107,Happy Hairston,PF,32.0,LAL,74.0,0.0,2283.0,4.3,8.5,0.506,0.0,0.0,0.0,4.3,8.5,0.506,3.4,4.3,0.801,4.8,10.1,14.9,2.7,0.8,0.2,0.0,3.4,12.0
108,Phil Hankinson,SF,23.0,BOS,3.0,0.0,24.0,9.0,16.5,0.545,0.0,0.0,0.0,9.0,16.5,0.545,0.0,0.0,0.0,1.5,9.0,10.5,3.0,1.5,0.0,0.0,4.5,18.0
109,Bernie Harris,PF,24.0,BUF,11.0,0.0,25.0,2.9,15.8,0.182,0.0,0.0,0.0,2.9,15.8,0.182,1.4,2.9,0.5,2.9,8.6,11.5,1.4,0.0,1.4,0.0,0.0,7.2
110,Clem Haskins,SG,31.0,WSB,70.0,0.0,702.0,5.9,14.9,0.397,0.0,0.0,0.0,5.9,14.9,0.397,2.7,3.2,0.841,1.5,2.6,4.1,4.1,1.2,0.3,0.0,3.7,14.5
111,John Havlicek*,SF,34.0,BOS,82.0,0.0,3132.0,7.4,16.2,0.455,0.0,0.0,0.0,7.4,16.2,0.455,3.3,3.8,0.87,1.8,3.8,5.6,5.0,1.3,0.2,0.0,2.7,18.1
112,Steve Hawes,C,24.0,HOU,55.0,0.0,897.0,5.6,11.2,0.502,0.0,0.0,0.0,5.6,11.2,0.502,1.8,2.2,0.818,3.2,7.8,11.0,3.5,1.4,1.4,0.0,4.0,13.0
113,Connie Hawkins*,PF,32.0,LAL,43.0,0.0,1026.0,4.9,11.4,0.429,0.0,0.0,0.0,4.9,11.4,0.429,2.4,3.5,0.687,1.9,5.1,6.9,4.2,1.8,0.8,0.0,4.1,12.1
114,Nate Hawthorne,SG,25.0,PHO,50.0,0.0,618.0,6.9,16.7,0.411,0.0,0.0,0.0,6.9,16.7,0.411,3.6,5.5,0.649,2.0,3.4,5.4,2.3,1.7,1.2,0.0,5.5,17.3
115,Elvin Hayes*,PF,29.0,WSB,82.0,0.0,3465.0,7.7,17.3,0.443,0.0,0.0,0.0,7.7,17.3,0.443,4.2,5.5,0.766,2.3,8.1,10.4,2.1,1.6,1.9,0.0,2.5,19.6
116,Spencer Haywood*,PF,25.0,SEA,68.0,0.0,2529.0,8.7,18.9,0.459,0.0,0.0,0.0,8.7,18.9,0.459,4.4,5.4,0.811,2.8,6.1,9.0,2.0,0.8,1.5,0.0,2.5,21.7
117,Gar Heard,PF,26.0,BUF,67.0,0.0,2148.0,5.3,13.7,0.388,0.0,0.0,0.0,5.3,13.7,0.388,1.8,3.2,0.564,3.1,8.1,11.2,3.2,1.8,2.0,0.0,4.1,12.4
118,Tom Henderson,PG,23.0,ATL,79.0,0.0,2131.0,6.2,15.1,0.411,0.0,0.0,0.0,6.2,15.1,0.411,2.8,4.1,0.697,0.9,2.7,3.6,5.3,1.8,0.1,0.0,2.5,15.2
119,Bill Hewitt,PF,30.0,CHI,18.0,0.0,467.0,4.3,9.9,0.434,0.0,0.0,0.0,4.3,9.9,0.434,1.1,1.8,0.609,2.3,6.6,8.9,1.9,0.7,0.8,0.0,3.5,9.7
120,Lou Hudson,SG,30.0,ATL,11.0,0.0,380.0,9.2,21.3,0.431,0.0,0.0,0.0,9.2,21.3,0.431,4.5,5.4,0.842,1.3,3.1,4.5,3.8,1.2,0.2,0.0,3.1,22.9
