,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
26,Mike Bratz,PG,30.0,SAC,33.0,0.0,269.0,4.5,12.2,0.371,0.7,2.4,0.286,3.8,9.8,0.393,2.4,3.1,0.778,0.3,3.7,4.0,6.8,2.3,0.0,3.0,7.5,12.2,0.0,94.0,109.0
27,Randy Breuer,C,25.0,MIL,82.0,63.0,1792.0,7.1,15.0,0.477,0.0,0.0,0.0,7.1,14.9,0.478,3.7,5.2,0.712,4.2,7.8,12.0,3.0,1.3,3.0,3.2,5.6,18.0,0.0,105.0,101.0
28,Ron Brewer,SG,30.0,TOT,44.0,3.0,570.0,7.1,18.6,0.384,0.4,1.4,0.294,6.7,17.2,0.391,2.8,3.2,0.895,1.2,3.2,4.4,3.3,1.4,0.5,1.9,3.6,17.5,0.0,95.0,111.0
29,Ron Brewer,SG,30.0,CHI,4.0,0.0,18.0,8.0,24.1,0.333,0.0,0.0,0.0,8.0,24.1,0.333,2.7,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,2.7,18.7,0.0,68.0,120.0
30,Ron Brewer,SG,30.0,CLE,40.0,3.0,552.0,7.1,18.4,0.386,0.4,1.5,0.294,6.7,16.9,0.394,2.8,3.2,0.892,1.2,3.3,4.5,3.4,1.5,0.5,1.8,3.7,17.5,0.0,96.0,111.0
31,Frank Brickowski,C,26.0,SEA,40.0,2.0,311.0,4.8,9.2,0.517,0.0,0.0,0.0,4.8,9.2,0.517,2.9,4.3,0.667,2.5,6.0,8.6,3.3,1.7,1.1,3.6,11.7,12.4,0.0,98.0,105.0
32,Junior Bridgeman,SF,32.0,LAC,58.0,14.0,1161.0,8.0,18.2,0.441,0.2,0.7,0.333,7.8,17.4,0.446,4.3,4.8,0.891,1.2,3.8,5.0,4.3,1.2,0.3,2.7,3.3,20.5,0.0,104.0,115.0
33,Mike Brittain,C,22.0,SAS,32.0,2.0,219.0,4.6,9.1,0.512,0.0,0.0,0.0,4.6,9.1,0.512,2.1,4.0,0.526,2.1,8.2,10.3,1.1,0.6,2.5,4.2,11.4,11.4,0.0,83.0,107.0
34,Tony Brown,SG,25.0,CHI,10.0,0.0,132.0,6.6,14.9,0.439,0.0,0.7,0.0,6.6,14.2,0.462,3.3,4.7,0.692,1.8,4.0,5.8,5.1,1.8,0.4,1.5,5.8,16.4,0.0,110.0,113.0
35,Wallace Bryant,C,26.0,TOT,17.0,8.0,218.0,3.2,10.3,0.313,0.0,0.0,0.0,3.2,10.3,0.313,2.4,4.1,0.579,3.7,7.7,11.4,3.2,1.1,1.1,1.9,8.2,8.8,0.0,89.0,111.0
36,Wallace Bryant,C,26.0,DAL,9.0,8.0,154.0,3.4,9.2,0.367,0.0,0.0,0.0,3.4,9.2,0.367,1.8,3.4,0.545,2.7,7.3,10.1,3.4,0.9,0.6,2.1,7.9,8.5,0.0,91.0,111.0
37,Wallace Bryant,C,26.0,LAC,8.0,0.0,64.0,2.9,13.1,0.222,0.0,0.0,0.0,2.9,13.1,0.222,3.7,5.8,0.625,5.8,8.8,14.6,2.9,1.5,2.2,1.5,8.8,9.5,0.0,86.0,109.0
38,Quinn Buckner,PG,31.0,IND,32.0,3.0,419.0,5.6,11.8,0.471,0.0,0.1,0.0,5.6,11.7,0.476,2.2,3.1,0.704,1.0,4.8,5.8,9.8,4.5,0.3,6.2,9.1,13.3,0.0,87.0,101.0
39,Michael Cage,PF,24.0,LAC,78.0,12.0,1566.0,6.1,12.7,0.479,0.0,0.1,0.0,6.1,12.6,0.482,3.4,5.2,0.649,5.0,7.4,12.4,2.4,1.9,1.0,3.2,5.3,15.5,0.0,103.0,110.0
40,Tony Campbell,SF,23.0,DET,82.0,1.0,1292.0,10.5,21.7,0.484,0.1,0.3,0.222,10.4,21.4,0.487,2.1,2.6,0.795,3.0,5.5,8.4,1.6,2.2,0.2,3.1,5.8,23.1,0.0,99.0,107.0
41,Rick Carlisle,SG,26.0,BOS,77.0,1.0,760.0,5.7,11.8,0.487,0.0,0.6,0.0,5.7,11.2,0.514,0.9,1.4,0.652,1.4,3.4,4.8,6.5,1.2,0.2,3.1,5.7,12.4,0.0,99.0,106.0
42,Antoine Carr,PF,24.0,ATL,17.0,0.0,258.0,9.1,17.3,0.527,0.0,0.0,0.0,9.1,17.3,0.527,3.3,5.0,0.667,3.0,6.7,9.7,2.6,1.3,2.8,2.6,9.5,21.6,0.0,110.0,104.0
43,Kenny Carr,PF,30.0,POR,55.0,31.0,1557.0,6.8,13.8,0.498,0.0,0.1,0.0,6.8,13.6,0.502,4.4,6.4,0.687,4.3,10.2,14.5,2.1,1.1,0.9,3.1,6.0,18.1,0.0,107.0,107.0
44,Joe Barry Carroll,C,27.0,GSW,79.0,79.0,2801.0,10.7,23.1,0.463,0.0,0.0,0.0,10.7,23.1,0.464,6.2,8.2,0.752,3.2,7.8,11.0,2.9,1.7,2.4,4.5,4.6,27.6,0.0,101.0,109.0
45,Butch Carter,SG,27.0,TOT,9.0,0.0,67.0,5.0,17.3,0.292,0.0,0.7,0.0,5.0,16.5,0.304,4.3,5.0,0.857,1.4,1.4,2.9,2.9,0.7,0.0,5.0,10.1,14.4,0.0,73.0,112.0
46,Butch Carter,SG,27.0,NYK,5.0,0.0,31.0,3.1,12.6,0.25,0.0,1.6,0.0,3.1,11.0,0.286,1.6,1.6,1.0,3.1,1.6,4.7,4.7,1.6,0.0,9.4,9.4,7.9,0.0,51.0,109.0
47,Butch Carter,SG,27.0,PHI,4.0,0.0,36.0,6.6,21.2,0.313,0.0,0.0,0.0,6.6,21.2,0.313,6.6,8.0,0.833,0.0,1.3,1.3,1.3,0.0,0.0,1.3,10.6,19.9,0.0,94.0,114.0
48,Bill Cartwright,C,28.0,NYK,2.0,0.0,36.0,4.1,9.5,0.429,0.0,0.0,0.0,4.1,9.5,0.429,8.1,13.5,0.6,2.7,10.8,13.5,6.8,1.4,1.4,8.1,8.1,16.2,0.0,83.0,101.0
50,Terry Catledge,PF,22.0,PHI,64.0,7.0,1092.0,8.8,18.9,0.469,0.0,0.2,0.0,8.8,18.7,0.473,3.9,6.1,0.647,4.7,7.2,11.9,0.9,1.4,0.3,3.0,5.6,21.6,0.0,103.0,107.0
51,Bobby Cattage,PF,27.0,NJN,29.0,1.0,185.0,7.0,20.8,0.337,0.3,1.3,0.2,6.8,19.6,0.346,8.8,11.0,0.795,3.8,4.8,8.5,1.0,1.5,0.0,3.3,5.8,23.1,0.0,96.0,109.0
52,Tom Chambers,PF,26.0,SEA,66.0,26.0,2019.0,10.5,22.6,0.466,0.3,1.2,0.271,10.2,21.5,0.476,8.4,10.1,0.836,3.1,7.4,10.5,3.2,1.3,0.9,4.7,6.1,29.8,0.0,106.0,106.0
53,Lorenzo Charles,SF,22.0,ATL,36.0,0.0,273.0,8.6,15.5,0.557,0.0,0.0,0.0,8.6,15.5,0.557,4.2,6.3,0.667,2.3,4.6,6.9,1.4,0.4,1.1,3.2,6.5,21.5,0.0,108.0,109.0
54,Maurice Cheeks*,PG,29.0,PHI,82.0,82.0,3270.0,7.2,13.3,0.537,0.1,0.2,0.235,7.1,13.1,0.542,4.1,4.9,0.842,0.8,2.6,3.4,11.0,3.0,0.4,3.5,2.3,18.5,0.0,119.0,107.0
55,Fred Cofield,PG,24.0,NYK,45.0,1.0,469.0,7.8,19.1,0.408,0.3,1.6,0.2,7.5,17.5,0.426,1.2,2.1,0.6,0.6,4.2,4.8,8.5,2.1,0.3,5.1,6.7,17.1,0.0,84.0,106.0
56,Steve Colter,PG,23.0,POR,81.0,51.0,1868.0,6.7,14.7,0.456,0.7,2.0,0.325,6.0,12.6,0.477,3.3,4.0,0.823,1.0,3.3,4.4,6.3,2.8,0.2,2.8,4.6,17.4,0.0,107.0,108.0
57,Lester Conner,PG,26.0,GSW,36.0,0.0,413.0,5.7,15.2,0.375,0.2,0.8,0.286,5.5,14.4,0.38,4.5,6.0,0.741,2.8,4.1,6.9,4.8,2.7,0.1,1.7,2.6,16.1,0.0,106.0,111.0
58,Darwin Cook,PG,27.0,NJN,79.0,33.0,1965.0,6.3,14.8,0.426,0.3,1.3,0.208,6.1,13.6,0.446,2.0,2.6,0.757,1.2,3.0,4.2,9.2,3.7,0.5,3.1,4.1,14.9,0.0,101.0,105.0
59,Jeff Cook,PF,29.0,TOT,36.0,0.0,373.0,3.8,9.1,0.425,0.0,0.1,0.0,3.8,8.9,0.431,3.3,5.2,0.643,4.1,6.6,10.7,2.6,1.6,1.4,1.7,8.1,11.0,0.0,108.0,107.0
60,Jeff Cook,PF,29.0,SAS,34.0,0.0,356.0,3.6,8.7,0.418,0.0,0.1,0.0,3.6,8.6,0.424,3.4,5.3,0.634,4.0,6.5,10.5,2.7,1.7,1.4,1.4,8.3,10.7,0.0,110.0,107.0
61,Jeff Cook,PF,29.0,UTA,2.0,0.0,17.0,8.2,16.4,0.5,0.0,0.0,0.0,8.2,16.4,0.5,2.7,2.7,1.0,5.5,8.2,13.7,0.0,0.0,0.0,8.2,2.7,19.1,0.0,80.0,108.0
62,David Cooke,PF,22.0,SAC,6.0,0.0,38.0,2.5,13.6,0.182,0.0,0.0,0.0,2.5,13.6,0.182,6.2,12.4,0.5,6.2,6.2,12.4,1.2,5.0,0.0,2.5,6.2,11.1,0.0,76.0,102.0
63,Michael Cooper,SG,29.0,LAL,82.0,15.0,2269.0,5.6,12.5,0.452,1.3,3.4,0.387,4.3,9.1,0.476,3.0,3.5,0.865,0.9,4.1,5.0,9.6,1.8,0.9,3.1,4.9,15.6,0.0,114.0,107.0
64,Wayne Cooper,C,29.0,DEN,78.0,78.0,2112.0,9.0,19.3,0.466,0.1,0.1,0.429,8.9,19.1,0.466,3.7,4.7,0.795,4.0,8.9,13.0,1.7,0.9,4.8,2.5,6.7,21.7,0.0,105.0,102.0
65,Tyrone Corbin,SF,23.0,SAS,16.0,0.0,174.0,7.2,17.0,0.422,0.0,0.3,0.0,7.2,16.7,0.429,2.7,3.7,0.714,2.9,3.7,6.6,2.9,2.9,0.5,3.2,5.6,17.0,0.0,93.0,108.0
66,Dave Corzine,C,29.0,CHI,67.0,4.0,1709.0,7.2,14.6,0.491,0.1,0.3,0.25,7.1,14.3,0.497,3.6,4.8,0.743,3.7,8.5,12.2,4.2,0.8,1.5,2.9,3.7,18.0,0.0,110.0,112.0
67,Ron Crevier,C,27.0,TOT,3.0,0.0,4.0,0.0,34.6,0.0,0.0,0.0,0.0,0.0,34.6,0.0,0.0,23.0,0.0,11.5,0.0,11.5,0.0,0.0,0.0,0.0,23.0,0.0,0.0,20.0,116.0
68,Ron Crevier,C,27.0,GSW,1.0,0.0,1.0,0.0,46.1,0.0,0.0,0.0,0.0,0.0,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
69,Ron Crevier,C,27.0,DET,2.0,0.0,3.0,0.0,30.7,0.0,0.0,0.0,0.0,0.0,30.7,0.0,0.0,30.7,0.0,15.4,0.0,15.4,0.0,0.0,0.0,0.0,30.7,0.0,0.0,25.0,114.0
70,Jeff Cross,PF,24.0,LAC,21.0,0.0,128.0,2.2,8.8,0.25,0.0,0.0,0.0,2.2,8.8,0.25,5.1,9.1,0.56,3.3,7.7,11.0,0.4,0.7,1.1,2.2,13.9,9.5,0.0,82.0,112.0
71,Pat Cummings,C,29.0,NYK,31.0,30.0,1007.0,9.4,19.7,0.478,0.0,0.1,0.0,9.4,19.6,0.48,4.7,6.7,0.698,4.4,9.1,13.5,2.3,1.3,0.6,4.2,6.6,23.6,0.0,98.0,103.0
72,Terry Cummings,PF,24.0,MIL,82.0,82.0,2669.0,12.0,25.3,0.474,0.0,0.0,0.0,12.0,25.3,0.474,4.7,7.1,0.656,3.9,8.3,12.2,3.4,2.1,0.9,3.4,5.0,28.7,0.0,105.0,101.0
73,Earl Cureton,PF,28.0,DET,80.0,19.0,2017.0,6.5,12.9,0.505,0.0,0.0,0.0,6.5,12.8,0.507,2.7,4.8,0.555,4.5,7.0,11.5,3.1,1.3,1.3,3.4,5.5,15.7,0.0,101.0,107.0
75,Quintin Dailey,SG,25.0,CHI,35.0,0.0,723.0,13.5,31.3,0.432,0.0,0.5,0.0,13.5,30.8,0.439,10.8,13.2,0.823,1.3,3.2,4.5,4.5,1.5,0.3,4.5,5.7,37.9,0.0,105.0,115.0
76,Adrian Dantley*,SF,30.0,UTA,76.0,75.0,2744.0,13.9,24.6,0.563,0.0,0.2,0.091,13.8,24.4,0.567,10.7,13.5,0.791,3.0,3.7,6.7,4.5,1.1,0.1,3.9,3.5,38.4,0.0,121.0,109.0
77,Brad Davis,PG,30.0,DAL,82.0,43.0,1971.0,6.4,12.0,0.532,0.8,2.1,0.36,5.6,9.8,0.569,4.7,5.4,0.868,0.6,2.9,3.5,11.1,1.4,0.4,2.6,4.1,18.2,0.0,128.0,114.0
78,Charles Davis,SF,27.0,MIL,57.0,7.0,873.0,10.1,21.4,0.474,0.2,1.3,0.125,10.0,20.1,0.496,3.3,4.0,0.813,3.2,5.9,9.2,3.0,1.4,0.4,2.7,6.1,23.7,0.0,106.0,104.0
79,Johnny Davis,SG,30.0,TOT,66.0,7.0,1014.0,6.9,16.1,0.43,0.1,0.6,0.231,6.8,15.5,0.438,5.5,6.5,0.855,0.4,2.2,2.6,10.2,1.7,0.2,3.7,3.6,19.6,0.0,107.0,110.0
80,Johnny Davis,SG,30.0,CLE,39.0,0.0,612.0,7.9,18.3,0.43,0.2,0.8,0.182,7.7,17.4,0.442,5.2,6.1,0.848,0.5,2.3,2.8,8.1,1.9,0.3,3.1,3.4,21.1,0.0,105.0,111.0
81,Johnny Davis,SG,30.0,ATL,27.0,7.0,402.0,5.5,12.8,0.43,0.1,0.2,0.5,5.4,12.5,0.429,6.1,7.0,0.864,0.2,2.0,2.3,13.4,1.6,0.0,4.5,3.8,17.2,0.0,109.0,110.0
82,Walter Davis,SG,31.0,PHO,70.0,62.0,2239.0,12.8,26.3,0.485,0.4,1.6,0.237,12.4,24.8,0.5,5.3,6.2,0.843,1.1,3.0,4.2,7.4,2.0,0.1,4.5,3.1,31.2,0.0,105.0,109.0
83,Darryl Dawkins,C,29.0,NJN,51.0,3.0,1207.0,10.9,17.0,0.644,0.0,0.0,0.0,10.9,16.9,0.645,8.1,11.4,0.707,3.3,6.4,9.7,3.0,0.6,2.3,4.8,8.7,29.9,0.0,118.0,107.0
84,Darren Daye,SF,25.0,WSB,64.0,4.0,1075.0,8.9,18.0,0.496,0.0,0.1,0.333,8.9,17.8,0.497,7.2,10.7,0.671,3.2,5.0,8.2,4.9,2.1,0.5,4.4,5.5,25.1,0.0,105.0,105.0
85,James Donaldson,C,28.0,TOT,83.0,78.0,2682.0,4.5,8.0,0.558,0.0,0.0,0.0,4.5,8.0,0.558,3.6,4.4,0.803,3.0,10.9,13.9,1.7,0.5,2.4,2.2,3.3,12.5,0.0,118.0,108.0
86,James Donaldson,C,28.0,LAC,14.0,14.0,441.0,4.6,8.9,0.512,0.0,0.0,0.0,4.6,8.9,0.512,6.0,7.4,0.814,3.0,10.9,13.9,1.3,0.5,3.1,4.0,3.5,15.2,0.0,105.0,109.0
87,James Donaldson,C,28.0,DAL,69.0,64.0,2241.0,4.5,7.9,0.568,0.0,0.0,0.0,4.5,7.9,0.568,3.1,3.9,0.799,3.0,10.9,13.9,1.8,0.5,2.3,1.8,3.3,12.0,0.0,121.0,108.0
88,Larry Drew,PG,27.0,SAC,75.0,31.0,1971.0,9.0,18.5,0.485,0.2,0.7,0.323,8.7,17.8,0.491,3.1,3.8,0.795,0.6,2.4,3.0,8.1,1.6,0.0,3.2,3.2,21.3,0.0,107.0,112.0
89,Clyde Drexler*,SG,23.0,POR,75.0,58.0,2576.0,9.7,20.4,0.475,0.2,1.1,0.2,9.5,19.3,0.49,5.2,6.8,0.769,3.0,4.5,7.5,10.7,3.5,0.8,5.0,4.8,24.8,0.0,107.0,106.0
90,Joe Dumars*,SG,22.0,DET,82.0,45.0,1957.0,6.8,14.1,0.481,0.1,0.4,0.313,6.6,13.7,0.485,4.5,5.6,0.798,1.4,1.4,2.8,9.2,1.6,0.3,3.7,4.7,18.1,0.0,109.0,112.0
91,T.R. Dunn,SG,30.0,DEN,82.0,82.0,2401.0,3.2,7.1,0.454,0.0,0.0,0.0,3.2,7.1,0.455,1.3,1.6,0.773,2.7,4.4,7.1,3.2,2.9,0.3,1.0,4.3,7.7,0.0,114.0,105.0
92,Devin Durrant,SF,25.0,PHO,4.0,0.0,51.0,7.2,18.9,0.381,0.0,0.0,0.0,7.2,18.9,0.381,0.9,3.6,0.25,1.8,5.4,7.2,4.5,2.7,0.0,3.6,9.0,15.3,0.0,78.0,106.0
93,Mark Eaton,C,29.0,UTA,80.0,80.0,2551.0,5.0,10.7,0.47,0.0,0.0,0.0,5.0,10.7,0.47,2.2,3.7,0.604,3.1,9.2,12.3,1.8,0.6,6.7,2.9,5.1,12.3,0.0,94.0,100.0
94,Franklin Edwards,PG,26.0,LAC,73.0,19.0,1491.0,8.2,18.1,0.454,0.0,0.3,0.111,8.2,17.8,0.46,4.1,4.7,0.874,0.8,1.9,2.7,8.1,2.8,0.1,4.3,2.7,20.6,0.0,100.0,113.0
95,James Edwards,C,30.0,PHO,52.0,51.0,1314.0,11.1,20.5,0.542,0.0,0.0,0.0,11.1,20.5,0.542,7.4,10.5,0.702,2.8,7.7,10.5,2.6,0.8,1.0,4.5,7.0,29.6,0.0,108.0,108.0
96,Craig Ehlo,SG,24.0,HOU,36.0,0.0,199.0,8.4,19.6,0.429,0.7,2.1,0.333,7.7,17.5,0.44,5.4,6.8,0.793,4.0,6.8,10.7,6.8,2.6,0.9,3.5,5.1,22.8,0.0,109.0,106.0
97,Dale Ellis,SF,25.0,DAL,72.0,1.0,1086.0,8.3,20.3,0.411,2.7,7.5,0.364,5.6,12.8,0.438,2.6,3.5,0.72,3.7,3.5,7.3,1.6,1.7,0.4,1.6,3.4,22.0,0.0,108.0,112.0
98,Alex English*,SF,32.0,DEN,81.0,81.0,3024.0,14.1,28.1,0.504,0.0,0.1,0.2,14.1,28.0,0.505,7.6,8.8,0.862,2.9,3.2,6.0,4.8,1.1,0.4,3.7,3.5,35.9,0.0,113.0,110.0
100,Julius Erving*,SF,35.0,PHI,74.0,74.0,2474.0,10.1,20.9,0.48,0.2,0.6,0.281,9.9,20.3,0.486,5.6,7.1,0.785,3.3,3.9,7.1,4.8,2.2,1.6,4.1,3.8,25.9,0.0,108.0,107.0
101,Mike Evans,PG,30.0,DEN,81.0,1.0,1389.0,9.8,23.2,0.425,1.3,5.7,0.222,8.6,17.5,0.492,4.1,4.8,0.846,1.0,2.3,3.3,5.7,2.0,0.0,4.0,5.1,25.0,0.0,98.0,109.0
102,Patrick Ewing*,C,23.0,NYK,50.0,50.0,1771.0,10.6,22.4,0.474,0.0,0.1,0.0,10.6,22.2,0.477,6.2,8.4,0.739,3.4,9.0,12.4,2.8,1.5,2.8,4.7,5.3,27.4,0.0,99.0,101.0
103,Kenny Fields,SF,23.0,MIL,78.0,3.0,1120.0,8.6,16.7,0.513,0.0,0.2,0.0,8.6,16.5,0.518,3.8,5.5,0.689,2.5,6.0,8.5,3.3,2.1,0.6,3.2,7.1,20.9,0.0,106.0,102.0
104,Vern Fleming,PG,23.0,IND,80.0,77.0,2870.0,7.2,14.3,0.506,0.0,0.1,0.167,7.2,14.2,0.508,4.4,5.9,0.745,1.7,4.7,6.4,8.4,2.2,0.1,3.4,3.8,18.8,0.0,110.0,107.0
105,Sleepy Floyd,PG,25.0,GSW,82.0,82.0,2764.0,8.5,16.8,0.506,0.6,2.0,0.328,7.8,14.8,0.53,5.8,7.3,0.796,1.3,3.7,4.9,12.4,2.6,0.3,4.8,3.3,23.5,0.0,114.0,111.0
106,Rod Foster,PG,25.0,PHO,48.0,0.0,704.0,5.5,14.2,0.39,0.6,2.1,0.281,4.9,12.1,0.409,1.5,2.1,0.719,0.6,3.2,3.8,7.9,1.4,0.1,4.0,5.0,13.1,0.0,88.0,110.0
107,World B. Free,SG,32.0,CLE,75.0,75.0,2535.0,12.1,26.7,0.455,1.3,3.1,0.42,10.8,23.6,0.46,7.1,9.1,0.78,1.3,2.7,4.1,5.9,1.7,0.4,3.2,3.5,32.7,0.0,109.0,111.0
108,Bill Garnett,PF,25.0,IND,80.0,2.0,1197.0,4.5,9.5,0.469,0.0,0.1,0.0,4.5,9.4,0.473,4.6,6.4,0.716,4.2,6.7,10.9,3.8,1.6,0.9,3.6,6.9,13.5,0.0,103.0,106.0
109,George Gervin*,SG,33.0,CHI,82.0,75.0,2065.0,12.1,25.6,0.472,0.1,0.4,0.211,12.0,25.2,0.476,6.6,7.5,0.879,1.8,3.2,5.0,3.4,1.1,0.5,3.8,4.9,30.9,0.0,107.0,115.0
