,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
61,Kenny Carr,PF,22.0,LAL,52.0,0.0,733.0,8.3,18.6,0.444,0.0,0.0,0.0,8.3,18.6,0.444,3.4,5.2,0.647,3.3,9.6,12.8,1.6,1.1,0.9,5.5,7.8,19.9,0.0,84.0,100.0
62,M.L. Carr,SF,27.0,DET,79.0,0.0,2556.0,6.8,14.9,0.455,0.0,0.0,0.0,6.8,14.9,0.455,3.5,4.7,0.738,3.5,6.2,9.7,3.2,2.6,0.5,3.7,4.2,17.1,0.0,99.0,100.0
63,Bob Carrington,SG,24.0,TOT,72.0,0.0,1653.0,6.7,15.6,0.43,0.0,0.0,0.0,6.7,15.6,0.43,3.4,4.5,0.76,1.8,2.7,4.6,3.1,1.7,0.6,3.1,5.4,16.8,0.0,94.0,104.0
64,Bob Carrington,SG,24.0,NJN,37.0,0.0,1032.0,6.6,16.4,0.401,0.0,0.0,0.0,6.6,16.4,0.401,3.0,4.1,0.742,1.8,2.9,4.7,2.3,1.8,0.5,2.8,5.5,16.2,0.0,89.0,103.0
65,Bob Carrington,SG,24.0,IND,35.0,0.0,621.0,6.9,14.1,0.487,0.0,0.0,0.0,6.9,14.1,0.487,4.1,5.3,0.784,2.0,2.4,4.4,4.4,1.6,0.8,3.7,5.2,17.9,0.0,102.0,105.0
66,Harvey Catchings,C,26.0,PHI,61.0,0.0,748.0,4.1,10.5,0.393,0.0,0.0,0.0,4.1,10.5,0.393,2.0,3.3,0.618,6.2,8.6,14.8,2.0,1.2,4.0,2.6,7.3,10.3,0.0,96.0,97.0
67,Don Chaney,SG,31.0,TOT,51.0,0.0,835.0,5.6,14.6,0.387,0.0,0.0,0.0,5.6,14.6,0.387,2.1,2.4,0.844,2.2,4.1,6.3,3.6,2.4,0.7,3.3,5.8,13.3,0.0,86.0,101.0
68,Don Chaney,SG,31.0,LAL,9.0,0.0,133.0,4.4,12.2,0.361,0.0,0.0,0.0,4.4,12.2,0.361,1.7,2.0,0.833,1.4,2.4,3.7,5.8,2.7,1.0,3.7,4.8,10.5,0.0,82.0,102.0
69,Don Chaney,SG,31.0,BOS,42.0,0.0,702.0,5.9,15.0,0.391,0.0,0.0,0.0,5.9,15.0,0.391,2.1,2.5,0.846,2.3,4.5,6.8,3.2,2.3,0.6,3.2,6.0,13.9,0.0,87.0,100.0
70,Ken Charles,SG,26.0,ATL,21.0,0.0,520.0,6.5,16.4,0.397,0.0,0.0,0.0,6.5,16.4,0.397,3.8,4.5,0.84,0.5,1.6,2.1,7.3,2.2,0.4,3.3,4.7,16.8,0.0,95.0,103.0
71,Phil Chenier,SG,27.0,WSB,36.0,0.0,937.0,9.5,21.4,0.443,0.0,0.0,0.0,9.5,21.4,0.443,5.2,6.5,0.79,0.7,4.1,4.8,3.5,1.7,0.4,3.2,2.6,24.1,0.0,100.0,102.0
72,Jim Chones,C,28.0,CLE,82.0,0.0,2906.0,8.4,17.8,0.472,0.0,0.0,0.0,8.4,17.8,0.472,2.9,4.0,0.72,3.5,10.0,13.5,2.1,0.8,0.9,2.9,3.8,19.6,0.0,100.0,99.0
73,Jim Cleamons,PG,28.0,NYK,79.0,0.0,2009.0,4.7,9.8,0.48,0.0,0.0,0.0,4.7,9.8,0.48,1.8,2.2,0.786,1.5,3.1,4.6,6.2,1.5,0.4,2.5,3.1,11.1,0.0,104.0,105.0
74,E.C. Coleman,PF,27.0,GSW,72.0,0.0,1801.0,5.3,11.2,0.475,0.0,0.0,0.0,5.3,11.2,0.475,1.0,1.4,0.727,2.9,6.5,9.5,2.5,1.7,0.6,2.4,6.4,11.7,0.0,97.0,100.0
75,Doug Collins,SG,26.0,PHI,79.0,0.0,2770.0,10.3,19.5,0.526,0.0,0.0,0.0,10.3,19.5,0.526,4.3,5.3,0.812,1.4,2.3,3.7,5.1,2.0,0.4,4.0,3.6,24.8,0.0,108.0,103.0
76,Norm Cook,SF,22.0,DEN,2.0,0.0,10.0,4.4,13.3,0.333,0.0,0.0,0.0,4.4,13.3,0.333,0.0,0.0,0.0,4.4,8.9,13.3,4.4,0.0,0.0,0.0,17.7,8.9,0.0,101.0,103.0
77,Dave Cowens*,C,29.0,BOS,77.0,0.0,3215.0,8.4,17.2,0.49,0.0,0.0,0.0,8.4,17.2,0.49,3.4,4.0,0.842,3.5,11.7,15.2,4.9,1.4,0.9,3.1,4.2,20.2,0.0,108.0,97.0
78,Wesley Cox,SF,23.0,GSW,43.0,0.0,453.0,6.9,17.3,0.399,0.0,0.0,0.0,6.9,17.3,0.399,5.8,10.0,0.58,4.2,10.1,14.3,1.2,2.1,1.0,3.6,8.2,19.6,0.0,90.0,96.0
80,Charlie Criss,PG,29.0,ATL,77.0,0.0,1935.0,7.7,18.0,0.425,0.0,0.0,0.0,7.7,18.0,0.425,5.7,7.1,0.797,0.6,2.3,2.9,7.1,2.6,0.1,3.6,3.4,21.0,0.0,100.0,102.0
81,Mark Crow,SF,23.0,NJN,15.0,0.0,154.0,9.8,22.5,0.438,0.0,0.0,0.0,9.8,22.5,0.438,3.9,5.6,0.7,3.9,3.7,7.6,2.2,1.4,0.3,3.4,6.7,23.6,0.0,95.0,104.0
82,Louie Dampier*,PG,33.0,SAS,82.0,0.0,2037.0,7.3,14.3,0.509,0.0,0.0,0.0,7.3,14.3,0.509,1.6,2.2,0.752,0.5,2.1,2.6,6.2,1.9,0.3,2.1,1.8,16.2,0.0,108.0,105.0
83,Bob Dandridge,SF,30.0,WSB,75.0,0.0,2777.0,9.0,19.0,0.471,0.0,0.0,0.0,9.0,19.0,0.471,5.3,6.7,0.788,2.2,4.9,7.1,4.6,1.6,0.7,3.9,4.2,23.2,0.0,104.0,102.0
84,Adrian Dantley*,SF,22.0,TOT,79.0,0.0,2933.0,8.9,17.3,0.512,0.0,0.0,0.0,8.9,17.3,0.512,8.3,10.4,0.796,4.1,5.4,9.5,3.9,1.8,0.4,3.5,3.6,26.0,0.0,116.0,102.0
85,Adrian Dantley*,SF,22.0,IND,23.0,0.0,948.0,9.4,18.9,0.499,0.0,0.0,0.0,9.4,18.9,0.499,9.7,12.3,0.787,4.4,5.7,10.1,3.0,2.2,0.8,3.1,3.6,28.5,0.0,118.0,101.0
86,Adrian Dantley*,SF,22.0,LAL,56.0,0.0,1985.0,8.6,16.5,0.52,0.0,0.0,0.0,8.6,16.5,0.52,7.6,9.5,0.801,3.9,5.3,9.2,4.3,1.6,0.2,3.7,3.6,24.8,0.0,115.0,103.0
87,Brad Davis,PG,22.0,LAL,33.0,0.0,334.0,4.1,9.8,0.417,0.0,0.0,0.0,4.1,9.8,0.417,3.0,3.9,0.759,0.5,4.2,4.7,11.2,2.0,0.3,4.7,5.3,11.1,0.0,93.0,102.0
88,Johnny Davis,SG,22.0,POR,82.0,0.0,2188.0,7.2,15.9,0.454,0.0,0.0,0.0,7.2,15.9,0.454,4.0,4.8,0.828,1.4,2.3,3.6,4.6,1.7,0.3,3.2,3.6,18.4,0.0,101.0,101.0
89,Walter Davis,SF,23.0,PHO,81.0,0.0,2590.0,13.1,24.8,0.526,0.0,0.0,0.0,13.1,24.8,0.526,6.4,7.8,0.83,2.6,5.4,8.1,4.5,1.9,0.3,4.7,4.0,32.6,0.0,108.0,99.0
90,Darryl Dawkins,C,21.0,PHI,70.0,0.0,1722.0,8.5,14.8,0.575,0.0,0.0,0.0,8.5,14.8,0.575,4.0,5.7,0.709,3.0,11.3,14.3,2.2,0.9,3.2,3.2,6.9,21.1,0.0,112.0,97.0
91,Derrek Dickey,PF,26.0,TOT,47.0,0.0,493.0,8.1,18.5,0.439,0.0,0.0,0.0,8.1,18.5,0.439,2.8,3.4,0.833,3.4,5.7,9.1,2.0,1.3,0.4,3.7,5.2,19.1,0.0,92.0,102.0
92,Derrek Dickey,PF,26.0,GSW,22.0,0.0,273.0,10.0,21.6,0.462,0.0,0.0,0.0,10.0,21.6,0.462,2.7,2.8,0.941,3.5,4.6,8.1,1.8,1.7,0.3,2.8,4.8,22.6,0.0,99.0,101.0
93,Derrek Dickey,PF,26.0,CHI,25.0,0.0,220.0,5.8,14.6,0.397,0.0,0.0,0.0,5.8,14.6,0.397,3.0,4.1,0.737,3.2,7.1,10.3,2.1,0.9,0.4,4.9,5.8,14.6,0.0,82.0,104.0
94,Coby Dietrick,PF,29.0,SAS,79.0,0.0,1876.0,5.9,12.8,0.46,0.0,0.0,0.0,5.9,12.8,0.46,2.1,2.7,0.781,1.7,6.7,8.4,5.1,1.9,1.3,3.4,5.4,13.8,0.0,95.0,101.0
95,Ernie DiGregorio,PG,27.0,TOT,52.0,0.0,606.0,6.6,15.6,0.421,0.0,0.0,0.0,6.6,15.6,0.421,2.1,2.5,0.848,0.5,3.2,3.7,10.2,1.3,0.1,6.9,3.3,15.2,0.0,82.0,104.0
96,Ernie DiGregorio,PG,27.0,LAL,25.0,0.0,332.0,5.6,13.6,0.41,0.0,0.0,0.0,5.6,13.6,0.41,2.2,2.7,0.8,0.7,2.5,3.1,9.7,0.8,0.0,6.3,3.0,13.4,0.0,82.0,107.0
97,Ernie DiGregorio,PG,27.0,BOS,27.0,0.0,274.0,7.8,18.0,0.431,0.0,0.0,0.0,7.8,18.0,0.431,2.0,2.1,0.923,0.3,4.1,4.5,10.9,2.0,0.2,7.8,3.6,17.5,0.0,82.0,102.0
98,Jacky Dorsey,SF,23.0,TOT,11.0,0.0,88.0,6.2,16.0,0.387,0.0,0.0,0.0,6.2,16.0,0.387,5.1,8.2,0.625,5.7,9.8,15.4,2.6,1.0,1.5,3.1,8.8,17.5,0.0,96.0,98.0
99,Jacky Dorsey,SF,23.0,DEN,7.0,0.0,37.0,3.6,14.4,0.25,0.0,0.0,0.0,3.6,14.4,0.25,3.6,6.0,0.6,6.0,17.9,23.9,2.4,2.4,2.4,3.6,10.8,10.8,0.0,76.0,91.0
100,Jacky Dorsey,SF,23.0,POR,4.0,0.0,51.0,8.1,17.2,0.474,0.0,0.0,0.0,8.1,17.2,0.474,6.3,9.9,0.636,5.4,3.6,9.0,2.7,0.0,0.9,2.7,7.2,22.6,0.0,110.0,103.0
101,Leon Douglas,C,23.0,DET,79.0,0.0,1993.0,7.2,14.9,0.481,0.0,0.0,0.0,7.2,14.9,0.481,4.9,7.7,0.641,4.0,9.0,13.0,2.5,1.3,1.1,4.4,6.6,19.3,0.0,98.0,100.0
102,John Drew,SF,23.0,ATL,70.0,0.0,2203.0,12.5,26.1,0.48,0.0,0.0,0.0,12.5,26.1,0.48,9.2,12.1,0.76,4.5,6.3,10.8,3.0,2.5,0.6,4.4,5.2,34.2,0.0,107.0,99.0
103,Charles Dudley,PG,27.0,GSW,78.0,0.0,1660.0,3.5,6.8,0.51,0.0,0.0,0.0,3.5,6.8,0.51,3.8,5.3,0.708,2.3,5.5,7.8,11.2,1.9,0.1,4.4,4.9,10.7,0.0,105.0,101.0
104,Mike Dunleavy,PG,23.0,TOT,15.0,0.0,119.0,7.9,19.7,0.4,0.0,0.0,0.0,7.9,19.7,0.4,5.1,7.1,0.722,0.4,3.5,3.9,11.0,3.5,0.4,4.7,4.7,20.9,0.0,96.0,103.0
105,Mike Dunleavy,PG,23.0,PHI,4.0,0.0,17.0,7.8,18.2,0.429,0.0,0.0,0.0,7.8,18.2,0.429,5.2,5.2,1.0,0.0,2.6,2.6,15.6,2.6,0.0,7.8,0.0,20.8,0.0,95.0,102.0
106,Mike Dunleavy,PG,23.0,HOU,11.0,0.0,102.0,7.9,20.0,0.395,0.0,0.0,0.0,7.9,20.0,0.395,5.1,7.4,0.688,0.5,3.7,4.2,10.2,3.7,0.5,4.2,5.6,20.9,0.0,96.0,104.0
107,T.R. Dunn,SG,22.0,POR,63.0,0.0,768.0,6.0,14.4,0.417,0.0,0.0,0.0,6.0,14.4,0.417,2.2,3.4,0.661,3.8,5.0,8.8,2.7,2.8,0.5,2.1,4.4,14.2,0.0,98.0,97.0
108,Jim Eakins,C,31.0,TOT,33.0,0.0,406.0,4.8,9.3,0.512,0.0,0.0,0.0,4.8,9.3,0.512,5.4,6.5,0.833,3.1,5.0,8.1,3.1,0.8,1.8,3.6,7.7,15.0,0.0,109.0,104.0
