,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
13,Kenny Anderson,PG,32.0,NOH,23.0,1.0,446.0,7.3,18.1,0.407,0.1,0.2,0.5,7.2,17.8,0.405,1.9,2.6,0.727,1.7,3.7,5.4,9.3,2.2,0.5,5.1,5.2,16.7,0.0,89.0,103.0
14,Shandon Anderson,SF,29.0,NYK,82.0,9.0,1731.0,7.6,16.4,0.462,1.6,4.3,0.371,6.0,12.1,0.494,4.2,5.8,0.732,2.0,5.8,7.8,2.7,2.2,0.6,3.5,5.4,21.0,0.0,101.0,105.0
15,Robert Archibald,PF,22.0,MEM,12.0,0.0,72.0,4.3,14.4,0.3,0.0,0.0,0.0,4.3,14.4,0.3,5.0,12.9,0.389,4.3,7.9,12.2,2.2,0.0,2.2,5.0,6.5,13.7,0.0,69.0,109.0
16,Gilbert Arenas,PG,21.0,GSW,82.0,82.0,2866.0,9.0,21.0,0.431,1.9,5.6,0.348,7.1,15.4,0.461,6.6,8.3,0.791,1.7,5.1,6.9,9.1,2.2,0.3,5.2,4.6,26.6,0.0,108.0,110.0
17,Brandon Armstrong,SG,22.0,NJN,17.0,0.0,69.0,6.8,20.5,0.333,0.8,4.6,0.167,6.1,16.0,0.381,3.8,4.6,0.833,0.0,3.0,3.0,1.5,2.3,0.8,3.8,6.1,18.2,0.0,76.0,100.0
18,Darrell Armstrong,PG,34.0,ORL,82.0,23.0,2350.0,5.8,14.1,0.409,1.7,5.1,0.336,4.1,9.0,0.45,3.6,4.1,0.878,2.0,4.5,6.5,7.1,3.0,0.3,3.5,3.7,16.9,0.0,106.0,104.0
19,Carlos Arroyo,PG,23.0,UTA,44.0,0.0,287.0,9.4,20.4,0.459,0.6,1.3,0.429,8.8,19.1,0.461,3.4,4.1,0.818,2.1,2.8,4.9,9.9,2.2,0.2,5.6,5.2,22.7,0.0,98.0,106.0
20,Chucky Atkins,PG,28.0,DET,65.0,7.0,1398.0,6.6,18.4,0.361,3.4,9.6,0.355,3.2,8.8,0.368,1.6,1.9,0.816,0.8,3.0,3.8,6.9,1.1,0.2,3.0,4.3,18.3,0.0,97.0,105.0
21,Stacey Augmon,SG,34.0,NOH,70.0,3.0,862.0,4.9,12.0,0.411,0.0,0.4,0.0,4.9,11.5,0.427,3.4,4.5,0.75,1.6,5.8,7.4,4.3,1.7,0.6,2.5,5.0,13.2,0.0,99.0,103.0
22,Dalibor Bagaric,C,22.0,CHI,10.0,0.0,76.0,5.4,17.6,0.308,0.0,0.0,0.0,5.4,17.6,0.308,2.0,2.7,0.75,4.7,8.8,13.5,2.7,2.0,2.0,3.4,7.4,12.8,0.0,77.0,102.0
23,Vin Baker,C,31.0,BOS,52.0,9.0,942.0,5.6,11.6,0.478,0.0,0.2,0.0,5.6,11.4,0.488,4.0,6.0,0.673,5.0,6.1,11.1,1.6,1.2,1.7,3.4,8.2,15.1,0.0,101.0,102.0
25,Brent Barry,SG,31.0,SEA,75.0,68.0,2480.0,5.8,12.7,0.458,2.6,6.4,0.403,3.2,6.2,0.514,2.8,3.5,0.795,1.1,5.6,6.6,8.4,2.5,0.3,3.1,4.4,17.0,0.0,115.0,104.0
26,Jon Barry,SG,33.0,DET,80.0,0.0,1473.0,7.2,15.9,0.45,3.3,8.0,0.407,3.9,7.9,0.495,3.2,3.8,0.86,1.2,5.5,6.8,7.7,2.4,0.5,3.0,3.9,20.8,0.0,116.0,100.0
27,Maceo Baston,PF,27.0,TOR,16.0,0.0,106.0,7.6,12.6,0.6,0.0,0.0,0.0,7.6,12.6,0.6,5.0,6.0,0.833,2.0,9.6,11.6,0.0,2.0,5.5,3.0,8.1,20.2,0.0,113.0,100.0
28,Mengke Bateer,C,27.0,SAS,12.0,0.0,46.0,4.6,19.7,0.235,1.2,3.5,0.333,3.5,16.2,0.214,0.0,2.3,0.0,2.3,9.3,11.6,4.6,0.0,0.0,7.0,16.2,10.4,0.0,53.0,102.0
29,Mike Batiste,PF,25.0,MEM,75.0,2.0,1248.0,8.2,19.4,0.422,0.7,3.4,0.222,7.4,16.0,0.464,2.9,3.7,0.784,3.4,7.3,10.7,2.2,1.7,0.7,2.9,5.0,20.0,0.0,96.0,107.0
30,Tony Battie,C,26.0,BOS,67.0,62.0,1683.0,6.2,11.6,0.539,0.0,0.2,0.2,6.2,11.4,0.544,2.8,3.7,0.746,4.6,8.9,13.6,1.5,1.0,2.5,1.5,6.2,15.3,0.0,119.0,100.0
31,Shane Battier,SF,24.0,MEM,78.0,47.0,2383.0,6.0,12.4,0.483,1.9,4.7,0.398,4.1,7.7,0.535,2.6,3.2,0.828,2.8,4.7,7.5,2.3,2.2,1.9,1.5,4.5,16.4,0.0,120.0,107.0
32,Lonny Baxter,C,24.0,CHI,55.0,0.0,682.0,7.2,15.5,0.466,0.0,0.2,0.0,7.2,15.3,0.471,5.3,7.7,0.68,4.9,7.5,12.4,1.2,0.7,1.7,3.5,10.2,19.7,0.0,100.0,106.0
33,Raja Bell,SG,26.0,DAL,75.0,32.0,1173.0,4.1,9.3,0.441,0.9,2.3,0.412,3.2,7.1,0.45,1.0,1.5,0.676,2.1,4.3,6.4,2.5,2.3,0.4,1.9,5.9,10.2,0.0,101.0,104.0
34,Jonathan Bender,SF,22.0,IND,46.0,2.0,819.0,7.2,16.3,0.441,1.2,3.4,0.358,6.0,12.9,0.463,3.8,5.4,0.714,2.7,5.8,8.5,2.7,0.5,3.6,2.7,5.5,19.4,0.0,103.0,102.0
35,Corey Benjamin,SG,24.0,ATL,9.0,0.0,152.0,4.5,14.9,0.302,0.7,4.5,0.154,3.8,10.4,0.367,4.2,5.6,0.75,3.5,7.3,10.8,3.5,0.3,0.7,2.1,6.9,13.9,0.0,93.0,109.0
36,Travis Best,PG,30.0,MIA,72.0,52.0,1807.0,7.0,17.6,0.396,1.1,3.3,0.33,5.9,14.3,0.411,3.2,3.7,0.854,0.8,3.7,4.4,7.7,1.3,0.2,3.2,5.3,18.2,0.0,97.0,106.0
37,Mike Bibby,PG,24.0,SAC,55.0,55.0,1835.0,9.0,19.2,0.47,1.5,3.8,0.409,7.5,15.4,0.485,4.4,5.1,0.861,0.9,3.1,4.0,7.8,2.0,0.2,3.5,2.6,24.0,0.0,109.0,103.0
38,Chauncey Billups,PG,26.0,DET,74.0,74.0,2327.0,8.7,20.7,0.421,3.5,9.0,0.392,5.2,11.6,0.443,7.6,8.6,0.878,0.9,5.6,6.5,6.8,1.5,0.4,3.2,3.2,28.5,0.0,116.0,102.0
39,Corie Blount,C,34.0,CHI,50.0,3.0,836.0,4.0,8.2,0.485,0.0,0.0,0.0,4.0,8.2,0.485,1.2,2.1,0.571,4.2,8.4,12.6,3.1,2.0,1.2,2.6,7.4,9.2,0.0,99.0,103.0
40,Mark Blount,C,27.0,TOT,81.0,31.0,1403.0,5.6,13.1,0.432,0.0,0.0,0.0,5.6,13.1,0.432,3.8,5.2,0.727,4.2,7.4,11.6,2.1,1.6,2.6,3.9,7.0,15.1,0.0,93.0,100.0
41,Mark Blount,C,27.0,DEN,54.0,24.0,885.0,6.3,15.9,0.393,0.0,0.0,0.0,6.3,15.9,0.393,4.2,5.9,0.717,3.7,7.2,10.9,2.1,1.3,3.0,4.2,6.7,16.7,0.0,86.0,100.0
42,Mark Blount,C,27.0,BOS,27.0,7.0,518.0,4.6,8.2,0.563,0.0,0.0,0.0,4.6,8.2,0.563,3.1,4.1,0.75,5.0,7.7,12.7,2.1,2.0,1.7,3.4,7.6,12.2,0.0,109.0,100.0
43,Calvin Booth,C,26.0,SEA,47.0,0.0,575.0,4.9,11.3,0.437,0.0,0.2,0.0,4.9,11.1,0.444,3.2,4.5,0.723,3.0,7.3,10.3,1.1,1.0,3.1,2.1,7.0,13.1,0.0,99.0,103.0
44,Carlos Boozer,PF,21.0,CLE,81.0,54.0,2049.0,8.3,15.4,0.536,0.0,0.0,0.0,8.3,15.4,0.536,3.7,4.8,0.771,5.0,10.1,15.2,2.6,1.5,1.2,2.6,5.6,20.2,0.0,114.0,105.0
45,Ruben Boumtje-Boumtje,C,24.0,POR,2.0,0.0,5.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,10.7,0.0,10.7,10.7,10.7,0.0,0.0,0.0,0.0,0.0,90.0,90.0
46,Bruce Bowen,SF,31.0,SAS,82.0,82.0,2566.0,4.6,10.0,0.466,2.1,4.8,0.441,2.5,5.2,0.488,0.7,1.8,0.404,1.2,3.7,5.0,2.3,1.4,0.9,1.5,4.1,12.1,0.0,110.0,103.0
48,Ryan Bowen,SG,27.0,DEN,62.0,31.0,996.0,5.1,10.4,0.492,0.1,0.4,0.286,5.0,10.1,0.5,1.4,2.2,0.659,4.1,4.2,8.3,2.9,3.4,1.5,2.3,4.3,11.8,0.0,103.0,99.0
49,Earl Boykins,PG,26.0,GSW,68.0,0.0,1321.0,7.7,17.9,0.429,1.1,3.0,0.377,6.6,14.9,0.439,6.7,7.7,0.865,1.3,2.0,3.4,8.5,1.5,0.2,2.8,2.9,23.1,0.0,118.0,114.0
50,Michael Bradley,PF,23.0,TOR,67.0,11.0,1314.0,6.1,12.8,0.481,0.0,0.2,0.167,6.1,12.5,0.487,1.4,2.7,0.522,6.6,10.0,16.6,2.7,0.7,1.3,3.1,5.1,13.7,0.0,100.0,107.0
51,Shawn Bradley,C,30.0,DAL,81.0,39.0,1731.0,6.0,11.2,0.536,0.0,0.0,0.0,6.0,11.2,0.537,4.2,5.2,0.806,4.5,9.7,14.3,1.6,1.9,5.1,2.0,7.3,16.3,0.0,121.0,96.0
52,Elton Brand,PF,23.0,LAC,62.0,61.0,2454.0,9.7,19.3,0.502,0.0,0.0,0.0,9.7,19.2,0.502,5.2,7.6,0.685,6.1,9.0,15.1,3.4,1.5,3.4,3.4,4.4,24.5,0.0,109.0,103.0
53,J.R. Bremer,PG,22.0,BOS,64.0,41.0,1503.0,6.0,16.3,0.369,3.5,10.1,0.353,2.5,6.3,0.393,3.0,3.9,0.766,0.6,4.5,5.1,5.8,1.3,0.1,2.1,2.8,18.6,0.0,106.0,105.0
54,Jamison Brewer,PG,22.0,IND,10.0,0.0,80.0,5.9,11.1,0.529,0.0,1.3,0.0,5.9,9.8,0.6,2.6,5.9,0.444,3.3,2.6,5.9,11.8,1.3,0.7,3.9,7.2,14.4,0.0,108.0,105.0
55,Primoz Brezec,C,23.0,IND,22.0,1.0,111.0,7.1,17.9,0.395,0.0,0.5,0.0,7.1,17.5,0.405,5.7,9.4,0.6,6.1,4.7,10.9,1.9,0.9,1.9,3.3,7.6,19.8,0.0,95.0,103.0
56,Damone Brown,PF,23.0,TOR,5.0,3.0,115.0,5.1,16.3,0.314,0.0,0.9,0.0,5.1,15.3,0.333,2.8,3.7,0.75,1.4,5.6,7.0,1.4,0.5,0.0,2.8,6.5,13.0,0.0,74.0,111.0
57,Devin Brown,SG,24.0,TOT,10.0,2.0,93.0,6.8,19.9,0.343,0.0,0.6,0.0,6.8,19.3,0.353,3.4,4.5,0.75,4.5,5.7,10.2,4.0,2.3,0.6,5.1,8.0,17.1,0.0,80.0,101.0
58,Devin Brown,SG,24.0,SAS,7.0,0.0,22.0,12.1,24.2,0.5,0.0,0.0,0.0,12.1,24.2,0.5,4.8,4.8,1.0,9.7,7.3,17.0,4.8,0.0,0.0,12.1,7.3,29.1,0.0,89.0,104.0
59,Devin Brown,SG,24.0,DEN,3.0,2.0,71.0,5.2,18.6,0.28,0.0,0.7,0.0,5.2,17.8,0.292,3.0,4.5,0.667,3.0,5.2,8.2,3.7,3.0,0.7,3.0,8.2,13.4,0.0,75.0,100.0
60,Kedrick Brown,SF,21.0,BOS,51.0,5.0,666.0,4.8,13.6,0.357,0.2,3.1,0.077,4.6,10.5,0.439,1.6,2.5,0.625,3.6,7.5,11.1,1.6,2.7,1.0,1.8,5.4,11.5,0.0,86.0,99.0
61,Kwame Brown,C,20.0,WAS,80.0,20.0,1773.0,6.9,15.4,0.446,0.0,0.1,0.0,6.9,15.3,0.449,4.5,6.7,0.668,3.9,9.2,13.1,1.8,1.5,2.5,3.4,4.9,18.2,0.0,96.0,102.0
62,P.J. Brown,PF,33.0,NOH,78.0,78.0,2609.0,6.6,12.4,0.531,0.0,0.1,0.0,6.6,12.3,0.533,4.0,4.8,0.836,5.0,9.4,14.4,3.0,1.4,1.6,2.0,4.2,17.1,0.0,122.0,100.0
63,Randy Brown,PG,34.0,PHO,32.0,0.0,262.0,3.2,8.6,0.372,0.0,0.0,0.0,3.2,8.6,0.372,1.8,2.4,0.75,0.6,4.6,5.2,7.0,3.4,0.4,3.4,7.2,8.2,0.0,86.0,101.0
64,Tierre Brown,PG,23.0,CLE,15.0,0.0,168.0,8.2,17.9,0.458,0.0,0.3,0.0,8.2,17.6,0.466,3.3,4.3,0.786,2.4,6.7,9.1,11.9,4.0,0.0,6.7,2.7,19.8,0.0,94.0,103.0
65,Rick Brunson,PG,30.0,CHI,17.0,0.0,196.0,6.0,13.1,0.46,1.0,1.6,0.667,5.0,11.5,0.432,2.6,3.1,0.833,1.0,3.9,5.0,9.4,2.6,0.8,4.5,5.2,15.7,0.0,102.0,106.0
66,Kobe Bryant,SG,24.0,LAL,82.0,82.0,3401.0,13.2,29.4,0.451,1.9,4.9,0.383,11.4,24.4,0.465,9.2,10.9,0.843,1.6,7.0,8.6,7.3,2.8,1.0,4.4,3.3,37.6,0.0,111.0,103.0
67,Mark Bryant,PF,37.0,TOT,16.0,0.0,100.0,2.6,10.0,0.263,0.0,0.0,0.0,2.6,10.0,0.263,1.6,2.1,0.75,4.2,6.3,10.5,2.1,0.5,0.5,3.7,9.5,6.8,0.0,69.0,106.0
68,Mark Bryant,PF,37.0,PHI,11.0,0.0,77.0,3.4,11.6,0.294,0.0,0.0,0.0,3.4,11.6,0.294,1.4,1.4,1.0,4.8,6.1,10.9,0.7,0.7,0.7,3.4,8.2,8.2,0.0,73.0,106.0
69,Mark Bryant,PF,37.0,DEN,3.0,0.0,14.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,3.8,7.5,0.5,3.8,3.8,7.5,7.5,0.0,0.0,7.5,15.1,3.8,0.0,55.0,108.0
70,Mark Bryant,PF,37.0,BOS,2.0,0.0,9.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,11.7,11.7,5.9,0.0,0.0,0.0,11.7,0.0,0.0,51.0,103.0
71,Greg Buckner,SG,26.0,PHI,75.0,5.0,1514.0,6.4,13.8,0.465,0.5,1.9,0.273,5.9,11.9,0.496,2.3,2.8,0.802,2.5,5.0,7.5,3.3,2.5,0.6,2.1,7.0,15.6,0.0,106.0,103.0
72,Pat Burke,C,29.0,ORL,62.0,8.0,783.0,7.4,19.5,0.382,0.1,0.5,0.143,7.4,19.0,0.388,2.6,3.8,0.69,3.8,5.9,9.6,1.5,1.3,1.6,3.1,6.5,17.6,0.0,86.0,106.0
74,Caron Butler,SF,22.0,MIA,78.0,78.0,2858.0,8.2,19.7,0.416,0.7,2.0,0.318,7.6,17.7,0.427,5.9,7.2,0.824,2.6,5.0,7.6,4.1,2.6,0.6,3.7,4.4,23.0,0.0,99.0,102.0
75,Rasual Butler,SG,23.0,MIA,72.0,28.0,1514.0,7.5,20.6,0.362,1.8,6.2,0.292,5.7,14.5,0.392,2.7,3.8,0.731,1.0,5.7,6.7,3.4,0.8,1.6,2.8,3.8,19.5,0.0,88.0,104.0
76,Jason Caffey,PF,29.0,MIL,51.0,16.0,894.0,6.7,14.7,0.456,0.0,0.0,0.0,6.7,14.7,0.456,4.1,6.3,0.651,4.0,6.4,10.5,2.3,1.1,0.9,3.3,7.2,17.5,0.0,98.0,110.0
77,Marcus Camby,C,28.0,DEN,29.0,9.0,616.0,8.0,19.4,0.41,0.2,0.4,0.4,7.8,19.0,0.41,2.8,4.3,0.66,6.4,11.4,17.8,4.0,1.7,3.4,2.3,5.9,18.9,0.0,99.0,96.0
78,Elden Campbell,C,34.0,TOT,56.0,1.0,869.0,7.3,18.3,0.397,0.0,0.1,0.0,7.3,18.2,0.398,6.8,8.4,0.801,2.9,8.3,11.2,3.2,2.0,2.4,3.1,8.0,21.3,0.0,100.0,99.0
79,Elden Campbell,C,34.0,NOH,41.0,1.0,685.0,7.9,19.4,0.409,0.0,0.1,0.0,7.9,19.3,0.411,7.3,9.0,0.809,2.7,8.5,11.1,3.3,1.9,2.4,3.3,8.0,23.1,0.0,102.0,99.0
80,Elden Campbell,C,34.0,SEA,15.0,0.0,184.0,4.7,14.2,0.333,0.0,0.0,0.0,4.7,14.2,0.333,4.7,6.2,0.762,3.9,7.7,11.6,2.7,2.7,2.4,2.4,8.0,14.2,0.0,93.0,100.0
81,Brian Cardinal,PF,25.0,WAS,5.0,0.0,15.0,3.6,14.5,0.25,0.0,3.6,0.0,3.6,10.9,0.333,7.3,7.3,1.0,10.9,7.3,18.1,3.6,0.0,0.0,3.6,0.0,14.5,0.0,100.0,109.0
82,Anthony Carter,PG,27.0,MIA,49.0,26.0,912.0,5.0,14.0,0.356,0.0,0.5,0.0,5.0,13.5,0.369,2.0,3.0,0.66,0.7,4.3,5.0,12.2,2.7,0.3,4.9,4.2,11.9,0.0,84.0,103.0
83,Vince Carter,SG,26.0,TOR,43.0,42.0,1471.0,12.9,27.6,0.467,1.6,4.8,0.344,11.3,22.8,0.493,4.7,5.8,0.806,2.1,4.7,6.8,5.2,1.7,1.5,2.7,4.4,32.1,0.0,109.0,108.0
84,Sam Cassell,PG,33.0,MIL,78.0,77.0,2700.0,10.7,22.9,0.47,1.2,3.2,0.362,9.6,19.6,0.487,7.6,8.8,0.861,1.1,5.6,6.7,8.9,1.7,0.3,3.5,4.2,30.2,0.0,115.0,110.0
85,Kelvin Cato,C,28.0,HOU,73.0,5.0,1247.0,5.8,11.1,0.52,0.0,0.2,0.0,5.8,10.9,0.528,2.9,5.4,0.532,5.7,12.8,18.6,0.9,1.6,3.7,2.4,7.6,14.4,0.0,107.0,96.0
86,Tyson Chandler,C,20.0,CHI,75.0,68.0,1827.0,7.2,13.6,0.531,0.0,0.0,0.0,7.2,13.6,0.531,5.0,8.2,0.608,4.7,9.7,14.4,2.1,1.0,3.0,3.8,6.2,19.4,0.0,104.0,103.0
87,Calbert Cheaney,SG,31.0,UTA,81.0,74.0,2351.0,7.4,14.9,0.499,0.2,0.6,0.4,7.2,14.3,0.503,0.9,1.6,0.58,1.7,4.8,6.5,3.7,1.5,0.3,2.5,5.1,16.0,0.0,100.0,106.0
88,Chris Childs,PG,35.0,NJN,12.0,0.0,106.0,3.0,9.9,0.3,0.5,3.0,0.167,2.5,6.9,0.357,1.0,1.5,0.667,1.5,1.0,2.5,7.9,4.0,0.5,3.0,8.4,7.4,0.0,84.0,98.0
89,Doug Christie,SG,32.0,SAC,80.0,80.0,2710.0,5.0,10.3,0.479,1.4,3.4,0.395,3.6,6.9,0.522,2.6,3.2,0.81,1.1,5.2,6.4,7.0,3.3,0.7,2.7,3.5,13.9,0.0,113.0,98.0
90,Keon Clark,C,27.0,SAC,80.0,11.0,1780.0,6.4,12.8,0.501,0.0,0.1,0.0,6.4,12.6,0.506,2.4,3.6,0.656,3.9,8.9,12.8,2.3,1.1,4.2,2.7,6.4,15.2,0.0,103.0,97.0
91,Speedy Claxton,PG,24.0,SAS,30.0,0.0,471.0,7.6,16.4,0.462,0.0,1.2,0.0,7.6,15.2,0.5,4.4,6.5,0.684,2.5,3.8,6.3,8.5,2.5,0.8,4.0,4.9,19.6,0.0,105.0,101.0
92,Mateen Cleaves,PG,25.0,SAC,12.0,0.0,55.0,5.5,21.0,0.261,0.9,0.9,1.0,4.6,20.1,0.227,2.7,3.7,0.75,0.9,6.4,7.3,9.2,1.8,0.0,12.8,5.5,14.6,0.0,55.0,101.0
93,Derrick Coleman,C,35.0,PHI,64.0,35.0,1742.0,6.7,15.0,0.448,0.7,2.0,0.328,6.1,13.0,0.466,4.0,5.2,0.784,4.6,9.0,13.6,2.6,1.6,2.1,2.9,5.2,18.1,0.0,106.0,101.0
94,Bimbo Coles,PG,34.0,TOT,35.0,11.0,691.0,4.2,12.5,0.333,0.5,2.4,0.219,3.7,10.1,0.36,2.6,3.1,0.833,0.8,3.6,4.4,5.4,1.3,0.3,2.1,4.5,11.5,0.0,92.0,109.0
95,Bimbo Coles,PG,34.0,CLE,21.0,11.0,516.0,3.4,11.8,0.286,0.7,2.5,0.28,2.7,9.3,0.287,2.7,3.4,0.794,1.0,3.8,4.8,5.5,1.1,0.4,1.8,4.3,10.1,0.0,91.0,111.0
96,Bimbo Coles,PG,34.0,BOS,14.0,0.0,175.0,6.6,14.8,0.449,0.0,2.1,0.0,6.6,12.7,0.524,2.4,2.4,1.0,0.3,3.0,3.3,4.8,1.8,0.0,3.0,5.1,15.7,0.0,95.0,105.0
97,Jason Collier,C,25.0,HOU,13.0,3.0,104.0,8.8,18.7,0.472,0.0,0.0,0.0,8.8,18.7,0.472,1.0,1.0,1.0,6.2,8.8,15.1,0.5,1.0,0.5,1.0,5.2,18.7,0.0,110.0,104.0
99,Jarron Collins,C,24.0,UTA,22.0,7.0,421.0,4.9,11.0,0.442,0.0,0.1,0.0,4.9,10.9,0.447,5.6,7.9,0.71,4.1,3.6,7.7,1.8,0.6,0.8,2.4,8.9,15.3,0.0,108.0,108.0
100,Jason Collins,C,24.0,NJN,81.0,66.0,1900.0,3.9,9.3,0.414,0.0,0.1,0.0,3.9,9.2,0.419,5.0,6.5,0.763,3.8,6.4,10.2,2.4,1.3,1.2,2.3,7.0,12.7,0.0,107.0,99.0
101,Chris Crawford,PF,27.0,ATL,5.0,0.0,38.0,11.1,18.1,0.615,1.4,4.2,0.333,9.7,13.9,0.7,9.7,11.1,0.875,4.2,5.6,9.7,1.4,2.8,4.2,2.8,9.7,33.3,0.0,136.0,102.0
102,Jamal Crawford,PG,22.0,CHI,80.0,31.0,1992.0,8.6,20.8,0.413,2.2,6.2,0.355,6.4,14.6,0.438,2.7,3.3,0.806,0.5,4.2,4.8,8.6,2.0,0.6,3.5,3.2,22.1,0.0,101.0,107.0
103,Austin Croshere,PF,27.0,IND,49.0,0.0,633.0,7.1,17.3,0.411,2.2,5.7,0.391,4.9,11.6,0.421,4.4,5.4,0.815,3.3,9.5,12.8,4.6,0.5,1.1,2.3,4.0,20.9,0.0,111.0,102.0
104,John Crotty,PG,33.0,DEN,12.0,0.0,180.0,4.1,12.0,0.341,1.2,3.8,0.308,2.9,8.2,0.357,2.6,4.4,0.6,0.3,4.1,4.4,8.5,0.9,0.0,2.6,4.7,12.0,0.0,95.0,106.0
105,Eddy Curry,C,20.0,CHI,81.0,48.0,1571.0,10.9,18.7,0.585,0.0,0.0,0.0,10.9,18.7,0.585,5.8,9.4,0.624,3.8,7.7,11.5,1.2,0.6,2.0,4.5,7.4,27.7,0.0,106.0,106.0
106,Michael Curry,SF,34.0,DET,78.0,77.0,1555.0,3.3,8.1,0.402,0.6,1.9,0.296,2.7,6.2,0.434,1.3,1.6,0.8,0.6,3.9,4.5,3.7,1.6,0.1,1.5,5.8,8.4,0.0,98.0,103.0
107,Erick Dampier,C,27.0,GSW,82.0,82.0,1978.0,6.7,13.4,0.496,0.0,0.1,0.0,6.7,13.4,0.498,4.0,5.7,0.698,6.4,7.6,14.0,1.5,0.7,4.0,2.9,6.2,17.3,0.0,111.0,108.0
108,Antonio Daniels,SG,27.0,POR,67.0,2.0,872.0,5.2,11.5,0.452,1.1,3.6,0.305,4.1,7.8,0.52,4.0,4.7,0.855,0.7,3.8,4.4,5.2,2.0,0.6,2.0,2.6,15.5,0.0,117.0,105.0
109,Antonio Davis,C,34.0,TOR,53.0,52.0,1894.0,7.4,18.1,0.407,0.0,0.0,0.0,7.4,18.1,0.407,6.1,7.9,0.771,3.7,8.7,12.3,3.7,0.6,1.7,3.3,4.2,20.8,0.0,99.0,107.0
