,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,0.0,PHW,Wilt Chamberlain,Kansas,14.0,1045.0,47859.0,31419.0,23924.0,4643.0,0.54,0.0,0.511,45.8,30.1,22.9,4.4,247.3,0.248,0.0,0.0
2,0.0,STL,Bob Ferry,Saint Louis,10.0,634.0,12828.0,5780.0,3343.0,906.0,0.433,0.0,0.664,20.2,9.1,5.3,1.4,20.2,0.076,0.0,0.0
5,1.0,CIN,Bob Boozer,Kansas State,11.0,874.0,25549.0,12964.0,7119.0,1237.0,0.462,0.0,0.761,29.2,14.8,8.1,1.4,64.2,0.121,0.0,0.0
6,2.0,DET,Bailey Howell,Mississippi State,12.0,950.0,30627.0,17770.0,9383.0,1853.0,0.48,0.0,0.762,32.2,18.7,9.9,2.0,114.8,0.18,0.0,0.0
7,3.0,MNL,Tom Hawkins,Notre Dame,10.0,764.0,18465.0,6672.0,4607.0,871.0,0.447,0.0,0.57,24.2,8.7,6.0,1.1,24.1,0.063,0.0,0.0
8,4.0,SYR,Dick Barnett,Tennessee State,14.0,971.0,28937.0,15358.0,2812.0,2729.0,0.456,0.0,0.761,29.8,15.8,2.9,2.8,68.7,0.114,-3.6,0.0
9,5.0,NYK,Johnny Green,Michigan State,14.0,1057.0,24624.0,12281.0,9083.0,1449.0,0.493,0.0,0.553,23.3,11.6,8.6,1.4,58.0,0.113,0.0,0.0
10,6.0,BOS,John Richter,NC State,1.0,66.0,808.0,285.0,312.0,27.0,0.34,0.0,0.504,12.2,4.3,4.7,0.4,0.4,0.026,0.0,0.0
13,7.0,DET,Tom Robitaille,Rice University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,8.0,DET,Don Goldstein,Louisville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,9.0,PHW,Joe Ruklick,Northwestern,3.0,114.0,909.0,398.0,286.0,48.0,0.366,0.0,0.613,8.0,3.5,2.5,0.4,0.0,-0.001,0.0,0.0
16,10.0,MNL,Rudy LaRusso,Dartmouth College,10.0,736.0,24487.0,11507.0,6936.0,1556.0,0.431,0.0,0.767,33.3,15.6,9.4,2.1,61.4,0.12,0.0,0.0
17,11.0,SYR,Gene Tormohlen,Tennessee,6.0,271.0,3223.0,1191.0,1122.0,257.0,0.411,0.0,0.579,11.9,4.4,4.1,0.9,2.3,0.034,0.0,0.0
18,12.0,STL,Alan Seiden,St. John's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,13.0,STL,Cal Ramsey,NYU,2.0,13.0,222.0,103.0,73.0,12.0,0.383,0.0,0.568,17.1,7.9,5.6,0.9,0.1,0.013,0.0,0.0
