,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
33,Dennis Boyd,PG,24.0,DET,5.0,0.0,8.0,0.6,2.4,0.25,0.0,0.0,0.0,0.6,2.4,0.25,0.25,0.0,0.0,0.0,0.0,0.4,0.4,1.4,0.0,0.0,1.2,1.0,1.2
34,Winford Boynes,SG,21.0,NJN,69.0,0.0,17.0,3.7,8.6,0.43,0.0,0.0,0.0,3.7,8.6,0.43,0.43,1.9,2.4,0.787,0.9,1.4,2.2,1.1,0.6,0.1,1.7,1.7,9.3
35,Alonzo Bradley,SF,25.0,HOU,34.0,0.0,7.2,1.1,2.6,0.42,0.0,0.0,0.0,1.1,2.6,0.42,0.42,0.6,1.0,0.667,0.4,1.0,1.4,0.5,0.1,0.0,0.5,1.0,2.8
36,Mike Bratz,PG,23.0,PHO,77.0,0.0,16.8,3.1,6.9,0.454,0.0,0.0,0.0,3.1,6.9,0.454,0.454,1.8,2.2,0.818,0.7,1.1,1.8,2.3,0.8,0.1,1.8,2.0,8.1
37,Jim Brewer,PF,27.0,TOT,80.0,0.0,20.1,1.8,4.0,0.442,0.0,0.0,0.0,1.8,4.0,0.442,0.442,0.3,0.8,0.413,2.0,4.0,5.9,1.1,0.8,0.8,1.2,2.2,3.9
38,Jim Brewer,PF,27.0,CLE,55.0,0.0,23.7,2.1,4.7,0.44,0.0,0.0,0.0,2.1,4.7,0.44,0.44,0.4,0.9,0.479,2.3,4.5,6.7,1.3,0.9,1.0,1.4,2.5,4.6
39,Jim Brewer,PF,27.0,DET,25.0,0.0,12.4,1.1,2.4,0.45,0.0,0.0,0.0,1.1,2.4,0.45,0.45,0.1,0.6,0.2,1.4,2.8,4.2,0.5,0.5,0.4,0.8,1.5,2.3
40,Ron Brewer,SG,23.0,POR,81.0,0.0,30.3,5.4,10.8,0.494,0.0,0.0,0.0,5.4,10.8,0.494,0.494,2.6,3.2,0.82,1.1,1.7,2.8,2.0,1.3,1.0,1.9,2.2,13.3
41,Junior Bridgeman,SG,25.0,MIL,82.0,0.0,23.9,6.6,13.0,0.506,0.0,0.0,0.0,6.6,13.0,0.506,0.506,2.3,2.8,0.829,1.4,2.2,3.6,2.0,1.1,0.5,1.7,2.2,15.5
42,Allan Bristow,SF,27.0,SAS,74.0,0.0,17.9,2.4,4.8,0.492,0.0,0.0,0.0,2.4,4.8,0.492,0.492,1.7,2.0,0.832,1.1,2.3,3.3,3.1,0.8,0.2,1.5,2.1,6.4
43,Fred Brown,PG,30.0,SEA,77.0,0.0,25.5,5.8,12.4,0.469,0.0,0.0,0.0,5.8,12.4,0.469,0.469,2.4,2.7,0.888,0.5,1.7,2.2,3.4,1.5,0.3,2.1,1.8,14.0
44,John Brown,SF,27.0,CHI,77.0,0.0,16.4,2.0,4.1,0.479,0.0,0.0,0.0,2.0,4.1,0.479,0.479,1.1,1.3,0.857,1.1,2.0,3.1,1.4,0.2,0.1,1.2,2.3,5.0
45,Joe Bryant,PF,24.0,PHI,70.0,0.0,15.2,2.9,6.8,0.429,0.0,0.0,0.0,2.9,6.8,0.429,0.429,1.8,2.4,0.724,1.4,2.3,3.7,1.5,0.7,0.1,1.6,2.4,7.6
46,Quinn Buckner,PG,24.0,MIL,81.0,0.0,21.7,3.1,6.8,0.454,0.0,0.0,0.0,3.1,6.8,0.454,0.454,1.0,1.5,0.632,0.7,1.9,2.6,5.8,1.9,0.2,2.6,2.8,7.2
47,Greg Bunch,SF,22.0,NYK,12.0,0.0,8.1,0.8,2.2,0.346,0.0,0.0,0.0,0.8,2.2,0.346,0.346,0.8,1.0,0.833,0.8,0.7,1.4,0.3,0.3,0.3,0.4,0.8,2.3
48,Tom Burleson,C,26.0,KCK,56.0,0.0,16.6,2.8,6.1,0.459,0.0,0.0,0.0,2.8,6.1,0.459,0.459,2.2,3.0,0.716,1.5,3.5,5.0,0.9,0.5,1.0,1.1,3.3,7.8
49,Don Buse,PG,28.0,PHO,82.0,0.0,31.0,3.5,7.0,0.495,0.0,0.0,0.0,3.5,7.0,0.495,0.495,0.9,1.1,0.769,0.5,2.1,2.6,4.3,1.9,0.2,1.2,1.8,7.8
50,Marty Byrnes,SF,22.0,TOT,79.0,0.0,16.0,2.4,4.9,0.481,0.0,0.0,0.0,2.4,4.9,0.481,0.481,1.3,1.9,0.688,1.1,1.3,2.4,1.3,0.3,0.1,1.5,1.4,6.1
51,Marty Byrnes,SF,22.0,PHO,43.0,0.0,17.1,2.5,5.2,0.489,0.0,0.0,0.0,2.5,5.2,0.489,0.489,1.7,2.3,0.73,1.1,1.1,2.3,1.4,0.3,0.0,1.8,1.6,6.8
52,Marty Byrnes,SF,22.0,NOJ,36.0,0.0,14.7,2.2,4.6,0.47,0.0,0.0,0.0,2.2,4.6,0.47,0.47,0.9,1.5,0.611,1.1,1.5,2.6,1.2,0.3,0.2,1.1,1.2,5.3
54,Corky Calhoun,SF,28.0,IND,81.0,0.0,16.4,1.9,4.1,0.457,0.0,0.0,0.0,1.9,4.1,0.457,0.457,0.9,1.1,0.837,0.8,2.1,2.9,1.3,0.5,0.2,0.7,2.3,4.7
55,Austin Carr,SG,30.0,CLE,82.0,0.0,33.1,6.7,14.2,0.475,0.0,0.0,0.0,6.7,14.2,0.475,0.475,3.6,4.4,0.816,1.9,1.6,3.5,2.6,0.9,0.2,2.1,2.6,17.0
56,Kenny Carr,PF,23.0,LAL,72.0,0.0,16.0,3.1,6.3,0.5,0.0,0.0,0.0,3.1,6.3,0.5,0.5,1.2,1.9,0.606,1.0,3.1,4.1,0.8,0.5,0.4,1.6,2.1,7.4
57,M.L. Carr,SF,28.0,DET,80.0,0.0,40.1,7.3,14.3,0.514,0.0,0.0,0.0,7.3,14.3,0.514,0.514,4.0,5.4,0.743,2.7,4.6,7.4,3.3,2.5,0.6,3.2,3.5,18.7
58,Ron Carter,SG,22.0,LAL,46.0,0.0,7.2,1.2,2.7,0.435,0.0,0.0,0.0,1.2,2.7,0.435,0.435,0.8,1.2,0.667,0.5,0.5,1.0,0.5,0.4,0.2,0.9,1.2,3.1
59,Harvey Catchings,C,27.0,TOT,57.0,0.0,16.6,1.8,4.3,0.42,0.0,0.0,0.0,1.8,4.3,0.42,0.42,1.1,1.4,0.769,1.8,3.5,5.3,0.8,0.4,1.6,1.5,2.3,4.6
60,Harvey Catchings,C,27.0,PHI,25.0,0.0,11.6,1.1,2.7,0.412,0.0,0.0,0.0,1.1,2.7,0.412,0.412,0.5,0.7,0.765,1.2,2.7,3.9,0.7,0.3,1.4,1.5,1.7,2.8
61,Harvey Catchings,C,27.0,NJN,32.0,0.0,20.6,2.3,5.5,0.423,0.0,0.0,0.0,2.3,5.5,0.423,0.423,1.5,1.9,0.77,2.2,4.2,6.4,0.9,0.5,1.8,1.6,2.8,6.1
62,Don Chaney,SG,32.0,BOS,65.0,0.0,16.5,2.7,6.4,0.42,0.0,0.0,0.0,2.7,6.4,0.42,0.42,0.6,0.6,0.857,1.0,1.2,2.2,1.2,1.1,0.2,1.0,2.6,5.9
63,Maurice Cheeks*,PG,22.0,PHI,82.0,0.0,29.4,3.6,7.0,0.51,0.0,0.0,0.0,3.6,7.0,0.51,0.51,1.2,1.7,0.721,0.8,2.3,3.1,5.3,2.1,0.1,2.4,2.4,8.4
64,Phil Chenier,SG,28.0,WSB,27.0,0.0,14.3,2.6,5.9,0.437,0.0,0.0,0.0,2.6,5.9,0.437,0.437,0.7,1.0,0.643,0.1,0.6,0.7,1.1,0.1,0.2,1.1,1.0,5.8
65,Jim Chones,C,29.0,CLE,82.0,0.0,34.8,5.8,13.1,0.44,0.0,0.0,0.0,5.8,13.1,0.44,0.44,1.9,2.6,0.735,3.2,7.1,10.3,2.2,0.6,1.2,2.3,3.4,13.4
66,Jim Cleamons,PG,29.0,NYK,79.0,0.0,30.3,3.9,8.3,0.473,0.0,0.0,0.0,3.9,8.3,0.473,0.473,1.6,2.2,0.76,0.8,2.0,2.8,4.8,0.9,0.1,1.8,1.9,9.5
67,E.C. Coleman,PF,28.0,HOU,6.0,0.0,6.5,0.8,1.2,0.714,0.0,0.0,0.0,0.8,1.2,0.714,0.714,0.2,0.2,1.0,0.2,1.0,1.2,0.2,0.3,0.0,0.0,1.8,1.8
68,Doug Collins,SG,27.0,PHI,47.0,0.0,33.9,7.6,15.3,0.499,0.0,0.0,0.0,7.6,15.3,0.499,0.499,4.3,5.3,0.814,0.8,1.9,2.6,4.1,1.1,0.4,2.8,3.0,19.5
69,Michael Cooper,SG,22.0,LAL,3.0,0.0,2.3,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,2.0
70,Wayne Cooper,C,22.0,GSW,65.0,0.0,12.2,2.0,4.5,0.437,0.0,0.0,0.0,2.0,4.5,0.437,0.437,0.6,0.9,0.672,1.4,2.9,4.3,0.3,0.1,0.7,0.8,1.8,4.6
71,Dave Corzine,C,22.0,WSB,59.0,0.0,9.0,1.1,2.0,0.534,0.0,0.0,0.0,1.1,2.0,0.534,0.534,0.8,1.1,0.778,0.9,1.6,2.5,0.8,0.2,0.2,0.9,1.1,3.0
72,Dave Cowens*,C,30.0,BOS,68.0,0.0,37.0,7.2,14.9,0.483,0.0,0.0,0.0,7.2,14.9,0.483,0.483,2.2,2.8,0.807,2.2,7.4,9.6,3.6,1.1,0.8,2.6,3.9,16.6
73,Wesley Cox,SF,24.0,GSW,31.0,0.0,11.6,1.7,4.0,0.431,0.0,0.0,0.0,1.7,4.0,0.431,0.431,1.3,3.0,0.435,0.6,1.5,2.0,0.4,0.4,0.2,1.4,2.2,4.7
74,Charlie Criss,PG,30.0,ATL,54.0,0.0,16.3,2.0,5.4,0.377,0.0,0.0,0.0,2.0,5.4,0.377,0.377,1.2,1.6,0.779,0.4,0.8,1.1,2.6,0.8,0.1,1.5,1.3,5.3
75,Geoff Crompton,C,23.0,DEN,20.0,0.0,4.4,0.5,1.3,0.385,0.0,0.0,0.0,0.5,1.3,0.385,0.385,0.3,0.6,0.5,0.3,0.9,1.2,0.3,0.0,0.2,0.6,1.0,1.3
77,Louie Dampier*,PG,34.0,SAS,70.0,0.0,10.9,1.8,3.6,0.49,0.0,0.0,0.0,1.8,3.6,0.49,0.49,0.4,0.6,0.744,0.2,0.7,0.9,1.8,0.5,0.1,0.6,0.6,3.9
78,Bob Dandridge,SF,31.0,WSB,78.0,0.0,33.7,8.1,16.2,0.499,0.0,0.0,0.0,8.1,16.2,0.499,0.499,4.2,5.1,0.825,1.4,4.3,5.7,4.7,0.9,0.7,2.8,3.3,20.4
79,Adrian Dantley*,SF,23.0,LAL,60.0,0.0,29.6,6.2,12.2,0.51,0.0,0.0,0.0,6.2,12.2,0.51,0.51,4.9,5.7,0.854,2.2,3.5,5.7,2.3,1.1,0.2,2.6,2.7,17.3
80,Brad Davis,PG,23.0,TOT,27.0,0.0,11.0,1.1,2.0,0.564,0.0,0.0,0.0,1.1,2.0,0.564,0.564,0.6,0.9,0.696,0.0,0.6,0.6,1.9,0.6,0.1,0.6,1.2,2.9
81,Brad Davis,PG,23.0,LAL,5.0,0.0,13.0,1.6,2.2,0.727,0.0,0.0,0.0,1.6,2.2,0.727,0.727,0.6,0.8,0.75,0.0,0.2,0.2,1.8,0.4,0.0,1.2,2.0,3.8
82,Brad Davis,PG,23.0,IND,22.0,0.0,10.6,1.0,2.0,0.523,0.0,0.0,0.0,1.0,2.0,0.523,0.523,0.6,0.9,0.684,0.0,0.7,0.7,2.0,0.6,0.1,0.5,1.0,2.7
83,Harry Davis,SF,23.0,CLE,40.0,0.0,9.9,1.7,3.8,0.431,0.0,0.0,0.0,1.7,3.8,0.431,0.431,0.8,1.1,0.698,0.7,1.0,1.7,0.4,0.3,0.2,0.6,1.7,4.1
84,Johnny Davis,PG,23.0,IND,79.0,0.0,37.6,7.2,15.7,0.456,0.0,0.0,0.0,7.2,15.7,0.456,0.456,4.0,5.0,0.793,0.9,1.5,2.4,5.7,1.2,0.3,2.7,2.2,18.3
85,Walter Davis,SF,24.0,PHO,79.0,0.0,30.8,9.7,17.2,0.561,0.0,0.0,0.0,9.7,17.2,0.561,0.561,4.3,5.2,0.831,1.4,3.3,4.7,4.3,1.9,0.3,3.7,3.2,23.6
86,Darryl Dawkins,C,22.0,PHI,78.0,0.0,26.1,5.5,10.7,0.517,0.0,0.0,0.0,5.5,10.7,0.517,0.517,2.0,3.0,0.672,1.6,6.5,8.1,1.6,0.4,1.8,2.5,3.8,13.1
87,Coby Dietrick,C,30.0,SAS,76.0,0.0,19.6,2.8,5.3,0.523,0.0,0.0,0.0,2.8,5.3,0.523,0.523,1.0,1.3,0.798,1.2,3.0,4.1,2.6,0.9,0.5,1.2,2.7,6.5
88,Jacky Dorsey,SF,24.0,HOU,20.0,0.0,5.4,1.2,2.2,0.558,0.0,0.0,0.0,1.2,2.2,0.558,0.558,0.4,0.8,0.5,0.6,0.6,1.2,0.1,0.1,0.1,0.4,1.3,2.8
89,Leon Douglas,C,24.0,DET,78.0,0.0,28.4,4.4,8.9,0.49,0.0,0.0,0.0,4.4,8.9,0.49,0.49,2.7,4.2,0.634,3.2,5.3,8.5,0.9,0.5,0.7,2.4,4.1,11.4
90,John Drew,SF,24.0,ATL,79.0,0.0,30.5,8.2,17.4,0.473,0.0,0.0,0.0,8.2,17.4,0.473,0.473,6.3,8.6,0.731,2.8,3.8,6.6,1.5,1.6,0.2,2.7,4.2,22.7
91,Charles Dudley,PG,28.0,CHI,43.0,0.0,15.9,1.0,2.9,0.36,0.0,0.0,0.0,1.0,2.9,0.36,0.36,0.7,1.0,0.667,0.6,1.4,2.0,2.7,0.7,0.0,1.5,1.9,2.7
92,Mike Dunleavy,SG,24.0,HOU,74.0,0.0,20.1,2.9,5.7,0.506,0.0,0.0,0.0,2.9,5.7,0.506,0.506,2.1,2.5,0.864,0.4,1.4,1.7,4.4,0.8,0.1,1.8,2.3,8.0
93,T.R. Dunn,SG,23.0,POR,80.0,0.0,22.9,3.1,6.9,0.448,0.0,0.0,0.0,3.1,6.9,0.448,0.448,1.5,2.0,0.772,1.8,2.5,4.3,1.3,1.1,0.3,1.2,2.1,7.7
94,James Edwards,C,23.0,IND,82.0,0.0,31.0,6.5,13.0,0.501,0.0,0.0,0.0,6.5,13.0,0.501,0.501,3.6,5.4,0.676,2.2,6.3,8.5,1.1,0.7,1.3,2.0,4.4,16.7
95,Bob Elliott,PF,23.0,NJN,14.0,0.0,20.1,2.9,5.2,0.562,0.0,0.0,0.0,2.9,5.2,0.562,0.562,2.9,4.0,0.732,1.1,2.9,4.0,1.6,0.4,0.3,1.9,2.4,8.8
96,Bo Ellis,PF,24.0,DEN,42.0,0.0,6.4,1.0,2.2,0.457,0.0,0.0,0.0,1.0,2.2,0.457,0.457,0.7,0.9,0.806,0.4,1.1,1.5,0.2,0.2,0.3,0.5,1.1,2.7
97,Len Elmore,C,26.0,IND,80.0,0.0,15.8,1.7,4.3,0.406,0.0,0.0,0.0,1.7,4.3,0.406,0.406,0.7,1.0,0.718,1.4,3.6,5.0,0.9,0.8,1.0,0.9,2.3,4.2
98,Alex English*,SF,25.0,IND,81.0,0.0,33.3,7.0,13.6,0.511,0.0,0.0,0.0,7.0,13.6,0.511,0.511,2.1,2.8,0.752,3.1,5.0,8.1,3.3,0.9,1.0,2.4,2.6,16.0
100,Ray Epps,SF,22.0,GSW,13.0,0.0,5.5,0.8,1.8,0.435,0.0,0.0,0.0,0.8,1.8,0.435,0.435,0.5,0.6,0.75,0.0,0.4,0.4,0.2,0.1,0.0,0.2,0.5,2.0
101,Julius Erving*,SF,28.0,PHI,78.0,0.0,35.9,9.2,18.7,0.491,0.0,0.0,0.0,9.2,18.7,0.491,0.491,4.8,6.4,0.745,2.5,4.7,7.2,4.6,1.7,1.3,4.0,2.7,23.1
102,Chris Ford,SG,30.0,TOT,81.0,0.0,33.8,6.6,14.1,0.471,0.0,0.0,0.0,6.6,14.1,0.471,0.471,2.1,2.8,0.758,1.5,1.9,3.4,4.6,1.4,0.3,2.6,2.6,15.4
103,Chris Ford,SG,30.0,DET,3.0,0.0,36.0,4.3,11.7,0.371,0.0,0.0,0.0,4.3,11.7,0.371,0.371,2.3,2.7,0.875,3.0,3.0,6.0,1.7,0.3,0.3,3.3,3.0,11.0
104,Chris Ford,SG,30.0,BOS,78.0,0.0,33.7,6.7,14.2,0.474,0.0,0.0,0.0,6.7,14.2,0.474,0.474,2.1,2.8,0.753,1.5,1.8,3.3,4.7,1.5,0.3,2.6,2.6,15.6
105,Don Ford,PF,26.0,LAL,79.0,0.0,19.5,2.9,5.7,0.507,0.0,0.0,0.0,2.9,5.7,0.507,0.507,0.9,1.1,0.809,1.1,2.3,3.4,1.3,0.6,0.3,1.2,2.2,6.7
106,Phil Ford,PG,22.0,KCK,79.0,0.0,34.5,5.9,12.7,0.465,0.0,0.0,0.0,5.9,12.7,0.465,0.465,4.1,5.1,0.813,0.4,1.9,2.3,8.6,2.2,0.1,4.1,3.1,15.9
107,Bayard Forrest,C,24.0,PHO,75.0,0.0,16.6,1.6,3.6,0.434,0.0,0.0,0.0,1.6,3.6,0.434,0.434,0.8,1.5,0.539,1.5,2.7,4.2,2.2,0.4,0.5,1.4,2.0,4.0
108,Walt Frazier*,PG,33.0,CLE,12.0,0.0,23.3,4.5,10.2,0.443,0.0,0.0,0.0,4.5,10.2,0.443,0.443,1.8,2.3,0.778,0.6,1.1,1.7,2.7,1.1,0.2,1.8,1.8,10.8
109,World B. Free,PG,25.0,SDC,78.0,0.0,37.9,10.2,21.2,0.481,0.0,0.0,0.0,10.2,21.2,0.481,0.481,8.4,11.1,0.756,1.6,2.2,3.9,4.4,1.4,0.4,3.8,3.2,28.8
110,Terry Furlow,SG,24.0,TOT,78.0,0.0,21.6,5.0,10.3,0.483,0.0,0.0,0.0,5.0,10.3,0.483,0.483,2.1,2.5,0.836,1.0,1.2,2.1,2.4,0.7,0.4,1.7,1.6,12.0
111,Terry Furlow,SG,24.0,CLE,49.0,0.0,22.7,5.6,11.6,0.483,0.0,0.0,0.0,5.6,11.6,0.483,0.483,2.1,2.6,0.824,0.9,1.1,2.0,2.1,0.8,0.3,1.8,1.6,13.3
112,Terry Furlow,SG,24.0,ATL,29.0,0.0,19.9,3.9,8.1,0.481,0.0,0.0,0.0,3.9,8.1,0.481,0.481,2.1,2.4,0.857,1.1,1.3,2.4,2.8,0.6,0.4,1.6,1.4,9.9
113,Mike Gale,SG,28.0,SAS,82.0,0.0,25.9,3.5,7.5,0.464,0.0,0.0,0.0,3.5,7.5,0.464,0.464,1.1,1.3,0.843,0.5,1.8,2.3,4.6,1.9,0.5,1.9,2.3,8.0
114,Gus Gerard,SF,25.0,TOT,58.0,0.0,8.0,1.4,3.3,0.433,0.0,0.0,0.0,1.4,3.3,0.433,0.433,0.9,1.6,0.549,0.7,1.0,1.7,0.4,0.3,0.2,0.6,1.3,3.8
115,Gus Gerard,SF,25.0,DET,2.0,0.0,3.0,0.5,1.5,0.333,0.0,0.0,0.0,0.5,1.5,0.333,0.333,0.5,1.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.5
116,Gus Gerard,SF,25.0,KCK,56.0,0.0,8.2,1.5,3.4,0.435,0.0,0.0,0.0,1.5,3.4,0.435,0.435,0.9,1.6,0.551,0.7,1.0,1.7,0.4,0.3,0.2,0.6,1.3,3.8
117,George Gervin*,SF,26.0,SAS,80.0,0.0,36.1,11.8,21.9,0.541,0.0,0.0,0.0,11.8,21.9,0.541,0.541,5.9,7.1,0.826,1.8,3.2,5.0,2.7,1.7,1.1,3.6,3.4,29.6
