,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
31,Fred Brown,SG,32.0,SEA,78.0,0.0,1986.0,12.2,24.9,0.488,0.6,1.5,0.359,11.6,23.4,0.496,4.2,5.0,0.832,1.3,2.9,4.2,5.6,2.1,0.3,3.2,3.4,29.1,0.0,109.0,107.0
32,Lewis Brown,C,25.0,WSB,2.0,0.0,5.0,0.0,28.1,0.0,0.0,0.0,0.0,0.0,28.1,0.0,18.8,46.9,0.4,9.4,9.4,18.8,0.0,0.0,0.0,9.4,18.8,18.8,0.0,46.0,103.0
33,Rickey Brown,C,22.0,GSW,45.0,0.0,580.0,6.8,13.3,0.512,0.0,0.0,0.0,6.8,13.3,0.512,1.3,1.7,0.762,4.3,9.3,13.6,1.7,0.7,1.1,2.5,8.4,14.9,0.0,107.0,108.0
34,Joe Bryant,PF,26.0,SDC,82.0,0.0,2359.0,7.7,16.1,0.479,0.0,0.3,0.133,7.7,15.8,0.486,3.9,5.0,0.791,3.0,6.0,8.9,3.8,1.5,0.7,3.6,5.4,19.3,0.0,103.0,108.0
35,Quinn Buckner,PG,26.0,MIL,82.0,0.0,2384.0,9.2,18.6,0.493,0.0,0.1,0.167,9.1,18.5,0.495,2.9,3.9,0.734,1.7,4.1,5.8,7.5,3.8,0.1,4.6,5.3,21.2,0.0,102.0,100.0
36,Tom Burleson,C,28.0,ATL,31.0,0.0,363.0,5.5,13.2,0.414,0.0,0.0,0.0,5.5,13.2,0.414,2.7,5.5,0.488,5.9,6.7,12.5,1.6,1.1,2.5,3.2,9.7,13.6,0.0,92.0,106.0
37,Don Buse,SG,30.0,IND,58.0,0.0,1095.0,5.0,12.5,0.397,0.8,2.5,0.328,4.1,9.9,0.415,2.2,2.8,0.769,0.8,2.8,3.6,6.1,3.2,0.3,1.7,2.6,12.9,0.0,107.0,105.0
38,Marty Byrnes,SF,24.0,DAL,72.0,0.0,1360.0,7.7,16.1,0.479,0.3,0.7,0.45,7.4,15.4,0.48,4.3,5.6,0.764,2.6,3.7,6.3,4.0,1.0,0.6,2.2,4.5,20.1,0.0,111.0,113.0
39,Mack Calvin,PG,33.0,CLE,21.0,0.0,128.0,4.8,14.5,0.333,0.4,1.9,0.2,4.5,12.6,0.353,9.3,13.0,0.714,0.7,3.7,4.5,10.4,1.9,0.0,6.3,4.8,19.3,0.0,93.0,110.0
40,Austin Carr,SG,32.0,TOT,47.0,0.0,657.0,6.2,16.8,0.372,0.0,0.5,0.0,6.2,16.3,0.383,2.4,3.9,0.63,1.6,2.8,4.4,4.2,1.1,0.1,2.9,3.8,14.9,0.0,85.0,108.0
41,Austin Carr,SG,32.0,DAL,8.0,0.0,77.0,4.4,17.7,0.25,0.0,0.0,0.0,4.4,17.7,0.25,1.3,2.5,0.5,2.5,3.2,5.7,5.7,0.6,0.0,5.7,6.3,10.1,0.0,60.0,114.0
42,Austin Carr,SG,32.0,WSB,39.0,0.0,580.0,6.5,16.7,0.388,0.0,0.6,0.0,6.5,16.1,0.402,2.6,4.0,0.64,1.5,2.7,4.2,4.0,1.1,0.2,2.6,3.5,15.5,0.0,89.0,107.0
43,Kenny Carr,PF,25.0,CLE,81.0,0.0,2615.0,8.5,16.7,0.511,0.0,0.1,0.0,8.5,16.6,0.513,5.3,7.4,0.714,4.7,10.5,15.2,3.5,1.4,0.8,4.2,5.4,22.4,0.0,107.0,106.0
44,M.L. Carr,SF,30.0,BOS,41.0,7.0,655.0,7.1,15.7,0.449,0.1,1.0,0.071,7.0,14.7,0.475,3.9,4.9,0.791,1.9,4.1,6.0,4.1,2.2,1.3,3.4,5.4,18.0,0.0,100.0,103.0
45,Joe Barry Carroll,C,22.0,GSW,82.0,0.0,2919.0,10.0,20.4,0.491,0.0,0.0,0.0,10.0,20.4,0.492,5.1,7.2,0.716,4.5,7.9,12.4,1.9,0.8,2.0,4.0,5.1,25.2,0.0,106.0,108.0
46,Butch Carter,SF,22.0,LAL,54.0,0.0,672.0,7.9,17.2,0.462,0.2,0.7,0.3,7.7,16.5,0.468,4.9,6.6,0.737,2.4,2.2,4.5,3.6,1.6,0.1,3.5,6.9,20.9,0.0,103.0,108.0
48,Reggie Carter,SG,23.0,NYK,60.0,0.0,536.0,5.2,15.9,0.33,0.0,0.3,0.0,5.2,15.6,0.335,4.5,6.1,0.739,2.7,3.5,6.1,6.7,2.0,0.2,3.4,6.0,15.0,0.0,91.0,107.0
49,Bill Cartwright,C,23.0,NYK,82.0,0.0,2925.0,10.1,18.2,0.554,0.0,0.0,0.0,10.1,18.1,0.554,6.6,8.4,0.788,2.6,7.3,10.0,1.8,0.8,1.3,3.2,4.2,26.7,0.0,116.0,105.0
50,Harvey Catchings,PF,29.0,MIL,77.0,0.0,1635.0,3.8,8.5,0.447,0.0,0.0,0.0,3.8,8.5,0.447,1.7,2.6,0.641,4.4,9.0,13.4,2.8,0.9,5.2,3.0,8.0,9.3,0.0,97.0,98.0
51,Maurice Cheeks*,PG,24.0,PHI,81.0,0.0,2415.0,6.0,11.2,0.534,0.1,0.2,0.375,5.9,11.0,0.536,2.7,3.4,0.787,1.3,3.4,4.7,10.8,3.7,0.7,3.3,4.4,14.7,0.0,114.0,99.0
52,Phil Chenier,SG,30.0,GSW,9.0,0.0,82.0,6.4,19.1,0.333,0.6,1.7,0.333,5.8,17.4,0.333,3.5,3.5,1.0,0.6,4.1,4.6,4.1,0.0,0.0,2.3,5.8,16.8,0.0,94.0,114.0
53,Jim Chones,PF,31.0,LAL,82.0,0.0,2562.0,6.9,13.7,0.503,0.0,0.1,0.0,6.9,13.6,0.506,2.3,3.5,0.653,3.3,8.7,12.0,2.8,0.7,1.8,2.9,5.9,16.1,0.0,103.0,104.0
54,Art Collins,SG,26.0,ATL,29.0,0.0,395.0,4.3,12.1,0.354,0.0,0.2,0.0,4.3,11.9,0.361,2.9,4.4,0.667,2.3,2.7,5.0,3.1,1.3,0.1,3.9,4.3,11.5,0.0,81.0,111.0
55,Don Collins,SF,22.0,TOT,81.0,0.0,1845.0,9.3,21.0,0.444,0.0,0.2,0.0,9.3,20.9,0.447,5.5,7.0,0.776,3.3,3.6,6.9,4.9,2.7,0.6,4.5,6.7,24.1,0.0,99.0,105.0
56,Don Collins,SF,22.0,ATL,47.0,0.0,1184.0,9.4,21.6,0.434,0.0,0.1,0.0,9.4,21.5,0.436,5.6,6.6,0.846,3.9,3.7,7.6,4.7,2.8,0.4,4.4,6.8,24.4,0.0,101.0,107.0
57,Don Collins,SF,22.0,WSB,34.0,0.0,661.0,9.2,19.9,0.463,0.0,0.2,0.0,9.2,19.7,0.468,5.3,7.8,0.673,2.3,3.4,5.7,5.3,2.5,1.0,4.8,6.6,23.7,0.0,96.0,103.0
58,Doug Collins,SG,29.0,PHI,12.0,0.0,329.0,8.7,17.8,0.492,0.0,0.0,0.0,8.7,17.8,0.492,3.4,4.1,0.828,0.8,3.2,4.1,5.9,1.0,0.6,3.1,3.2,20.9,0.0,106.0,104.0
59,Darwin Cook,SG,22.0,NJN,81.0,0.0,1980.0,8.8,18.9,0.468,0.1,0.6,0.24,8.7,18.3,0.475,3.0,4.1,0.733,2.2,3.2,5.4,6.8,3.2,0.8,4.1,4.5,20.8,0.0,99.0,105.0
60,Jeff Cook,SF,24.0,PHO,79.0,0.0,2192.0,6.0,12.9,0.464,0.0,0.1,0.0,6.0,12.8,0.468,2.1,3.2,0.645,3.6,6.2,9.8,4.2,1.7,1.1,3.1,4.9,14.0,0.0,100.0,100.0
61,Michael Cooper,SG,24.0,LAL,81.0,0.0,2625.0,5.7,11.6,0.491,0.1,0.3,0.211,5.6,11.3,0.499,2.1,2.7,0.785,2.2,3.8,6.0,5.9,2.4,1.4,2.9,4.4,13.6,0.0,106.0,105.0
62,Wayne Cooper,C,24.0,UTA,71.0,0.0,1420.0,7.4,16.3,0.452,0.0,0.1,0.333,7.3,16.2,0.453,2.1,3.1,0.689,5.7,9.5,15.2,1.8,0.6,1.8,2.7,7.6,16.9,0.0,100.0,108.0
63,Dave Corzine,C,24.0,SAS,82.0,0.0,1960.0,8.7,17.8,0.49,0.0,0.1,0.0,8.7,17.7,0.492,3.0,4.2,0.714,5.4,9.7,15.1,2.8,1.0,2.4,3.1,5.0,20.4,0.0,108.0,104.0
64,Charlie Criss,PG,32.0,ATL,66.0,0.0,1708.0,6.2,13.7,0.454,0.0,0.6,0.048,6.2,13.1,0.472,5.2,6.1,0.864,0.7,2.1,2.8,8.0,1.7,0.1,3.8,2.5,17.7,0.0,107.0,111.0
65,Geoff Crompton,C,25.0,POR,6.0,0.0,33.0,5.6,11.3,0.5,0.0,0.0,0.0,5.6,11.3,0.5,1.4,7.1,0.2,9.9,15.5,25.4,2.8,0.0,2.8,7.1,5.6,12.7,0.0,80.0,101.0
66,Pat Cummings,C,24.0,MIL,74.0,0.0,1084.0,10.6,19.7,0.539,0.0,0.1,0.0,10.6,19.6,0.541,4.2,6.0,0.707,4.1,8.3,12.5,2.6,1.3,0.8,4.9,8.2,25.4,0.0,104.0,101.0
67,Earl Cureton,C,23.0,PHI,52.0,0.0,528.0,8.2,18.0,0.454,0.0,0.1,0.0,8.2,17.9,0.456,2.9,5.6,0.516,4.5,9.1,13.6,2.2,1.8,2.0,2.5,6.0,19.3,0.0,99.0,97.0
68,Bob Dandridge,SF,33.0,WSB,23.0,0.0,545.0,8.7,20.4,0.426,0.0,0.1,0.0,8.7,20.3,0.428,2.4,3.4,0.718,1.6,5.5,7.1,5.2,1.4,0.8,2.8,4.6,19.8,0.0,94.0,104.0
69,Adrian Dantley*,SF,25.0,UTA,80.0,0.0,3417.0,13.1,23.4,0.559,0.0,0.1,0.286,13.0,23.3,0.56,9.1,11.3,0.806,2.8,4.6,7.3,4.6,1.6,0.3,4.1,3.5,35.3,0.0,118.0,111.0
71,Brad Davis,PG,25.0,DAL,56.0,0.0,1686.0,6.6,11.8,0.561,0.1,0.5,0.176,6.6,11.3,0.578,4.7,5.9,0.799,0.8,3.5,4.4,11.1,1.5,0.3,3.5,4.5,18.1,0.0,118.0,112.0
72,Johnny Davis,PG,25.0,IND,76.0,0.0,2536.0,8.0,17.2,0.465,0.1,0.6,0.121,7.9,16.6,0.477,4.5,5.6,0.796,1.1,2.1,3.2,9.0,1.8,0.3,3.1,3.4,20.5,0.0,110.0,109.0
73,Monti Davis,PF,22.0,TOT,2.0,0.0,10.0,4.8,24.1,0.2,0.0,0.0,0.0,4.8,24.1,0.2,4.8,24.1,0.2,9.6,9.6,19.3,0.0,0.0,4.8,0.0,0.0,14.5,0.0,53.0,105.0
74,Monti Davis,PF,22.0,PHI,1.0,0.0,2.0,23.2,23.2,1.0,0.0,0.0,0.0,23.2,23.2,1.0,0.0,0.0,0.0,0.0,23.2,23.2,0.0,0.0,0.0,0.0,0.0,46.4,0.0,200.0,92.0
75,Monti Davis,PF,22.0,DAL,1.0,0.0,8.0,0.0,24.3,0.0,0.0,0.0,0.0,0.0,24.3,0.0,6.1,30.4,0.2,12.2,6.1,18.2,0.0,0.0,6.1,0.0,0.0,6.1,0.0,40.0,109.0
76,Ron Davis,SF,26.0,SDC,64.0,0.0,817.0,8.1,18.4,0.443,0.1,0.5,0.25,8.0,17.9,0.448,5.5,9.3,0.595,2.8,4.2,7.0,2.8,2.1,0.6,3.6,5.7,21.9,0.0,97.0,108.0
77,Walter Davis,SG,26.0,PHO,78.0,0.0,2182.0,12.5,23.1,0.539,0.1,0.4,0.412,12.3,22.8,0.541,4.4,5.3,0.836,1.3,2.9,4.2,6.3,2.0,0.3,4.7,4.0,29.4,0.0,109.0,102.0
78,Darryl Dawkins,C,24.0,PHI,76.0,0.0,2088.0,9.4,15.5,0.607,0.0,0.0,0.0,9.4,15.5,0.607,4.9,6.8,0.72,2.4,9.8,12.1,2.4,0.8,2.5,4.9,7.0,23.7,0.0,106.0,98.0
79,Larry Demic,PF,23.0,NYK,76.0,0.0,964.0,6.3,12.5,0.504,0.0,0.1,0.0,6.3,12.4,0.508,2.9,4.5,0.63,5.6,6.4,12.0,1.4,0.6,0.6,2.9,7.5,15.5,0.0,106.0,107.0
80,Coby Dietrick,C,32.0,CHI,82.0,0.0,1243.0,5.6,12.3,0.456,0.1,0.2,0.333,5.5,12.0,0.459,3.0,4.3,0.694,3.0,7.1,10.2,4.5,1.8,2.0,3.4,6.8,14.2,0.0,102.0,104.0
81,James Donaldson,C,23.0,SEA,68.0,0.0,980.0,6.3,11.6,0.542,0.0,0.0,0.0,6.3,11.6,0.542,4.9,8.3,0.594,5.2,9.9,15.1,2.1,0.4,3.6,3.3,3.9,17.5,0.0,108.0,102.0
82,Jacky Dorsey,SF,26.0,SEA,29.0,0.0,253.0,3.8,13.2,0.286,0.0,0.0,0.0,3.8,13.2,0.286,2.5,4.7,0.52,4.4,12.3,16.6,1.7,1.7,0.2,2.6,8.9,10.0,0.0,77.0,100.0
83,Leon Douglas,C,26.0,KCK,79.0,0.0,1356.0,6.5,11.3,0.573,0.0,0.1,0.0,6.5,11.2,0.578,3.6,6.5,0.548,5.2,8.2,13.4,2.4,0.9,1.3,3.1,8.8,16.5,0.0,109.0,104.0
84,John Drew,SF,26.0,ATL,67.0,0.0,2075.0,11.6,25.5,0.456,0.0,0.2,0.0,11.6,25.3,0.459,10.6,13.4,0.787,3.4,5.5,8.9,1.8,2.3,0.3,4.5,6.1,33.8,0.0,107.0,107.0
85,Larry Drew,PG,22.0,DET,76.0,0.0,1581.0,5.9,14.5,0.407,0.1,0.5,0.235,5.8,14.0,0.413,3.2,4.0,0.797,0.7,2.9,3.6,7.5,2.6,0.2,5.0,3.7,15.1,0.0,88.0,106.0
86,Ralph Drollinger,C,26.0,DAL,6.0,0.0,67.0,5.1,10.2,0.5,0.0,0.0,0.0,5.1,10.2,0.5,0.7,2.9,0.25,3.6,10.2,13.8,10.2,0.7,1.5,9.4,11.6,10.9,0.0,73.0,108.0
87,Terry Duerod,SG-SF,24.0,TOT,50.0,0.0,451.0,11.2,25.1,0.444,0.9,1.7,0.5,10.3,23.4,0.44,3.3,4.4,0.756,1.8,2.9,4.7,3.9,1.8,0.4,3.8,2.9,26.5,0.0,97.0,110.0
88,Terry Duerod,SF,24.0,DAL,18.0,0.0,337.0,10.7,23.2,0.46,0.3,0.9,0.333,10.4,22.4,0.465,2.6,3.9,0.667,2.2,3.5,5.6,4.3,1.7,0.6,3.6,2.7,24.3,0.0,96.0,111.0
89,Terry Duerod,SG,24.0,BOS,32.0,0.0,114.0,12.5,30.5,0.411,2.5,4.2,0.6,10.0,26.3,0.381,5.4,5.8,0.929,0.8,1.3,2.1,2.5,2.1,0.0,4.2,3.3,33.0,0.0,99.0,107.0
90,Mike Dunleavy,SG,26.0,HOU,74.0,0.0,1609.0,9.2,18.8,0.491,0.0,0.5,0.063,9.2,18.3,0.502,4.6,5.5,0.839,0.8,2.7,3.5,8.0,1.9,0.1,4.1,4.9,23.1,0.0,107.0,109.0
91,T.R. Dunn,SG,25.0,DEN,82.0,0.0,1427.0,4.5,10.8,0.412,0.0,0.1,0.0,4.5,10.8,0.415,2.4,3.7,0.653,4.1,5.1,9.2,2.5,2.0,0.9,1.7,4.3,11.4,0.0,104.0,109.0
92,John Duren,PG,22.0,UTA,40.0,0.0,458.0,3.5,10.8,0.327,0.0,0.1,0.0,3.5,10.7,0.33,0.5,1.0,0.556,0.9,2.9,3.8,5.8,1.9,0.2,4.0,5.8,7.6,0.0,69.0,111.0
93,James Edwards,C,25.0,IND,81.0,0.0,2375.0,10.2,20.1,0.509,0.0,0.1,0.0,10.2,20.0,0.51,4.9,6.9,0.703,3.8,7.6,11.4,4.2,0.6,2.6,3.3,6.1,25.3,0.0,111.0,105.0
94,Bob Elliott,C,25.0,NJN,73.0,0.0,1320.0,7.4,14.5,0.511,0.0,0.1,0.5,7.4,14.4,0.511,4.2,7.0,0.599,3.6,5.4,9.0,4.5,1.2,0.6,4.1,6.0,19.0,0.0,101.0,108.0
96,Len Elmore,C,28.0,MIL,72.0,0.0,925.0,3.8,10.6,0.358,0.0,0.0,0.0,3.8,10.6,0.358,2.7,3.8,0.72,3.4,7.0,10.4,3.5,1.9,2.6,2.2,8.9,10.3,0.0,97.0,100.0
97,Alex English*,SF,27.0,DEN,81.0,0.0,3093.0,10.9,22.0,0.494,0.0,0.1,0.6,10.8,21.9,0.494,5.5,6.5,0.85,3.9,5.3,9.1,4.1,1.5,1.4,3.4,3.6,27.3,0.0,112.0,110.0
98,Julius Erving*,SF,30.0,PHI,82.0,0.0,2874.0,12.8,24.6,0.521,0.1,0.3,0.222,12.8,24.3,0.525,6.8,8.7,0.787,3.9,6.7,10.6,5.9,2.8,2.4,4.3,3.8,32.5,0.0,113.0,97.0
99,Mike Evans,PG,25.0,MIL,71.0,0.0,911.0,6.8,14.8,0.46,0.1,0.7,0.143,6.7,14.1,0.477,2.5,3.3,0.781,1.1,3.3,4.4,8.5,1.7,0.2,3.7,5.8,16.3,0.0,103.0,105.0
100,Eric Fernsten,C,27.0,BOS,45.0,0.0,279.0,6.5,13.5,0.481,0.0,0.0,0.0,6.5,13.5,0.481,3.4,5.1,0.667,5.0,5.6,10.6,1.7,1.0,1.2,3.4,5.0,16.4,0.0,102.0,104.0
101,Chris Ford,SG,32.0,BOS,82.0,75.0,2723.0,5.5,12.4,0.444,0.6,1.9,0.33,4.9,10.5,0.465,1.1,1.5,0.736,1.3,1.6,2.9,5.2,1.7,0.4,2.2,3.7,12.7,0.0,103.0,107.0
102,Don Ford,SF,28.0,CLE,64.0,0.0,996.0,4.8,10.7,0.446,0.0,0.1,0.0,4.8,10.6,0.452,1.1,1.1,0.917,3.5,4.3,7.8,4.0,0.7,0.6,2.3,4.8,10.6,0.0,101.0,112.0
103,Phil Ford,PG,24.0,KCK,66.0,0.0,2287.0,8.8,18.4,0.478,0.2,0.7,0.306,8.6,17.6,0.485,6.1,7.3,0.831,0.5,2.1,2.7,12.0,2.1,0.1,5.0,3.9,23.9,0.0,107.0,107.0
104,World B. Free,SG,27.0,GSW,65.0,0.0,2370.0,10.4,23.2,0.446,0.1,0.6,0.161,10.2,22.6,0.454,10.6,13.0,0.814,1.0,2.2,3.2,7.2,1.7,0.2,3.9,3.7,31.4,0.0,115.0,112.0
105,Tony Fuller,SG,22.0,DET,15.0,0.0,248.0,4.6,12.6,0.364,0.0,0.2,0.0,4.6,12.4,0.369,2.3,3.1,0.75,2.5,5.5,8.0,5.4,1.9,0.2,4.4,4.8,11.5,0.0,82.0,105.0
106,Mike Gale,PG,30.0,TOT,77.0,0.0,1112.0,6.6,13.0,0.508,0.1,0.3,0.286,6.5,12.7,0.513,2.3,2.9,0.809,0.7,3.5,4.2,7.1,3.9,0.3,3.2,4.9,15.6,0.0,107.0,104.0
107,Mike Gale,PG,30.0,SAS,35.0,0.0,636.0,6.3,12.0,0.524,0.1,0.2,0.333,6.2,11.8,0.528,1.4,1.9,0.731,0.5,3.3,3.8,7.3,4.0,0.1,2.9,4.1,14.1,0.0,109.0,104.0
108,Mike Gale,PG,30.0,POR,42.0,0.0,476.0,7.0,14.2,0.49,0.1,0.4,0.25,6.9,13.8,0.496,3.5,4.1,0.857,0.9,3.7,4.6,6.9,3.8,0.5,3.7,6.0,17.5,0.0,105.0,104.0
109,Calvin Garrett,SF,24.0,HOU,70.0,0.0,1638.0,5.5,12.1,0.453,0.0,0.1,0.333,5.5,12.0,0.454,1.5,1.8,0.806,2.5,5.2,7.7,3.8,1.5,0.3,2.6,4.9,12.4,0.0,99.0,108.0
