,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,HOU,Hakeem Olajuwon,Houston,18.0,1238.0,44222.0,26946.0,13748.0,3058.0,0.512,0.202,0.712,35.7,21.8,11.1,2.5,162.8,0.177,4.7,74.4
2,2.0,POR,Sam Bowie,Kentucky,10.0,511.0,14098.0,5564.0,3845.0,1075.0,0.452,0.302,0.748,27.6,10.9,7.5,2.1,26.9,0.091,-0.3,6.2
3,3.0,CHI,Michael Jordan,UNC,15.0,1072.0,41011.0,32292.0,6672.0,5633.0,0.497,0.327,0.835,38.3,30.1,6.2,5.3,214.0,0.25,9.2,116.1
4,4.0,DAL,Sam Perkins,UNC,17.0,1286.0,36598.0,15324.0,7666.0,1975.0,0.459,0.362,0.811,28.5,11.9,6.0,1.5,105.4,0.138,1.2,29.1
5,5.0,PHI,Charles Barkley,Auburn,16.0,1073.0,39330.0,23757.0,12546.0,4215.0,0.541,0.266,0.735,36.7,22.1,11.7,3.9,177.2,0.216,6.1,80.5
6,6.0,WSB,Melvin Turpin,Kentucky,5.0,361.0,6871.0,3071.0,1655.0,183.0,0.516,0.111,0.777,19.0,8.5,4.6,0.5,13.7,0.096,-1.3,1.2
7,7.0,SAS,Alvin Robertson,Arkansas,10.0,779.0,24669.0,10882.0,4066.0,3929.0,0.477,0.295,0.743,31.7,14.0,5.2,5.0,52.1,0.101,2.6,28.3
8,8.0,LAC,Lancaster Gordon,Louisville,4.0,201.0,2581.0,1125.0,259.0,294.0,0.391,0.271,0.767,12.8,5.6,1.3,1.5,-2.7,-0.05,-5.4,-2.2
9,9.0,KCK,Otis Thorpe,Providence,17.0,1257.0,39822.0,17600.0,10370.0,2730.0,0.546,0.047,0.687,31.7,14.0,8.2,2.2,106.4,0.128,-0.1,19.1
10,10.0,PHI,Leon Wood,"California State University, Fullerton",6.0,274.0,4531.0,1742.0,316.0,867.0,0.392,0.326,0.792,16.5,6.4,1.2,3.2,6.7,0.071,-1.2,0.9
11,11.0,ATL,Kevin Willis,Michigan State,21.0,1424.0,38362.0,17253.0,11901.0,1328.0,0.487,0.211,0.713,26.9,12.1,8.4,0.9,81.8,0.102,-2.1,-1.0
12,12.0,CLE,Tim McCormick,Michigan,8.0,483.0,10390.0,4030.0,2366.0,491.0,0.535,0.063,0.703,21.5,8.3,4.9,1.0,21.5,0.099,-2.0,0.0
13,13.0,PHO,Jay Humphries,Colorado,11.0,788.0,23062.0,8772.0,2003.0,4339.0,0.476,0.297,0.782,29.3,11.1,2.5,5.5,45.0,0.094,-0.1,11.0
14,14.0,LAC,Michael Cage,San Diego State,15.0,1140.0,29716.0,8278.0,8646.0,1057.0,0.515,0.0,0.664,26.1,7.3,7.6,0.9,74.4,0.12,-0.2,13.7
15,15.0,DAL,Terence Stansbury,Temple,3.0,192.0,2984.0,1200.0,277.0,390.0,0.444,0.224,0.779,15.5,6.3,1.4,2.0,2.4,0.038,-3.5,-1.2
16,16.0,UTA,John Stockton,Gonzaga,19.0,1504.0,47764.0,19711.0,4051.0,15806.0,0.515,0.384,0.826,31.8,13.1,2.7,10.5,207.7,0.209,6.8,106.5
17,17.0,NJN,Jeff Turner,Vanderbilt,10.0,612.0,11244.0,3697.0,2036.0,635.0,0.467,0.344,0.769,18.4,6.0,3.3,1.0,8.9,0.038,-4.5,-7.2
18,18.0,IND,Vern Fleming,Georgia,12.0,893.0,24721.0,10125.0,3012.0,4293.0,0.498,0.181,0.764,27.7,11.3,3.4,4.8,52.0,0.101,0.4,15.3
19,19.0,POR,Bernard Thompson,Fresno State,5.0,204.0,2935.0,1078.0,352.0,266.0,0.439,0.0,0.789,14.4,5.3,1.7,1.3,3.4,0.056,-2.9,-0.7
20,20.0,DET,Tony Campbell,Ohio State,11.0,690.0,15180.0,7994.0,2117.0,1019.0,0.456,0.254,0.79,22.0,11.6,3.1,1.5,20.7,0.065,-1.4,2.2
21,21.0,MIL,Kenny Fields,UCLA,4.0,184.0,2692.0,1140.0,464.0,188.0,0.474,0.188,0.733,14.6,6.2,2.5,1.0,4.2,0.074,-2.2,-0.1
22,22.0,PHI,Tom Sewell,Lamar University,1.0,21.0,87.0,20.0,4.0,6.0,0.25,0.0,0.5,4.1,1.0,0.2,0.3,-0.4,-0.201,-12.7,-0.2
23,23.0,LAL,Earl Jones,University of the District of Columbia,2.0,14.0,50.0,13.0,10.0,4.0,0.385,0.0,0.75,3.6,0.9,0.7,0.3,-0.1,-0.09,-12.4,-0.1
24,24.0,BOS,Michael Young,Houston,3.0,49.0,472.0,223.0,88.0,24.0,0.465,0.296,0.711,9.6,4.6,1.8,0.5,1.1,0.11,0.0,0.2
27,25.0,IND,Devin Durrant,BYU,2.0,63.0,807.0,317.0,132.0,85.0,0.414,0.0,0.689,12.8,5.0,2.1,1.3,-0.2,-0.012,-4.5,-0.5
28,26.0,POR,Victor Fleming,Xavier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,27.0,CLE,Ron Anderson,Fresno State,10.0,664.0,15112.0,7056.0,2312.0,952.0,0.471,0.287,0.814,22.8,10.6,3.5,1.4,24.2,0.077,-1.3,2.6
30,28.0,SEA,Cory Blackwell,Wisconsin,1.0,60.0,551.0,202.0,96.0,26.0,0.367,0.0,0.509,9.2,3.4,1.6,0.4,-0.9,-0.081,-7.9,-0.8
31,29.0,IND,Stuart Gray,UCLA,7.0,386.0,3457.0,906.0,1020.0,148.0,0.446,0.0,0.663,9.0,2.3,2.6,0.4,3.3,0.046,-4.2,-1.9
32,30.0,GSW,Steve Burtt,Iona College,4.0,101.0,1121.0,584.0,92.0,123.0,0.426,0.143,0.695,11.1,5.8,0.9,1.2,0.0,0.0,-5.1,-0.9
33,31.0,GSW,Jay Murphy,Boston College,4.0,67.0,436.0,160.0,111.0,13.0,0.332,0.0,0.607,6.5,2.4,1.7,0.2,-0.5,-0.052,-8.0,-0.7
34,32.0,DET,Eric Turner,Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,33.0,POR,Steve Colter,New Mexico State,8.0,526.0,9570.0,3319.0,1051.0,1482.0,0.448,0.289,0.778,18.2,6.3,2.0,2.8,17.3,0.087,-0.2,4.4
36,34.0,WSB,Tony Costner,Saint Joseph's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,35.0,GSW,Othell Wilson,Virginia,2.0,127.0,2049.0,535.0,212.0,424.0,0.454,0.176,0.746,16.1,4.2,1.7,3.3,1.4,0.032,-1.3,0.4
38,36.0,PHO,Charles Jones,Louisville,4.0,201.0,3009.0,1015.0,758.0,206.0,0.493,0.111,0.611,15.0,5.0,3.8,1.0,4.5,0.072,-0.9,0.8
39,37.0,CHI,Ben Coleman,Maryland,5.0,227.0,3612.0,1494.0,928.0,128.0,0.516,0.0,0.759,15.9,6.6,4.1,0.6,5.0,0.067,-3.4,-1.3
40,38.0,DAL,Charlie Sitton,Oregon State,1.0,43.0,304.0,91.0,60.0,26.0,0.415,0.0,0.52,7.1,2.1,1.4,0.6,0.1,0.008,-5.3,-0.2
41,39.0,SEA,Danny Young,Wake Forest,10.0,574.0,9536.0,2622.0,709.0,1674.0,0.437,0.327,0.835,16.6,4.6,1.2,2.9,20.2,0.101,0.7,6.6
