b'Date',b'href',b'Start (ET)',b'Visitor/Neutral',b'PTS',b'Home/Neutral',b'PTS',b'\xc2\xa0',b'\xc2\xa0',b'Attend.',b'Notes'
"Fri, Nov 20, 2015",/boxscores/201511200MIN.html,8:00p,Detroit Pistons,96,Minnesota Timberwolves,86,Box Score,,"13,445",
"Fri, Nov 20, 2015",/boxscores/201511200NOP.html,8:00p,San Antonio Spurs,90,New Orleans Pelicans,104,Box Score,,"16,698",
"Fri, Nov 20, 2015",/boxscores/201511200OKC.html,8:00p,New York Knicks,93,Oklahoma City Thunder,90,Box Score,,"18,203",
"Fri, Nov 20, 2015",/boxscores/201511200DAL.html,8:30p,Utah Jazz,93,Dallas Mavericks,102,Box Score,,"20,028",
"Fri, Nov 20, 2015",/boxscores/201511200DEN.html,9:00p,Phoenix Suns,114,Denver Nuggets,107,Box Score,,"12,264",
"Fri, Nov 20, 2015",/boxscores/201511200POR.html,10:00p,Los Angeles Clippers,91,Portland Trail Blazers,102,Box Score,,"19,393",
"Fri, Nov 20, 2015",/boxscores/201511200GSW.html,10:30p,Chicago Bulls,94,Golden State Warriors,106,Box Score,,"19,596",
"Fri, Nov 20, 2015",/boxscores/201511200LAL.html,10:30p,Toronto Raptors,102,Los Angeles Lakers,91,Box Score,,"18,997",
"Sat, Nov 21, 2015",/boxscores/201511210ORL.html,5:00p,Sacramento Kings,97,Orlando Magic,91,Box Score,,"16,104",
"Sat, Nov 21, 2015",/boxscores/201511210IND.html,7:00p,Milwaukee Bucks,86,Indiana Pacers,123,Box Score,,"17,137",
"Sat, Nov 21, 2015",/boxscores/201511210CLE.html,7:30p,Atlanta Hawks,97,Cleveland Cavaliers,109,Box Score,,"20,562",
"Sat, Nov 21, 2015",/boxscores/201511210DET.html,7:30p,Washington Wizards,97,Detroit Pistons,95,Box Score,,"15,890",
"Sat, Nov 21, 2015",/boxscores/201511210HOU.html,8:00p,New York Knicks,107,Houston Rockets,102,Box Score,,"18,226",
"Sat, Nov 21, 2015",/boxscores/201511210MIA.html,8:00p,Philadelphia 76ers,91,Miami Heat,96,Box Score,,"19,673",
"Sat, Nov 21, 2015",/boxscores/201511210SAS.html,8:30p,Memphis Grizzlies,82,San Antonio Spurs,92,Box Score,,"18,418",
"Sun, Nov 22, 2015",/boxscores/201511220LAC.html,3:30p,Toronto Raptors,91,Los Angeles Clippers,80,Box Score,,"19,060",
