,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,ORL,Dwight Howard,,16.0,1104.0,37160.0,18582.0,13637.0,1576.0,0.586,0.132,0.565,33.7,16.8,12.4,1.4,133.9,0.173,2.1,38.5
2,2.0,CHA,Emeka Okafor,UConn,10.0,616.0,19055.0,7370.0,5967.0,520.0,0.512,0.0,0.586,30.9,12.0,9.7,0.8,45.3,0.114,-0.6,6.8
3,3.0,CHI,Ben Gordon,UConn,11.0,744.0,20366.0,11084.0,1851.0,1868.0,0.432,0.401,0.857,27.4,14.9,2.5,2.5,33.3,0.078,-0.3,8.7
4,4.0,LAC,Shaun Livingston,,14.0,833.0,17188.0,5231.0,1989.0,2483.0,0.486,0.178,0.794,20.6,6.3,2.4,3.0,29.9,0.084,-1.0,4.3
5,5.0,WAS,Devin Harris,Wisconsin,15.0,985.0,23963.0,10597.0,2151.0,3869.0,0.432,0.325,0.796,24.3,10.8,2.2,3.9,54.9,0.11,0.6,15.5
6,6.0,ATL,Josh Childress,Stanford,8.0,391.0,10432.0,3548.0,1850.0,609.0,0.522,0.329,0.779,26.7,9.1,4.7,1.6,25.7,0.118,0.8,7.4
7,7.0,PHO,Luol Deng,Duke,15.0,902.0,30941.0,13361.0,5468.0,2042.0,0.456,0.332,0.769,34.3,14.8,6.1,2.3,74.0,0.115,0.9,22.9
8,8.0,TOR,Rafael Araújo,BYU,3.0,139.0,1585.0,389.0,395.0,41.0,0.405,0.25,0.679,11.4,2.8,2.8,0.3,-0.4,-0.013,-7.2,-2.1
9,9.0,PHI,Andre Iguodala,Arizona,16.0,1119.0,37232.0,13503.0,5673.0,4839.0,0.466,0.334,0.71,33.3,12.1,5.1,4.3,96.6,0.125,2.2,39.9
10,10.0,CLE,Luke Jackson,Oregon,4.0,73.0,724.0,252.0,89.0,58.0,0.357,0.36,0.732,9.9,3.5,1.2,0.8,0.2,0.01,-3.7,-0.3
11,11.0,GSW,Andris Biedriņš,,10.0,516.0,11146.0,3247.0,3631.0,467.0,0.594,0.0,0.5,21.6,6.3,7.0,0.9,30.7,0.132,-0.4,4.6
12,12.0,SEA,Robert Swift,,4.0,97.0,1500.0,416.0,376.0,20.0,0.506,0.0,0.61,15.5,4.3,3.9,0.2,1.7,0.054,-3.8,-0.7
13,13.0,POR,Sebastian Telfair,,10.0,564.0,12149.0,4183.0,898.0,1960.0,0.39,0.319,0.777,21.5,7.4,1.6,3.5,5.0,0.02,-3.4,-4.2
14,14.0,UTA,Kris Humphries,Minnesota,13.0,800.0,14232.0,5350.0,4314.0,556.0,0.463,0.293,0.7,17.8,6.7,5.4,0.7,30.3,0.102,-1.7,1.2
