,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
21,Larry Bird*,PF,26.0,BOS,79.0,2982.0,24.1,0.561,0.052,0.282,7.0,24.2,15.7,22.4,2.3,1.3,12.6,25.0,0.0,8.4,5.6,14.0,0.225,5.4,2.1,7.5,7.2
22,Otis Birdsong,SG,27.0,NJN,62.0,1885.0,15.1,0.521,0.007,0.174,3.2,5.7,4.5,19.1,2.1,0.5,11.3,21.1,0.0,2.6,2.6,5.2,0.132,0.4,0.6,1.0,1.4
23,Rolando Blackman,SG,23.0,DAL,75.0,2349.0,17.0,0.548,0.014,0.366,4.9,8.6,6.7,11.1,0.7,0.7,8.9,22.3,0.0,5.5,0.1,5.7,0.116,2.5,-2.1,0.4,1.4
24,Charles Bradley,SG,23.0,BOS,51.0,532.0,8.7,0.427,0.017,0.511,6.1,9.6,7.9,6.5,2.8,2.8,16.3,19.0,0.0,-0.6,0.9,0.2,0.02,-4.1,1.5,-2.6,-0.1
25,Dudley Bradley,SG,25.0,CHI,58.0,683.0,12.6,0.562,0.031,0.283,4.2,12.2,8.2,20.2,3.2,0.8,24.8,13.5,0.0,0.4,0.7,1.1,0.077,-1.6,2.2,0.6,0.4
27,Brad Branson,PF,24.0,IND,62.0,680.0,16.0,0.475,0.003,0.351,11.0,16.7,13.7,9.1,1.8,2.1,11.2,23.1,0.0,0.5,0.5,1.0,0.071,-0.3,-1.3,-1.6,0.1
28,Mike Bratz,PG,27.0,CHI,15.0,140.0,7.0,0.409,0.19,0.31,2.3,12.2,7.3,20.8,2.3,0.0,22.7,17.0,0.0,-0.2,0.1,-0.1,-0.031,-4.5,-0.1,-4.6,-0.1
29,Ron Brewer,SG,27.0,TOT,74.0,1964.0,11.5,0.475,0.022,0.211,3.2,4.9,4.0,6.9,2.1,0.7,9.9,20.0,0.0,0.6,0.9,1.6,0.038,-1.7,-0.6,-2.3,-0.2
30,Ron Brewer,SG,27.0,CLE,21.0,563.0,10.8,0.449,0.012,0.208,1.8,5.8,3.7,7.4,1.7,0.6,8.5,21.8,0.0,-0.1,0.3,0.2,0.02,-2.4,-0.7,-3.1,-0.2
31,Ron Brewer,SG,27.0,GSW,53.0,1401.0,11.8,0.486,0.027,0.212,3.7,4.6,4.1,6.6,2.3,0.8,10.5,19.2,0.0,0.7,0.6,1.3,0.045,-1.4,-0.6,-2.0,0.0
32,Junior Bridgeman,SF,29.0,MIL,70.0,1855.0,16.1,0.534,0.015,0.229,2.7,11.4,7.3,17.1,1.0,0.3,11.5,23.7,0.0,2.7,2.1,4.8,0.125,0.8,-0.7,0.1,1.0
33,Allan Bristow,SF,31.0,DAL,37.0,371.0,10.2,0.494,0.131,0.141,6.8,10.3,8.6,23.2,0.8,0.1,22.8,14.5,0.0,0.2,0.0,0.2,0.03,-0.7,-1.3,-2.0,0.0
34,Jim Brogan,SG,24.0,SDC,58.0,466.0,13.4,0.472,0.061,0.202,7.5,7.7,7.6,19.7,2.6,1.1,15.6,22.9,0.0,0.2,0.2,0.4,0.043,-1.1,-0.5,-1.6,0.1
35,Michael Brooks,SF,24.0,SDC,82.0,2457.0,15.2,0.526,0.018,0.334,10.3,14.2,12.1,14.2,2.1,0.9,15.7,17.9,0.0,3.4,1.3,4.7,0.091,0.9,-0.5,0.4,1.5
36,Fred Brown,PG,34.0,SEA,80.0,1432.0,17.7,0.546,0.045,0.101,2.5,4.6,3.6,26.0,1.9,0.5,12.9,23.9,0.0,2.3,1.3,3.6,0.12,2.0,-0.4,1.6,1.3
37,Rickey Brown,C,24.0,TOT,76.0,1048.0,10.1,0.505,0.009,0.301,9.2,18.4,13.7,3.3,0.6,1.4,17.2,18.2,0.0,-0.1,0.8,0.7,0.034,-3.8,-1.6,-5.4,-0.9
38,Rickey Brown,C,24.0,GSW,50.0,743.0,9.1,0.504,0.008,0.265,7.9,18.4,13.0,2.8,0.5,1.6,18.0,17.6,0.0,-0.2,0.4,0.2,0.016,-4.2,-1.8,-6.0,-0.8
39,Rickey Brown,C,24.0,ATL,26.0,305.0,12.4,0.506,0.01,0.385,12.2,18.4,15.3,4.3,0.8,0.9,15.3,19.6,0.0,0.1,0.4,0.5,0.077,-2.6,-1.2,-3.8,-0.1
40,Joe Bryant,SF,28.0,HOU,81.0,2055.0,10.4,0.483,0.047,0.215,4.3,10.5,7.2,13.3,1.9,0.8,17.4,19.8,0.0,-1.2,1.1,0.0,-0.001,-3.0,-0.5,-3.5,-0.8
41,Quinn Buckner,SG,28.0,BOS,72.0,1565.0,11.5,0.465,0.007,0.209,4.3,8.5,6.4,22.6,3.2,0.2,20.6,19.3,0.0,-0.7,2.2,1.6,0.048,-2.6,1.1,-1.4,0.2
42,Don Buse,PG,32.0,POR,41.0,643.0,13.8,0.48,0.192,0.253,3.3,6.1,4.7,23.4,3.3,0.2,11.0,14.4,0.0,0.9,0.7,1.7,0.124,-0.2,1.7,1.5,0.6
43,Marty Byrnes,SF,26.0,IND,80.0,1436.0,9.6,0.47,0.07,0.254,5.4,9.2,7.2,15.1,1.3,0.2,14.9,13.4,0.0,0.8,0.2,1.0,0.034,-1.8,-1.1,-2.9,-0.3
44,Kenny Carr,PF,27.0,POR,82.0,2331.0,13.7,0.559,0.008,0.51,8.7,19.7,14.2,6.9,1.3,1.0,17.4,18.5,0.0,2.3,2.8,5.1,0.106,-1.0,-0.4,-1.5,0.3
45,M.L. Carr,SF,32.0,BOS,77.0,883.0,9.7,0.475,0.06,0.257,6.2,10.4,8.3,10.3,2.5,0.6,18.4,19.1,0.0,-0.4,1.2,0.8,0.046,-3.6,0.7,-2.9,-0.2
46,Joe Barry Carroll,C,24.0,GSW,79.0,2988.0,20.1,0.549,0.002,0.307,7.7,17.5,12.5,8.6,1.7,2.9,14.1,26.5,0.0,4.3,2.8,7.0,0.113,1.9,-0.4,1.5,2.6
47,Butch Carter,SG,24.0,IND,81.0,1716.0,14.9,0.549,0.072,0.218,3.7,5.8,4.7,15.5,2.1,0.4,13.2,20.4,0.0,2.6,0.5,3.0,0.085,-0.1,-0.9,-1.0,0.4
48,Bill Cartwright,C,25.0,NYK,82.0,2468.0,19.0,0.627,0.0,0.636,8.7,19.5,14.0,8.6,0.8,3.2,16.5,21.3,0.0,5.7,4.4,10.1,0.197,1.3,1.5,2.8,3.0
49,Harvey Catchings,C,31.0,MIL,74.0,1554.0,9.8,0.51,0.0,0.467,9.8,18.6,14.4,6.0,0.8,5.3,25.9,8.5,0.0,0.3,2.8,3.1,0.096,-2.6,2.7,0.1,0.8
50,Tom Chambers,PF,23.0,SDC,79.0,2665.0,15.1,0.529,0.007,0.444,8.6,14.0,11.1,10.0,1.4,1.3,15.1,22.6,0.0,3.3,1.0,4.3,0.077,0.0,-1.6,-1.6,0.2
52,Maurice Cheeks*,PG,26.0,PHI,79.0,2465.0,18.6,0.582,0.008,0.322,2.4,6.4,4.5,29.6,3.5,0.7,17.4,16.6,0.0,5.6,3.8,9.4,0.183,2.4,2.3,4.7,4.2
53,Don Collins,SF,24.0,WSB,65.0,1575.0,15.5,0.55,0.009,0.214,8.1,6.7,7.4,13.4,2.7,1.1,17.4,22.1,0.0,1.0,2.6,3.5,0.108,0.1,1.7,1.8,1.5
54,Lester Conner,PG,23.0,GSW,75.0,1416.0,14.0,0.523,0.013,0.373,5.1,12.0,8.4,21.9,3.8,0.3,21.9,12.5,0.0,1.2,1.5,2.7,0.092,-0.7,2.2,1.5,1.3
55,Darwin Cook,PG,24.0,NJN,82.0,2625.0,14.3,0.494,0.039,0.245,3.2,7.1,5.2,23.6,3.4,1.1,17.9,19.9,0.0,1.3,4.7,6.0,0.11,-0.4,2.0,1.7,2.4
56,Jeff Cook,PF,26.0,TOT,75.0,1333.0,11.3,0.536,0.01,0.342,10.1,18.2,14.1,10.1,1.4,1.3,23.1,14.1,0.0,0.5,1.7,2.2,0.078,-2.0,0.7,-1.3,0.3
57,Jeff Cook,PF,26.0,PHO,45.0,551.0,9.0,0.492,0.014,0.38,9.2,16.3,12.9,13.3,1.0,1.3,25.3,16.4,0.0,-0.2,0.8,0.6,0.052,-3.6,0.6,-3.1,-0.1
58,Jeff Cook,PF,26.0,CLE,30.0,782.0,12.9,0.576,0.006,0.309,10.7,19.5,15.0,7.9,1.7,1.3,21.0,12.5,0.0,0.7,0.8,1.6,0.095,-0.9,0.9,0.0,0.4
59,Joe Cooper,C,25.0,TOT,20.0,333.0,10.4,0.531,0.0,0.403,13.4,16.0,14.6,6.4,1.3,3.5,27.4,13.8,0.0,-0.1,0.3,0.2,0.028,-2.5,-0.1,-2.6,-0.1
60,Joe Cooper,C,25.0,LAL,2.0,11.0,-5.7,0.25,0.0,0.0,21.1,0.0,10.1,0.0,4.2,4.8,42.9,25.1,0.0,-0.1,0.0,-0.1,-0.329,-5.3,-0.2,-5.5,0.0
61,Joe Cooper,C,25.0,WSB,5.0,47.0,7.2,0.579,0.0,1.0,9.3,21.4,15.3,5.8,0.0,0.0,31.6,16.7,0.0,0.0,0.1,0.0,0.023,-4.3,-0.1,-4.4,0.0
62,Joe Cooper,C,25.0,SDC,13.0,275.0,11.6,0.538,0.0,0.339,13.8,15.8,14.7,6.8,1.4,4.0,25.3,12.8,0.0,0.1,0.2,0.2,0.043,-2.1,-0.1,-2.1,0.0
63,Michael Cooper,SG,26.0,LAL,82.0,2148.0,13.5,0.577,0.042,0.262,4.4,9.5,7.1,16.7,2.5,1.2,18.8,12.5,0.0,3.1,2.1,5.2,0.116,0.4,1.5,1.9,2.1
64,Wayne Cooper,C,26.0,POR,80.0,2099.0,12.4,0.479,0.007,0.272,11.4,21.3,16.3,7.6,0.6,3.6,16.7,18.8,0.0,0.1,2.8,2.9,0.067,-2.6,0.0,-2.6,-0.3
65,Dave Corzine,C,26.0,CHI,82.0,2496.0,15.1,0.54,0.002,0.35,10.4,20.3,15.4,8.7,0.9,2.3,17.7,20.0,0.0,1.9,2.0,4.0,0.076,-0.3,-0.7,-1.0,0.6
66,Dave Cowens*,PF,34.0,MIL,40.0,1014.0,12.6,0.485,0.007,0.206,8.3,20.8,14.8,10.9,1.4,0.8,11.6,15.4,0.0,0.9,1.7,2.6,0.123,-1.2,0.8,-0.4,0.4
67,Chubby Cox,SG,27.0,WSB,7.0,78.0,1.6,0.366,0.054,0.162,9.8,4.3,7.1,11.5,0.0,0.7,18.5,25.9,0.0,-0.3,0.1,-0.2,-0.127,-5.4,-1.1,-6.6,-0.2
68,Charlie Criss,PG,34.0,MIL,66.0,922.0,14.5,0.504,0.083,0.203,1.8,7.4,4.7,19.8,1.4,0.0,9.7,20.3,0.0,1.3,0.9,2.2,0.113,0.3,-0.5,-0.2,0.4
69,Geoff Crompton,C,27.0,SAS,14.0,148.0,9.7,0.428,0.0,0.147,13.8,21.3,17.7,5.6,0.9,1.8,12.1,11.1,0.0,0.1,0.1,0.2,0.078,-2.6,-0.4,-2.9,0.0
70,Pat Cummings,C,26.0,DAL,81.0,2317.0,14.6,0.526,0.001,0.223,10.3,21.0,15.5,8.4,1.1,0.8,14.4,19.2,0.0,2.5,1.5,4.0,0.084,-0.4,-1.4,-1.7,0.2
71,Terry Cummings,PF,21.0,SDC,70.0,2531.0,22.8,0.557,0.001,0.315,12.6,21.6,16.7,10.9,2.4,1.4,12.0,26.0,0.0,6.5,2.2,8.7,0.164,3.8,-0.8,3.0,3.2
72,Earl Cureton,C,25.0,PHI,73.0,987.0,8.1,0.433,0.0,0.26,9.4,19.0,14.4,5.5,1.8,1.3,20.9,14.6,0.0,-0.9,1.7,0.8,0.041,-4.0,0.7,-3.2,-0.3
73,Quintin Dailey,SG,22.0,CHI,76.0,2081.0,14.1,0.508,0.025,0.28,4.5,8.9,6.7,20.3,1.6,0.3,15.3,24.8,0.0,1.3,0.9,2.1,0.049,-0.7,-1.4,-2.1,-0.1
74,Adrian Dantley*,SF,27.0,UTA,22.0,887.0,24.4,0.661,0.0,0.617,6.9,9.2,8.0,18.8,1.0,0.0,13.7,26.1,0.0,3.8,0.5,4.3,0.232,6.0,-1.2,4.8,1.5
75,Brad Davis,PG,27.0,DAL,79.0,2323.0,17.9,0.631,0.068,0.35,1.5,7.7,4.6,31.3,1.6,0.3,16.5,14.8,0.0,6.8,0.5,7.3,0.152,2.8,-0.8,2.0,2.3
76,Charles Davis,SF,24.0,WSB,74.0,1161.0,13.1,0.489,0.019,0.167,7.8,12.5,10.2,10.2,1.3,1.1,13.7,23.7,0.0,-0.3,1.8,1.5,0.061,-1.5,0.1,-1.4,0.2
78,Johnny Davis,SG,27.0,ATL,53.0,1465.0,16.8,0.521,0.032,0.363,2.7,6.6,4.6,32.0,1.4,0.3,14.8,21.9,0.0,2.3,1.2,3.5,0.113,1.8,-0.9,0.9,1.1
79,Mike Davis,PF,26.0,NYK,8.0,28.0,21.1,0.486,0.0,1.0,12.4,29.7,20.9,0.0,0.0,8.8,0.0,21.9,0.0,0.1,0.1,0.1,0.235,-3.4,0.4,-3.0,0.0
80,Walter Davis,SG,28.0,PHO,80.0,2491.0,19.1,0.548,0.018,0.175,2.9,5.7,4.4,25.1,2.2,0.3,11.9,25.8,0.0,4.9,3.2,8.1,0.156,2.3,0.0,2.3,2.7
81,Darryl Dawkins,C,26.0,NJN,81.0,2093.0,13.2,0.619,0.0,0.384,6.9,15.6,11.3,7.8,1.5,4.2,26.4,20.0,0.0,0.0,4.0,4.0,0.092,-2.9,2.1,-0.8,0.6
82,Kenny Dennard,PF,24.0,KCK,22.0,224.0,7.6,0.369,0.0,0.265,9.7,15.5,12.6,3.0,3.2,0.3,11.6,7.4,0.0,0.0,0.3,0.3,0.069,-2.4,1.1,-1.3,0.1
83,Coby Dietrick,C,34.0,SAS,8.0,34.0,4.9,0.17,0.0,0.4,6.7,18.6,12.8,19.5,1.4,0.0,14.5,8.1,0.0,0.0,0.0,0.0,-0.004,-4.1,0.3,-3.8,0.0
84,James Donaldson,C,25.0,SEA,82.0,1789.0,15.6,0.615,0.0,0.44,8.2,21.1,14.9,7.3,0.5,3.0,18.2,16.2,0.0,2.5,2.6,5.1,0.138,0.0,0.8,0.9,1.3
85,John Douglas,SG,26.0,SDC,3.0,12.0,7.8,0.363,0.333,0.333,0.0,10.3,4.7,10.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,0.0,0.013,-4.2,-0.4,-4.5,0.0
86,Leon Douglas,C,28.0,KCK,5.0,46.0,2.0,0.515,0.0,0.667,7.1,9.4,8.2,0.0,0.0,3.7,20.5,4.1,0.0,0.0,0.0,0.0,0.036,-4.4,0.1,-4.3,0.0
87,John Drew,SF,28.0,UTA,44.0,1206.0,19.6,0.552,0.007,0.584,8.5,11.3,9.9,12.8,1.3,0.3,13.8,31.7,0.0,2.1,0.9,3.0,0.119,1.8,-2.1,-0.3,0.5
88,Larry Drew,PG,24.0,KCK,75.0,2690.0,18.1,0.545,0.013,0.31,1.8,6.6,4.2,31.6,2.1,0.2,16.4,23.7,0.0,5.1,2.1,7.2,0.128,2.4,-0.8,1.6,2.4
89,Terry Duerod,SG,26.0,GSW,5.0,49.0,4.2,0.474,0.0,0.0,0.0,6.9,3.3,13.9,1.9,1.1,32.1,22.4,0.0,-0.2,0.0,-0.2,-0.149,-4.5,-0.5,-5.0,-0.1
90,Mike Dunleavy,PG,28.0,SAS,79.0,1619.0,14.0,0.53,0.38,0.302,1.3,7.5,4.5,33.6,2.1,0.1,21.7,18.2,0.0,2.1,1.0,3.1,0.093,0.7,-1.0,-0.3,0.7
91,T.R. Dunn,SG,27.0,DEN,82.0,2640.0,11.4,0.524,0.002,0.309,8.8,14.7,11.8,7.9,2.4,0.5,15.9,10.0,0.0,2.6,1.8,4.4,0.079,-0.1,0.2,0.1,1.4
92,John Duren,PG,24.0,IND,82.0,1433.0,8.2,0.481,0.036,0.15,2.7,5.5,4.0,17.0,2.1,0.2,20.0,13.1,0.0,0.0,0.4,0.4,0.013,-3.8,-0.5,-4.3,-0.8
93,Mark Eaton,C,26.0,UTA,81.0,1528.0,11.0,0.447,0.003,0.255,5.9,24.4,15.4,9.2,0.7,9.2,26.3,13.6,0.0,-2.1,2.9,0.8,0.026,-4.8,4.3,-0.5,0.6
94,Jerry Eaves,PG,23.0,UTA,82.0,1588.0,13.0,0.557,0.014,0.43,2.2,5.5,3.9,18.5,1.4,0.1,18.2,20.6,0.0,1.2,0.8,2.0,0.061,-1.0,-1.7,-2.7,-0.3
95,Keith Edmonson,SG,22.0,ATL,32.0,309.0,6.8,0.371,0.014,0.194,6.9,6.5,6.7,10.3,1.7,1.1,11.7,23.0,0.0,-0.6,0.3,-0.3,-0.051,-5.0,-0.8,-5.9,-0.3
96,Franklin Edwards,PG,23.0,PHI,81.0,1266.0,14.2,0.509,0.017,0.234,2.0,5.0,3.5,24.0,3.0,0.3,17.1,20.1,0.0,1.1,1.7,2.7,0.104,-0.8,0.9,0.1,0.7
97,James Edwards,C,27.0,TOT,31.0,667.0,14.5,0.523,0.0,0.411,9.5,16.7,13.1,8.8,0.9,1.6,13.6,22.4,0.0,0.6,0.7,1.4,0.098,-1.5,-0.5,-2.0,0.0
98,James Edwards,C,27.0,CLE,15.0,382.0,14.7,0.52,0.0,0.407,10.8,18.0,14.3,5.4,0.9,2.1,14.5,22.7,0.0,0.2,0.3,0.6,0.074,-1.7,-0.8,-2.5,-0.1
99,James Edwards,C,27.0,PHO,16.0,285.0,14.4,0.527,0.0,0.416,7.7,14.9,11.4,13.4,0.8,1.0,12.4,21.9,0.0,0.4,0.4,0.8,0.131,-1.3,0.0,-1.4,0.1
101,Len Elmore,C,30.0,NJN,74.0,975.0,8.2,0.441,0.004,0.344,9.5,18.0,13.8,5.1,2.1,2.3,22.8,14.7,0.0,-1.0,1.9,0.9,0.045,-4.0,1.4,-2.6,-0.2
102,Chris Engler,C,23.0,GSW,54.0,369.0,5.8,0.401,0.0,0.17,12.2,18.5,15.3,3.7,0.9,2.6,19.2,13.3,0.0,-0.3,0.3,0.0,-0.006,-6.2,-0.9,-7.1,-0.5
103,Alex English*,SF,29.0,DEN,82.0,2988.0,24.1,0.561,0.006,0.264,8.9,11.5,10.2,19.5,1.7,2.1,11.3,28.9,0.0,8.7,1.6,10.3,0.166,5.4,-0.8,4.6,5.0
104,Julius Erving*,SF,32.0,PHI,72.0,2421.0,23.1,0.566,0.006,0.372,7.9,13.3,10.7,16.5,2.2,3.0,12.6,25.5,0.0,6.8,4.1,10.9,0.217,4.6,1.9,6.5,5.2
105,Mike Evans,SG,27.0,DEN,42.0,695.0,8.9,0.504,0.037,0.169,0.6,7.9,4.2,19.5,1.4,0.2,21.4,17.6,0.0,-0.3,0.1,-0.2,-0.01,-3.6,-1.8,-5.3,-0.6
106,Bruce Flowers,PF,25.0,CLE,53.0,699.0,15.2,0.569,0.01,0.257,11.3,18.2,14.7,10.1,1.3,1.0,15.8,16.4,0.0,1.1,0.6,1.7,0.119,0.0,0.2,0.2,0.4
107,Sleepy Floyd,PG,22.0,TOT,76.0,1248.0,13.8,0.505,0.047,0.342,4.8,7.3,6.0,15.3,2.1,0.8,14.9,22.4,0.0,1.0,1.1,2.2,0.083,-0.6,-0.3,-0.9,0.3
108,Sleepy Floyd,PG,22.0,NJN,43.0,494.0,12.1,0.479,0.065,0.208,3.7,5.9,4.8,19.3,1.8,1.1,14.5,21.9,0.0,0.2,0.7,0.9,0.089,-1.4,0.2,-1.2,0.1
109,Sleepy Floyd,PG,22.0,GSW,33.0,754.0,15.0,0.521,0.035,0.434,5.6,8.2,6.8,12.7,2.4,0.6,15.1,22.7,0.0,0.8,0.4,1.3,0.08,-0.1,-0.6,-0.8,0.2
110,Phil Ford,PG,26.0,TOT,77.0,1610.0,10.4,0.525,0.02,0.276,1.3,5.6,3.5,24.1,1.5,0.1,21.2,16.2,0.0,0.7,1.6,2.4,0.07,-2.2,-0.4,-2.6,-0.3
111,Phil Ford,PG,26.0,NJN,7.0,163.0,9.1,0.596,0.029,0.286,0.0,4.8,2.4,30.4,1.7,0.0,34.8,14.6,0.0,0.0,0.2,0.2,0.057,-2.7,-0.3,-2.9,-0.1
112,Phil Ford,PG,26.0,MIL,70.0,1447.0,10.6,0.519,0.02,0.276,1.4,5.7,3.6,23.4,1.5,0.1,19.7,16.4,0.0,0.7,1.4,2.2,0.072,-2.2,-0.4,-2.6,-0.2
113,World B. Free,SG,29.0,TOT,73.0,2638.0,18.4,0.519,0.032,0.41,3.8,4.8,4.3,18.2,1.8,0.3,11.1,29.6,0.0,4.5,1.2,5.7,0.104,2.2,-1.2,1.1,2.0
114,World B. Free,SG,29.0,GSW,19.0,700.0,15.9,0.505,0.008,0.409,3.3,3.5,3.4,18.6,1.0,0.2,10.4,26.9,0.0,1.1,0.0,1.1,0.077,0.8,-2.7,-1.8,0.0
115,World B. Free,SG,29.0,CLE,54.0,1938.0,19.3,0.524,0.04,0.41,4.0,5.2,4.6,18.1,2.1,0.4,11.3,30.5,0.0,3.4,1.1,4.6,0.113,2.7,-0.6,2.1,2.0
116,Bill Garnett,C,22.0,DAL,75.0,1411.0,15.0,0.593,0.009,0.545,10.6,20.6,15.5,9.0,1.6,2.7,17.0,13.4,0.0,2.6,1.3,3.9,0.133,-0.2,0.9,0.7,1.0
117,Calvin Garrett,SF,26.0,HOU,4.0,34.0,6.4,0.421,0.091,0.182,8.9,13.4,11.0,12.1,0.0,0.0,20.2,17.5,0.0,0.0,0.0,0.0,-0.051,-4.1,-0.6,-4.6,0.0
118,George Gervin*,SG,30.0,SAS,78.0,2830.0,20.5,0.561,0.021,0.39,4.4,9.1,6.9,14.0,1.4,1.3,12.0,29.1,0.0,7.6,1.8,9.4,0.159,2.9,-1.1,1.8,2.7
119,Artis Gilmore*,C,33.0,SAS,82.0,2797.0,21.2,0.668,0.007,0.559,12.1,25.8,19.2,6.1,0.7,3.7,18.7,19.4,0.0,7.5,3.5,11.0,0.189,2.7,0.2,2.8,3.4
120,Mike Glenn,SG,27.0,ATL,73.0,1124.0,15.1,0.553,0.002,0.2,1.5,7.0,4.3,17.3,1.3,0.5,9.7,19.8,0.0,2.0,0.9,2.9,0.126,-0.2,0.2,0.0,0.6
121,Mike Gminski,C,23.0,NJN,80.0,1255.0,18.4,0.572,0.002,0.528,14.0,20.3,17.2,6.7,1.3,5.4,19.4,20.4,0.0,1.7,2.6,4.3,0.166,0.5,1.5,2.1,1.3
