,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
10,Kenny Anderson,PG,24.0,NJN,72.0,70.0,2689.0,8.0,19.9,0.399,1.9,5.7,0.33,6.1,14.3,0.426,6.7,8.0,0.841,1.4,3.4,4.8,13.2,2.0,0.3,4.4,3.6,24.5,0.0,112.0,111.0
11,Nick Anderson,SG,27.0,ORL,76.0,76.0,2588.0,8.6,18.0,0.476,3.5,8.4,0.415,5.1,9.6,0.528,2.8,4.0,0.704,1.7,4.9,6.5,6.1,2.4,0.4,2.7,2.4,23.4,0.0,119.0,108.0
12,Willie Anderson,SG,28.0,SAS,38.0,11.0,556.0,6.9,14.8,0.469,0.3,1.7,0.158,6.7,13.0,0.51,2.7,3.7,0.732,1.4,3.7,5.0,4.7,2.4,0.9,3.5,6.5,16.9,0.0,99.0,106.0
13,Greg Anthony,PG,27.0,NYK,61.0,2.0,943.0,7.1,16.4,0.437,3.1,8.7,0.361,4.0,7.7,0.522,3.4,4.2,0.789,0.4,3.2,3.6,8.9,2.8,0.4,3.2,5.5,20.8,0.0,113.0,104.0
14,B.J. Armstrong,PG,27.0,CHI,82.0,82.0,2577.0,8.5,18.1,0.468,2.2,5.1,0.427,6.3,13.0,0.484,4.2,4.7,0.884,0.5,3.3,3.8,4.9,1.7,0.2,2.1,3.2,23.3,0.0,119.0,108.0
15,Darrell Armstrong,PG,26.0,ORL,3.0,0.0,8.0,18.9,50.5,0.375,12.6,37.9,0.333,6.3,12.6,0.5,12.6,12.6,1.0,6.3,0.0,6.3,18.9,6.3,0.0,6.3,18.9,63.1,0.0,127.0,103.0
16,Vincent Askew,SG,28.0,SEA,71.0,1.0,1721.0,7.2,14.7,0.492,0.9,2.7,0.33,6.3,12.0,0.529,5.1,7.0,0.739,1.9,3.4,5.3,5.1,1.4,0.4,2.5,5.6,20.5,0.0,118.0,111.0
17,Keith Askins,SF,27.0,MIA,50.0,5.0,854.0,4.9,12.5,0.391,1.3,4.7,0.269,3.6,7.8,0.465,2.8,3.4,0.807,5.2,6.8,12.0,2.4,2.1,1.0,1.5,6.6,13.9,0.0,114.0,108.0
18,Stacey Augmon,SG,26.0,ATL,76.0,76.0,2362.0,9.0,19.8,0.453,0.2,0.6,0.269,8.8,19.2,0.459,5.7,7.8,0.728,3.6,4.8,8.3,4.5,2.3,1.1,3.4,3.7,23.8,0.0,106.0,106.0
19,Anthony Avent,PF,25.0,ORL,71.0,3.0,1066.0,5.0,11.6,0.43,0.0,0.0,0.0,5.0,11.6,0.43,2.3,3.6,0.64,4.6,9.3,13.9,1.9,1.3,2.4,2.5,8.0,12.2,0.0,100.0,105.0
20,Vin Baker,PF,23.0,MIL,82.0,82.0,3361.0,9.2,18.9,0.483,0.1,0.4,0.292,9.0,18.6,0.487,3.9,6.7,0.593,4.5,8.6,13.0,4.6,1.3,1.8,3.4,4.3,22.4,0.0,106.0,109.0
21,Charles Barkley*,PF,31.0,PHO,68.0,66.0,2382.0,11.6,24.0,0.486,1.6,4.6,0.338,10.1,19.4,0.521,8.0,10.6,0.748,4.3,11.6,15.9,5.8,2.3,0.9,3.2,4.2,32.8,0.0,119.0,105.0
23,Dana Barros,PG,27.0,PHI,82.0,82.0,3318.0,9.1,18.5,0.49,3.1,6.8,0.464,5.9,11.8,0.505,5.5,6.1,0.899,0.4,3.9,4.4,9.8,2.4,0.1,3.8,2.5,26.8,0.0,124.0,111.0
24,Jon Barry,SG,25.0,MIL,52.0,0.0,602.0,4.9,11.5,0.425,1.4,4.1,0.333,3.5,7.4,0.477,5.2,6.9,0.763,1.3,2.9,4.2,7.3,2.6,0.3,3.5,4.6,16.4,0.0,111.0,112.0
25,John Battle,SG,32.0,CLE,28.0,0.0,280.0,8.7,23.0,0.377,2.2,6.3,0.355,6.5,16.8,0.386,3.8,5.3,0.731,0.6,1.6,2.2,7.5,1.6,0.2,3.4,5.7,23.4,0.0,98.0,109.0
26,Sergei Bazarevich,PG,29.0,ATL,10.0,0.0,74.0,7.9,15.9,0.5,0.7,4.3,0.167,7.2,11.6,0.625,5.1,6.5,0.778,0.7,4.3,5.1,10.1,0.7,0.7,5.1,7.2,21.7,0.0,109.0,109.0
27,Benoit Benjamin,C,30.0,NJN,61.0,57.0,1598.0,8.8,17.3,0.51,0.0,0.0,0.0,8.8,17.3,0.51,4.3,5.7,0.76,3.1,11.3,14.3,1.2,0.7,2.1,4.1,4.9,22.0,0.0,100.0,106.0
28,Elmer Bennett,PG,24.0,CLE,4.0,0.0,18.0,18.9,34.6,0.545,0.0,6.3,0.0,18.9,28.3,0.667,9.4,12.6,0.75,0.0,3.1,3.1,9.4,12.6,0.0,9.4,9.4,47.2,0.0,102.0,85.0
29,Tony Bennett,PG,25.0,CHH,3.0,0.0,46.0,6.9,14.9,0.462,2.3,10.3,0.222,4.6,4.6,1.0,0.0,0.0,0.0,0.0,2.3,2.3,4.6,0.0,0.0,3.4,6.9,16.0,0.0,94.0,114.0
30,David Benoit,SF,26.0,UTA,71.0,67.0,1841.0,8.0,16.5,0.486,1.1,3.2,0.33,7.0,13.3,0.523,3.7,4.4,0.841,2.7,7.7,10.4,1.6,1.3,1.3,2.1,5.2,20.8,0.0,112.0,106.0
31,James Blackwell,PG,26.0,TOT,13.0,0.0,80.0,5.1,8.4,0.615,0.0,0.0,0.0,5.1,8.4,0.615,1.3,1.9,0.667,1.3,5.8,7.1,7.1,2.6,0.0,3.2,5.1,11.6,0.0,112.0,109.0
32,James Blackwell,PG,26.0,CHH,4.0,0.0,19.0,5.5,8.3,0.667,0.0,0.0,0.0,5.5,8.3,0.667,0.0,0.0,0.0,0.0,8.3,8.3,13.9,2.8,0.0,5.5,2.8,11.1,0.0,106.0,103.0
33,James Blackwell,PG,26.0,BOS,9.0,0.0,61.0,5.0,8.4,0.6,0.0,0.0,0.0,5.0,8.4,0.6,1.7,2.5,0.667,1.7,5.0,6.7,5.0,2.5,0.0,2.5,5.9,11.7,0.0,115.0,110.0
34,Mookie Blaylock,PG,27.0,ATL,80.0,80.0,3069.0,8.9,20.9,0.425,3.5,9.7,0.359,5.4,11.2,0.482,2.7,3.7,0.729,2.0,4.8,6.8,10.7,3.5,0.5,4.2,2.9,23.9,0.0,110.0,104.0
35,Corie Blount,PF,26.0,CHI,68.0,9.0,889.0,5.9,12.3,0.476,0.0,0.1,0.0,5.9,12.2,0.481,2.2,3.9,0.567,6.3,7.8,14.1,3.5,1.5,1.9,3.5,8.6,14.0,0.0,103.0,103.0
36,Muggsy Bogues,PG,30.0,CHH,78.0,78.0,2629.0,7.0,14.6,0.477,0.1,0.6,0.2,6.8,14.0,0.489,3.2,3.6,0.889,1.0,4.1,5.1,13.5,2.1,0.0,2.6,3.0,17.3,0.0,119.0,108.0
37,Manute Bol,C,32.0,GSW,5.0,2.0,81.0,3.6,6.1,0.6,1.8,3.0,0.6,1.8,3.0,0.6,0.0,0.0,0.0,0.6,6.7,7.3,0.0,0.0,5.4,0.6,6.1,9.1,0.0,134.0,111.0
38,Walter Bond,SG,25.0,TOT,23.0,0.0,290.0,7.0,15.0,0.464,2.7,7.3,0.366,4.3,7.7,0.558,2.5,3.6,0.7,1.4,4.3,5.7,4.3,1.1,0.7,3.0,8.4,19.1,0.0,107.0,110.0
39,Walter Bond,SG,25.0,DET,5.0,0.0,51.0,3.0,12.1,0.25,1.0,4.0,0.25,2.0,8.1,0.25,3.0,4.0,0.75,1.0,4.0,5.1,7.1,1.0,0.0,3.0,10.1,10.1,0.0,85.0,116.0
40,Walter Bond,SG,25.0,UTA,18.0,0.0,239.0,7.8,15.6,0.5,3.0,8.0,0.378,4.8,7.6,0.629,2.4,3.5,0.688,1.5,4.3,5.9,3.7,1.1,0.9,3.0,8.0,21.0,0.0,111.0,109.0
41,Anthony Bonner,PF,26.0,NYK,58.0,23.0,1126.0,4.1,9.0,0.456,0.0,0.2,0.2,4.1,8.8,0.463,2.1,3.1,0.657,5.3,7.0,12.3,3.7,2.2,1.1,3.7,7.4,10.3,0.0,98.0,102.0
42,Anthony Bowie,SG,31.0,ORL,77.0,4.0,1261.0,7.1,14.8,0.48,0.5,1.6,0.3,6.6,13.2,0.502,2.4,2.9,0.836,2.2,3.4,5.6,6.4,1.9,0.8,3.4,5.5,17.1,0.0,107.0,110.0
43,Sam Bowie,C,33.0,LAL,67.0,10.0,1225.0,4.9,11.0,0.442,0.1,0.5,0.182,4.8,10.5,0.453,2.8,3.7,0.764,3.0,8.9,11.9,4.9,0.9,3.3,3.7,7.5,12.6,0.0,97.0,107.0
44,Shawn Bradley,C,22.0,PHI,82.0,59.0,2365.0,7.0,15.5,0.455,0.0,0.1,0.0,7.0,15.4,0.457,3.3,5.2,0.638,5.4,9.3,14.7,1.2,1.2,6.1,3.2,7.5,17.3,0.0,99.0,104.0
45,Terrell Brandon,PG,24.0,CLE,67.0,41.0,1961.0,9.8,22.0,0.448,1.4,3.5,0.397,8.5,18.5,0.457,4.6,5.4,0.855,1.0,4.4,5.4,10.5,3.1,0.4,4.2,3.4,25.7,0.0,108.0,104.0
46,Tim Breaux,SF,24.0,HOU,42.0,2.0,340.0,6.7,18.1,0.372,0.9,3.7,0.24,5.8,14.4,0.406,4.8,7.3,0.653,2.4,2.7,5.1,2.2,1.6,0.6,2.4,3.7,19.2,0.0,94.0,112.0
48,Scott Brooks,PG,29.0,TOT,59.0,0.0,808.0,7.9,17.3,0.458,1.6,4.3,0.362,6.3,12.9,0.49,4.0,5.0,0.81,0.9,3.3,4.1,7.3,2.1,0.3,3.0,3.5,21.4,0.0,115.0,111.0
49,Scott Brooks,PG,29.0,HOU,28.0,0.0,186.0,9.6,17.8,0.538,2.2,4.7,0.471,7.4,13.2,0.563,4.9,5.8,0.857,0.3,3.3,3.6,6.0,2.2,0.3,3.8,3.8,26.3,0.0,117.0,110.0
50,Scott Brooks,PG,29.0,DAL,31.0,0.0,622.0,7.4,17.1,0.433,1.4,4.2,0.327,6.0,12.9,0.468,3.7,4.7,0.793,1.1,3.3,4.3,7.7,2.1,0.2,2.7,3.4,20.0,0.0,114.0,112.0
51,Chucky Brown,SF,26.0,HOU,41.0,14.0,814.0,6.6,10.9,0.603,0.1,0.2,0.333,6.5,10.7,0.608,2.4,3.9,0.613,4.0,7.8,11.8,1.9,0.7,0.9,1.8,6.6,15.6,0.0,121.0,109.0
52,Dee Brown,SG,26.0,BOS,79.0,69.0,2792.0,8.0,17.9,0.447,2.3,6.0,0.385,5.7,11.9,0.478,4.3,5.1,0.852,1.2,3.4,4.6,5.5,2.0,0.9,2.7,3.3,22.6,0.0,116.0,112.0
53,Mike Brown,C,31.0,MIN,27.0,0.0,213.0,2.5,9.9,0.25,0.0,0.2,0.0,2.5,9.6,0.256,3.7,6.7,0.556,2.2,8.9,11.1,2.5,1.7,0.0,3.9,8.6,8.6,0.0,68.0,110.0
54,P.J. Brown,C,25.0,NJN,80.0,63.0,2466.0,5.4,12.0,0.446,0.1,0.5,0.167,5.3,11.5,0.458,2.9,4.4,0.671,3.8,6.5,10.3,2.8,1.5,2.8,1.7,5.5,13.7,0.0,108.0,107.0
55,Randy Brown,PG,26.0,SAC,67.0,2.0,1086.0,5.9,13.7,0.432,0.7,2.2,0.298,5.3,11.5,0.458,2.6,3.9,0.671,1.1,4.0,5.2,6.4,4.7,0.9,3.7,7.3,15.2,0.0,97.0,102.0
56,Mark Bryant,PF,29.0,POR,49.0,0.0,658.0,7.9,14.9,0.526,0.1,0.2,0.5,7.8,14.8,0.526,3.2,4.9,0.651,4.3,8.2,12.5,2.2,1.5,1.2,3.0,8.5,19.0,0.0,109.0,105.0
57,Jud Buechler,SF,26.0,CHI,57.0,0.0,605.0,7.8,15.8,0.492,1.3,4.1,0.313,6.5,11.6,0.556,1.9,3.4,0.564,3.1,5.3,8.4,4.3,2.1,1.0,2.6,5.5,18.7,0.0,110.0,105.0
58,Scott Burrell,SF,24.0,CHH,65.0,62.0,2014.0,7.2,15.5,0.467,2.5,6.1,0.409,4.7,9.4,0.506,2.6,3.8,0.694,2.5,7.1,9.6,4.2,2.0,1.0,2.2,4.9,19.6,0.0,113.0,105.0
59,Willie Burton,SF,26.0,PHI,53.0,31.0,1564.0,8.2,20.4,0.401,3.6,9.3,0.385,4.6,11.2,0.414,7.4,9.0,0.824,1.7,3.9,5.5,3.2,1.1,0.6,4.1,5.6,27.4,0.0,109.0,113.0
60,Mitchell Butler,SG,24.0,WSB,76.0,5.0,1554.0,7.0,16.6,0.421,1.5,4.6,0.326,5.5,12.0,0.458,4.0,6.0,0.665,1.4,4.2,5.6,3.0,2.0,0.3,3.5,5.1,19.5,0.0,97.0,112.0
61,Michael Cage,C,33.0,CLE,82.0,21.0,2040.0,4.9,9.4,0.521,0.0,0.1,0.0,4.9,9.4,0.524,1.5,2.4,0.602,5.6,10.0,15.6,1.6,1.7,1.9,1.6,4.1,11.3,0.0,115.0,102.0
62,Adrian Caldwell,PF,28.0,HOU,7.0,0.0,30.0,1.7,6.8,0.25,0.0,0.0,0.0,1.7,6.8,0.25,5.1,10.2,0.5,1.7,15.3,17.0,0.0,1.7,0.0,1.7,10.2,8.5,0.0,79.0,102.0
63,Elden Campbell,PF,26.0,LAL,73.0,59.0,2076.0,8.7,19.1,0.459,0.0,0.0,0.0,8.7,19.0,0.459,4.7,7.0,0.666,4.1,6.7,10.8,2.2,1.7,3.2,2.4,6.0,22.2,0.0,105.0,108.0
64,Tony Campbell,SF,32.0,CLE,78.0,0.0,1128.0,8.1,19.7,0.411,0.8,2.1,0.357,7.3,17.6,0.417,6.6,8.0,0.83,3.0,4.7,7.7,3.5,1.6,0.4,3.3,6.1,23.5,0.0,105.0,107.0
65,Antoine Carr,C,33.0,UTA,78.0,4.0,1677.0,9.0,16.9,0.531,0.0,0.1,0.25,8.9,16.7,0.533,5.1,6.2,0.821,2.5,5.7,8.2,2.1,0.7,2.1,2.7,7.8,23.1,0.0,113.0,108.0
66,Bill Cartwright,C,37.0,SEA,29.0,19.0,430.0,3.2,8.1,0.391,0.0,0.0,0.0,3.2,8.1,0.391,1.8,2.8,0.625,2.9,7.2,10.2,1.2,0.7,0.4,2.1,8.2,8.1,0.0,91.0,109.0
67,Sam Cassell,PG,25.0,HOU,82.0,1.0,1882.0,6.9,16.1,0.427,1.7,5.2,0.33,5.1,10.9,0.473,5.8,6.9,0.843,1.0,4.7,5.7,11.0,2.5,0.4,4.5,5.7,21.2,0.0,111.0,108.0
68,Duane Causwell,C,26.0,SAC,58.0,24.0,820.0,4.8,9.3,0.517,0.0,0.1,0.0,4.8,9.3,0.521,3.6,6.2,0.582,3.6,7.4,11.0,1.0,0.9,5.1,2.1,9.3,13.2,0.0,108.0,104.0
69,Cedric Ceballos,SF,25.0,LAL,58.0,54.0,2029.0,12.4,24.3,0.509,1.4,3.6,0.397,10.9,20.7,0.528,5.2,7.3,0.716,4.2,7.3,11.5,2.6,1.5,0.5,3.6,3.3,31.3,0.0,111.0,110.0
71,Tom Chambers,PF,35.0,UTA,81.0,4.0,1240.0,8.1,17.8,0.457,0.2,1.0,0.167,8.0,16.8,0.474,4.6,5.6,0.807,2.8,6.1,8.9,3.1,1.0,1.3,2.2,7.2,21.0,0.0,108.0,108.0
72,Rex Chapman,SG,27.0,WSB,45.0,29.0,1468.0,8.8,22.1,0.397,3.0,9.5,0.314,5.8,12.6,0.46,4.7,5.5,0.862,0.8,3.1,3.9,4.4,2.3,0.5,2.1,2.9,25.3,0.0,109.0,113.0
73,Calbert Cheaney,SG,23.0,WSB,78.0,71.0,2651.0,9.8,21.6,0.453,1.8,5.4,0.339,8.0,16.2,0.492,3.3,4.1,0.812,2.0,4.1,6.1,3.4,1.5,0.4,2.9,4.1,24.8,0.0,106.0,113.0
74,Pete Chilcutt,PF,26.0,HOU,68.0,17.0,1347.0,5.5,12.4,0.445,1.3,3.3,0.407,4.2,9.2,0.459,1.2,1.6,0.738,4.0,8.0,12.0,2.5,0.9,1.6,2.3,4.4,13.5,0.0,105.0,108.0
75,Chris Childs,PG,27.0,NJN,53.0,11.0,1021.0,5.4,14.2,0.38,2.1,6.4,0.328,3.3,7.8,0.422,2.8,3.7,0.753,0.7,2.8,3.5,11.2,2.1,0.2,3.9,5.9,15.7,0.0,104.0,111.0
76,Doug Christie,SG,24.0,NYK,12.0,0.0,79.0,3.3,14.7,0.227,0.7,4.7,0.143,2.7,10.0,0.267,2.7,3.3,0.8,2.0,6.7,8.7,5.3,1.3,0.7,8.7,12.0,10.0,0.0,57.0,104.0
77,Derrick Coleman,PF,27.0,NJN,56.0,54.0,2103.0,9.2,21.6,0.424,0.7,3.0,0.233,8.5,18.7,0.454,9.3,12.1,0.767,4.1,10.5,14.6,4.6,0.9,2.3,4.3,4.0,28.3,0.0,107.0,106.0
78,Bimbo Coles,PG,26.0,MIA,68.0,65.0,2207.0,6.1,14.2,0.43,0.4,1.8,0.211,5.7,12.4,0.461,3.3,4.1,0.81,1.1,3.4,4.5,9.7,2.3,0.3,3.7,4.3,15.9,0.0,105.0,111.0
79,Steve Colter,PG,32.0,CLE,57.0,7.0,752.0,5.0,12.7,0.396,0.6,2.6,0.229,4.4,10.1,0.44,4.1,5.3,0.761,1.0,3.5,4.4,7.6,2.3,0.5,2.7,4.0,14.8,0.0,105.0,106.0
80,Marty Conlon,C,27.0,MIL,82.0,3.0,2064.0,8.6,16.2,0.532,0.2,0.7,0.276,8.4,15.5,0.544,3.0,4.9,0.613,4.0,6.7,10.7,2.8,1.1,0.5,3.1,5.5,20.4,0.0,108.0,112.0
81,Lester Conner,SG,35.0,LAL,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,20.2,1.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,30.3,20.2,0.0,250.0,96.0
82,Tyrone Corbin,SF,32.0,ATL,81.0,4.0,1389.0,7.9,17.8,0.442,0.5,2.2,0.25,7.3,15.7,0.468,3.0,4.4,0.684,3.8,6.3,10.1,2.6,2.1,0.6,2.8,6.2,19.3,0.0,101.0,105.0
83,John Crotty,PG,25.0,UTA,80.0,0.0,1019.0,4.7,11.7,0.403,0.6,1.8,0.306,4.2,9.9,0.421,5.0,6.2,0.81,1.4,3.6,4.9,10.4,2.0,0.3,3.6,5.3,15.0,0.0,109.0,108.0
84,Corey Crowder,SF,25.0,SAS,7.0,0.0,29.0,3.5,17.5,0.2,0.0,7.0,0.0,3.5,10.5,0.333,3.5,10.5,0.333,1.7,3.5,5.2,1.7,1.7,0.0,3.5,1.7,10.5,0.0,54.0,109.0
85,Terry Cummings,PF,33.0,SAS,76.0,20.0,1273.0,8.9,18.5,0.483,0.0,0.0,0.0,8.9,18.5,0.483,2.9,4.9,0.585,5.5,9.6,15.1,2.4,1.4,0.8,3.8,7.5,20.7,0.0,100.0,104.0
86,Bill Curley,PF,22.0,DET,53.0,1.0,595.0,5.0,11.6,0.433,0.0,0.0,0.0,5.0,11.6,0.433,2.3,3.1,0.75,4.7,6.1,10.7,2.2,1.8,1.8,2.2,11.1,12.4,0.0,103.0,112.0
87,Dell Curry,SG,30.0,CHH,69.0,0.0,1718.0,10.5,23.8,0.441,4.7,11.1,0.427,5.8,12.8,0.453,2.9,3.4,0.856,1.3,3.9,5.1,3.5,1.7,0.6,3.0,4.4,28.7,0.0,106.0,108.0
88,Lloyd Daniels,SG,27.0,TOT,30.0,14.0,604.0,6.7,17.5,0.383,2.2,8.4,0.26,4.5,9.1,0.495,1.8,2.3,0.815,2.4,2.9,5.3,3.4,1.8,0.8,2.6,4.0,17.4,0.0,98.0,112.0
89,Lloyd Daniels,SG,27.0,PHI,5.0,0.0,63.0,7.5,22.6,0.333,2.5,11.7,0.214,5.0,10.9,0.462,1.7,1.7,1.0,1.7,4.2,5.9,3.3,1.7,0.0,6.7,6.7,19.3,0.0,75.0,112.0
90,Lloyd Daniels,SG,27.0,LAL,25.0,14.0,541.0,6.6,17.0,0.39,2.1,8.0,0.267,4.5,8.9,0.5,1.9,2.3,0.8,2.5,2.7,5.2,3.4,1.9,0.9,2.1,3.7,17.2,0.0,102.0,112.0
91,Yinka Dare,C,22.0,NJN,1.0,0.0,3.0,0.0,17.3,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,0.0,0.0,17.3,17.3,0.0,0.0,0.0,17.3,34.7,0.0,0.0,0.0,103.0
92,Antonio Davis,PF,26.0,IND,44.0,1.0,1030.0,5.6,12.7,0.445,0.0,0.0,0.0,5.6,12.7,0.445,6.1,9.0,0.672,5.4,9.1,14.5,1.3,1.0,1.5,3.3,6.9,17.3,0.0,105.0,105.0
94,Dale Davis,PF,25.0,IND,74.0,70.0,2346.0,7.4,13.1,0.563,0.0,0.0,0.0,7.4,13.1,0.563,3.1,5.9,0.533,5.9,9.9,15.8,1.3,1.6,2.6,2.8,5.0,17.9,0.0,111.0,102.0
95,Hubert Davis,SG,24.0,NYK,82.0,4.0,1697.0,9.2,19.1,0.48,4.1,8.9,0.455,5.1,10.2,0.502,3.0,3.7,0.808,0.9,2.5,3.4,4.7,1.1,0.3,2.7,4.5,25.4,0.0,116.0,109.0
96,Terry Davis,PF,27.0,DAL,46.0,2.0,580.0,4.3,9.9,0.434,0.0,0.2,0.0,4.3,9.7,0.441,3.7,5.8,0.636,5.5,8.1,13.6,0.9,0.5,0.3,2.6,6.6,12.2,0.0,102.0,112.0
97,Johnny Dawkins,PG,31.0,DET,50.0,9.0,1170.0,5.5,11.9,0.463,1.1,3.2,0.342,4.4,8.7,0.508,2.2,2.4,0.909,1.2,3.7,5.0,9.0,2.3,0.0,3.8,3.3,14.3,0.0,107.0,115.0
98,Tony Dawson,SF,27.0,BOS,2.0,0.0,13.0,11.8,31.4,0.375,3.9,11.8,0.333,7.9,19.6,0.4,3.9,3.9,1.0,0.0,11.8,11.8,3.9,0.0,0.0,7.9,15.7,31.4,0.0,85.0,110.0
99,Todd Day,SG,25.0,MIL,82.0,81.0,2717.0,8.5,20.0,0.424,3.1,8.0,0.39,5.4,12.0,0.447,4.9,6.5,0.754,1.8,4.3,6.1,2.6,2.0,1.2,3.0,5.4,25.0,0.0,108.0,111.0
100,Terry Dehere,PG,23.0,LAC,80.0,28.0,1774.0,8.0,19.7,0.407,1.4,4.7,0.294,6.6,15.0,0.443,6.6,8.4,0.784,1.0,3.4,4.4,6.5,1.3,0.2,4.5,5.7,24.0,0.0,100.0,115.0
101,Vinny Del Negro,SG,28.0,SAS,75.0,71.0,2360.0,8.0,16.5,0.486,1.4,3.5,0.407,6.6,13.0,0.507,2.8,3.5,0.79,0.6,3.5,4.1,4.9,1.3,0.3,1.2,3.8,20.2,0.0,120.0,109.0
102,Bison Dele,C,25.0,DEN,63.0,10.0,1261.0,8.2,13.9,0.589,0.0,0.0,0.0,8.2,13.9,0.589,4.4,6.7,0.654,4.1,8.3,12.4,2.2,1.6,1.8,4.7,8.7,20.7,0.0,105.0,107.0
103,Vlade Divac*,C,26.0,LAL,80.0,80.0,2807.0,8.7,17.2,0.507,0.2,1.0,0.189,8.5,16.2,0.525,5.3,6.9,0.777,4.7,10.2,14.9,5.9,2.0,3.1,3.7,5.5,22.9,0.0,114.0,104.0
104,James Donaldson,C,37.0,UTA,43.0,40.0,613.0,3.7,6.3,0.595,0.0,0.0,0.0,3.7,6.3,0.595,1.9,2.6,0.71,1.6,7.4,9.0,1.2,0.5,2.4,1.9,5.6,9.3,0.0,109.0,107.0
105,Sherman Douglas,PG,28.0,BOS,65.0,43.0,2048.0,9.1,19.2,0.475,0.5,2.0,0.244,8.6,17.1,0.502,5.1,7.4,0.689,1.2,3.0,4.2,11.1,2.0,0.0,4.0,3.8,23.8,0.0,111.0,113.0
106,Greg Dreiling,C,32.0,CLE,58.0,3.0,483.0,4.9,12.0,0.412,0.0,0.0,0.0,4.9,12.0,0.412,3.0,4.8,0.634,3.8,9.8,13.6,2.6,0.7,2.6,2.9,12.7,12.9,0.0,94.0,103.0
107,Clyde Drexler*,SG,32.0,TOT,76.0,75.0,2728.0,10.7,23.2,0.461,2.8,7.6,0.36,7.9,15.5,0.511,6.8,8.3,0.824,2.8,6.1,9.0,6.8,2.5,0.8,3.5,3.9,30.9,0.0,119.0,106.0
108,Clyde Drexler*,SG,32.0,POR,41.0,41.0,1428.0,10.9,25.5,0.428,3.1,8.6,0.363,7.8,16.9,0.462,7.4,8.9,0.835,3.0,5.4,8.4,7.5,2.7,0.8,3.5,4.2,32.4,0.0,119.0,105.0
109,Clyde Drexler*,SG,32.0,HOU,35.0,34.0,1300.0,10.4,20.6,0.506,2.4,6.6,0.357,8.1,14.0,0.575,6.2,7.6,0.809,2.7,7.0,9.6,6.0,2.4,0.9,3.5,3.5,29.4,0.0,119.0,106.0
