,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
38,Antoine Carr,PF,23.0,ATL,62.0,15.0,1195.0,6.0,11.3,0.528,0.1,0.2,0.333,5.9,11.1,0.531,3.0,3.9,0.789,2.4,4.6,7.0,2.4,0.9,2.3,3.3,6.6,15.0
39,Kenny Carr,PF,29.0,POR,48.0,30.0,1120.0,6.1,11.7,0.523,0.0,0.1,0.0,6.1,11.6,0.528,3.8,5.3,0.72,2.9,7.5,10.4,1.8,0.8,0.5,3.2,4.5,16.0
40,M.L. Carr,SF,34.0,BOS,47.0,0.0,397.0,5.6,13.5,0.416,0.8,2.1,0.391,4.8,11.4,0.421,1.5,1.5,1.0,1.9,2.0,3.9,2.2,1.9,0.5,2.2,4.0,13.6
41,Butch Carter,SG,26.0,NYK,69.0,11.0,1279.0,6.0,13.4,0.45,0.3,1.2,0.256,5.7,12.2,0.469,3.1,3.8,0.813,1.0,1.7,2.7,4.7,1.6,0.1,3.1,4.3,15.4
42,Howard Carter,SG,23.0,DAL,11.0,0.0,66.0,2.2,12.5,0.174,0.0,1.6,0.0,2.2,10.9,0.2,0.5,0.5,1.0,0.5,1.1,1.6,2.2,0.5,0.0,4.4,2.2,4.9
44,Harvey Catchings,C,33.0,LAC,70.0,14.0,1049.0,2.5,5.1,0.483,0.0,0.0,0.0,2.5,5.1,0.486,2.0,3.1,0.663,3.1,5.9,9.0,0.5,0.5,2.0,1.9,5.6,7.0
45,Ron Cavenall,C,25.0,NYK,53.0,2.0,653.0,1.5,4.7,0.326,0.0,0.0,0.0,1.5,4.7,0.326,1.2,2.2,0.564,2.9,6.2,9.2,1.0,0.7,2.3,2.5,6.8,4.3
46,Tom Chambers,PF,25.0,SEA,81.0,60.0,2923.0,7.7,16.0,0.483,0.1,0.3,0.273,7.7,15.8,0.487,5.9,7.0,0.832,2.0,5.1,7.1,2.6,0.9,0.7,3.2,3.8,21.4
47,Maurice Cheeks*,PG,28.0,PHI,78.0,78.0,2616.0,5.8,10.2,0.57,0.1,0.4,0.231,5.7,9.8,0.582,2.4,2.7,0.879,0.7,2.2,3.0,6.8,2.3,0.3,2.1,2.5,14.1
48,Carlos Clark,SG,24.0,BOS,62.0,3.0,562.0,4.1,9.7,0.421,0.0,0.3,0.0,4.1,9.4,0.435,2.6,3.4,0.774,1.9,2.6,4.4,3.1,2.2,0.1,2.7,4.2,10.8
49,Don Collins,SG,26.0,WSB,11.0,0.0,91.0,4.7,13.5,0.353,0.0,0.0,0.0,4.7,13.5,0.353,3.2,3.6,0.889,4.0,3.6,7.5,2.8,2.8,1.6,3.2,2.0,12.7
50,Steve Colter,PG,22.0,POR,78.0,22.0,1462.0,5.3,11.7,0.453,0.6,1.8,0.351,4.7,9.9,0.471,2.4,3.2,0.754,1.0,2.7,3.7,6.0,1.8,0.2,2.8,3.5,13.7
51,Lester Conner,PG,25.0,GSW,79.0,49.0,2258.0,3.9,8.7,0.451,0.1,0.3,0.2,3.9,8.4,0.46,2.3,3.1,0.75,1.4,2.5,3.9,5.9,2.6,0.2,2.2,2.2,10.2
52,Darwin Cook,PG,26.0,NJN,58.0,9.0,1063.0,7.2,15.3,0.468,0.1,0.8,0.087,7.1,14.6,0.488,1.6,1.8,0.87,0.7,2.4,3.1,5.4,2.5,0.3,2.5,3.3,16.0
53,Jeff Cook,PF,28.0,TOT,72.0,5.0,1288.0,3.9,7.8,0.495,0.0,0.0,0.0,3.9,7.8,0.496,1.3,1.8,0.734,3.4,5.4,8.8,1.7,0.8,0.6,1.3,5.7,9.0
54,Jeff Cook,PF,28.0,CLE,18.0,3.0,440.0,3.8,8.6,0.438,0.0,0.1,0.0,3.8,8.5,0.442,1.4,2.2,0.63,3.4,5.2,8.5,1.9,0.4,0.7,1.3,4.3,8.9
55,Jeff Cook,PF,28.0,SAS,54.0,2.0,848.0,3.9,7.4,0.529,0.0,0.0,0.0,3.9,7.4,0.529,1.3,1.6,0.811,3.4,5.5,8.9,1.7,1.1,0.6,1.4,6.4,9.1
56,Joe Cooper,C,27.0,SEA,3.0,1.0,45.0,5.6,12.0,0.467,0.0,0.0,0.0,5.6,12.0,0.467,2.4,4.8,0.5,2.4,4.8,7.2,1.6,1.6,0.8,0.0,5.6,13.6
57,Michael Cooper,SG,28.0,LAL,82.0,20.0,2189.0,4.5,9.8,0.465,0.6,2.0,0.285,4.0,7.7,0.513,1.9,2.2,0.865,0.9,3.3,4.2,7.1,1.5,0.8,2.6,3.4,11.5
58,Wayne Cooper,C,28.0,DEN,80.0,78.0,2031.0,7.2,15.2,0.472,0.0,0.0,0.0,7.2,15.1,0.473,2.9,4.2,0.685,4.1,7.1,11.2,1.5,0.5,3.5,2.6,5.4,17.2
59,Dave Corzine,C,28.0,CHI,82.0,50.0,2062.0,4.8,9.9,0.486,0.0,0.0,0.0,4.8,9.9,0.487,2.6,3.5,0.745,2.3,5.1,7.4,2.4,0.6,1.1,2.2,3.3,12.2
60,Charlie Criss,PG,36.0,ATL,4.0,2.0,115.0,2.2,5.3,0.412,0.0,0.6,0.0,2.2,4.7,0.467,1.3,1.9,0.667,0.6,3.8,4.4,6.9,0.9,0.0,3.4,1.6,5.6
61,Pat Cummings,C,28.0,NYK,63.0,63.0,2069.0,7.1,13.9,0.514,0.0,0.1,0.0,7.1,13.8,0.517,3.1,3.9,0.78,2.4,6.6,9.0,1.9,0.9,0.3,2.9,4.3,17.3
62,Terry Cummings,PF,23.0,MIL,79.0,78.0,2722.0,10.0,20.3,0.495,0.0,0.0,0.0,10.0,20.2,0.496,4.5,6.1,0.741,3.2,6.2,9.5,3.0,1.5,0.9,2.5,3.5,24.6
63,Earl Cureton,C,27.0,DET,81.0,1.0,1642.0,4.5,9.4,0.484,0.0,0.1,0.0,4.5,9.3,0.487,1.8,3.2,0.569,3.7,5.5,9.2,1.8,1.2,0.9,2.5,4.7,10.9
64,Quintin Dailey,SG,24.0,CHI,79.0,0.0,2101.0,9.0,19.0,0.473,0.1,0.5,0.233,8.9,18.5,0.479,3.5,4.3,0.817,1.0,2.6,3.6,3.3,1.2,0.1,2.6,3.3,21.6
65,Adrian Dantley*,SF,29.0,UTA,55.0,46.0,1971.0,9.4,17.6,0.531,0.0,0.0,0.0,9.4,17.6,0.531,8.0,10.0,0.804,2.7,3.2,5.9,3.4,1.0,0.1,3.1,2.4,26.7
67,Brad Davis,PG,29.0,DAL,82.0,82.0,2539.0,4.4,8.7,0.505,0.7,1.6,0.409,3.7,7.1,0.527,2.2,2.5,0.888,0.6,2.2,2.7,8.2,1.3,0.1,1.7,3.1,11.7
68,Charles Davis,SF,26.0,TOT,61.0,2.0,774.0,7.1,16.6,0.43,0.0,0.5,0.1,7.1,16.1,0.439,2.4,2.9,0.823,2.7,4.4,7.1,2.4,1.0,0.2,2.5,5.3,16.7
69,Charles Davis,SF,26.0,WSB,4.0,0.0,28.0,2.6,12.9,0.2,0.0,0.0,0.0,2.6,12.9,0.2,3.9,5.1,0.75,2.6,2.6,5.1,1.3,1.3,0.0,2.6,3.9,9.0
70,Charles Davis,SF,26.0,MIL,57.0,2.0,746.0,7.3,16.7,0.436,0.0,0.5,0.1,7.2,16.2,0.446,2.3,2.8,0.828,2.8,4.4,7.2,2.4,1.0,0.2,2.5,5.3,16.9
71,Johnny Davis,PG,29.0,CLE,76.0,30.0,1920.0,6.3,14.8,0.426,0.2,0.9,0.261,6.1,14.0,0.436,4.8,5.6,0.85,0.7,1.6,2.2,8.0,0.8,0.1,2.8,2.5,17.6
72,Walter Davis,SG,30.0,PHO,23.0,9.0,570.0,8.8,19.5,0.45,0.2,0.6,0.3,8.6,18.9,0.455,4.0,4.6,0.877,0.4,1.8,2.2,6.2,1.1,0.0,3.2,2.7,21.8
73,Darryl Dawkins,C,28.0,NJN,39.0,30.0,972.0,7.1,12.6,0.566,0.0,0.0,0.0,7.1,12.5,0.568,5.3,7.4,0.711,2.0,4.7,6.7,1.7,0.5,1.3,3.4,6.3,19.5
74,Darren Daye,SF,24.0,WSB,80.0,8.0,1573.0,5.9,11.5,0.512,0.0,0.2,0.143,5.9,11.4,0.517,4.1,5.7,0.715,2.1,4.1,6.2,5.5,1.2,0.4,3.1,3.8,15.9
75,James Donaldson,C,27.0,LAC,82.0,58.0,2392.0,5.3,8.3,0.637,0.0,0.0,0.0,5.3,8.3,0.637,3.4,4.6,0.749,2.5,7.5,10.1,0.7,0.4,2.0,3.1,3.3,14.0
76,John Drew,SF,30.0,UTA,19.0,16.0,463.0,8.3,20.2,0.412,0.0,0.3,0.0,8.3,19.9,0.418,7.3,9.5,0.77,2.8,3.6,6.4,2.7,1.7,0.2,3.3,5.1,23.9
77,Larry Drew,PG,26.0,KCK,72.0,66.0,2373.0,6.9,13.9,0.501,0.1,0.4,0.25,6.8,13.4,0.508,2.3,2.9,0.794,0.6,1.9,2.5,7.3,1.4,0.1,2.7,2.2,16.3
78,Clyde Drexler*,SG,22.0,POR,80.0,43.0,2555.0,8.1,16.4,0.494,0.1,0.5,0.216,8.0,15.8,0.503,3.1,4.1,0.759,3.1,3.6,6.7,6.2,2.5,1.0,3.1,3.7,19.4
79,Mike Dunleavy,PG,30.0,MIL,19.0,19.0,433.0,5.3,11.2,0.474,1.3,3.9,0.34,4.0,7.3,0.545,2.1,2.4,0.862,0.5,2.1,2.6,7.1,1.2,0.2,3.3,4.6,14.1
80,T.R. Dunn,SG,29.0,DEN,81.0,81.0,2290.0,2.8,5.6,0.489,0.0,0.0,0.0,2.8,5.6,0.492,1.3,1.8,0.724,2.7,3.4,6.1,2.4,2.2,0.2,1.0,3.3,6.8
81,Devin Durrant,SF,24.0,IND,59.0,8.0,756.0,5.4,13.0,0.416,0.0,0.1,0.0,5.4,12.9,0.421,3.4,4.9,0.706,2.3,3.6,5.9,3.8,0.9,0.5,3.7,5.0,14.3
82,Mark Eaton,C,28.0,UTA,82.0,82.0,2813.0,3.9,8.6,0.449,0.0,0.0,0.0,3.9,8.6,0.449,2.4,3.4,0.712,2.6,9.2,11.9,1.6,0.5,5.8,2.6,4.0,10.2
83,Jerry Eaves,PG,25.0,ATL,3.0,0.0,37.0,2.9,5.8,0.5,0.0,0.0,0.0,2.9,5.8,0.5,4.9,5.8,0.833,0.0,0.0,0.0,3.9,0.0,0.0,3.9,5.8,10.7
84,Kenton Edelin,SF,22.0,IND,10.0,1.0,143.0,1.0,3.3,0.308,0.0,0.0,0.0,1.0,3.3,0.308,0.8,2.0,0.375,2.0,4.5,6.5,2.5,1.3,1.0,0.8,9.8,2.8
85,Franklin Edwards,PG,25.0,LAC,16.0,0.0,198.0,6.5,12.0,0.545,0.0,0.0,0.0,6.5,12.0,0.545,3.5,4.4,0.792,0.5,2.0,2.5,6.9,3.1,0.0,3.1,1.8,16.5
86,James Edwards,C,29.0,PHO,70.0,58.0,1787.0,7.7,15.4,0.501,0.0,0.1,0.0,7.7,15.4,0.503,5.6,7.5,0.746,1.9,5.9,7.8,3.1,0.5,1.0,3.3,4.8,21.0
87,Craig Ehlo,SG,23.0,HOU,45.0,0.0,189.0,6.5,13.1,0.493,0.0,0.6,0.0,6.5,12.6,0.515,3.6,5.7,0.633,1.5,3.2,4.8,5.0,2.1,0.6,4.2,5.0,16.6
88,Dale Ellis,SF,24.0,DAL,72.0,4.0,1314.0,7.5,16.5,0.454,1.2,3.0,0.385,6.4,13.5,0.47,2.1,2.8,0.74,2.7,3.8,6.5,1.5,1.3,0.2,1.6,3.6,18.3
90,Chris Engler,C,25.0,TOT,11.0,0.0,82.0,3.5,8.8,0.4,0.0,0.0,0.0,3.5,8.8,0.4,2.2,4.0,0.556,5.3,7.9,13.2,0.0,0.9,2.2,0.9,2.2,9.2
91,Chris Engler,C,25.0,NJN,7.0,0.0,76.0,3.3,7.6,0.438,0.0,0.0,0.0,3.3,7.6,0.438,2.4,4.3,0.556,4.7,8.1,12.8,0.0,0.9,1.9,0.5,1.9,9.0
92,Chris Engler,C,25.0,CHI,3.0,0.0,3.0,12.0,24.0,0.5,0.0,0.0,0.0,12.0,24.0,0.5,0.0,0.0,0.0,12.0,12.0,24.0,0.0,0.0,0.0,12.0,12.0,24.0
93,Chris Engler,C,25.0,MIL,1.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0
94,Alex English*,SF,31.0,DEN,81.0,81.0,2924.0,11.6,22.3,0.518,0.0,0.1,0.2,11.5,22.2,0.519,4.7,5.7,0.829,2.5,3.1,5.6,4.2,1.2,0.6,3.1,3.2,27.8
95,Julius Erving*,SF,34.0,PHI,78.0,78.0,2535.0,8.7,17.6,0.494,0.0,0.2,0.214,8.6,17.4,0.497,4.8,6.3,0.765,2.4,3.4,5.9,3.3,1.9,1.5,3.0,2.8,22.2
96,Mike Evans,SG,29.0,DEN,81.0,0.0,1437.0,8.1,16.6,0.489,1.4,3.9,0.363,6.7,12.6,0.528,2.8,3.3,0.863,0.7,2.3,3.0,5.8,1.6,0.3,3.3,4.4,20.4
97,Kenny Fields,SF,22.0,MIL,51.0,1.0,535.0,5.7,12.9,0.44,0.0,0.0,0.0,5.7,12.9,0.44,1.8,2.4,0.75,2.8,2.9,5.7,2.6,0.6,0.7,2.2,5.7,13.1
98,Vern Fleming,PG,22.0,IND,80.0,65.0,2486.0,6.3,13.4,0.47,0.0,0.1,0.0,6.3,13.3,0.472,3.8,4.9,0.767,2.1,2.5,4.7,3.6,1.4,0.1,2.9,3.4,16.3
99,Sleepy Floyd,SG,24.0,GSW,82.0,82.0,2873.0,7.6,17.2,0.445,0.5,1.8,0.294,7.1,15.4,0.462,4.2,5.2,0.81,0.8,1.8,2.5,5.1,1.7,0.5,3.1,2.8,20.0
100,Phil Ford,PG,28.0,HOU,25.0,1.0,290.0,1.7,5.8,0.298,0.0,0.5,0.0,1.7,5.3,0.326,2.0,2.2,0.889,0.4,3.0,3.4,7.6,0.7,0.1,2.1,4.1,5.5
101,Rod Foster,PG,24.0,PHO,79.0,1.0,1318.0,7.8,17.4,0.45,1.1,3.4,0.325,6.7,13.9,0.48,2.3,3.0,0.755,0.7,1.4,2.2,5.1,1.7,0.0,3.2,4.7,19.0
102,World B. Free,SG,31.0,CLE,71.0,50.0,2249.0,9.7,21.3,0.459,1.1,3.1,0.368,8.6,18.2,0.474,4.9,6.6,0.749,1.0,2.4,3.4,5.1,1.2,0.3,2.2,2.6,25.6
103,Bill Garnett,PF,24.0,IND,65.0,13.0,1123.0,4.8,9.9,0.481,0.0,0.1,0.0,4.8,9.9,0.484,3.8,5.6,0.69,3.1,6.0,9.2,2.1,0.9,0.5,2.9,6.3,13.4
104,George Gervin*,SG,32.0,SAS,72.0,69.0,2091.0,10.3,20.4,0.508,0.0,0.2,0.0,10.3,20.2,0.512,5.6,6.6,0.844,1.4,2.7,4.0,3.1,1.1,0.8,3.4,3.6,26.2
105,Artis Gilmore*,C,35.0,SAS,81.0,81.0,2756.0,6.9,11.2,0.623,0.0,0.0,0.0,6.9,11.1,0.624,6.3,8.4,0.749,3.0,8.0,11.1,1.7,0.5,2.3,3.1,4.0,20.2
106,Mike Glenn,SG,29.0,ATL,60.0,5.0,1126.0,7.3,12.4,0.588,0.0,0.1,0.0,7.3,12.3,0.591,2.0,2.4,0.816,0.6,2.0,2.6,3.9,0.9,0.0,1.8,2.4,16.6
107,Mike Gminski,C,25.0,NJN,81.0,54.0,2418.0,5.7,12.2,0.465,0.0,0.0,0.0,5.7,12.2,0.465,4.1,4.9,0.841,3.4,6.0,9.4,2.4,0.6,1.4,2.0,2.0,15.4
108,Lancaster Gordon,SG,22.0,LAC,63.0,1.0,682.0,5.8,15.1,0.383,0.1,0.5,0.222,5.7,14.7,0.388,2.0,2.6,0.755,1.4,1.8,3.2,4.6,1.7,0.3,3.6,3.2,13.7
109,Stewart Granger,PG,23.0,ATL,9.0,1.0,92.0,2.3,6.7,0.353,0.0,0.4,0.0,2.3,6.3,0.375,1.6,3.1,0.5,0.4,2.0,2.3,4.7,0.8,0.0,4.7,5.1,6.3
110,Butch Graves,SG,23.0,CLE,4.0,0.0,11.0,6.5,19.6,0.333,0.0,3.3,0.0,6.5,16.4,0.4,3.3,16.4,0.2,0.0,6.5,6.5,3.3,3.3,0.0,3.3,13.1,16.4
111,Stuart Gray,C,21.0,IND,52.0,0.0,391.0,3.2,8.5,0.38,0.0,0.0,0.0,3.2,8.5,0.38,2.9,4.3,0.681,2.7,8.7,11.3,1.4,0.8,1.3,4.7,7.5,9.4
112,Rickey Green,PG,30.0,UTA,77.0,77.0,2431.0,5.6,11.8,0.477,0.1,0.3,0.3,5.6,11.5,0.482,3.4,4.0,0.869,0.5,2.3,2.8,8.8,2.0,0.0,2.6,1.9,14.8
114,Sidney Green,PF,24.0,CHI,48.0,1.0,740.0,5.3,12.2,0.432,0.0,0.2,0.0,5.3,12.0,0.439,3.8,4.8,0.806,3.5,8.5,12.0,1.4,0.5,0.7,3.3,5.0,14.4
115,Dave Greenwood,PF,27.0,CHI,61.0,28.0,1523.0,3.6,7.8,0.458,0.0,0.0,0.0,3.6,7.8,0.459,1.6,2.2,0.713,2.6,6.6,9.2,1.8,0.8,0.4,1.5,4.5,8.8
116,Kevin Grevey,SF,31.0,MIL,78.0,6.0,1182.0,5.8,12.9,0.448,0.2,1.0,0.242,5.5,11.9,0.465,2.7,3.3,0.822,0.8,2.3,3.1,2.9,0.9,0.1,1.7,2.6,14.5
117,Darrell Griffith,SG,26.0,UTA,78.0,78.0,2776.0,9.4,20.7,0.457,1.2,3.3,0.358,8.2,17.3,0.476,2.8,3.9,0.725,1.6,2.9,4.5,3.2,1.7,0.4,3.2,2.3,22.9
118,Ernie Grunfeld,SF,29.0,NYK,69.0,0.0,1061.0,6.4,13.0,0.49,0.1,0.3,0.25,6.3,12.8,0.495,2.6,3.5,0.74,1.4,3.7,5.1,3.6,1.7,0.2,1.4,4.4,15.4
119,Bob Hansen,SG,24.0,UTA,54.0,4.0,646.0,6.1,12.5,0.489,0.1,0.4,0.143,6.1,12.1,0.5,2.2,4.0,0.556,1.1,2.8,3.9,4.2,1.4,0.1,2.7,4.9,14.5
120,Bill Hanzlik,SF,27.0,DEN,80.0,1.0,1673.0,4.7,11.2,0.421,0.0,0.3,0.067,4.7,10.9,0.432,3.9,5.1,0.756,1.9,2.6,4.5,4.5,1.8,0.6,2.5,6.3,13.4
121,Derek Harper,PG,23.0,DAL,82.0,1.0,2218.0,5.3,10.3,0.52,0.3,1.0,0.344,5.0,9.3,0.538,1.8,2.5,0.721,0.8,2.5,3.2,5.8,2.3,0.6,2.0,3.1,12.8
