,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,DET,Bob Lanier,St. Bonaventure,14.0,959.0,32103.0,19248.0,9698.0,3007.0,0.514,0.154,0.767,33.5,20.1,10.1,3.1,117.1,0.175,4.5,39.4
2,2.0,SDR,Rudy Tomjanovich,Michigan,11.0,768.0,25714.0,13383.0,6198.0,1573.0,0.501,0.262,0.784,33.5,17.4,8.1,2.0,70.4,0.131,0.8,13.3
3,3.0,ATL,Pete Maravich,LSU,10.0,658.0,24316.0,15948.0,2747.0,3563.0,0.441,0.667,0.82,37.0,24.2,4.2,5.4,46.7,0.092,0.2,8.9
4,4.0,BOS,Dave Cowens,Florida State,11.0,766.0,29565.0,13516.0,10444.0,2910.0,0.46,0.071,0.783,38.6,17.6,13.6,3.8,86.3,0.14,2.3,21.5
5,5.0,CIN,Sam Lacey,New Mexico State,13.0,1002.0,31873.0,10303.0,9687.0,3754.0,0.441,0.188,0.738,31.8,10.3,9.7,3.7,50.9,0.077,2.4,25.9
6,6.0,SEA,Jim Ard,Cincinnati,4.0,218.0,2666.0,771.0,820.0,149.0,0.361,0.0,0.695,12.2,3.5,3.8,0.7,2.0,0.036,-3.3,-0.9
7,7.0,CLE,John Johnson,Iowa,12.0,869.0,25681.0,11200.0,4778.0,3285.0,0.446,0.0,0.779,29.6,12.9,5.5,3.8,37.1,0.069,-0.8,5.4
8,8.0,POR,Geoff Petrie,Princeton,6.0,446.0,16787.0,9732.0,1271.0,2057.0,0.455,0.0,0.805,37.6,21.8,2.8,4.6,26.1,0.075,-1.4,1.3
9,9.0,BAL,George Johnson,Stephen F. Austin,3.0,69.0,744.0,190.0,220.0,22.0,0.442,0.0,0.431,10.8,2.8,3.2,0.3,0.6,0.036,-3.9,-0.1
10,10.0,PHO,Greg Howard,New Mexico,2.0,92.0,852.0,312.0,227.0,53.0,0.388,0.0,0.697,9.3,3.4,2.5,0.6,0.6,0.034,0.0,0.0
11,11.0,CHI,Jimmy Collins,New Mexico State,2.0,74.0,612.0,281.0,66.0,70.0,0.414,0.0,0.804,8.3,3.8,0.9,0.9,0.6,0.044,0.0,0.0
12,12.0,PHI,Al Henry,Wisconsin,2.0,49.0,447.0,194.0,148.0,8.0,0.426,0.0,0.7,9.1,4.0,3.0,0.2,0.7,0.074,0.0,0.0
13,13.0,LAL,Jim McMillian,Columbia University,9.0,631.0,20227.0,8736.0,3319.0,1557.0,0.482,0.0,0.832,32.1,13.8,5.3,2.5,46.0,0.109,0.4,7.7
14,14.0,ATL,John Vallely,UCLA,2.0,100.0,796.0,359.0,66.0,84.0,0.379,0.0,0.721,8.0,3.6,0.7,0.8,-0.3,-0.02,0.0,0.0
15,15.0,BUF,John Hummer,Princeton,6.0,327.0,7420.0,2248.0,1733.0,543.0,0.438,0.0,0.524,22.7,6.9,5.3,1.7,4.8,0.031,-2.4,-0.2
16,16.0,MIL,Gary Freeman,Oregon State,1.0,52.0,382.0,167.0,106.0,35.0,0.515,0.0,0.725,7.3,3.2,2.0,0.7,1.2,0.155,0.0,0.0
17,17.0,NYK,Mike Price,Illinois,2.0,119.0,1042.0,391.0,152.0,89.0,0.404,0.0,0.772,8.8,3.3,1.3,0.7,0.5,0.021,0.0,0.0
20,18.0,SDR,Calvin Murphy,Niagara University,13.0,1002.0,30607.0,17949.0,2103.0,4402.0,0.482,0.139,0.892,30.5,17.9,2.1,4.4,84.1,0.132,0.6,15.8
21,19.0,CIN,Tiny Archibald,Texas-El Paso,13.0,876.0,31159.0,16481.0,2046.0,6476.0,0.467,0.224,0.81,35.6,18.8,2.3,7.4,83.4,0.128,0.4,12.9
22,20.0,SEA,Jake Ford,University of Maryland Eastern Shore,2.0,31.0,249.0,126.0,20.0,35.0,0.462,0.0,0.764,8.0,4.1,0.6,1.1,0.7,0.133,0.0,0.0
23,21.0,BOS,Rex Morgan,Jacksonville University,2.0,62.0,416.0,172.0,91.0,39.0,0.375,0.0,0.682,6.7,2.8,1.5,0.6,0.5,0.063,0.0,0.0
24,22.0,CIN,Doug Cook,Davidson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
