,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,MIL,Kareem Abdul-Jabbar,UCLA,20.0,1560.0,57446.0,38387.0,17440.0,5660.0,0.559,0.056,0.721,36.8,24.6,11.2,3.6,273.4,0.228,5.7,85.7
2,2.0,PHO,Neal Walk,Florida,8.0,568.0,13832.0,7157.0,4392.0,1214.0,0.459,0.0,0.758,24.4,12.6,7.7,2.1,30.3,0.105,0.2,2.9
3,3.0,SEA,Lucius Allen,UCLA,10.0,702.0,20159.0,9407.0,2205.0,3174.0,0.463,0.0,0.76,28.7,13.4,3.1,4.5,42.0,0.1,0.1,6.3
4,4.0,DET,Terry Driscoll,Boston College,4.0,244.0,3281.0,1015.0,1026.0,189.0,0.425,0.0,0.69,13.4,4.2,4.2,0.8,5.0,0.074,-1.6,0.0
5,5.0,CHI,Larry Cannon,La Salle,0.0,19.0,335.0,117.0,36.0,52.0,0.386,0.0,0.679,17.6,6.2,1.9,2.7,-0.2,-0.029,-4.1,-0.2
6,6.0,SDR,Bingo Smith,Tulsa,11.0,865.0,22407.0,10882.0,3630.0,1734.0,0.449,0.284,0.798,25.9,12.6,4.2,2.0,33.3,0.071,-1.1,3.5
7,7.0,SFW,Bob Portman,Creighton,4.0,221.0,2937.0,1254.0,729.0,128.0,0.443,0.0,0.78,13.3,5.7,3.3,0.6,4.4,0.071,0.0,0.0
8,8.0,CIN,Herm Gilliam,Purdue,8.0,578.0,15026.0,6252.0,2175.0,2225.0,0.441,0.0,0.792,26.0,10.8,3.8,3.8,20.8,0.066,-0.1,3.2
9,9.0,BOS,Jo Jo White,Kansas,12.0,837.0,29941.0,14399.0,3345.0,4095.0,0.444,0.167,0.834,35.8,17.2,4.0,4.9,54.0,0.087,-0.6,6.9
10,10.0,ATL,Butch Beard,Louisville,9.0,605.0,14283.0,5622.0,2042.0,2189.0,0.487,0.0,0.771,23.6,9.3,3.4,3.6,32.8,0.11,0.6,6.2
11,11.0,NYK,John Warren,St. John's,5.0,303.0,4931.0,1814.0,687.0,564.0,0.43,0.0,0.827,16.3,6.0,2.3,1.9,4.3,0.042,-2.6,-0.1
12,12.0,LAL,Willie McCarter,Drake University,3.0,155.0,2842.0,1090.0,248.0,304.0,0.402,0.0,0.656,18.3,7.0,1.6,2.0,-1.0,-0.018,0.0,0.0
13,13.0,PHI,Bud Ogden,Santa Clara,2.0,74.0,490.0,257.0,106.0,48.0,0.445,0.0,0.692,6.6,3.5,1.4,0.6,0.7,0.072,0.0,0.0
14,14.0,BAL,Mike Davis,Virginia Union University,3.0,204.0,4298.0,2189.0,470.0,365.0,0.424,0.0,0.772,21.1,10.7,2.3,1.8,4.8,0.054,0.0,0.0
15,15.0,LAL,Rick Roberson,Cincinnati,7.0,423.0,10356.0,3826.0,3522.0,591.0,0.44,0.0,0.585,24.5,9.0,8.3,1.4,14.6,0.068,-2.5,-0.4
