,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
54,Patrick Beverley,PG,31.0,LAC,47.0,47.0,1278.0,3.8,8.9,0.425,2.0,5.4,0.368,1.8,3.4,0.516,0.7,1.1,0.65,1.6,5.6,7.2,5.0,1.5,0.7,1.7,4.2,10.3
55,Khem Birch,C,27.0,ORL,40.0,24.0,777.0,2.6,5.3,0.487,0.0,0.0,0.0,2.6,5.3,0.491,1.9,3.1,0.612,3.2,5.1,8.3,1.6,0.7,1.0,1.1,3.4,7.1
56,Goga Bitadze,C,20.0,IND,49.0,2.0,410.0,5.4,11.3,0.473,0.5,3.2,0.167,4.8,8.2,0.591,2.1,2.9,0.727,1.9,6.5,8.4,1.8,0.5,2.8,2.2,5.0,13.3
57,Bismack Biyombo,C,27.0,CHO,52.0,29.0,1018.0,5.3,9.8,0.543,0.0,0.0,0.0,5.3,9.8,0.543,3.2,5.3,0.603,4.2,6.6,10.8,1.8,0.4,1.7,1.7,4.1,13.8
58,Nemanja Bjelica,PF,31.0,SAC,64.0,61.0,1821.0,5.7,11.9,0.475,2.5,5.8,0.424,3.2,6.1,0.524,1.2,1.4,0.822,2.1,6.0,8.1,3.5,1.1,0.7,1.8,3.8,15.0
59,Eric Bledsoe,PG,30.0,MIL,56.0,56.0,1524.0,7.5,15.6,0.482,1.7,4.7,0.348,5.9,10.9,0.54,3.7,4.6,0.813,1.0,5.1,6.1,7.1,1.3,0.6,3.3,2.8,20.4
60,Bogdan Bogdanovic,SG,27.0,SAC,53.0,20.0,1510.0,6.6,15.2,0.433,3.3,9.1,0.361,3.3,6.2,0.541,1.8,2.5,0.724,0.4,3.7,4.1,4.0,1.3,0.3,2.1,2.7,18.3
61,Bojan Bogdanovic,SF,30.0,UTA,63.0,63.0,2083.0,7.2,16.2,0.447,3.3,7.9,0.414,4.0,8.3,0.479,4.3,4.8,0.903,0.7,3.8,4.5,2.3,0.6,0.1,2.7,1.9,22.0
62,Jonah Bolden,PF,24.0,TOT,7.0,0.0,47.0,3.1,8.4,0.364,0.0,3.1,0.0,3.1,5.4,0.571,1.5,3.1,0.5,2.3,4.6,6.9,0.0,2.3,1.5,1.5,7.7,7.7
63,Jonah Bolden,PF,24.0,PHI,4.0,0.0,14.0,5.1,7.7,0.667,0.0,2.6,0.0,5.1,5.1,1.0,0.0,5.1,0.0,0.0,2.6,2.6,0.0,2.6,0.0,5.1,10.3,10.3
64,Jonah Bolden,PF,24.0,PHO,3.0,0.0,33.0,2.2,8.7,0.25,0.0,3.3,0.0,2.2,5.5,0.4,2.2,2.2,1.0,3.3,5.5,8.7,0.0,2.2,2.2,0.0,6.5,6.5
65,Marques Bolden,C,21.0,CLE,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,12.0,0.0,0.0,12.0,0.0
66,Jordan Bone,PG,22.0,DET,10.0,0.0,53.0,3.4,13.6,0.25,1.4,6.8,0.2,2.0,6.8,0.3,0.0,0.0,0.0,0.0,2.7,2.7,5.4,0.7,0.0,1.4,4.1,8.2
67,Isaac Bonga,SF,20.0,WAS,58.0,41.0,1025.0,3.4,6.5,0.522,0.8,1.9,0.4,2.6,4.5,0.574,1.8,2.2,0.813,2.1,4.3,6.4,2.1,1.3,0.7,1.4,4.8,9.3
68,Devin Booker,SG,23.0,PHO,61.0,61.0,2205.0,8.7,17.8,0.489,2.0,5.6,0.362,6.7,12.2,0.548,6.5,7.1,0.917,0.4,3.7,4.1,6.5,0.7,0.3,3.9,3.0,26.0
69,Chris Boucher,PF,27.0,TOR,55.0,0.0,724.0,5.9,12.9,0.458,1.4,4.9,0.283,4.5,8.0,0.565,4.1,5.1,0.796,4.7,7.4,12.0,1.1,1.0,2.6,1.1,5.2,17.3
70,Brian Bowen,SG,21.0,IND,5.0,1.0,29.0,2.5,11.2,0.222,0.0,2.5,0.0,2.5,8.7,0.286,0.0,0.0,0.0,1.2,7.4,8.7,0.0,0.0,1.2,1.2,2.5,5.0
71,Ky Bowman,PG,22.0,GSW,44.0,12.0,991.0,4.7,11.4,0.41,1.2,3.8,0.305,3.5,7.6,0.462,1.2,1.5,0.829,0.9,3.4,4.3,4.7,1.6,0.4,2.5,3.5,11.8
72,Avery Bradley,SG,29.0,LAL,48.0,43.0,1155.0,5.2,11.6,0.446,1.9,5.1,0.37,3.3,6.5,0.507,0.6,0.7,0.833,0.6,3.0,3.5,1.9,1.3,0.2,1.5,3.3,12.9
73,Tony Bradley,C,22.0,UTA,50.0,2.0,535.0,6.9,10.4,0.665,0.1,0.1,1.0,6.9,10.4,0.662,1.7,2.7,0.65,6.1,8.5,14.5,1.1,0.8,1.7,1.5,6.6,15.7
74,Jarrell Brantley,PF,23.0,UTA,5.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,13.8,2.8,0.0,5.5,5.5,5.5,0.0
75,Ignas Brazdeikis,SF,21.0,NYK,9.0,0.0,53.0,4.1,14.9,0.273,0.7,6.1,0.111,3.4,8.8,0.385,2.7,3.4,0.8,1.4,2.0,3.4,2.7,0.0,0.7,1.4,2.0,11.5
77,Mikal Bridges,SF,23.0,PHO,64.0,23.0,1730.0,4.3,8.3,0.514,1.2,3.3,0.354,3.1,5.1,0.617,1.9,2.2,0.848,1.2,4.1,5.3,2.3,1.9,0.8,1.3,2.9,11.6
78,Miles Bridges,SF,21.0,CHO,64.0,63.0,1961.0,5.8,13.5,0.426,1.8,5.4,0.331,4.0,8.1,0.49,1.9,2.3,0.808,1.6,4.9,6.5,2.1,0.7,0.9,1.7,2.4,15.2
79,Oshae Brissett,SF,21.0,TOR,19.0,0.0,135.0,3.5,9.6,0.361,0.8,4.0,0.2,2.7,5.6,0.476,2.1,2.7,0.8,2.4,4.5,6.9,1.9,1.1,0.3,1.9,4.8,9.9
80,Ryan Broekhoff,SG,29.0,DAL,17.0,1.0,180.0,4.4,11.8,0.373,4.0,10.2,0.392,0.4,1.6,0.25,1.4,1.6,0.875,1.0,7.6,8.6,2.2,1.0,0.8,1.2,3.0,14.2
81,Malcolm Brogdon,PG,27.0,IND,48.0,48.0,1472.0,7.1,16.1,0.439,1.5,4.8,0.313,5.6,11.3,0.491,3.5,4.0,0.895,1.0,4.5,5.5,8.4,0.8,0.2,2.8,2.2,19.2
82,Dillon Brooks,SG,24.0,MEM,64.0,64.0,1818.0,7.2,18.0,0.402,2.5,7.0,0.365,4.7,11.0,0.425,2.8,3.5,0.806,1.2,3.0,4.2,2.5,1.1,0.5,2.1,4.8,19.8
83,Bruce Brown,SG,23.0,DET,58.0,43.0,1634.0,4.4,9.8,0.443,0.7,2.1,0.344,3.6,7.7,0.47,1.9,2.6,0.739,1.3,4.7,6.0,5.1,1.4,0.6,2.2,3.6,11.4
84,Charlie Brown,SG,22.0,ATL,10.0,0.0,40.0,5.4,17.1,0.316,2.7,8.1,0.333,2.7,9.0,0.3,4.5,4.5,1.0,1.8,1.8,3.6,1.8,1.8,1.8,2.7,2.7,18.0
85,Jaylen Brown,SF,23.0,BOS,50.0,50.0,1702.0,8.0,16.3,0.49,2.3,5.9,0.381,5.7,10.4,0.552,3.4,4.6,0.736,1.1,5.6,6.7,2.3,1.2,0.3,2.5,3.2,21.6
86,Moses Brown,C,20.0,POR,9.0,0.0,33.0,4.4,10.9,0.4,0.0,0.0,0.0,4.4,10.9,0.4,3.3,8.7,0.375,3.3,12.0,15.3,1.1,1.1,1.1,3.3,7.6,12.0
87,Sterling Brown,SF,24.0,MIL,45.0,1.0,665.0,4.3,11.8,0.367,1.9,6.2,0.316,2.4,5.6,0.423,1.5,1.9,0.771,1.5,7.4,8.9,2.5,1.2,0.4,1.9,2.4,12.1
88,Troy Brown,SG,20.0,WAS,60.0,14.0,1495.0,5.5,12.1,0.452,1.2,3.4,0.336,4.3,8.6,0.499,2.0,2.6,0.755,1.5,6.2,7.7,3.4,1.8,0.1,1.5,2.6,14.1
89,Jalen Brunson,PG,23.0,DAL,57.0,16.0,1022.0,6.4,13.7,0.466,1.5,4.2,0.358,4.9,9.4,0.515,2.1,2.6,0.813,0.8,3.9,4.7,6.6,0.8,0.1,2.3,2.6,16.4
90,Thomas Bryant,C,22.0,WAS,37.0,27.0,876.0,7.4,12.2,0.601,0.9,2.1,0.404,6.5,10.1,0.642,2.7,3.7,0.733,2.9,7.4,10.3,2.8,0.5,1.4,2.0,3.4,18.3
91,Reggie Bullock,SG,28.0,NYK,28.0,19.0,656.0,4.7,12.0,0.394,2.0,6.0,0.33,2.7,6.0,0.459,0.9,1.0,0.842,0.7,2.9,3.6,2.1,1.4,0.1,0.9,3.0,12.3
92,Trey Burke,PG,27.0,PHI,25.0,0.0,329.0,6.5,13.9,0.465,1.8,4.2,0.421,4.7,9.7,0.483,1.4,2.0,0.722,1.6,2.2,3.8,5.8,0.8,0.1,1.3,2.3,16.1
93,Alec Burks,SG,28.0,TOT,58.0,18.0,1591.0,6.4,15.7,0.405,2.2,6.1,0.367,4.1,9.6,0.43,5.0,5.6,0.895,1.0,4.9,5.8,3.8,1.3,0.4,1.9,2.7,20.0
94,Alec Burks,SG,28.0,GSW,48.0,18.0,1390.0,6.3,15.6,0.406,2.2,5.8,0.375,4.1,9.8,0.424,5.2,5.8,0.897,1.0,4.9,5.9,3.9,1.3,0.4,2.0,2.8,20.0
95,Alec Burks,SG,28.0,PHI,10.0,0.0,201.0,6.8,17.0,0.4,2.7,8.2,0.326,4.1,8.8,0.469,3.6,4.1,0.87,0.9,4.8,5.7,3.0,1.1,0.0,1.1,2.1,19.9
96,Deonte Burton,SG,26.0,OKC,34.0,0.0,284.0,4.9,13.3,0.371,1.3,5.8,0.217,3.7,7.5,0.492,0.8,1.5,0.5,0.8,5.3,6.1,1.4,0.6,1.3,1.8,3.5,11.9
97,Jimmy Butler,SF,30.0,MIA,54.0,54.0,1851.0,6.4,14.0,0.454,0.6,2.3,0.248,5.8,11.8,0.494,7.9,9.5,0.833,1.9,5.1,7.0,6.4,1.8,0.6,2.3,1.4,21.3
98,Bruno Caboclo,SF,24.0,TOT,27.0,0.0,220.0,5.2,12.6,0.416,0.7,4.6,0.143,4.6,8.0,0.571,0.7,0.8,0.8,3.6,5.1,8.7,2.0,2.0,2.6,1.5,4.1,11.8
99,Bruno Caboclo,SF,24.0,MEM,22.0,0.0,192.0,5.2,12.9,0.406,0.7,4.7,0.16,4.5,8.2,0.545,0.4,0.6,0.667,3.2,5.1,8.2,1.9,1.9,2.3,1.3,4.3,11.6
100,Bruno Caboclo,SF,24.0,HOU,5.0,0.0,28.0,5.1,10.3,0.5,0.0,3.9,0.0,5.1,6.4,0.8,2.6,2.6,1.0,6.4,5.1,11.6,2.6,2.6,5.1,2.6,2.6,12.9
102,Kentavious Caldwell-Pope,SG,26.0,LAL,62.0,20.0,1579.0,4.9,10.5,0.473,2.0,4.9,0.396,3.0,5.5,0.541,1.7,2.2,0.779,0.8,2.1,2.9,2.3,1.2,0.3,1.2,2.6,13.5
103,Vlatko Cancar,SF,22.0,DEN,14.0,0.0,45.0,4.8,12.0,0.4,0.8,4.8,0.167,4.0,7.2,0.556,3.2,3.2,1.0,4.0,4.0,8.0,2.4,0.8,0.8,2.4,5.6,13.6
104,Clint Capela,C,25.0,HOU,39.0,39.0,1279.0,6.9,10.9,0.629,0.0,0.0,0.0,6.9,10.9,0.629,1.5,2.9,0.529,4.7,10.4,15.1,1.4,0.9,2.0,1.8,2.9,15.3
105,DeMarre Carroll,SF,33.0,TOT,21.0,0.0,231.0,3.3,8.4,0.389,1.1,4.2,0.259,2.2,4.2,0.519,3.7,5.6,0.667,1.7,5.6,7.3,2.8,0.6,0.6,2.5,4.4,11.4
106,DeMarre Carroll,SF,33.0,SAS,15.0,0.0,135.0,2.4,7.7,0.31,0.8,3.5,0.231,1.6,4.3,0.375,3.2,5.3,0.6,1.9,6.4,8.3,2.9,0.5,0.5,2.7,5.3,8.8
107,DeMarre Carroll,SF,33.0,HOU,6.0,0.0,96.0,4.5,9.4,0.48,1.5,5.2,0.286,3.0,4.1,0.727,4.5,6.0,0.75,1.5,4.5,6.0,2.6,0.7,0.7,2.3,3.0,15.0
108,Jevon Carter,PG,24.0,PHO,49.0,2.0,731.0,3.9,9.7,0.406,2.2,5.5,0.396,1.8,4.2,0.419,0.9,1.1,0.826,1.2,3.3,4.5,3.2,1.8,0.5,1.5,3.6,11.0
109,Vince Carter,SF,43.0,ATL,59.0,0.0,863.0,4.4,12.5,0.351,2.5,8.3,0.3,1.9,4.1,0.455,1.0,1.2,0.793,0.8,4.4,5.1,2.0,1.0,1.0,1.4,3.6,12.2
110,Wendell Carter,C,20.0,CHI,42.0,42.0,1229.0,5.2,9.8,0.527,0.2,0.8,0.207,5.0,8.9,0.557,3.2,4.3,0.736,4.0,7.6,11.7,1.5,0.9,1.1,2.1,4.6,13.7
111,Michael Carter-Williams,SG,28.0,ORL,41.0,0.0,749.0,4.8,11.2,0.425,0.9,3.1,0.277,3.9,8.1,0.482,3.2,3.9,0.815,2.0,4.6,6.6,4.9,2.1,1.0,2.2,3.6,13.6
112,Alex Caruso,PG,25.0,LAL,57.0,1.0,1018.0,3.9,9.1,0.426,1.3,3.7,0.352,2.5,5.3,0.477,2.1,2.7,0.763,0.5,3.4,3.9,3.6,2.1,0.6,1.6,3.0,11.1
113,Willie Cauley-Stein,C,26.0,TOT,53.0,39.0,1086.0,5.7,9.9,0.575,0.0,0.0,0.0,5.7,9.9,0.577,1.3,2.2,0.606,2.8,7.5,10.2,2.3,1.6,2.0,1.3,4.0,12.7
114,Willie Cauley-Stein,C,26.0,GSW,41.0,37.0,940.0,5.5,9.8,0.56,0.0,0.0,0.0,5.5,9.8,0.56,1.3,2.2,0.614,2.7,7.0,9.8,2.3,1.7,1.9,1.3,3.9,12.4
115,Willie Cauley-Stein,C,26.0,DAL,12.0,2.0,146.0,6.9,10.4,0.667,0.0,0.2,0.0,6.9,10.1,0.683,1.2,2.2,0.556,3.0,10.1,13.1,2.5,1.0,2.7,1.0,4.4,15.0
116,Tyson Chandler,C,37.0,HOU,26.0,5.0,219.0,2.3,3.0,0.778,0.0,0.0,0.0,2.3,3.0,0.778,1.0,2.1,0.462,4.1,6.7,10.8,1.0,1.0,1.3,1.3,5.3,5.6
117,Wilson Chandler,SF,32.0,BRK,34.0,2.0,708.0,3.7,9.2,0.403,1.8,6.1,0.303,1.9,3.2,0.597,0.9,1.1,0.857,0.6,6.6,7.1,1.8,0.8,0.6,1.6,3.9,10.2
118,Joe Chealey,PG,24.0,CHO,3.0,0.0,31.0,0.0,8.1,0.0,0.0,4.6,0.0,0.0,3.5,0.0,2.3,2.3,1.0,0.0,0.0,0.0,1.2,4.6,0.0,2.3,2.3,2.3
119,Zylan Cheatham,SF,24.0,NOP,3.0,0.0,31.0,2.3,5.8,0.4,0.0,1.2,0.0,2.3,4.6,0.5,0.0,0.0,0.0,1.2,5.8,7.0,2.3,0.0,1.2,3.5,5.8,4.6
