,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
18,Mike Barr,SG,26.0,KCK,73.0,0.0,16.8,1.7,3.8,0.437,0.0,0.0,0.0,1.7,3.8,0.437,0.437,0.6,0.8,0.719,0.5,1.3,1.8,2.4,0.7,0.2,0.0,1.3,3.9
19,Rick Barry*,SF,32.0,GSW,79.0,0.0,36.8,8.6,19.6,0.44,0.0,0.0,0.0,8.6,19.6,0.44,0.44,4.5,5.0,0.916,0.9,4.4,5.3,6.0,2.2,0.7,0.0,2.5,21.8
20,Tim Bassett,PF,25.0,NYN,76.0,0.0,32.1,3.9,9.7,0.396,0.0,0.0,0.0,3.9,9.7,0.396,0.396,1.3,2.3,0.571,2.3,6.1,8.4,1.4,1.3,0.7,0.0,3.2,9.0
21,Butch Beard,PG,29.0,NYK,70.0,0.0,15.5,2.1,4.2,0.505,0.0,0.0,0.0,2.1,4.2,0.505,0.505,1.1,1.6,0.688,0.7,1.6,2.3,2.1,0.8,0.1,0.0,2.0,5.3
23,Byron Beck,PF,32.0,DEN,53.0,0.0,9.1,2.0,4.6,0.435,0.0,0.0,0.0,2.0,4.6,0.435,0.435,0.7,0.8,0.818,0.8,1.0,1.8,0.6,0.3,0.0,0.0,1.1,4.7
24,Ron Behagen,PF,26.0,NOJ,60.0,0.0,19.5,3.6,8.5,0.418,0.0,0.0,0.0,3.6,8.5,0.418,0.418,1.5,2.1,0.714,2.4,4.8,7.2,1.4,0.7,0.3,0.0,2.8,8.6
25,Mel Bennett,PF,22.0,IND,67.0,0.0,13.6,1.5,4.4,0.344,0.0,0.0,0.0,1.5,4.4,0.344,0.344,1.7,2.8,0.599,1.6,1.9,3.5,1.0,0.6,0.5,0.0,2.3,4.7
26,Henry Bibby,PG,27.0,PHI,81.0,0.0,32.6,3.7,8.7,0.43,0.0,0.0,0.0,3.7,8.7,0.43,0.43,2.7,3.5,0.784,1.1,2.3,3.4,4.4,1.3,0.1,0.0,2.5,10.2
27,Bob Bigelow,SF,23.0,KCK,29.0,0.0,5.6,1.2,2.4,0.5,0.0,0.0,0.0,1.2,2.4,0.5,0.5,0.5,0.6,0.882,0.3,0.7,0.9,0.3,0.1,0.0,0.0,0.6,2.9
28,Dave Bing*,SG,33.0,WSB,64.0,0.0,23.7,4.2,9.3,0.454,0.0,0.0,0.0,4.2,9.3,0.454,0.454,2.1,2.8,0.773,0.8,1.4,2.2,4.3,1.0,0.1,0.0,2.3,10.6
29,Tom Boerwinkle,C,31.0,CHI,82.0,0.0,13.0,1.6,3.3,0.491,0.0,0.0,0.0,1.6,3.3,0.491,0.491,0.4,0.8,0.54,1.2,2.6,3.8,2.3,0.2,0.2,0.0,1.8,3.7
30,Ron Boone,SG,30.0,KCK,82.0,0.0,36.8,9.1,19.2,0.474,0.0,0.0,0.0,9.1,19.2,0.474,0.474,4.0,4.7,0.844,1.6,2.4,3.9,4.1,1.5,0.2,0.0,3.1,22.2
31,Tom Boswell,PF,23.0,BOS,70.0,0.0,15.5,2.5,4.9,0.515,0.0,0.0,0.0,2.5,4.9,0.515,0.515,1.4,1.9,0.711,1.6,2.8,4.4,1.2,0.4,0.1,0.0,3.4,6.4
32,Freddie Boyd,PG,26.0,NOJ,47.0,0.0,25.8,4.1,8.6,0.478,0.0,0.0,0.0,4.1,8.6,0.478,0.478,1.7,2.1,0.806,0.4,1.5,1.9,3.1,0.9,0.1,0.0,1.7,9.9
33,Bill Bradley*,SF,33.0,NYK,67.0,0.0,15.3,1.9,4.1,0.464,0.0,0.0,0.0,1.9,4.1,0.464,0.464,0.5,0.6,0.81,0.4,1.1,1.5,1.9,0.4,0.1,0.0,1.8,4.3
34,Jim Brewer,PF,25.0,CLE,81.0,0.0,33.0,3.7,8.1,0.451,0.0,0.0,0.0,3.7,8.1,0.451,0.451,1.2,2.2,0.545,3.4,6.0,9.4,2.4,1.2,1.0,0.0,2.6,8.5
35,Junior Bridgeman,SF,23.0,MIL,82.0,0.0,29.4,6.0,13.3,0.449,0.0,0.0,0.0,6.0,13.3,0.449,0.449,2.4,2.8,0.864,1.6,3.5,5.1,2.5,1.0,0.3,0.0,2.7,14.4
36,Allan Bristow,SF,25.0,SAS,82.0,0.0,24.6,4.5,9.1,0.489,0.0,0.0,0.0,4.5,9.1,0.489,0.489,2.5,3.1,0.798,1.5,2.8,4.2,2.9,1.1,0.0,0.0,2.4,11.4
37,Gary Brokaw,SG,23.0,TOT,80.0,0.0,18.6,3.0,7.1,0.429,0.0,0.0,0.0,3.0,7.1,0.429,0.429,2.0,2.7,0.744,0.3,1.3,1.5,2.9,0.5,0.5,0.0,2.1,8.1
38,Gary Brokaw,SG,23.0,MIL,41.0,0.0,21.7,3.2,7.9,0.401,0.0,0.0,0.0,3.2,7.9,0.401,0.401,2.6,3.3,0.766,0.2,1.3,1.6,2.7,0.5,0.6,0.0,2.1,8.9
39,Gary Brokaw,SG,23.0,CLE,39.0,0.0,15.3,2.9,6.2,0.467,0.0,0.0,0.0,2.9,6.2,0.467,0.467,1.5,2.1,0.707,0.3,1.2,1.5,3.0,0.4,0.3,0.0,2.0,7.2
40,Fred Brown,SG,28.0,SEA,72.0,0.0,29.1,7.4,15.5,0.479,0.0,0.0,0.0,7.4,15.5,0.479,0.479,2.3,2.6,0.884,0.9,2.3,3.2,2.4,1.7,0.3,0.0,1.9,17.2
41,John Brown,SF,25.0,ATL,77.0,0.0,18.2,2.1,4.5,0.457,0.0,0.0,0.0,2.1,4.5,0.457,0.457,1.6,1.9,0.807,1.0,2.1,3.1,1.3,0.6,0.1,0.0,2.8,5.7
42,Roger Brown,C,26.0,DET,43.0,0.0,7.5,0.5,1.3,0.375,0.0,0.0,0.0,0.5,1.3,0.375,0.375,0.4,0.6,0.692,0.7,1.4,2.1,0.3,0.3,0.4,0.0,1.6,1.4
43,Joe Bryant,PF,22.0,PHI,61.0,0.0,10.0,1.8,3.9,0.446,0.0,0.0,0.0,1.8,3.9,0.446,0.446,0.9,1.1,0.757,0.7,1.2,1.9,0.8,0.6,0.2,0.0,1.4,4.4
44,Quinn Buckner,PG,22.0,MIL,79.0,0.0,26.5,3.8,8.7,0.434,0.0,0.0,0.0,3.8,8.7,0.434,0.434,1.1,1.9,0.539,1.2,2.2,3.3,4.7,2.4,0.3,0.0,3.7,8.6
46,Ticky Burden,SG,23.0,NYK,61.0,0.0,10.0,2.4,5.8,0.42,0.0,0.0,0.0,2.4,5.8,0.42,0.42,0.8,1.4,0.6,0.4,0.7,1.1,1.0,0.8,0.0,0.0,1.4,5.7
47,Tom Burleson,C,24.0,SEA,82.0,0.0,22.0,3.5,8.0,0.442,0.0,0.0,0.0,3.5,8.0,0.442,0.442,2.7,3.7,0.731,2.2,4.5,6.7,1.1,0.9,1.4,0.0,3.2,9.7
48,Don Buse,PG,26.0,IND,81.0,0.0,36.4,3.3,7.9,0.416,0.0,0.0,0.0,3.3,7.9,0.416,0.416,1.4,1.8,0.786,0.8,2.5,3.3,8.5,3.5,0.2,0.0,1.6,8.0
49,Corky Calhoun,SF,26.0,POR,70.0,0.0,10.6,1.2,2.6,0.464,0.0,0.0,0.0,1.2,2.6,0.464,0.464,0.9,1.2,0.776,0.6,1.5,2.1,0.5,0.3,0.1,0.0,1.8,3.4
50,Mack Calvin,PG,29.0,TOT,76.0,0.0,18.9,2.9,7.2,0.404,0.0,0.0,0.0,2.9,7.2,0.404,0.404,3.8,4.4,0.849,0.5,0.8,1.3,3.2,0.8,0.0,0.0,1.7,9.6
51,Mack Calvin,PG,29.0,LAL,12.0,0.0,17.3,2.3,6.8,0.329,0.0,0.0,0.0,2.3,6.8,0.329,0.329,3.4,4.0,0.854,0.5,0.8,1.3,1.8,0.9,0.1,0.0,1.3,7.9
52,Mack Calvin,PG,29.0,SAS,35.0,0.0,17.3,2.7,6.8,0.392,0.0,0.0,0.0,2.7,6.8,0.392,0.392,3.5,4.2,0.842,0.3,0.6,0.9,3.0,0.7,0.0,0.0,1.7,8.8
53,Mack Calvin,PG,29.0,DEN,29.0,0.0,21.6,3.4,7.8,0.444,0.0,0.0,0.0,3.4,7.8,0.444,0.444,4.2,5.0,0.854,0.7,1.0,1.7,4.0,0.9,0.0,0.0,1.8,11.1
54,Austin Carr,SG,28.0,CLE,82.0,0.0,29.4,6.8,14.9,0.457,0.0,0.0,0.0,6.8,14.9,0.457,0.457,2.6,3.3,0.795,1.5,1.5,2.9,2.7,0.7,0.1,0.0,2.7,16.2
55,M.L. Carr,SF,26.0,DET,82.0,0.0,32.2,5.4,11.4,0.476,0.0,0.0,0.0,5.4,11.4,0.476,0.476,2.5,3.4,0.735,2.6,5.1,7.7,2.2,2.0,0.7,0.0,3.5,13.3
56,Fred Carter,SG,31.0,TOT,61.0,0.0,18.2,3.4,8.2,0.418,0.0,0.0,0.0,3.4,8.2,0.418,0.418,1.1,1.6,0.708,0.9,1.0,1.9,2.0,0.6,0.1,0.0,2.0,8.0
57,Fred Carter,SG,31.0,PHI,14.0,0.0,16.9,3.1,7.2,0.426,0.0,0.0,0.0,3.1,7.2,0.426,0.426,0.7,1.4,0.526,0.7,1.0,1.7,1.5,0.8,0.1,0.0,2.1,6.9
58,Fred Carter,SG,31.0,MIL,47.0,0.0,18.6,3.5,8.5,0.416,0.0,0.0,0.0,3.5,8.5,0.416,0.416,1.2,1.6,0.753,1.0,1.0,2.0,2.2,0.6,0.1,0.0,2.0,8.3
59,Cornelius Cash,PF,24.0,DET,6.0,0.0,8.2,1.5,3.8,0.391,0.0,0.0,0.0,1.5,3.8,0.391,0.391,0.5,1.0,0.5,1.3,1.3,2.7,0.2,0.3,0.2,0.0,1.3,3.5
60,Harvey Catchings,C,25.0,PHI,53.0,0.0,16.3,1.2,2.3,0.504,0.0,0.0,0.0,1.2,2.3,0.504,0.504,0.6,0.9,0.702,1.2,3.2,4.4,0.6,0.4,1.5,0.0,2.5,3.0
61,Don Chaney,SG,30.0,LAL,81.0,0.0,29.7,2.6,6.4,0.408,0.0,0.0,0.0,2.6,6.4,0.408,0.408,0.9,1.2,0.745,1.5,2.6,4.1,3.8,1.7,0.4,0.0,2.8,6.1
62,Ken Charles,SG,25.0,ATL,82.0,0.0,30.3,4.3,10.4,0.414,0.0,0.0,0.0,4.3,10.4,0.414,0.414,2.5,3.1,0.801,0.5,1.5,2.0,3.6,1.7,0.5,0.0,2.9,11.1
63,Phil Chenier,SG,26.0,WSB,78.0,0.0,36.4,8.4,18.9,0.444,0.0,0.0,0.0,8.4,18.9,0.444,0.444,3.5,4.1,0.841,0.7,3.1,3.8,3.8,1.5,0.5,0.0,2.1,20.2
64,Jim Chones,C,27.0,CLE,82.0,0.0,29.0,5.5,11.9,0.463,0.0,0.0,0.0,5.5,11.9,0.463,0.463,1.9,2.6,0.731,2.5,5.9,8.4,1.3,0.4,0.9,0.0,3.1,12.9
65,Jim Cleamons,PG,27.0,CLE,60.0,0.0,34.1,4.3,9.9,0.434,0.0,0.0,0.0,4.3,9.9,0.434,0.434,1.9,2.5,0.757,1.7,2.9,4.6,5.1,1.1,0.4,0.0,2.1,10.4
66,E.C. Coleman,PF,26.0,NOJ,77.0,0.0,30.8,3.8,8.2,0.462,0.0,0.0,0.0,3.8,8.2,0.462,0.462,1.1,1.5,0.732,1.9,5.2,7.1,1.3,0.8,0.4,0.0,3.6,8.6
67,Doug Collins,SG,25.0,PHI,58.0,0.0,35.1,7.3,14.2,0.518,0.0,0.0,0.0,7.3,14.2,0.518,0.518,3.6,4.3,0.84,1.1,2.3,3.4,4.7,1.2,0.3,0.0,3.0,18.3
68,Norm Cook,SF,21.0,BOS,25.0,0.0,5.5,1.1,2.9,0.375,0.0,0.0,0.0,1.1,2.9,0.375,0.375,0.4,0.7,0.529,0.4,0.7,1.1,0.2,0.4,0.1,0.0,1.1,2.5
69,Dave Cowens*,C,28.0,BOS,50.0,0.0,37.8,6.6,15.1,0.434,0.0,0.0,0.0,6.6,15.1,0.434,0.434,3.2,4.0,0.818,2.9,11.0,13.9,5.0,0.9,1.0,0.0,3.6,16.4
70,Mike D'Antoni,SG,25.0,SAS,2.0,0.0,4.5,0.5,1.5,0.333,0.0,0.0,0.0,0.5,1.5,0.333,0.333,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,1.5
72,Louie Dampier*,PG,32.0,SAS,80.0,0.0,20.4,2.9,6.3,0.46,0.0,0.0,0.0,2.9,6.3,0.46,0.46,0.8,1.1,0.744,0.3,0.7,1.0,2.9,0.6,0.2,0.0,1.2,6.6
73,Bob Dandridge,SF,29.0,MIL,70.0,0.0,35.7,8.4,17.9,0.467,0.0,0.0,0.0,8.4,17.9,0.467,0.467,4.0,5.2,0.771,2.1,4.2,6.3,3.8,1.4,0.4,0.0,3.2,20.8
74,Mel Daniels*,C,32.0,NYN,11.0,0.0,11.5,1.2,3.2,0.371,0.0,0.0,0.0,1.2,3.2,0.371,0.371,1.2,2.1,0.565,0.9,2.2,3.1,0.5,0.3,1.0,0.0,2.6,3.5
75,Adrian Dantley*,SF,21.0,BUF,77.0,0.0,36.6,7.1,13.6,0.52,0.0,0.0,0.0,7.1,13.6,0.52,0.52,6.2,7.6,0.818,3.3,4.4,7.6,1.9,1.2,0.2,0.0,2.8,20.3
76,Dwight Davis,PF,27.0,GSW,33.0,0.0,16.7,1.7,3.8,0.444,0.0,0.0,0.0,1.7,3.8,0.444,0.444,1.5,2.2,0.681,1.0,1.8,2.9,0.9,0.3,0.2,0.0,2.8,4.8
77,Johnny Davis,SG,21.0,POR,79.0,0.0,18.4,3.0,6.7,0.441,0.0,0.0,0.0,3.0,6.7,0.441,0.441,2.1,2.6,0.794,0.8,0.8,1.6,1.9,0.5,0.1,0.0,1.6,8.0
78,Mel Davis,PF,26.0,TOT,56.0,0.0,19.5,3.0,8.3,0.362,0.0,0.0,0.0,3.0,8.3,0.362,0.362,1.1,1.6,0.703,1.8,3.5,5.2,1.3,0.6,0.1,0.0,2.3,7.1
79,Mel Davis,PF,26.0,NYK,22.0,0.0,15.5,1.9,5.0,0.373,0.0,0.0,0.0,1.9,5.0,0.373,0.373,1.0,1.4,0.71,1.4,3.2,4.5,1.1,0.4,0.0,0.0,2.0,4.7
80,Mel Davis,PF,26.0,NYN,34.0,0.0,22.1,3.7,10.4,0.359,0.0,0.0,0.0,3.7,10.4,0.359,0.359,1.2,1.8,0.7,2.0,3.7,5.7,1.4,0.6,0.1,0.0,2.5,8.7
81,Mickey Davis,SF,26.0,MIL,19.0,0.0,8.7,1.5,3.6,0.426,0.0,0.0,0.0,1.5,3.6,0.426,0.426,1.2,1.3,0.92,0.6,0.9,1.5,1.1,0.3,0.2,0.0,0.6,4.3
82,Ron Davis,SF,22.0,ATL,7.0,0.0,9.6,1.1,5.0,0.229,0.0,0.0,0.0,1.1,5.0,0.229,0.229,0.6,1.9,0.308,0.3,0.7,1.0,0.3,1.0,0.0,0.0,1.3,2.9
83,Darryl Dawkins,C,20.0,PHI,59.0,0.0,11.6,2.3,3.6,0.628,0.0,0.0,0.0,2.3,3.6,0.628,0.628,0.7,1.3,0.506,1.0,2.9,3.9,0.4,0.2,0.8,0.0,2.2,5.3
84,Randy Denton,C,27.0,ATL,45.0,0.0,15.6,2.3,5.7,0.402,0.0,0.0,0.0,2.3,5.7,0.402,0.402,0.7,1.0,0.702,1.8,3.0,4.8,0.7,0.3,0.4,0.0,2.2,5.3
85,Henry Dickerson,PG,25.0,ATL,6.0,0.0,10.5,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.8,1.3,0.625,0.0,0.3,0.3,1.8,0.2,0.0,0.0,2.2,2.8
86,Derrek Dickey,PF,25.0,GSW,49.0,0.0,17.5,3.2,7.0,0.458,0.0,0.0,0.0,3.2,7.0,0.458,0.458,0.9,1.2,0.738,2.0,2.9,4.9,1.3,0.4,0.2,0.0,2.1,7.4
87,Coby Dietrick,C,28.0,SAS,82.0,0.0,21.6,3.5,7.6,0.46,0.0,0.0,0.0,3.5,7.6,0.46,0.46,1.5,2.0,0.717,1.4,3.2,4.5,1.8,1.1,0.7,0.0,3.3,8.4
88,Ernie DiGregorio,PG,26.0,BUF,81.0,0.0,28.0,4.5,10.8,0.417,0.0,0.0,0.0,4.5,10.8,0.417,0.417,1.7,1.8,0.945,0.6,1.6,2.3,4.7,0.7,0.0,0.0,1.9,10.7
89,Leon Douglas,C,22.0,DET,82.0,0.0,19.8,3.0,6.2,0.479,0.0,0.0,0.0,3.0,6.2,0.479,0.479,1.5,2.8,0.555,2.2,4.2,6.4,0.8,0.5,1.0,0.0,3.6,7.5
90,John Drew,SF,22.0,ATL,74.0,0.0,36.3,9.3,19.1,0.487,0.0,0.0,0.0,9.3,19.1,0.487,0.487,5.6,7.8,0.714,3.8,5.3,9.1,1.8,1.4,0.4,0.0,3.7,24.2
91,Charles Dudley,PG,26.0,GSW,79.0,0.0,21.3,2.8,5.3,0.523,0.0,0.0,0.0,2.8,5.3,0.523,0.523,1.6,2.6,0.635,1.5,2.2,3.7,4.4,0.8,0.1,0.0,2.1,7.2
92,Mike Dunleavy,PG,22.0,PHI,32.0,0.0,11.2,1.9,4.5,0.414,0.0,0.0,0.0,1.9,4.5,0.414,0.414,1.1,1.4,0.756,0.3,0.8,1.1,1.8,0.4,0.1,0.0,2.0,4.8
93,Jim Eakins,C,30.0,KCK,82.0,0.0,16.3,1.8,4.1,0.449,0.0,0.0,0.0,1.8,4.1,0.449,0.449,2.3,2.7,0.847,1.4,3.0,4.4,1.5,0.4,0.6,0.0,2.4,6.0
95,Al Eberhard,SF,24.0,DET,68.0,0.0,17.9,2.7,5.6,0.476,0.0,0.0,0.0,2.7,5.6,0.476,0.476,1.6,2.0,0.79,1.1,2.1,3.3,0.7,0.7,0.2,0.0,2.9,6.9
96,Len Elmore,C,24.0,IND,6.0,0.0,7.7,1.2,2.8,0.412,0.0,0.0,0.0,1.2,2.8,0.412,0.412,0.7,0.8,0.8,1.2,1.3,2.5,0.3,0.0,0.7,0.0,1.8,3.0
97,Darrell Elston,SG,24.0,IND,5.0,0.0,8.0,0.4,2.8,0.143,0.0,0.0,0.0,0.4,2.8,0.143,0.143,0.2,0.4,0.5,0.2,1.0,1.2,0.4,0.2,0.0,0.0,1.2,1.0
98,Alex English*,SF,23.0,MIL,60.0,0.0,10.8,2.2,4.6,0.477,0.0,0.0,0.0,2.2,4.6,0.477,0.477,0.8,1.0,0.767,1.1,1.7,2.8,0.4,0.3,0.3,0.0,1.3,5.2
99,Keith Erickson,SF,32.0,PHO,50.0,0.0,19.0,2.8,5.9,0.483,0.0,0.0,0.0,2.8,5.9,0.483,0.483,0.7,1.0,0.74,0.7,2.2,2.9,2.1,0.6,0.1,0.0,2.4,6.4
100,Julius Erving*,SF,26.0,PHI,82.0,0.0,35.9,8.4,16.7,0.499,0.0,0.0,0.0,8.4,16.7,0.499,0.499,4.9,6.3,0.777,2.3,6.1,8.5,3.7,1.9,1.4,0.0,3.1,21.6
101,Butch Feher,SG,22.0,PHO,48.0,0.0,10.1,1.8,3.4,0.531,0.0,0.0,0.0,1.8,3.4,0.531,0.531,1.6,2.1,0.768,0.4,1.2,1.5,0.8,0.2,0.1,0.0,1.0,5.2
102,Eric Fernsten,C,23.0,CHI,5.0,0.0,12.2,0.6,3.0,0.2,0.0,0.0,0.0,0.6,3.0,0.2,0.2,1.6,2.2,0.727,1.8,1.4,3.2,1.2,0.2,0.6,0.0,1.8,2.8
103,Mike Flynn,SG,23.0,IND,73.0,0.0,18.1,3.4,7.8,0.436,0.0,0.0,0.0,3.4,7.8,0.436,0.436,1.4,1.9,0.711,1.0,1.5,2.6,2.5,0.8,0.1,0.0,1.5,8.2
104,Chris Ford,SG,28.0,DET,82.0,0.0,31.0,5.3,11.2,0.476,0.0,0.0,0.0,5.3,11.2,0.476,0.476,1.6,2.1,0.771,1.2,2.1,3.3,4.1,2.2,0.3,0.0,2.3,12.3
105,Don Ford,PF,24.0,LAL,82.0,0.0,21.7,3.2,7.0,0.46,0.0,0.0,0.0,3.2,7.0,0.46,0.46,0.9,1.2,0.716,1.3,3.0,4.3,1.6,0.7,0.3,0.0,2.1,7.3
106,Fred Foster,SF,30.0,BUF,59.0,0.0,11.7,1.7,4.2,0.401,0.0,0.0,0.0,1.7,4.2,0.401,0.401,0.5,0.7,0.682,0.6,0.7,1.3,0.8,0.3,0.0,0.0,1.6,3.9
107,Jim Fox,C,33.0,NYN,71.0,0.0,16.4,2.6,5.6,0.462,0.0,0.0,0.0,2.6,5.6,0.462,0.462,1.3,1.6,0.833,1.4,3.2,4.6,0.7,0.3,0.4,0.0,2.2,6.5
108,Walt Frazier*,PG,31.0,NYK,76.0,0.0,35.4,7.0,14.3,0.489,0.0,0.0,0.0,7.0,14.3,0.489,0.489,3.4,4.4,0.771,0.7,3.2,3.9,5.3,1.7,0.1,0.0,2.6,17.4
109,World B. Free,SG,23.0,PHI,78.0,0.0,28.9,6.0,13.1,0.457,0.0,0.0,0.0,6.0,13.1,0.457,0.457,4.3,5.9,0.72,1.2,1.8,3.0,3.4,1.0,0.3,0.0,2.7,16.3
110,Terry Furlow,SG,22.0,PHI,32.0,0.0,5.4,1.1,3.1,0.34,0.0,0.0,0.0,1.1,3.1,0.34,0.34,0.5,0.6,0.889,0.6,0.7,1.2,0.6,0.2,0.1,0.0,0.3,2.6
111,Mike Gale,SG,26.0,SAS,82.0,0.0,31.7,4.3,9.2,0.468,0.0,0.0,0.0,4.3,9.2,0.468,0.468,1.7,2.0,0.82,0.7,2.7,3.3,5.8,2.3,0.6,0.0,2.7,10.3
112,Rowland Garrett,SF,26.0,TOT,62.0,0.0,9.6,1.7,3.9,0.444,0.0,0.0,0.0,1.7,3.9,0.444,0.444,0.7,0.8,0.804,0.6,1.2,1.8,0.4,0.3,0.2,0.0,1.3,4.1
113,Rowland Garrett,SF,26.0,CLE,29.0,0.0,7.4,1.4,3.2,0.43,0.0,0.0,0.0,1.4,3.2,0.43,0.43,0.6,0.8,0.818,0.3,1.0,1.4,0.2,0.2,0.1,0.0,1.0,3.4
114,Rowland Garrett,SF,26.0,MIL,33.0,0.0,11.6,2.0,4.4,0.452,0.0,0.0,0.0,2.0,4.4,0.452,0.452,0.7,0.9,0.793,0.8,1.4,2.2,0.6,0.4,0.2,0.0,1.5,4.7
115,Gus Gerard,SF,23.0,TOT,65.0,0.0,16.1,3.1,7.0,0.443,0.0,0.0,0.0,3.1,7.0,0.443,0.443,1.2,1.8,0.667,1.4,2.0,3.3,1.4,0.7,1.0,0.0,2.5,7.4
116,Gus Gerard,SF,23.0,DEN,24.0,0.0,19.0,4.2,8.8,0.481,0.0,0.0,0.0,4.2,8.8,0.481,0.481,1.6,2.3,0.679,1.6,2.6,4.2,2.0,0.9,1.3,0.0,3.0,10.0
117,Gus Gerard,SF,23.0,BUF,41.0,0.0,14.4,2.4,6.0,0.41,0.0,0.0,0.0,2.4,6.0,0.41,0.41,1.0,1.5,0.656,1.2,1.6,2.9,1.0,0.6,0.8,0.0,2.2,5.9
