b'Date',b'href',b'Start (ET)',b'Visitor/Neutral',b'PTS',b'Home/Neutral',b'PTS',b'\xc2\xa0',b'\xc2\xa0',b'Attend.',b'Notes'
"Fri, Oct 29, 2010",/boxscores/201010290DAL.html,8:30p,Memphis Grizzlies,91,Dallas Mavericks,90,Box Score,,"20,060",
"Fri, Oct 29, 2010",/boxscores/201010290GSW.html,10:30p,Los Angeles Clippers,91,Golden State Warriors,109,Box Score,,"17,408",
"Fri, Oct 29, 2010",/boxscores/201010290PHO.html,10:30p,Los Angeles Lakers,114,Phoenix Suns,106,Box Score,,"18,422",
"Sat, Oct 30, 2010",/boxscores/201010300ATL.html,7:00p,Washington Wizards,95,Atlanta Hawks,99,Box Score,,"18,729",
"Sat, Oct 30, 2010",/boxscores/201010300NYK.html,7:30p,Portland Trail Blazers,100,New York Knicks,95,Box Score,,"19,763",
"Sat, Oct 30, 2010",/boxscores/201010300CLE.html,7:30p,Sacramento Kings,107,Cleveland Cavaliers,104,Box Score,,"20,562",
"Sat, Oct 30, 2010",/boxscores/201010300IND.html,8:00p,Philadelphia 76ers,86,Indiana Pacers,99,Box Score,,"18,165",
"Sat, Oct 30, 2010",/boxscores/201010300MEM.html,8:00p,Minnesota Timberwolves,89,Memphis Grizzlies,109,Box Score,,"12,753",
"Sat, Oct 30, 2010",/boxscores/201010300CHI.html,8:00p,Detroit Pistons,91,Chicago Bulls,101,Box Score,,"21,038",
"Sat, Oct 30, 2010",/boxscores/201010300HOU.html,8:30p,Denver Nuggets,107,Houston Rockets,94,Box Score,,"18,161",
"Sat, Oct 30, 2010",/boxscores/201010300MIL.html,8:30p,Charlotte Bobcats,88,Milwaukee Bucks,98,Box Score,,"16,519",
"Sat, Oct 30, 2010",/boxscores/201010300SAS.html,8:30p,New Orleans Hornets,99,San Antonio Spurs,90,Box Score,,"18,581",
"Sun, Oct 31, 2010",/boxscores/201010310NJN.html,1:00p,Miami Heat,101,New Jersey Nets,78,Box Score,,"17,086",
"Sun, Oct 31, 2010",/boxscores/201010310LAC.html,3:30p,Dallas Mavericks,99,Los Angeles Clippers,83,Box Score,,"13,718",
"Sun, Oct 31, 2010",/boxscores/201010310OKC.html,7:00p,Utah Jazz,120,Oklahoma City Thunder,99,Box Score,,"18,203",
"Sun, Oct 31, 2010",/boxscores/201010310LAL.html,9:30p,Golden State Warriors,83,Los Angeles Lakers,107,Box Score,,"18,997",
"Mon, Nov 1, 2010",/boxscores/201011010CHI.html,8:00p,Portland Trail Blazers,98,Chicago Bulls,110,Box Score,,"21,057",
"Mon, Nov 1, 2010",/boxscores/201011010SAC.html,10:00p,Toronto Raptors,108,Sacramento Kings,111,Box Score,,"17,317",
"Mon, Nov 1, 2010",/boxscores/201011010LAC.html,10:30p,San Antonio Spurs,97,Los Angeles Clippers,88,Box Score,,"14,964",
"Tue, Nov 2, 2010",/boxscores/201011020CLE.html,7:00p,Atlanta Hawks,100,Cleveland Cavaliers,88,Box Score,,"20,562",
"Tue, Nov 2, 2010",/boxscores/201011020WAS.html,7:00p,Philadelphia 76ers,115,Washington Wizards,116,Box Score,OT,"17,803",
"Tue, Nov 2, 2010",/boxscores/201011020DET.html,7:30p,Boston Celtics,109,Detroit Pistons,86,Box Score,,"15,313",
"Tue, Nov 2, 2010",/boxscores/201011020MIA.html,7:30p,Minnesota Timberwolves,97,Miami Heat,129,Box Score,,"19,600",
"Tue, Nov 2, 2010",/boxscores/201011020MIL.html,8:00p,Portland Trail Blazers,90,Milwaukee Bucks,76,Box Score,,"13,087",
"Tue, Nov 2, 2010",/boxscores/201011020LAL.html,10:30p,Memphis Grizzlies,105,Los Angeles Lakers,124,Box Score,,"18,997",
"Wed, Nov 3, 2010",/boxscores/201011030ATL.html,7:00p,Detroit Pistons,85,Atlanta Hawks,94,Box Score,,"13,003",
"Wed, Nov 3, 2010",/boxscores/201011030NJN.html,7:00p,Charlotte Bobcats,85,New Jersey Nets,83,Box Score,,"11,778",
"Wed, Nov 3, 2010",/boxscores/201011030ORL.html,7:00p,Minnesota Timberwolves,86,Orlando Magic,128,Box Score,,"18,846",
"Wed, Nov 3, 2010",/boxscores/201011030PHI.html,7:00p,Indiana Pacers,75,Philadelphia 76ers,101,Box Score,,"12,277",
"Wed, Nov 3, 2010",/boxscores/201011030BOS.html,8:00p,Milwaukee Bucks,102,Boston Celtics,105,Box Score,OT,"18,624",
"Wed, Nov 3, 2010",/boxscores/201011030HOU.html,8:30p,New Orleans Hornets,107,Houston Rockets,99,Box Score,,"13,484",
"Wed, Nov 3, 2010",/boxscores/201011030DEN.html,9:00p,Dallas Mavericks,102,Denver Nuggets,101,Box Score,,"14,159",
"Wed, Nov 3, 2010",/boxscores/201011030UTA.html,9:00p,Toronto Raptors,108,Utah Jazz,125,Box Score,,"17,802",
"Wed, Nov 3, 2010",/boxscores/201011030PHO.html,10:00p,San Antonio Spurs,112,Phoenix Suns,110,Box Score,,"17,060",
"Wed, Nov 3, 2010",/boxscores/201011030GSW.html,10:30p,Memphis Grizzlies,109,Golden State Warriors,115,Box Score,,"16,607",
"Wed, Nov 3, 2010",/boxscores/201011030LAC.html,10:30p,Oklahoma City Thunder,92,Los Angeles Clippers,107,Box Score,,"18,414",
"Wed, Nov 3, 2010",/boxscores/201011030SAC.html,10:30p,Los Angeles Lakers,112,Sacramento Kings,100,Box Score,,"16,113",
"Thu, Nov 4, 2010",/boxscores/201011040CHI.html,8:00p,New York Knicks,120,Chicago Bulls,112,Box Score,,"21,203",
"Thu, Nov 4, 2010",/boxscores/201011040POR.html,10:30p,Oklahoma City Thunder,107,Portland Trail Blazers,106,Box Score,OT,"20,611",
"Fri, Nov 5, 2010",/boxscores/201011050IND.html,7:00p,Milwaukee Bucks,94,Indiana Pacers,90,Box Score,,"14,115",
"Fri, Nov 5, 2010",/boxscores/201011050ORL.html,7:00p,New Jersey Nets,90,Orlando Magic,105,Box Score,,"18,846",
"Fri, Nov 5, 2010",/boxscores/201011050PHI.html,7:00p,Cleveland Cavaliers,123,Philadelphia 76ers,116,Box Score,,"10,589",
"Fri, Nov 5, 2010",/boxscores/201011050DET.html,7:30p,Charlotte Bobcats,90,Detroit Pistons,97,Box Score,,"13,291",
"Fri, Nov 5, 2010",/boxscores/201011050NYK.html,7:30p,Washington Wizards,91,New York Knicks,112,Box Score,,"19,763",
"Fri, Nov 5, 2010",/boxscores/201011050BOS.html,8:00p,Chicago Bulls,105,Boston Celtics,110,Box Score,OT,"18,624",
"Fri, Nov 5, 2010",/boxscores/201011050MIN.html,8:00p,Atlanta Hawks,113,Minnesota Timberwolves,103,Box Score,,"17,222",
"Fri, Nov 5, 2010",/boxscores/201011050NOH.html,8:00p,Miami Heat,93,New Orleans Hornets,96,Box Score,,"17,988",
"Fri, Nov 5, 2010",/boxscores/201011050PHO.html,10:00p,Memphis Grizzlies,118,Phoenix Suns,123,Box Score,2OT,"16,470",
"Fri, Nov 5, 2010",/boxscores/201011050DEN.html,10:30p,Los Angeles Clippers,104,Denver Nuggets,111,Box Score,,"15,559",
"Fri, Nov 5, 2010",/boxscores/201011050GSW.html,10:30p,Utah Jazz,78,Golden State Warriors,85,Box Score,,"17,902",
"Fri, Nov 5, 2010",/boxscores/201011050LAL.html,10:30p,Toronto Raptors,103,Los Angeles Lakers,108,Box Score,,"18,997",
"Sat, Nov 6, 2010",/boxscores/201011060CHA.html,7:00p,Orlando Magic,91,Charlotte Bobcats,88,Box Score,,"18,136",
"Sat, Nov 6, 2010",/boxscores/201011060WAS.html,7:00p,Cleveland Cavaliers,107,Washington Wizards,102,Box Score,,"14,442",
"Sat, Nov 6, 2010",/boxscores/201011060MIA.html,7:30p,New Jersey Nets,89,Miami Heat,101,Box Score,,"19,600",
"Sat, Nov 6, 2010",/boxscores/201011060MIL.html,8:30p,New Orleans Hornets,87,Milwaukee Bucks,81,Box Score,,"16,731",
"Sat, Nov 6, 2010",/boxscores/201011060SAS.html,8:30p,Houston Rockets,121,San Antonio Spurs,124,Box Score,OT,"17,740",
"Sat, Nov 6, 2010",/boxscores/201011060DAL.html,9:00p,Denver Nuggets,103,Dallas Mavericks,92,Box Score,,"19,948",
"Sat, Nov 6, 2010",/boxscores/201011060UTA.html,9:00p,Los Angeles Clippers,107,Utah Jazz,109,Box Score,2OT,"19,911",
"Sat, Nov 6, 2010",/boxscores/201011060POR.html,10:00p,Toronto Raptors,84,Portland Trail Blazers,97,Box Score,,"20,363",
"Sat, Nov 6, 2010",/boxscores/201011060SAC.html,10:00p,Memphis Grizzlies,100,Sacramento Kings,91,Box Score,,"14,085",
"Sun, Nov 7, 2010",/boxscores/201011070NYK.html,12:00p,Philadelphia 76ers,106,New York Knicks,96,Box Score,,"18,735",
"Sun, Nov 7, 2010",/boxscores/201011070ATL.html,5:00p,Phoenix Suns,118,Atlanta Hawks,114,Box Score,,"13,395",
"Sun, Nov 7, 2010",/boxscores/201011070DET.html,6:00p,Golden State Warriors,97,Detroit Pistons,102,Box Score,,"12,813",
"Sun, Nov 7, 2010",/boxscores/201011070HOU.html,7:00p,Minnesota Timberwolves,94,Houston Rockets,120,Box Score,,"15,058",
"Sun, Nov 7, 2010",/boxscores/201011070OKC.html,7:00p,Boston Celtics,92,Oklahoma City Thunder,83,Box Score,,"18,203",
"Sun, Nov 7, 2010",/boxscores/201011070LAL.html,9:30p,Portland Trail Blazers,96,Los Angeles Lakers,121,Box Score,,"18,997",
"Mon, Nov 8, 2010",/boxscores/201011080CHA.html,7:00p,San Antonio Spurs,95,Charlotte Bobcats,91,Box Score,,"14,152",
"Mon, Nov 8, 2010",/boxscores/201011080ORL.html,7:00p,Atlanta Hawks,89,Orlando Magic,93,Box Score,,"18,846",
"Mon, Nov 8, 2010",/boxscores/201011080TOR.html,7:00p,Golden State Warriors,109,Toronto Raptors,102,Box Score,,"14,127",
"Mon, Nov 8, 2010",/boxscores/201011080CHI.html,8:00p,Denver Nuggets,92,Chicago Bulls,94,Box Score,,"21,355",
"Mon, Nov 8, 2010",/boxscores/201011080MEM.html,8:00p,Phoenix Suns,99,Memphis Grizzlies,109,Box Score,,"10,786",
"Mon, Nov 8, 2010",/boxscores/201011080DAL.html,8:30p,Boston Celtics,87,Dallas Mavericks,89,Box Score,,"20,194",
"Tue, Nov 9, 2010",/boxscores/201011090IND.html,7:00p,Denver Nuggets,113,Indiana Pacers,144,Box Score,,"11,122",
"Tue, Nov 9, 2010",/boxscores/201011090NJN.html,7:00p,Cleveland Cavaliers,93,New Jersey Nets,91,Box Score,,"10,188",
"Tue, Nov 9, 2010",/boxscores/201011090MIA.html,7:30p,Utah Jazz,116,Miami Heat,114,Box Score,OT,"19,600",
"Tue, Nov 9, 2010",/boxscores/201011090MIL.html,8:00p,New York Knicks,80,Milwaukee Bucks,107,Box Score,,"13,286",
"Tue, Nov 9, 2010",/boxscores/201011090NOH.html,8:00p,Los Angeles Clippers,82,New Orleans Hornets,101,Box Score,,"12,479",
"Tue, Nov 9, 2010",/boxscores/201011090POR.html,10:00p,Detroit Pistons,78,Portland Trail Blazers,100,Box Score,,"20,556",
"Tue, Nov 9, 2010",/boxscores/201011090LAL.html,10:30p,Minnesota Timberwolves,94,Los Angeles Lakers,99,Box Score,,"18,997",
"Wed, Nov 10, 2010",/boxscores/201011100ATL.html,7:00p,Milwaukee Bucks,108,Atlanta Hawks,91,Box Score,,"11,211",
"Wed, Nov 10, 2010",/boxscores/201011100ORL.html,7:00p,Utah Jazz,104,Orlando Magic,94,Box Score,,"18,846",
"Wed, Nov 10, 2010",/boxscores/201011100TOR.html,7:00p,Charlotte Bobcats,101,Toronto Raptors,96,Box Score,,"14,309",
"Wed, Nov 10, 2010",/boxscores/201011100WAS.html,7:00p,Houston Rockets,91,Washington Wizards,98,Box Score,,"13,665",
"Wed, Nov 10, 2010",/boxscores/201011100CLE.html,7:30p,New Jersey Nets,95,Cleveland Cavaliers,87,Box Score,,"20,562",
"Wed, Nov 10, 2010",/boxscores/201011100NYK.html,7:30p,Golden State Warriors,122,New York Knicks,117,Box Score,,"19,763",
"Wed, Nov 10, 2010",/boxscores/201011100MEM.html,8:00p,Dallas Mavericks,106,Memphis Grizzlies,91,Box Score,,"10,767",
"Wed, Nov 10, 2010",/boxscores/201011100OKC.html,8:00p,Philadelphia 76ers,103,Oklahoma City Thunder,109,Box Score,,"18,203",
"Wed, Nov 10, 2010",/boxscores/201011100SAS.html,9:30p,Los Angeles Clippers,95,San Antonio Spurs,107,Box Score,,"17,309",
"Wed, Nov 10, 2010",/boxscores/201011100SAC.html,10:00p,Minnesota Timberwolves,98,Sacramento Kings,89,Box Score,,"12,433",
"Thu, Nov 11, 2010",/boxscores/201011110CHI.html,8:00p,Golden State Warriors,90,Chicago Bulls,120,Box Score,,"21,140",
"Thu, Nov 11, 2010",/boxscores/201011110MIA.html,8:00p,Boston Celtics,112,Miami Heat,107,Box Score,,"19,650",
"Thu, Nov 11, 2010",/boxscores/201011110DEN.html,10:30p,Los Angeles Lakers,112,Denver Nuggets,118,Box Score,,"19,155",
"Fri, Nov 12, 2010",/boxscores/201011120ATL.html,7:00p,Utah Jazz,90,Atlanta Hawks,86,Box Score,,"17,069",
"Fri, Nov 12, 2010",/boxscores/201011120IND.html,7:00p,Houston Rockets,102,Indiana Pacers,99,Box Score,,"14,414",
"Fri, Nov 12, 2010",/boxscores/201011120ORL.html,7:00p,Toronto Raptors,110,Orlando Magic,106,Box Score,,"18,846",
"Fri, Nov 12, 2010",/boxscores/201011120WAS.html,7:00p,Charlotte Bobcats,93,Washington Wizards,85,Box Score,,"14,855",
"Fri, Nov 12, 2010",/boxscores/201011120MIN.html,8:00p,New York Knicks,103,Minnesota Timberwolves,112,Box Score,,"15,232",
"Fri, Nov 12, 2010",/boxscores/201011120DAL.html,8:30p,Philadelphia 76ers,90,Dallas Mavericks,99,Box Score,,"19,989",
"Fri, Nov 12, 2010",/boxscores/201011120PHO.html,9:00p,Sacramento Kings,89,Phoenix Suns,103,Box Score,,"18,029",
"Fri, Nov 12, 2010",/boxscores/201011120OKC.html,9:30p,Portland Trail Blazers,108,Oklahoma City Thunder,110,Box Score,,"18,203",
"Fri, Nov 12, 2010",/boxscores/201011120LAC.html,10:30p,Detroit Pistons,113,Los Angeles Clippers,107,Box Score,OT,"16,960",
"Sat, Nov 13, 2010",/boxscores/201011130CHA.html,7:00p,Utah Jazz,96,Charlotte Bobcats,95,Box Score,,"15,486",
"Sat, Nov 13, 2010",/boxscores/201011130NJN.html,7:00p,Orlando Magic,91,New Jersey Nets,90,Box Score,,"15,086",
"Sat, Nov 13, 2010",/boxscores/201011130CLE.html,7:30p,Indiana Pacers,99,Cleveland Cavaliers,85,Box Score,,"20,562",
"Sat, Nov 13, 2010",/boxscores/201011130MIA.html,7:30p,Toronto Raptors,100,Miami Heat,109,Box Score,,"19,600",
"Sat, Nov 13, 2010",/boxscores/201011130CHI.html,8:00p,Washington Wizards,96,Chicago Bulls,103,Box Score,,"21,610",
"Sat, Nov 13, 2010",/boxscores/201011130MEM.html,8:00p,Boston Celtics,116,Memphis Grizzlies,110,Box Score,OT,"18,119",
"Sat, Nov 13, 2010",/boxscores/201011130NOH.html,8:00p,Portland Trail Blazers,87,New Orleans Hornets,107,Box Score,,"14,706",
"Sat, Nov 13, 2010",/boxscores/201011130MIL.html,8:30p,Golden State Warriors,72,Milwaukee Bucks,79,Box Score,,"17,049",
"Sat, Nov 13, 2010",/boxscores/201011130SAS.html,8:30p,Philadelphia 76ers,93,San Antonio Spurs,116,Box Score,,"17,627",
"Sun, Nov 14, 2010",/boxscores/201011140ATL.html,2:00p,Minnesota Timberwolves,105,Atlanta Hawks,111,Box Score,,"12,027",
"Sun, Nov 14, 2010",/boxscores/201011140SAC.html,6:00p,Detroit Pistons,100,Sacramento Kings,94,Box Score,,"12,377",
"Sun, Nov 14, 2010",/boxscores/201011140OKC.html,7:00p,San Antonio Spurs,117,Oklahoma City Thunder,104,Box Score,,"18,203",
"Sun, Nov 14, 2010",/boxscores/201011140NYK.html,7:30p,Houston Rockets,104,New York Knicks,96,Box Score,,"19,763",
"Sun, Nov 14, 2010",/boxscores/201011140LAL.html,9:30p,Phoenix Suns,121,Los Angeles Lakers,116,Box Score,,"18,997",
"Mon, Nov 15, 2010",/boxscores/201011150CHA.html,7:00p,Minnesota Timberwolves,110,Charlotte Bobcats,113,Box Score,,"11,211",
"Mon, Nov 15, 2010",/boxscores/201011150ORL.html,7:00p,Memphis Grizzlies,72,Orlando Magic,89,Box Score,,"18,846",
"Mon, Nov 15, 2010",/boxscores/201011150DAL.html,8:30p,New Orleans Hornets,95,Dallas Mavericks,98,Box Score,,"19,712",
"Mon, Nov 15, 2010",/boxscores/201011150PHO.html,9:00p,Denver Nuggets,94,Phoenix Suns,100,Box Score,,"17,744",
"Mon, Nov 15, 2010",/boxscores/201011150UTA.html,9:00p,Oklahoma City Thunder,115,Utah Jazz,108,Box Score,,"19,911",
"Mon, Nov 15, 2010",/boxscores/201011150GSW.html,10:30p,Detroit Pistons,97,Golden State Warriors,101,Box Score,,"19,123",
"Mon, Nov 15, 2010",/boxscores/201011150LAC.html,10:30p,New Jersey Nets,110,Los Angeles Clippers,96,Box Score,,"14,516",
"Tue, Nov 16, 2010",/boxscores/201011160CLE.html,7:00p,Philadelphia 76ers,93,Cleveland Cavaliers,101,Box Score,,"20,562",
"Tue, Nov 16, 2010",/boxscores/201011160IND.html,7:00p,Atlanta Hawks,102,Indiana Pacers,92,Box Score,,"11,133",
"Tue, Nov 16, 2010",/boxscores/201011160WAS.html,7:00p,Toronto Raptors,94,Washington Wizards,109,Box Score,,"11,513",
"Tue, Nov 16, 2010",/boxscores/201011160MEM.html,8:00p,Portland Trail Blazers,100,Memphis Grizzlies,99,Box Score,,"10,827",
"Tue, Nov 16, 2010",/boxscores/201011160MIL.html,8:00p,Los Angeles Lakers,118,Milwaukee Bucks,107,Box Score,,"18,059",
"Tue, Nov 16, 2010",/boxscores/201011160HOU.html,8:30p,Chicago Bulls,95,Houston Rockets,92,Box Score,,"18,158",
"Tue, Nov 16, 2010",/boxscores/201011160DEN.html,9:00p,New York Knicks,118,Denver Nuggets,120,Box Score,,"15,190",
"Wed, Nov 17, 2010",/boxscores/201011170MIA.html,7:00p,Phoenix Suns,96,Miami Heat,123,Box Score,,"19,600",
"Wed, Nov 17, 2010",/boxscores/201011170PHI.html,7:00p,Toronto Raptors,94,Philadelphia 76ers,86,Box Score,,"12,164",
"Wed, Nov 17, 2010",/boxscores/201011170BOS.html,7:30p,Washington Wizards,83,Boston Celtics,114,Box Score,,"18,624",
"Wed, Nov 17, 2010",/boxscores/201011170DET.html,7:30p,Los Angeles Lakers,103,Detroit Pistons,90,Box Score,,"20,284",
"Wed, Nov 17, 2010",/boxscores/201011170MIN.html,8:00p,Los Angeles Clippers,111,Minnesota Timberwolves,113,Box Score,,"12,909",
"Wed, Nov 17, 2010",/boxscores/201011170NOH.html,8:00p,Dallas Mavericks,97,New Orleans Hornets,99,Box Score,,"13,828",
"Wed, Nov 17, 2010",/boxscores/201011170OKC.html,8:00p,Houston Rockets,99,Oklahoma City Thunder,116,Box Score,,"17,509",
"Wed, Nov 17, 2010",/boxscores/201011170UTA.html,9:00p,New Jersey Nets,88,Utah Jazz,98,Box Score,,"19,314",
"Wed, Nov 17, 2010",/boxscores/201011170SAS.html,9:30p,Chicago Bulls,94,San Antonio Spurs,103,Box Score,,"18,581",
"Wed, Nov 17, 2010",/boxscores/201011170SAC.html,10:00p,New York Knicks,113,Sacramento Kings,106,Box Score,,"12,817",
"Thu, Nov 18, 2010",/boxscores/201011180IND.html,7:00p,Los Angeles Clippers,80,Indiana Pacers,107,Box Score,,"12,459",
"Thu, Nov 18, 2010",/boxscores/201011180ORL.html,8:00p,Phoenix Suns,89,Orlando Magic,105,Box Score,,"18,846",
"Thu, Nov 18, 2010",/boxscores/201011180POR.html,10:30p,Denver Nuggets,83,Portland Trail Blazers,86,Box Score,,"20,532",
"Fri, Nov 19, 2010",/boxscores/201011190BOS.html,7:00p,Oklahoma City Thunder,89,Boston Celtics,84,Box Score,,"18,624",
"Fri, Nov 19, 2010",/boxscores/201011190PHI.html,7:00p,Milwaukee Bucks,79,Philadelphia 76ers,90,Box Score,,"14,557",
"Fri, Nov 19, 2010",/boxscores/201011190TOR.html,7:00p,Houston Rockets,96,Toronto Raptors,106,Box Score,,"17,369",
"Fri, Nov 19, 2010",/boxscores/201011190WAS.html,7:00p,Memphis Grizzlies,86,Washington Wizards,89,Box Score,,"13,504",
"Fri, Nov 19, 2010",/boxscores/201011190MIA.html,7:30p,Charlotte Bobcats,87,Miami Heat,95,Box Score,,"19,600",
"Fri, Nov 19, 2010",/boxscores/201011190MIN.html,8:00p,Los Angeles Lakers,112,Minnesota Timberwolves,95,Box Score,,"19,356",
"Fri, Nov 19, 2010",/boxscores/201011190NOH.html,8:00p,Cleveland Cavaliers,101,New Orleans Hornets,108,Box Score,,"14,755",
"Fri, Nov 19, 2010",/boxscores/201011190UTA.html,9:00p,San Antonio Spurs,94,Utah Jazz,82,Box Score,,"19,332",
"Fri, Nov 19, 2010",/boxscores/201011190DAL.html,9:30p,Chicago Bulls,88,Dallas Mavericks,83,Box Score,,"20,133",
"Fri, Nov 19, 2010",/boxscores/201011190SAC.html,10:00p,New Jersey Nets,81,Sacramento Kings,86,Box Score,,"11,766",
"Fri, Nov 19, 2010",/boxscores/201011190GSW.html,10:30p,New York Knicks,125,Golden State Warriors,119,Box Score,,"19,808",
"Sat, Nov 20, 2010",/boxscores/201011200CHA.html,7:00p,Phoenix Suns,105,Charlotte Bobcats,123,Box Score,,"16,428",
"Sat, Nov 20, 2010",/boxscores/201011200IND.html,7:00p,Orlando Magic,90,Indiana Pacers,86,Box Score,,"14,583",
"Sat, Nov 20, 2010",/boxscores/201011200ATL.html,8:00p,Dallas Mavericks,98,Atlanta Hawks,93,Box Score,,"14,143",
"Sat, Nov 20, 2010",/boxscores/201011200MEM.html,8:00p,Miami Heat,95,Memphis Grizzlies,97,Box Score,,"18,119",
"Sat, Nov 20, 2010",/boxscores/201011200MIL.html,8:30p,Oklahoma City Thunder,82,Milwaukee Bucks,81,Box Score,,"16,975",
"Sat, Nov 20, 2010",/boxscores/201011200SAS.html,8:30p,Cleveland Cavaliers,92,San Antonio Spurs,116,Box Score,,"16,982",
"Sat, Nov 20, 2010",/boxscores/201011200DEN.html,9:00p,New Jersey Nets,103,Denver Nuggets,107,Box Score,,"16,396",
"Sat, Nov 20, 2010",/boxscores/201011200POR.html,10:00p,Utah Jazz,103,Portland Trail Blazers,94,Box Score,,"20,533",
"Sat, Nov 20, 2010",/boxscores/201011200LAC.html,10:30p,New York Knicks,124,Los Angeles Clippers,115,Box Score,,"18,325",
"Sun, Nov 21, 2010",/boxscores/201011210TOR.html,1:00p,Boston Celtics,101,Toronto Raptors,102,Box Score,,"17,707",
"Sun, Nov 21, 2010",/boxscores/201011210DET.html,6:00p,Washington Wizards,110,Detroit Pistons,115,Box Score,OT,"13,241",
"Sun, Nov 21, 2010",/boxscores/201011210SAC.html,6:00p,New Orleans Hornets,75,Sacramento Kings,71,Box Score,,"12,003",
"Sun, Nov 21, 2010",/boxscores/201011210LAL.html,9:30p,Golden State Warriors,89,Los Angeles Lakers,117,Box Score,,"18,997",
"Mon, Nov 22, 2010",/boxscores/201011220ATL.html,7:00p,Boston Celtics,99,Atlanta Hawks,76,Box Score,,"14,476",
"Mon, Nov 22, 2010",/boxscores/201011220MIA.html,7:30p,Indiana Pacers,93,Miami Heat,77,Box Score,,"19,600",
"Mon, Nov 22, 2010",/boxscores/201011220OKC.html,8:00p,Minnesota Timberwolves,107,Oklahoma City Thunder,117,Box Score,,"17,653",
