,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
43,Malik Beasley,SG,23.0,MIN,13.0,13.0,430.0,11.7,24.0,0.486,5.2,11.9,0.436,6.5,12.1,0.536,2.3,3.0,0.75,1.0,6.4,7.3,2.8,0.9,0.2,2.1,2.8,30.8,0.0,114.0,115.0
44,Marco Belinelli,SG,33.0,SAS,51.0,0.0,757.0,6.3,16.7,0.38,3.4,9.5,0.356,3.0,7.2,0.412,2.0,2.6,0.78,0.3,5.2,5.5,4.0,0.6,0.1,1.0,2.5,18.1,0.0,105.0,118.0
45,Jordan Bell,C-PF,25.0,TOT,29.0,0.0,256.0,6.3,12.2,0.522,0.7,2.2,0.333,5.6,10.0,0.564,3.4,5.6,0.613,5.4,9.3,14.7,2.9,0.5,1.8,3.8,3.4,16.9,0.0,108.0,112.0
46,Jordan Bell,C,25.0,MIN,27.0,0.0,235.0,6.3,11.9,0.533,0.4,1.8,0.222,5.9,10.1,0.588,3.4,5.7,0.586,5.5,9.9,15.4,2.8,0.4,2.0,3.6,3.4,16.4,0.0,108.0,112.0
47,Jordan Bell,PF,25.0,MEM,2.0,0.0,21.0,6.7,15.6,0.429,4.4,6.7,0.667,2.2,8.9,0.25,4.4,4.4,1.0,4.4,2.2,6.7,4.4,2.2,0.0,6.7,4.4,22.2,0.0,103.0,113.0
48,DeAndre' Bembry,SG,25.0,ATL,43.0,4.0,915.0,5.3,11.6,0.456,0.8,3.3,0.231,4.5,8.3,0.546,1.3,2.4,0.542,1.7,6.0,7.7,4.1,2.8,1.0,3.1,4.3,12.7,0.0,95.0,112.0
49,Dragan Bender,SF,22.0,TOT,15.0,3.0,260.0,6.0,14.5,0.413,2.4,6.9,0.342,3.6,7.6,0.476,0.9,1.6,0.556,2.7,9.2,11.9,4.5,0.7,1.6,3.3,7.1,15.2,0.0,97.0,109.0
50,Dragan Bender,SF,22.0,MIL,7.0,0.0,91.0,5.0,10.5,0.476,2.0,4.5,0.444,3.0,6.0,0.5,1.0,1.5,0.667,0.0,10.0,10.0,4.5,0.0,2.5,2.5,8.0,13.1,0.0,105.0,102.0
51,Dragan Bender,SF,22.0,GSW,8.0,3.0,169.0,6.5,16.7,0.39,2.5,8.2,0.31,4.0,8.5,0.467,0.8,1.7,0.5,4.2,8.8,13.0,4.5,1.1,1.1,3.7,6.5,16.4,0.0,94.0,113.0
52,Davis Bertans,PF,27.0,WAS,53.0,4.0,1554.0,7.9,18.0,0.436,5.9,13.9,0.425,2.0,4.1,0.471,3.1,3.6,0.857,1.1,6.2,7.3,2.7,1.1,1.0,1.7,4.0,24.7,0.0,120.0,117.0
54,Patrick Beverley,PG,31.0,LAC,47.0,47.0,1278.0,4.9,11.6,0.425,2.6,7.1,0.368,2.3,4.5,0.516,1.0,1.5,0.65,2.1,7.4,9.4,6.5,2.0,0.9,2.3,5.5,13.5,0.0,115.0,106.0
55,Khem Birch,C,27.0,ORL,40.0,24.0,777.0,3.5,7.2,0.487,0.0,0.1,0.0,3.5,7.2,0.491,2.6,4.2,0.612,4.4,6.9,11.3,2.2,1.0,1.3,1.4,4.6,9.6,0.0,116.0,110.0
56,Goga Bitadze,C,20.0,IND,49.0,2.0,410.0,7.2,15.3,0.473,0.7,4.3,0.167,6.5,11.1,0.591,2.9,3.9,0.727,2.6,8.8,11.4,2.5,0.7,3.8,3.0,6.8,18.1,0.0,100.0,105.0
57,Bismack Biyombo,C,27.0,CHO,52.0,29.0,1018.0,7.4,13.6,0.543,0.0,0.0,0.0,7.4,13.6,0.543,4.5,7.4,0.603,5.9,9.1,15.0,2.5,0.5,2.4,2.4,5.7,19.2,0.0,116.0,112.0
58,Nemanja Bjelica,PF,31.0,SAC,64.0,61.0,1821.0,7.7,16.2,0.475,3.3,7.9,0.424,4.3,8.3,0.524,1.6,2.0,0.822,2.9,8.2,11.0,4.8,1.4,0.9,2.5,5.2,20.3,0.0,117.0,111.0
59,Eric Bledsoe,PG,30.0,MIL,56.0,56.0,1524.0,9.6,19.9,0.482,2.1,6.0,0.348,7.5,13.8,0.54,4.7,5.8,0.813,1.2,6.5,7.8,9.1,1.6,0.7,4.2,3.6,25.9,0.0,113.0,103.0
60,Bogdan Bogdanovic,SG,27.0,SAC,53.0,20.0,1510.0,8.9,20.6,0.433,4.4,12.3,0.361,4.5,8.4,0.541,2.5,3.4,0.724,0.5,5.0,5.5,5.5,1.7,0.5,2.9,3.7,24.8,0.0,108.0,113.0
61,Bojan Bogdanovic,SF,30.0,UTA,63.0,63.0,2083.0,9.8,21.9,0.447,4.4,10.7,0.414,5.4,11.2,0.479,5.9,6.5,0.903,0.9,5.1,6.1,3.1,0.8,0.2,3.7,2.6,29.8,0.0,111.0,113.0
62,Jonah Bolden,PF,24.0,TOT,7.0,0.0,47.0,4.1,11.2,0.364,0.0,4.1,0.0,4.1,7.1,0.571,2.0,4.1,0.5,3.0,6.1,9.1,0.0,3.0,2.0,2.0,10.1,10.1,0.0,79.0,106.0
63,Jonah Bolden,PF,24.0,PHI,4.0,0.0,14.0,6.9,10.4,0.667,0.0,3.5,0.0,6.9,6.9,1.0,0.0,6.9,0.0,0.0,3.5,3.5,0.0,3.5,0.0,6.9,13.9,13.9,0.0,56.0,107.0
64,Jonah Bolden,PF,24.0,PHO,3.0,0.0,33.0,2.9,11.5,0.25,0.0,4.3,0.0,2.9,7.2,0.4,2.9,2.9,1.0,4.3,7.2,11.5,0.0,2.9,2.9,0.0,8.6,8.6,0.0,94.0,106.0
65,Marques Bolden,C,21.0,CLE,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,32.4,0.0,16.2,0.0,0.0,16.2,0.0,0.0,0.0,69.0
66,Jordan Bone,PG,22.0,DET,10.0,0.0,53.0,4.6,18.6,0.25,1.9,9.3,0.2,2.8,9.3,0.3,0.0,0.0,0.0,0.0,3.7,3.7,7.4,0.9,0.0,1.9,5.6,11.1,0.0,76.0,117.0
67,Isaac Bonga,SF,20.0,WAS,58.0,41.0,1025.0,4.4,8.4,0.522,1.0,2.5,0.4,3.4,5.9,0.574,2.4,2.9,0.813,2.8,5.6,8.3,2.8,1.7,1.0,1.9,6.2,12.1,0.0,121.0,116.0
68,Devin Booker,SG,23.0,PHO,61.0,61.0,2205.0,11.5,23.5,0.489,2.7,7.4,0.362,8.8,16.1,0.548,8.5,9.3,0.917,0.6,4.8,5.4,8.6,1.0,0.3,5.2,4.0,34.1,0.0,114.0,115.0
69,Chris Boucher,PF,27.0,TOR,55.0,0.0,724.0,7.8,17.1,0.458,1.8,6.5,0.283,6.0,10.6,0.565,5.4,6.8,0.796,6.2,9.8,15.9,1.5,1.3,3.5,1.5,6.9,22.9,0.0,122.0,101.0
70,Brian Bowen,SG,21.0,IND,5.0,1.0,29.0,3.4,15.1,0.222,0.0,3.4,0.0,3.4,11.8,0.286,0.0,0.0,0.0,1.7,10.1,11.8,0.0,0.0,1.7,1.7,3.4,6.7,0.0,50.0,109.0
71,Ky Bowman,PG,22.0,GSW,44.0,12.0,991.0,6.2,15.2,0.41,1.5,5.1,0.305,4.7,10.1,0.462,1.6,2.0,0.829,1.2,4.5,5.6,6.3,2.1,0.5,3.3,4.7,15.6,0.0,95.0,114.0
72,Avery Bradley,SG,29.0,LAL,48.0,43.0,1155.0,6.8,15.3,0.446,2.5,6.8,0.37,4.3,8.5,0.507,0.8,1.0,0.833,0.7,3.9,4.7,2.5,1.8,0.2,1.9,4.4,17.0,0.0,104.0,109.0
73,Tony Bradley,C,22.0,UTA,50.0,2.0,535.0,9.4,14.1,0.665,0.1,0.1,1.0,9.3,14.0,0.662,2.4,3.6,0.65,8.2,11.5,19.7,1.5,1.1,2.3,2.1,8.9,21.2,0.0,135.0,105.0
74,Jarrell Brantley,PF,23.0,UTA,5.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,18.8,3.8,0.0,7.5,7.5,7.5,0.0,0.0,27.0,97.0
75,Ignas Brazdeikis,SF,21.0,NYK,9.0,0.0,53.0,5.5,20.2,0.273,0.9,8.3,0.111,4.6,12.0,0.385,3.7,4.6,0.8,1.8,2.8,4.6,3.7,0.0,0.9,1.8,2.8,15.6,0.0,82.0,119.0
77,Mikal Bridges,SF,23.0,PHO,64.0,23.0,1730.0,5.6,11.0,0.514,1.5,4.3,0.354,4.1,6.6,0.617,2.4,2.9,0.848,1.6,5.4,6.9,3.1,2.5,1.0,1.7,3.9,15.2,0.0,119.0,110.0
78,Miles Bridges,SF,21.0,CHO,64.0,63.0,1961.0,8.0,18.8,0.426,2.5,7.6,0.331,5.5,11.3,0.49,2.6,3.2,0.808,2.2,6.8,9.0,2.9,1.0,1.2,2.4,3.3,21.1,0.0,103.0,114.0
79,Oshae Brissett,SF,21.0,TOR,19.0,0.0,135.0,4.6,12.7,0.361,1.1,5.3,0.2,3.5,7.4,0.476,2.8,3.5,0.8,3.2,6.0,9.2,2.5,1.4,0.4,2.5,6.4,13.1,0.0,96.0,107.0
80,Ryan Broekhoff,SG,29.0,DAL,17.0,1.0,180.0,5.9,15.9,0.373,5.4,13.7,0.392,0.5,2.2,0.25,1.9,2.2,0.875,1.3,10.2,11.6,3.0,1.3,1.1,1.6,4.0,19.1,0.0,115.0,109.0
81,Malcolm Brogdon,PG,27.0,IND,48.0,48.0,1472.0,9.6,21.8,0.439,2.0,6.5,0.313,7.5,15.4,0.491,4.8,5.4,0.895,1.3,6.2,7.5,11.4,1.1,0.3,3.8,2.9,25.9,0.0,110.0,111.0
82,Dillon Brooks,SG,24.0,MEM,64.0,64.0,1818.0,9.4,23.4,0.402,3.3,9.0,0.365,6.1,14.3,0.425,3.6,4.5,0.806,1.6,3.9,5.5,3.3,1.4,0.6,2.7,6.2,25.7,0.0,100.0,113.0
83,Bruce Brown,SG,23.0,DET,58.0,43.0,1634.0,6.0,13.5,0.443,1.0,2.9,0.344,5.0,10.6,0.47,2.6,3.6,0.739,1.8,6.4,8.2,6.9,1.9,0.9,3.0,4.9,15.6,0.0,106.0,112.0
84,Charlie Brown,SG,22.0,ATL,10.0,0.0,40.0,7.0,22.1,0.316,3.5,10.5,0.333,3.5,11.7,0.3,5.8,5.8,1.0,2.3,2.3,4.7,2.3,2.3,2.3,3.5,3.5,23.3,0.0,93.0,114.0
85,Jaylen Brown,SF,23.0,BOS,50.0,50.0,1702.0,10.7,21.9,0.49,3.0,8.0,0.381,7.7,13.9,0.552,4.5,6.1,0.736,1.5,7.5,9.0,3.1,1.6,0.5,3.3,4.3,29.0,0.0,111.0,108.0
86,Moses Brown,C,20.0,POR,9.0,0.0,33.0,5.8,14.4,0.4,0.0,0.0,0.0,5.8,14.4,0.4,4.3,11.6,0.375,4.3,15.9,20.2,1.4,1.4,1.4,4.3,10.1,15.9,0.0,81.0,107.0
87,Sterling Brown,SF,24.0,MIL,45.0,1.0,665.0,5.5,15.0,0.367,2.5,7.8,0.316,3.0,7.1,0.423,1.9,2.4,0.771,1.9,9.4,11.3,3.2,1.5,0.5,2.5,3.1,15.3,0.0,96.0,102.0
88,Troy Brown,SG,20.0,WAS,60.0,14.0,1495.0,7.1,15.7,0.452,1.5,4.5,0.336,5.6,11.2,0.499,2.6,3.4,0.755,2.0,8.0,10.0,4.4,2.4,0.2,1.9,3.4,18.3,0.0,110.0,114.0
89,Jalen Brunson,PG,23.0,DAL,57.0,16.0,1022.0,8.6,18.4,0.466,2.0,5.7,0.358,6.5,12.7,0.515,2.9,3.6,0.813,1.0,5.3,6.4,8.9,1.0,0.2,3.1,3.5,22.1,0.0,114.0,114.0
90,Thomas Bryant,C,22.0,WAS,37.0,27.0,876.0,9.5,15.9,0.601,1.1,2.8,0.404,8.4,13.1,0.642,3.5,4.8,0.733,3.8,9.5,13.3,3.7,0.7,1.8,2.6,4.4,23.7,0.0,125.0,115.0
91,Reggie Bullock,SG,28.0,NYK,28.0,19.0,656.0,6.4,16.2,0.394,2.7,8.1,0.33,3.7,8.1,0.459,1.2,1.4,0.842,1.0,3.9,4.9,2.9,1.9,0.1,1.2,4.0,16.7,0.0,105.0,115.0
92,Trey Burke,PG,27.0,PHI,25.0,0.0,329.0,8.7,18.7,0.465,2.4,5.6,0.421,6.3,13.1,0.483,1.9,2.7,0.722,2.2,3.0,5.2,7.8,1.0,0.1,1.8,3.1,21.7,0.0,118.0,113.0
93,Alec Burks,SG,28.0,TOT,58.0,18.0,1591.0,8.5,21.0,0.405,3.0,8.1,0.367,5.5,12.8,0.43,6.7,7.4,0.895,1.3,6.5,7.8,5.1,1.7,0.5,2.5,3.6,26.6,0.0,110.0,113.0
94,Alec Burks,SG,28.0,GSW,48.0,18.0,1390.0,8.4,20.7,0.406,2.9,7.7,0.375,5.5,13.0,0.424,6.9,7.7,0.897,1.3,6.5,7.8,5.2,1.7,0.6,2.6,3.7,26.6,0.0,110.0,114.0
95,Alec Burks,SG,28.0,PHI,10.0,0.0,201.0,9.2,23.0,0.4,3.6,11.1,0.326,5.6,11.8,0.469,4.8,5.6,0.87,1.2,6.5,7.7,4.1,1.4,0.0,1.4,2.9,26.8,0.0,111.0,110.0
96,Deonte Burton,SG,26.0,OKC,34.0,0.0,284.0,6.7,18.0,0.371,1.7,7.9,0.217,5.0,10.1,0.492,1.0,2.1,0.5,1.0,7.2,8.2,1.9,0.9,1.7,2.4,4.8,16.1,0.0,83.0,110.0
97,Jimmy Butler,SF,30.0,MIA,54.0,54.0,1851.0,8.7,19.1,0.454,0.8,3.1,0.248,7.9,16.0,0.494,10.8,12.9,0.833,2.6,6.9,9.5,8.7,2.4,0.8,3.1,2.0,28.8,0.0,123.0,108.0
98,Bruno Caboclo,SF,24.0,TOT,27.0,0.0,220.0,6.8,16.3,0.416,0.8,5.9,0.143,5.9,10.4,0.571,0.8,1.1,0.8,4.7,6.6,11.2,2.5,2.5,3.4,1.9,5.3,15.3,0.0,100.0,106.0
99,Bruno Caboclo,SF,24.0,MEM,22.0,0.0,192.0,6.8,16.8,0.406,1.0,6.1,0.16,5.8,10.7,0.545,0.5,0.7,0.667,4.1,6.6,10.7,2.4,2.4,2.9,1.7,5.6,15.1,0.0,97.0,106.0
100,Bruno Caboclo,SF,24.0,HOU,5.0,0.0,28.0,6.6,13.3,0.5,0.0,5.0,0.0,6.6,8.3,0.8,3.3,3.3,1.0,8.3,6.6,14.9,3.3,3.3,6.6,3.3,3.3,16.6,0.0,119.0,100.0
102,Kentavious Caldwell-Pope,SG,26.0,LAL,62.0,20.0,1579.0,6.5,13.8,0.473,2.6,6.5,0.396,3.9,7.3,0.541,2.2,2.9,0.779,1.1,2.7,3.8,3.1,1.6,0.4,1.6,3.4,17.9,0.0,117.0,110.0
103,Vlatko Cancar,SF,22.0,DEN,14.0,0.0,45.0,6.6,16.5,0.4,1.1,6.6,0.167,5.5,9.9,0.556,4.4,4.4,1.0,5.5,5.5,11.0,3.3,1.1,1.1,3.3,7.7,18.7,0.0,106.0,111.0
104,Clint Capela,C,25.0,HOU,39.0,39.0,1279.0,8.9,14.1,0.629,0.0,0.0,0.0,8.9,14.1,0.629,2.0,3.8,0.529,6.1,13.4,19.5,1.7,1.2,2.6,2.3,3.7,19.7,0.0,124.0,105.0
105,DeMarre Carroll,SF,33.0,TOT,21.0,0.0,231.0,4.3,11.1,0.389,1.4,5.5,0.259,2.9,5.5,0.519,4.9,7.4,0.667,2.3,7.4,9.6,3.7,0.8,0.8,3.3,5.7,15.0,0.0,101.0,114.0
106,DeMarre Carroll,SF,33.0,SAS,15.0,0.0,135.0,3.2,10.3,0.31,1.1,4.6,0.231,2.1,5.7,0.375,4.3,7.1,0.6,2.5,8.5,11.0,3.9,0.7,0.7,3.6,7.1,11.7,0.0,88.0,115.0
107,DeMarre Carroll,SF,33.0,HOU,6.0,0.0,96.0,5.8,12.1,0.48,1.9,6.8,0.286,3.9,5.3,0.727,5.8,7.7,0.75,1.9,5.8,7.7,3.4,1.0,1.0,2.9,3.9,19.4,0.0,118.0,112.0
108,Jevon Carter,PG,24.0,PHO,49.0,2.0,731.0,5.2,12.8,0.406,2.8,7.2,0.396,2.3,5.6,0.419,1.2,1.5,0.826,1.6,4.3,5.9,4.1,2.4,0.7,1.9,4.7,14.4,0.0,107.0,111.0
