,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,NYK,Patrick Ewing,Georgetown,17.0,1183.0,40594.0,24815.0,11607.0,2215.0,0.504,0.152,0.74,34.3,21.0,9.8,1.9,126.4,0.15,2.9,50.1
2,2.0,IND,Wayman Tisdale,Oklahoma,12.0,840.0,23868.0,12878.0,5117.0,1077.0,0.505,0.0,0.76,28.4,15.3,6.1,1.3,45.7,0.092,-1.6,2.3
3,3.0,LAC,Benoit Benjamin,Creighton,15.0,807.0,21911.0,9223.0,6063.0,1070.0,0.497,0.048,0.721,27.2,11.4,7.5,1.3,32.7,0.072,-1.1,4.8
4,4.0,SEA,Xavier McDaniel,Wichita State,12.0,870.0,25201.0,13606.0,5313.0,1775.0,0.485,0.261,0.718,29.0,15.6,6.1,2.0,47.8,0.091,-0.5,9.6
5,5.0,ATL,Jon Koncak,SMU,11.0,784.0,16409.0,3520.0,3856.0,785.0,0.47,0.226,0.597,20.9,4.5,4.9,1.0,29.2,0.085,-1.2,3.3
6,6.0,SAC,Joe Kleine,Arkansas,15.0,965.0,14712.0,4666.0,3991.0,622.0,0.453,0.271,0.794,15.2,4.8,4.1,0.6,19.1,0.062,-3.9,-7.0
7,7.0,GSW,Chris Mullin,St. John's,16.0,986.0,32163.0,17911.0,4034.0,3450.0,0.509,0.384,0.865,32.6,18.2,4.1,3.5,93.1,0.139,3.1,41.6
8,8.0,DAL,Detlef Schrempf,Washington,16.0,1136.0,33597.0,15761.0,7023.0,3833.0,0.491,0.384,0.803,29.6,13.9,6.2,3.4,109.5,0.156,1.8,32.3
9,9.0,CLE,Charles Oakley,Virginia Union University,19.0,1282.0,40280.0,12417.0,12205.0,3217.0,0.471,0.253,0.761,31.4,9.7,9.5,2.5,89.7,0.107,-0.5,15.4
10,10.0,PHO,Ed Pinckney,Villanova,12.0,793.0,15698.0,5378.0,3952.0,727.0,0.535,0.0,0.765,19.8,6.8,5.0,0.9,42.7,0.13,0.3,9.2
11,11.0,CHI,Keith Lee,Memphis,3.0,182.0,2907.0,1114.0,861.0,178.0,0.451,0.167,0.746,16.0,6.1,4.7,1.0,3.7,0.062,-3.0,-0.7
12,12.0,WSB,Kenny Green,Wake Forest,2.0,60.0,625.0,265.0,101.0,16.0,0.412,0.0,0.721,10.4,4.4,1.7,0.3,-0.3,-0.022,-7.3,-0.8
13,13.0,UTA,Karl Malone,Louisiana Tech,19.0,1476.0,54852.0,36928.0,14968.0,5248.0,0.516,0.274,0.742,37.2,25.0,10.1,3.6,234.6,0.205,5.1,99.0
14,14.0,SAS,Alfredrick Hughes,Loyola Chicago,1.0,68.0,866.0,356.0,113.0,61.0,0.409,0.176,0.583,12.7,5.2,1.7,0.9,-0.5,-0.029,-5.7,-0.8
15,15.0,DEN,Blair Rasmussen,Oregon,8.0,532.0,11409.0,5119.0,3006.0,467.0,0.472,0.257,0.767,21.4,9.6,5.7,0.9,19.0,0.08,-3.2,-3.4
16,16.0,DAL,Bill Wennington,St. John's,13.0,720.0,9740.0,3301.0,2148.0,440.0,0.459,0.139,0.787,13.5,4.6,3.0,0.6,17.7,0.087,-3.7,-4.2
17,17.0,DAL,Uwe Blab,Indiana,5.0,235.0,1966.0,505.0,413.0,102.0,0.433,0.0,0.608,8.4,2.1,1.8,0.4,0.4,0.009,-5.4,-1.7
18,18.0,DET,Joe Dumars,McNeese State University,14.0,1018.0,35139.0,16401.0,2203.0,4612.0,0.46,0.382,0.843,34.5,16.1,2.2,4.5,86.2,0.118,0.8,25.4
19,19.0,HOU,Steve Harris,Tulsa,5.0,207.0,2840.0,1440.0,365.0,238.0,0.434,0.05,0.842,13.7,7.0,1.8,1.1,3.1,0.053,-2.6,-0.4
20,20.0,BOS,Sam Vincent,Michigan State,7.0,396.0,7527.0,3106.0,819.0,1543.0,0.449,0.182,0.863,19.0,7.8,2.1,3.9,10.9,0.069,-0.8,2.2
