,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
12,Robert Archibald,PF,23.0,PHO,1.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,12.0,0.5,0.0,6.0,6.0,6.0,0.0,0.0,6.0,6.0,6.0
13,Robert Archibald,PF,23.0,ORL,1.0,0.0,4.0,9.0,18.0,0.5,0.0,0.0,0.0,9.0,18.0,0.5,0.0,18.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,18.0
14,Robert Archibald,C,23.0,TOR,30.0,3.0,246.0,1.2,4.4,0.267,0.0,0.0,0.0,1.2,4.4,0.267,1.9,4.0,0.481,3.1,4.2,7.3,1.8,1.9,0.4,1.3,7.2,4.2
15,Gilbert Arenas,PG,22.0,WAS,55.0,52.0,2066.0,6.2,15.9,0.392,2.2,5.8,0.375,4.1,10.1,0.401,4.1,5.5,0.748,1.0,3.5,4.4,4.8,1.8,0.2,3.9,3.1,18.8
16,Brandon Armstrong,SG,23.0,NJN,56.0,0.0,434.0,5.4,14.5,0.371,1.6,4.3,0.365,3.8,10.2,0.374,0.2,0.3,0.5,1.0,2.6,3.6,1.2,1.0,0.2,2.0,4.1,12.5
17,Darrell Armstrong,PG,35.0,NOH,79.0,22.0,2247.0,4.7,11.8,0.395,2.2,6.9,0.315,2.5,4.9,0.508,2.0,2.3,0.854,1.0,2.6,3.6,5.0,2.1,0.3,2.5,2.4,13.5
18,Carlos Arroyo,PG,24.0,UTA,71.0,71.0,2008.0,6.1,13.8,0.441,0.7,2.1,0.325,5.4,11.7,0.462,3.2,4.0,0.804,0.7,2.6,3.3,6.4,1.1,0.1,2.8,3.0,16.1
19,Chucky Atkins,PG,29.0,TOT,64.0,24.0,1544.0,4.5,11.3,0.397,1.9,5.6,0.336,2.6,5.7,0.457,1.7,2.3,0.753,0.2,2.0,2.2,5.2,1.0,0.0,2.1,2.4,12.5
20,Chucky Atkins,PG,29.0,DET,40.0,0.0,751.0,4.2,11.3,0.374,2.0,6.2,0.323,2.2,5.0,0.438,1.5,2.1,0.721,0.3,2.0,2.3,4.6,0.9,0.0,2.3,2.9,11.9
21,Chucky Atkins,PG,29.0,BOS,24.0,24.0,793.0,4.7,11.3,0.418,1.8,5.0,0.351,3.0,6.3,0.471,1.9,2.5,0.778,0.1,1.9,2.0,5.8,1.2,0.0,2.0,1.9,13.1
22,Stacey Augmon,SF,35.0,NOH,69.0,24.0,1416.0,3.6,8.8,0.412,0.0,0.2,0.143,3.6,8.6,0.418,2.8,3.5,0.791,1.3,3.1,4.4,2.2,1.4,0.4,1.9,2.9,10.1
23,Vin Baker,PF,32.0,TOT,54.0,33.0,1313.0,5.7,11.8,0.481,0.0,0.1,0.333,5.7,11.8,0.483,3.1,4.3,0.726,3.1,4.6,7.7,1.8,0.8,0.9,2.1,4.4,14.6
24,Vin Baker,PF,32.0,BOS,37.0,33.0,1000.0,6.0,12.0,0.505,0.0,0.0,0.0,6.0,12.0,0.506,3.0,4.0,0.732,2.7,4.8,7.6,1.9,0.8,0.8,1.9,3.5,15.0
25,Vin Baker,PF,32.0,NYK,17.0,0.0,313.0,4.6,11.4,0.404,0.1,0.2,0.5,4.5,11.2,0.402,3.7,5.2,0.711,4.1,3.9,8.1,1.4,0.8,1.0,2.9,7.1,13.0
26,Marcus Banks,PG,22.0,BOS,81.0,2.0,1385.0,4.6,11.5,0.4,0.7,2.2,0.314,3.9,9.3,0.421,2.6,3.4,0.756,0.8,2.7,3.5,4.5,2.3,0.3,3.2,4.4,12.5
27,Leandro Barbosa,PG,21.0,PHO,70.0,46.0,1500.0,5.0,11.3,0.447,2.0,5.0,0.395,3.0,6.2,0.488,1.1,1.5,0.77,0.6,2.4,3.0,4.0,2.2,0.2,2.9,4.4,13.2
28,Matt Barnes,SF,23.0,LAC,38.0,9.0,724.0,3.1,6.9,0.457,0.1,0.6,0.154,3.0,6.2,0.488,2.1,3.0,0.705,2.6,4.9,7.5,2.4,1.3,0.1,2.2,3.8,8.5
30,Dana Barros,SG,36.0,BOS,1.0,0.0,11.0,6.5,9.8,0.667,0.0,0.0,0.0,6.5,9.8,0.667,6.5,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,19.6
31,Brent Barry,SG,32.0,SEA,59.0,53.0,1803.0,4.3,8.5,0.504,2.3,5.0,0.452,2.0,3.5,0.577,1.8,2.2,0.827,0.4,3.7,4.1,6.8,1.7,0.3,2.8,2.4,12.7
32,Jon Barry,SG,34.0,DEN,57.0,9.0,1101.0,3.9,9.7,0.404,1.7,4.5,0.37,2.3,5.2,0.434,2.0,2.3,0.845,0.8,3.2,4.0,4.8,1.9,0.3,1.7,2.2,11.5
33,Mengke Bateer,C,28.0,TOR,7.0,0.0,40.0,3.6,6.3,0.571,0.0,0.0,0.0,3.6,6.3,0.571,0.0,0.0,0.0,4.5,2.7,7.2,0.9,0.9,0.0,1.8,9.0,7.2
34,Tony Battie,C,27.0,TOT,73.0,7.0,1478.0,4.1,9.4,0.443,0.0,0.2,0.222,4.1,9.1,0.448,1.6,2.2,0.742,2.9,5.9,8.7,1.4,0.6,1.6,1.5,3.9,9.9
35,Tony Battie,C,27.0,BOS,23.0,6.0,501.0,4.0,8.4,0.479,0.1,0.1,1.0,4.0,8.3,0.474,1.7,2.4,0.697,2.8,5.7,8.5,1.5,0.6,1.4,1.7,4.0,9.8
36,Tony Battie,C,27.0,CLE,50.0,1.0,977.0,4.2,9.8,0.427,0.0,0.3,0.125,4.2,9.5,0.436,1.6,2.1,0.768,2.9,6.0,8.9,1.4,0.7,1.7,1.4,3.8,10.0
37,Shane Battier,SF,25.0,MEM,79.0,1.0,1947.0,4.5,10.0,0.446,1.2,3.4,0.349,3.3,6.6,0.496,2.2,3.0,0.732,1.9,3.7,5.6,1.9,1.9,1.1,1.0,3.5,12.4
38,Lonny Baxter,C-PF,25.0,TOT,62.0,5.0,766.0,4.8,9.8,0.493,0.0,0.1,0.333,4.8,9.7,0.495,2.1,3.6,0.579,3.0,5.8,8.8,0.9,0.8,1.4,1.8,5.8,11.8
39,Lonny Baxter,PF,25.0,CHI,14.0,1.0,147.0,6.6,12.0,0.551,0.2,0.2,1.0,6.4,11.8,0.542,1.2,2.0,0.625,2.7,5.9,8.6,1.2,0.2,1.5,2.7,7.6,14.7
40,Lonny Baxter,C,25.0,TOR,36.0,4.0,487.0,4.4,9.5,0.469,0.0,0.1,0.0,4.4,9.4,0.472,2.2,4.1,0.536,3.1,5.8,8.9,0.7,1.0,1.3,1.6,5.1,11.1
41,Lonny Baxter,PF,25.0,WAS,12.0,0.0,132.0,4.4,8.7,0.5,0.0,0.3,0.0,4.4,8.5,0.516,2.5,3.3,0.75,3.0,5.5,8.5,1.4,0.5,1.4,1.4,6.3,11.2
42,Jerome Beasley,PF,23.0,MIA,2.0,0.0,5.0,7.2,21.6,0.333,0.0,0.0,0.0,7.2,21.6,0.333,0.0,0.0,0.0,0.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,14.4
43,Raja Bell,SG,27.0,UTA,82.0,4.0,2020.0,5.9,14.3,0.409,1.1,3.0,0.373,4.8,11.4,0.418,3.5,4.4,0.786,1.1,3.2,4.3,1.9,1.1,0.2,2.0,4.7,16.3
44,Troy Bell,PG,23.0,MEM,6.0,0.0,34.0,4.2,19.1,0.222,0.0,4.2,0.0,4.2,14.8,0.286,3.2,3.2,1.0,3.2,1.1,4.2,4.2,1.1,0.0,6.4,6.4,11.6
45,Jonathan Bender,SF,23.0,IND,21.0,0.0,271.0,6.6,14.1,0.472,1.2,2.9,0.409,5.4,11.2,0.488,5.2,6.2,0.83,1.2,4.1,5.3,1.2,0.7,1.5,4.4,3.1,19.7
46,Travis Best,PG,31.0,DAL,61.0,1.0,762.0,3.0,8.1,0.372,0.1,0.9,0.15,2.9,7.2,0.401,1.9,2.2,0.87,0.8,2.4,3.2,5.3,1.5,0.2,1.6,3.1,8.1
47,Mike Bibby,PG,25.0,SAC,82.0,82.0,2980.0,6.4,14.1,0.45,1.8,4.6,0.392,4.6,9.6,0.479,3.7,4.5,0.815,0.8,2.5,3.3,5.4,1.4,0.2,2.1,1.8,18.2
48,Chauncey Billups,PG,27.0,DET,78.0,78.0,2758.0,5.1,13.0,0.394,1.7,4.4,0.388,3.4,8.6,0.396,5.3,6.0,0.878,0.5,3.1,3.6,5.8,1.1,0.1,2.5,2.3,17.2
49,Steve Blake,PG,23.0,WAS,75.0,14.0,1392.0,4.1,10.5,0.386,1.9,5.2,0.371,2.1,5.3,0.4,1.4,1.7,0.821,0.5,2.6,3.0,5.4,1.5,0.2,3.3,2.6,11.5
50,Corie Blount,PF-C,35.0,TOT,62.0,3.0,1050.0,3.9,8.7,0.455,0.0,0.1,0.0,3.9,8.6,0.46,0.5,0.9,0.556,3.4,6.1,9.4,1.9,1.7,0.8,1.5,4.6,8.4
51,Corie Blount,PF,35.0,CHI,46.0,3.0,756.0,4.6,9.8,0.471,0.0,0.1,0.0,4.6,9.7,0.478,0.6,1.1,0.542,3.6,6.2,9.8,2.1,1.8,0.9,1.7,4.1,9.9
52,Corie Blount,C,35.0,TOR,16.0,0.0,294.0,2.2,5.8,0.383,0.0,0.0,0.0,2.2,5.8,0.383,0.2,0.4,0.667,2.7,5.8,8.4,1.2,1.3,0.6,1.0,6.0,4.7
53,Mark Blount,C,28.0,BOS,82.0,73.0,2402.0,5.1,9.1,0.566,0.0,0.0,0.0,5.1,9.1,0.566,2.4,3.3,0.719,3.1,5.7,8.8,1.1,1.2,1.6,2.2,3.8,12.6
54,Keith Bogans,SF,23.0,ORL,73.0,36.0,1787.0,3.7,9.1,0.403,1.3,3.8,0.358,2.3,5.4,0.434,1.3,2.1,0.631,2.1,4.3,6.4,2.0,0.9,0.2,1.5,2.6,10.0
55,Calvin Booth,C,27.0,SEA,71.0,35.0,1206.0,4.0,8.7,0.466,0.0,0.1,0.0,4.0,8.6,0.469,2.2,2.8,0.798,2.6,5.8,8.4,0.8,0.5,3.0,1.3,4.5,10.3
56,Carlos Boozer,PF,22.0,CLE,75.0,75.0,2592.0,6.5,12.5,0.523,0.0,0.1,0.167,6.5,12.4,0.526,3.0,4.0,0.768,3.2,8.7,11.9,2.1,1.0,0.8,1.9,2.8,16.1
58,Curtis Borchardt,C,23.0,UTA,16.0,0.0,258.0,3.1,7.8,0.393,0.0,0.1,0.0,3.1,7.7,0.4,2.0,2.5,0.778,1.8,5.7,7.5,2.1,0.6,2.0,2.5,5.6,8.1
59,Chris Bosh,C,19.0,TOR,75.0,63.0,2510.0,4.7,10.2,0.459,0.1,0.2,0.357,4.6,10.0,0.461,2.9,4.1,0.701,2.7,5.2,8.0,1.1,0.8,1.5,1.5,3.1,12.3
60,Ruben Boumtje-Boumtje,C,25.0,POR,9.0,0.0,26.0,1.4,6.9,0.2,0.0,0.0,0.0,1.4,6.9,0.2,2.8,2.8,1.0,0.0,1.4,1.4,1.4,0.0,1.4,0.0,2.8,5.5
61,Bruce Bowen,SF,32.0,SAS,82.0,82.0,2624.0,2.9,6.9,0.42,1.1,2.9,0.363,1.8,4.0,0.462,0.9,1.6,0.579,0.6,2.9,3.5,1.6,1.2,0.5,1.2,2.3,7.8
62,Ryan Bowen,PF,28.0,DEN,52.0,1.0,392.0,1.7,4.9,0.34,0.0,0.0,0.0,1.7,4.9,0.34,0.9,1.1,0.833,3.6,4.4,8.0,1.7,1.7,1.5,0.6,4.3,4.2
63,Earl Boykins,SG,27.0,DEN,82.0,3.0,1849.0,6.2,14.9,0.419,1.1,3.3,0.322,5.2,11.6,0.447,2.8,3.2,0.877,0.8,2.0,2.8,5.7,1.0,0.1,1.9,1.6,16.3
64,Michael Bradley,C-PF,24.0,TOT,16.0,1.0,98.0,2.6,5.5,0.467,0.0,0.0,0.0,2.6,5.5,0.467,0.4,0.7,0.5,2.2,6.2,8.4,0.4,1.1,0.0,2.6,5.1,5.5
65,Michael Bradley,PF,24.0,TOR,5.0,0.0,38.0,0.9,2.8,0.333,0.0,0.0,0.0,0.9,2.8,0.333,0.9,1.9,0.5,0.9,9.5,10.4,0.9,0.9,0.0,2.8,5.7,2.8
66,Michael Bradley,C,24.0,ATL,11.0,1.0,60.0,3.6,7.2,0.5,0.0,0.0,0.0,3.6,7.2,0.5,0.0,0.0,0.0,3.0,4.2,7.2,0.0,1.2,0.0,2.4,4.8,7.2
67,Shawn Bradley,C,31.0,DAL,66.0,5.0,773.0,4.1,8.8,0.473,0.0,0.0,0.0,4.1,8.7,0.476,1.9,2.3,0.837,3.4,4.7,8.1,0.9,1.5,3.4,0.8,6.1,10.2
68,Torraye Braggs,PF,27.0,TOT,15.0,0.0,154.0,3.7,7.7,0.485,0.0,0.0,0.0,3.7,7.7,0.485,1.9,2.8,0.667,4.2,4.9,9.1,1.6,0.9,0.5,3.0,6.8,9.4
69,Torraye Braggs,PF,27.0,HOU,11.0,0.0,132.0,3.5,7.6,0.464,0.0,0.0,0.0,3.5,7.6,0.464,2.2,3.3,0.667,4.1,5.2,9.3,1.6,1.1,0.5,3.3,5.7,9.3
70,Torraye Braggs,PF,27.0,WAS,4.0,0.0,22.0,4.9,8.2,0.6,0.0,0.0,0.0,4.9,8.2,0.6,0.0,0.0,0.0,4.9,3.3,8.2,1.6,0.0,0.0,1.6,13.1,9.8
71,Elton Brand,PF,24.0,LAC,69.0,68.0,2670.0,6.5,13.2,0.493,0.0,0.0,0.0,6.5,13.2,0.493,5.5,7.2,0.773,3.6,6.0,9.6,3.1,0.9,2.1,2.6,3.1,18.6
72,J.R. Bremer,PG,23.0,TOT,36.0,2.0,443.0,3.5,12.8,0.272,1.5,6.0,0.257,2.0,6.8,0.286,1.1,1.6,0.65,0.7,2.2,2.9,4.1,1.5,0.3,2.0,2.6,9.6
73,J.R. Bremer,PG,23.0,CLE,31.0,2.0,403.0,3.5,12.2,0.285,1.7,5.9,0.288,1.8,6.3,0.282,1.2,1.8,0.65,0.6,2.3,2.9,3.5,1.6,0.4,1.7,2.4,9.8
74,J.R. Bremer,PG,23.0,GSW,5.0,0.0,40.0,3.6,18.9,0.19,0.0,7.2,0.0,3.6,11.7,0.308,0.0,0.0,0.0,1.8,0.9,2.7,10.8,0.0,0.0,4.5,4.5,7.2
75,Jamison Brewer,PG,23.0,IND,13.0,1.0,160.0,2.9,7.9,0.371,1.1,3.2,0.357,1.8,4.7,0.381,0.2,1.4,0.167,0.5,2.0,2.5,3.8,1.6,0.0,2.3,2.0,7.2
76,Primoz Brezec,C,24.0,IND,18.0,0.0,72.0,6.0,13.0,0.462,0.0,0.0,0.0,6.0,13.0,0.462,2.0,3.0,0.667,2.5,5.0,7.5,1.5,0.0,1.5,3.0,6.5,14.0
77,Damone Brown,PF,24.0,NJN,3.0,0.0,17.0,2.1,21.2,0.1,0.0,0.0,0.0,2.1,21.2,0.1,2.1,4.2,0.5,6.4,4.2,10.6,0.0,4.2,0.0,2.1,4.2,6.4
78,Devin Brown,SG,25.0,SAS,58.0,0.0,627.0,4.9,11.3,0.434,0.2,0.8,0.286,4.7,10.4,0.445,3.4,4.2,0.811,2.2,5.3,7.5,1.9,0.9,0.2,2.2,3.5,13.4
79,Kedrick Brown,SF,22.0,TOT,55.0,26.0,969.0,4.3,9.4,0.461,1.4,3.7,0.384,2.9,5.8,0.51,0.6,1.0,0.63,1.5,3.9,5.4,2.4,1.1,0.3,1.1,3.0,10.7
80,Kedrick Brown,SF,22.0,BOS,21.0,10.0,408.0,4.0,8.7,0.455,1.1,2.8,0.375,2.9,5.9,0.493,0.7,1.1,0.615,1.6,4.4,6.0,2.2,1.5,0.2,1.1,3.4,9.7
81,Kedrick Brown,SF,22.0,CLE,34.0,16.0,561.0,4.6,9.9,0.465,1.7,4.3,0.388,3.0,5.6,0.523,0.6,0.9,0.643,1.5,3.5,5.0,2.5,0.8,0.3,1.1,2.7,11.5
82,Kwame Brown,PF,21.0,WAS,74.0,57.0,2239.0,4.6,9.5,0.489,0.0,0.0,0.5,4.6,9.4,0.489,3.7,5.4,0.683,2.9,6.0,8.8,1.8,1.1,0.8,2.3,2.3,12.9
83,P.J. Brown,PF,34.0,NOH,80.0,80.0,2753.0,4.4,9.3,0.476,0.0,0.0,0.0,4.4,9.3,0.477,2.1,2.4,0.854,3.1,5.9,9.0,2.0,1.0,1.0,1.3,2.7,10.9
84,Tierre Brown,PG,24.0,NOH,3.0,0.0,17.0,4.2,8.5,0.5,0.0,0.0,0.0,4.2,8.5,0.5,4.2,8.5,0.5,0.0,2.1,2.1,4.2,0.0,0.0,14.8,2.1,12.7
85,Rick Brunson,PG,31.0,TOT,40.0,0.0,412.0,3.5,9.2,0.381,1.0,2.0,0.478,2.5,7.2,0.354,2.4,2.7,0.871,0.8,2.4,3.2,7.2,2.2,0.3,2.9,3.8,10.3
86,Rick Brunson,PG,31.0,TOR,3.0,0.0,10.0,7.2,14.4,0.5,0.0,0.0,0.0,7.2,14.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,14.4
87,Rick Brunson,PG,31.0,CHI,37.0,0.0,402.0,3.4,9.0,0.376,1.0,2.1,0.478,2.4,7.0,0.346,2.4,2.8,0.871,0.8,2.5,3.3,7.2,2.2,0.3,3.0,3.9,10.2
89,Kobe Bryant,SG,25.0,LAL,65.0,64.0,2447.0,7.6,17.3,0.438,1.0,3.2,0.327,6.5,14.1,0.463,6.7,7.8,0.852,1.5,3.8,5.3,4.9,1.6,0.4,2.5,2.6,22.9
90,Greg Buckner,SG,27.0,PHI,53.0,3.0,703.0,3.4,9.0,0.377,0.6,2.3,0.273,2.8,6.7,0.412,1.0,1.4,0.741,1.4,3.8,5.3,2.3,1.1,0.2,1.7,3.9,8.4
91,Rodney Buford,SF,26.0,SAC,22.0,0.0,141.0,4.9,14.3,0.339,0.0,0.5,0.0,4.9,13.8,0.352,0.8,1.5,0.5,1.5,2.3,3.8,1.8,1.5,0.3,1.0,2.3,10.5
92,Caron Butler,SF,23.0,MIA,68.0,56.0,2030.0,4.3,11.2,0.38,0.2,0.7,0.238,4.1,10.4,0.39,2.4,3.1,0.756,1.6,4.1,5.8,2.2,1.3,0.2,1.6,2.9,11.0
93,Mitchell Butler,SG,33.0,WAS,41.0,4.0,552.0,3.5,8.1,0.435,0.7,2.0,0.367,2.8,6.1,0.457,1.0,1.6,0.625,1.6,3.1,4.6,2.1,1.4,0.3,1.6,3.5,8.7
94,Rasual Butler,SF,24.0,MIA,45.0,0.0,675.0,6.3,13.3,0.476,2.7,5.8,0.463,3.7,7.6,0.486,0.9,1.1,0.762,0.2,3.0,3.3,1.2,0.5,0.7,1.5,3.8,16.2
95,Zarko Cabarkapa,PF,22.0,PHO,49.0,4.0,570.0,5.1,12.4,0.411,0.4,2.0,0.188,4.7,10.4,0.455,2.2,3.3,0.66,1.6,4.6,6.3,2.5,0.6,0.8,3.4,4.7,12.8
96,Marcus Camby,C,29.0,DEN,72.0,72.0,2162.0,4.4,9.1,0.477,0.0,0.0,0.0,4.4,9.1,0.479,1.6,2.3,0.721,3.5,8.6,12.1,2.2,1.4,3.1,1.6,4.0,10.4
97,Elden Campbell,C,35.0,DET,65.0,27.0,892.0,5.6,12.7,0.439,0.0,0.0,0.0,5.6,12.7,0.439,3.4,5.0,0.685,2.1,6.3,8.4,1.8,0.8,2.0,2.5,5.5,14.6
98,Brian Cardinal,PF,26.0,GSW,76.0,11.0,1634.0,4.8,10.3,0.472,1.2,2.7,0.444,3.6,7.5,0.482,5.2,6.0,0.878,2.2,4.8,7.0,2.3,1.5,0.4,1.9,4.5,16.1
99,Matt Carroll,SG,23.0,TOT,16.0,0.0,70.0,3.6,8.2,0.438,0.5,1.5,0.333,3.1,6.7,0.462,2.1,3.1,0.667,0.5,2.6,3.1,1.0,0.5,0.0,3.1,4.1,9.8
100,Matt Carroll,SG,23.0,POR,13.0,0.0,48.0,3.7,8.2,0.455,0.7,2.3,0.333,3.0,6.0,0.5,1.5,1.5,1.0,0.0,2.3,2.3,0.7,0.0,0.0,1.5,2.3,9.7
101,Matt Carroll,SG,23.0,SAS,3.0,0.0,22.0,3.3,8.2,0.4,0.0,0.0,0.0,3.3,8.2,0.4,3.3,6.5,0.5,1.6,3.3,4.9,1.6,1.6,0.0,6.5,8.2,9.8
102,Anthony Carter,PG,28.0,SAS,5.0,2.0,87.0,4.6,15.3,0.297,0.0,1.2,0.0,4.6,14.1,0.324,0.0,0.0,0.0,0.8,3.7,4.6,5.0,1.7,0.0,5.0,3.7,9.1
103,Maurice Carter,SG,27.0,TOT,10.0,0.0,110.0,3.6,11.5,0.314,1.3,3.6,0.364,2.3,7.9,0.292,5.2,6.5,0.8,0.7,2.9,3.6,1.3,0.0,0.0,2.9,3.3,13.7
104,Maurice Carter,SG,27.0,LAL,4.0,0.0,50.0,3.6,10.1,0.357,0.7,2.2,0.333,2.9,7.9,0.364,7.9,8.6,0.917,0.0,2.2,2.2,1.4,0.0,0.0,4.3,3.6,15.8
105,Maurice Carter,SG,27.0,NOH,6.0,0.0,60.0,3.6,12.6,0.286,1.8,4.8,0.375,1.8,7.8,0.231,3.0,4.8,0.625,1.2,3.6,4.8,1.2,0.0,0.0,1.8,3.0,12.0
106,Vince Carter,SG,27.0,TOR,73.0,73.0,2785.0,7.9,18.8,0.417,1.2,3.1,0.383,6.7,15.7,0.424,4.3,5.4,0.806,1.2,3.3,4.5,4.5,1.1,0.8,2.9,2.7,21.3
107,Sam Cassell,PG,34.0,MIN,81.0,81.0,2838.0,7.9,16.1,0.488,0.9,2.4,0.398,6.9,13.8,0.504,3.7,4.2,0.873,0.6,2.9,3.4,7.5,1.3,0.2,2.8,3.1,20.3
108,Kelvin Cato,PF,29.0,HOU,69.0,67.0,1743.0,3.3,7.4,0.447,0.0,0.0,0.0,3.3,7.4,0.447,2.0,2.9,0.676,3.2,6.6,9.7,1.5,1.1,2.0,1.7,4.2,8.6
109,Tyson Chandler,PF,21.0,CHI,35.0,8.0,782.0,3.1,7.3,0.424,0.0,0.0,0.0,3.1,7.2,0.427,3.6,5.4,0.669,3.8,8.7,12.4,1.1,0.8,2.0,1.7,4.0,9.8
110,Calbert Cheaney,SF,32.0,GSW,79.0,7.0,2067.0,4.8,10.1,0.481,0.0,0.2,0.0,4.8,9.9,0.489,0.8,1.3,0.61,1.3,3.2,4.5,2.4,1.0,0.2,1.5,3.2,10.5
111,Doug Christie,SG,33.0,SAC,82.0,82.0,2780.0,4.1,8.9,0.461,0.6,1.8,0.345,3.5,7.1,0.491,1.9,2.2,0.86,0.9,3.4,4.3,4.5,2.0,0.5,2.0,2.4,10.8
112,Keon Clark,PF,28.0,UTA,2.0,0.0,27.0,2.7,8.0,0.333,0.0,0.0,0.0,2.7,8.0,0.333,0.0,0.0,0.0,1.3,8.0,9.3,1.3,1.3,0.0,0.0,1.3,5.3
114,Speedy Claxton,PG,25.0,GSW,60.0,29.0,1595.0,5.1,11.8,0.427,0.1,0.5,0.182,5.0,11.3,0.438,4.1,5.1,0.813,0.9,2.7,3.5,6.0,2.2,0.2,2.3,3.3,14.3
115,Mateen Cleaves,PG,26.0,CLE,4.0,2.0,92.0,2.7,9.0,0.304,0.0,0.4,0.0,2.7,8.6,0.318,0.4,0.8,0.5,0.4,2.3,2.7,7.4,1.6,0.8,2.0,5.1,5.9
116,Derrick Coleman,C,36.0,PHI,34.0,30.0,843.0,4.6,11.1,0.413,0.3,1.5,0.222,4.2,9.5,0.444,2.1,2.8,0.754,1.9,6.3,8.2,2.0,1.0,1.1,2.4,3.4,11.6
117,Bimbo Coles,PG,35.0,MIA,22.0,1.0,170.0,2.5,7.2,0.353,0.0,0.0,0.0,2.5,7.2,0.353,0.8,1.3,0.667,0.4,1.7,2.1,3.2,0.6,0.0,1.9,5.7,5.9
118,Jason Collier,C,26.0,ATL,20.0,16.0,545.0,5.2,10.9,0.479,0.1,0.3,0.25,5.2,10.6,0.484,4.4,5.6,0.788,2.4,5.0,7.3,1.1,0.7,0.7,2.0,4.7,14.9
119,Jarron Collins,C,25.0,UTA,81.0,31.0,1732.0,3.1,6.1,0.498,0.0,0.0,0.0,3.1,6.1,0.5,3.9,5.4,0.718,2.4,4.1,6.6,1.6,0.5,0.4,1.6,5.3,10.0
120,Jason Collins,C,25.0,NJN,78.0,78.0,2220.0,2.6,6.2,0.424,0.0,0.0,0.0,2.6,6.2,0.427,2.2,3.0,0.739,2.3,4.2,6.5,2.5,1.1,0.9,1.6,4.1,7.5
