,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
43,Sam Bowie,C,33.0,LAL,67.0,1225.0,10.4,0.5,0.041,0.333,6.5,19.5,13.0,13.2,0.9,4.5,22.9,14.0,0.0,-0.3,1.4,1.1,0.044,-3.8,1.4,-2.4,-0.1
44,Shawn Bradley,C,22.0,PHI,82.0,2365.0,14.8,0.489,0.004,0.335,11.9,20.7,16.2,3.7,1.2,8.5,15.2,17.7,0.0,-0.1,3.6,3.5,0.071,-3.0,1.6,-1.4,0.3
45,Terrell Brandon,PG,24.0,CLE,67.0,1961.0,18.7,0.527,0.159,0.244,2.2,9.9,5.9,35.8,3.1,0.6,14.6,24.2,0.0,2.6,3.0,5.6,0.137,2.2,1.6,3.8,2.8
46,Tim Breaux,SF,24.0,HOU,42.0,340.0,8.9,0.449,0.207,0.405,5.7,5.8,5.7,6.6,1.6,0.8,10.1,20.9,0.0,-0.2,0.2,0.0,0.0,-3.7,-1.4,-5.0,-0.3
48,Scott Brooks,PG,29.0,TOT,59.0,808.0,14.9,0.55,0.251,0.287,1.8,7.3,4.5,22.0,2.1,0.3,13.2,18.6,0.0,1.3,0.5,1.9,0.11,-0.6,0.4,-0.2,0.4
49,Scott Brooks,PG,29.0,HOU,28.0,186.0,17.3,0.647,0.262,0.323,0.6,7.1,4.0,19.3,2.2,0.4,15.9,21.3,0.0,0.4,0.1,0.5,0.139,0.5,0.0,0.6,0.1
50,Scott Brooks,PG,29.0,DAL,31.0,622.0,14.1,0.52,0.248,0.276,2.1,7.4,4.6,22.8,2.1,0.3,12.3,17.8,0.0,0.9,0.4,1.3,0.102,-1.0,0.6,-0.4,0.3
51,Chucky Brown,SF,26.0,HOU,41.0,814.0,12.4,0.619,0.017,0.356,9.5,16.8,13.3,5.5,0.7,1.2,12.6,12.7,0.0,1.3,0.8,2.1,0.123,-1.6,-0.8,-2.4,-0.1
52,Dee Brown,SG,26.0,BOS,79.0,2792.0,15.7,0.562,0.335,0.284,2.6,7.8,5.1,16.7,2.0,1.2,11.7,19.3,0.0,5.0,1.8,6.8,0.117,1.8,0.3,2.1,2.9
53,Mike Brown,C,31.0,MIN,27.0,213.0,1.8,0.337,0.025,0.675,5.2,20.5,13.0,7.1,1.7,0.0,23.6,14.6,0.0,-0.6,0.2,-0.4,-0.097,-8.6,-1.5,-10.1,-0.4
54,P.J. Brown,C,25.0,NJN,80.0,2466.0,12.1,0.492,0.042,0.363,7.9,13.7,10.8,8.6,1.5,3.8,10.8,13.2,0.0,1.7,2.9,4.6,0.09,-2.0,1.6,-0.5,0.9
55,Randy Brown,PG,26.0,SAC,67.0,1086.0,11.8,0.491,0.164,0.286,2.6,8.9,5.8,18.9,4.7,1.3,19.4,16.4,0.0,-0.3,1.9,1.6,0.071,-3.7,4.2,0.4,0.6
56,Mark Bryant,PF,29.0,POR,49.0,658.0,13.2,0.555,0.01,0.328,9.0,19.1,13.8,6.4,1.5,1.8,15.1,16.6,0.0,0.6,1.0,1.6,0.116,-2.5,1.2,-1.3,0.1
57,Jud Buechler,SF,26.0,CHI,57.0,605.0,13.8,0.542,0.262,0.213,7.0,12.1,9.6,12.6,2.1,1.5,13.0,16.9,0.0,0.7,0.9,1.5,0.122,-0.3,0.6,0.3,0.4
58,Scott Burrell,SF,24.0,CHH,65.0,2014.0,15.0,0.571,0.396,0.243,5.9,15.3,10.8,12.6,2.0,1.4,11.5,17.0,0.0,2.8,2.9,5.6,0.135,1.1,1.1,2.2,2.1
59,Willie Burton,SF,26.0,PHI,53.0,1564.0,13.9,0.561,0.454,0.441,3.6,8.6,6.1,10.4,1.1,0.9,14.4,24.1,0.0,1.9,0.6,2.6,0.079,0.8,-1.9,-1.1,0.4
60,Mitchell Butler,SG,24.0,WSB,76.0,1554.0,10.0,0.506,0.278,0.364,3.1,9.8,6.3,8.8,2.0,0.5,15.2,19.6,0.0,-0.5,0.8,0.3,0.01,-2.9,-0.7,-3.6,-0.6
61,Michael Cage,C,33.0,CLE,82.0,2040.0,13.5,0.537,0.006,0.259,12.1,22.8,17.3,4.5,1.7,2.6,12.9,10.2,0.0,2.1,3.7,5.8,0.137,-1.0,1.2,0.2,1.1
62,Adrian Caldwell,PF,28.0,HOU,7.0,30.0,4.4,0.377,0.0,1.5,4.0,32.8,19.1,0.0,1.7,0.0,13.1,11.4,0.0,0.0,0.1,0.0,0.02,-7.8,0.7,-7.2,0.0
63,Elden Campbell,PF,26.0,LAL,73.0,2076.0,15.4,0.5,0.001,0.369,8.9,14.8,11.9,6.8,1.7,4.4,9.7,21.0,0.0,1.5,2.3,3.8,0.087,-1.6,0.0,-1.6,0.2
64,Tony Campbell,SF,32.0,CLE,78.0,1128.0,12.9,0.508,0.107,0.406,6.4,10.6,8.5,11.1,1.6,0.6,12.3,22.4,0.0,0.7,1.4,2.1,0.089,-2.0,-0.4,-2.3,-0.1
65,Antoine Carr,C,33.0,UTA,78.0,1677.0,13.9,0.588,0.007,0.368,6.4,13.0,9.9,6.2,0.7,3.3,12.1,19.5,0.0,2.4,1.9,4.3,0.123,-1.4,-0.2,-1.6,0.2
66,Bill Cartwright,C,37.0,SEA,29.0,430.0,4.0,0.434,0.0,0.348,7.0,16.8,12.0,3.0,0.7,0.5,18.5,9.8,0.0,-0.2,0.4,0.2,0.021,-5.2,-1.0,-6.2,-0.5
67,Sam Cassell,PG,25.0,HOU,82.0,1882.0,15.9,0.556,0.322,0.428,2.4,10.1,6.4,32.3,2.5,0.5,19.2,20.8,0.0,2.7,2.0,4.7,0.12,0.0,0.2,0.3,1.1
68,Duane Causwell,C,26.0,SAC,58.0,820.0,11.4,0.55,0.007,0.667,8.3,16.3,12.4,2.7,0.9,7.3,14.8,12.1,0.0,0.5,1.3,1.8,0.105,-3.9,2.5,-1.4,0.1
69,Cedric Ceballos,SF,25.0,LAL,58.0,2029.0,19.9,0.57,0.149,0.299,9.2,16.1,12.6,8.9,1.5,0.6,11.5,26.5,0.0,3.5,1.7,5.2,0.123,2.8,-1.9,0.9,1.5
71,Tom Chambers,PF,35.0,UTA,81.0,1240.0,12.5,0.517,0.056,0.316,7.0,14.1,10.7,8.9,1.0,2.0,9.7,19.7,0.0,1.2,1.4,2.5,0.098,-1.8,-0.4,-2.3,-0.1
72,Rex Chapman,SG,27.0,WSB,45.0,1468.0,15.3,0.516,0.429,0.249,1.7,7.3,4.4,13.9,2.3,0.7,8.0,23.0,0.0,1.7,0.8,2.5,0.081,1.1,-0.4,0.7,1.0
73,Calbert Cheaney,SG,23.0,WSB,78.0,2651.0,14.2,0.529,0.251,0.189,4.4,9.7,7.0,11.0,1.5,0.6,11.0,22.6,0.0,2.1,1.1,3.2,0.058,0.3,-1.3,-1.1,0.6
74,Pete Chilcutt,PF,26.0,HOU,68.0,1347.0,11.0,0.517,0.262,0.128,9.5,17.1,13.5,7.1,0.9,2.2,15.0,13.6,0.0,0.6,1.4,2.1,0.074,-1.6,-0.6,-2.2,-0.1
75,Chris Childs,PG,27.0,NJN,53.0,1021.0,11.2,0.495,0.448,0.262,1.5,5.9,3.7,33.8,2.1,0.2,19.6,16.7,0.0,0.5,0.8,1.2,0.058,-1.9,-0.3,-2.2,-0.1
76,Doug Christie,SG,24.0,NYK,12.0,79.0,-3.7,0.31,0.318,0.227,4.6,14.3,9.7,14.6,1.3,1.0,34.9,21.6,0.0,-0.5,0.1,-0.3,-0.202,-12.9,-0.7,-13.5,-0.2
77,Derrick Coleman,PF,27.0,NJN,56.0,2103.0,19.0,0.525,0.137,0.56,8.7,22.1,15.4,15.8,0.9,3.1,13.6,26.4,0.0,2.4,2.7,5.1,0.117,1.4,0.1,1.5,1.8
78,Bimbo Coles,PG,26.0,MIA,68.0,2207.0,12.5,0.497,0.125,0.287,2.4,7.9,5.1,27.9,2.3,0.5,18.6,16.8,0.0,1.2,1.6,2.8,0.06,-1.3,-0.2,-1.5,0.3
79,Steve Colter,PG,32.0,CLE,57.0,752.0,11.3,0.489,0.207,0.42,2.1,7.9,4.9,22.3,2.3,0.6,15.2,15.1,0.0,0.4,1.0,1.4,0.087,-2.4,1.5,-1.0,0.2
80,Marty Conlon,C,27.0,MIL,82.0,2064.0,13.6,0.556,0.045,0.3,9.1,16.0,12.4,9.0,1.1,0.6,14.4,18.3,0.0,2.0,1.2,3.1,0.073,-1.2,-1.2,-2.4,-0.2
81,Lester Conner,SG,35.0,LAL,2.0,5.0,18.0,1.136,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.44,-8.0,12.1,4.1,0.0
82,Tyrone Corbin,SF,32.0,ATL,81.0,1389.0,12.0,0.488,0.121,0.246,8.0,14.1,11.0,8.0,2.1,0.9,12.6,19.2,0.0,0.2,2.0,2.1,0.073,-2.7,0.3,-2.4,-0.1
83,John Crotty,PG,25.0,UTA,80.0,1019.0,12.2,0.519,0.156,0.524,3.5,8.2,6.0,27.6,2.0,0.5,19.8,15.8,0.0,1.0,1.0,2.1,0.097,-0.8,0.2,-0.6,0.4
84,Corey Crowder,SF,25.0,SAS,7.0,29.0,-2.5,0.237,0.4,0.6,4.1,7.4,5.9,4.6,1.7,0.0,13.7,22.2,0.0,-0.2,0.0,-0.1,-0.224,-9.7,-4.5,-14.2,-0.1
85,Terry Cummings,PF,33.0,SAS,76.0,1273.0,13.3,0.502,0.0,0.265,12.9,20.4,16.8,7.3,1.4,1.0,15.5,21.2,0.0,0.1,1.9,2.0,0.076,-3.1,-0.4,-3.4,-0.5
86,Bill Curley,PF,22.0,DET,53.0,595.0,9.0,0.477,0.0,0.269,10.6,13.9,12.2,6.2,1.8,2.6,14.3,13.2,0.0,0.1,0.4,0.5,0.042,-5.0,-0.2,-5.2,-0.5
87,Dell Curry,SG,30.0,CHH,69.0,1718.0,15.5,0.565,0.464,0.143,3.0,8.4,5.8,11.5,1.7,0.8,10.6,24.9,0.0,1.6,1.7,3.3,0.093,2.1,-0.6,1.5,1.5
88,Lloyd Daniels,SG,27.0,TOT,30.0,604.0,9.7,0.471,0.478,0.129,5.3,6.3,5.8,9.7,1.8,1.1,12.3,18.1,0.0,-0.1,0.3,0.2,0.019,-1.9,-1.2,-3.1,-0.2
89,Lloyd Daniels,SG,27.0,PHI,5.0,63.0,3.1,0.412,0.519,0.074,3.7,9.3,6.5,10.6,1.7,0.0,22.3,25.4,0.0,-0.2,0.0,-0.2,-0.145,-6.6,-3.2,-9.8,-0.1
90,Lloyd Daniels,SG,27.0,LAL,25.0,541.0,10.4,0.479,0.473,0.137,5.5,5.9,5.7,9.6,1.9,1.3,10.6,17.2,0.0,0.1,0.3,0.4,0.038,-1.4,-1.0,-2.3,0.0
91,Yinka Dare,C,22.0,NJN,1.0,3.0,-33.9,0.0,0.0,0.0,0.0,36.6,18.2,0.0,0.0,0.0,50.0,29.3,0.0,-0.1,0.0,0.0,-0.736,-40.6,-3.9,-44.6,0.0
92,Antonio Davis,PF,26.0,IND,44.0,1030.0,11.9,0.521,0.0,0.71,12.6,20.1,16.4,3.7,1.0,2.2,16.6,17.1,0.0,0.5,1.5,2.0,0.095,-2.5,-0.3,-2.8,-0.2
94,Dale Davis,PF,25.0,IND,74.0,2346.0,16.1,0.57,0.002,0.45,13.6,22.1,17.9,4.0,1.6,3.8,15.2,15.9,0.0,2.6,4.3,6.8,0.14,0.1,0.8,0.9,1.7
95,Hubert Davis,SG,24.0,NYK,82.0,1697.0,14.7,0.612,0.467,0.194,2.2,5.3,3.8,15.2,1.1,0.5,11.5,20.4,0.0,3.1,1.7,4.8,0.136,2.3,-0.2,2.1,1.8
96,Terry Davis,PF,27.0,DAL,46.0,580.0,8.1,0.493,0.018,0.584,11.1,18.3,14.5,2.4,0.5,0.4,17.4,12.2,0.0,0.1,0.4,0.5,0.039,-4.2,-1.6,-5.8,-0.6
97,Johnny Dawkins,PG,31.0,DET,50.0,1170.0,12.2,0.552,0.27,0.204,2.8,8.6,5.7,26.2,2.3,0.1,22.6,14.6,0.0,0.8,0.3,1.1,0.046,-1.0,-1.0,-1.9,0.0
98,Tony Dawson,SF,27.0,BOS,2.0,13.0,5.9,0.474,0.375,0.125,0.0,27.0,13.3,13.5,0.0,0.0,19.2,34.8,0.0,0.0,0.0,0.0,-0.099,-11.7,-3.9,-15.6,0.0
99,Todd Day,SG,25.0,MIL,82.0,2717.0,14.4,0.546,0.398,0.325,4.1,10.4,7.1,8.3,2.0,1.7,11.6,22.1,0.0,2.9,1.9,4.8,0.085,0.4,-0.5,-0.1,1.3
100,Terry Dehere,PG,23.0,LAC,80.0,1774.0,11.8,0.513,0.238,0.426,2.2,8.3,5.0,20.7,1.3,0.3,16.2,23.8,0.0,0.0,0.4,0.5,0.013,-1.9,-2.1,-4.0,-0.9
101,Vinny Del Negro,SG,28.0,SAS,75.0,2360.0,13.8,0.56,0.211,0.211,1.4,7.5,4.6,14.6,1.3,0.4,6.3,16.7,0.0,4.6,2.2,6.8,0.138,0.2,0.5,0.7,1.6
102,Bison Dele,C,25.0,DEN,63.0,1261.0,13.9,0.616,0.0,0.486,9.6,18.5,14.2,6.8,1.6,2.5,22.0,18.5,0.0,0.8,1.5,2.3,0.089,-2.5,0.4,-2.1,0.0
103,Vlade Divac*,C,26.0,LAL,80.0,2807.0,20.5,0.568,0.055,0.399,10.3,22.4,16.3,18.0,2.0,4.3,15.4,20.4,0.0,5.3,4.2,9.5,0.162,1.9,2.1,3.9,4.1
104,James Donaldson,C,37.0,UTA,43.0,613.0,7.9,0.628,0.0,0.419,4.1,17.1,10.9,3.1,0.5,3.7,20.1,8.1,0.0,0.3,0.7,1.0,0.08,-2.4,0.9,-1.5,0.1
105,Sherman Douglas,PG,28.0,BOS,65.0,2048.0,17.0,0.53,0.107,0.385,2.7,7.0,4.8,34.9,2.0,0.1,15.3,22.4,0.0,3.2,1.0,4.2,0.099,2.2,-1.1,1.2,1.7
106,Greg Dreiling,C,32.0,CLE,58.0,483.0,7.8,0.458,0.0,0.402,8.0,22.4,15.0,7.5,0.7,3.6,17.2,14.4,0.0,-0.2,0.8,0.6,0.059,-7.5,1.4,-6.0,-0.5
107,Clyde Drexler*,SG,32.0,TOT,76.0,2728.0,22.4,0.577,0.33,0.357,6.3,13.7,10.0,22.1,2.5,1.2,11.5,25.7,0.0,8.0,3.7,11.7,0.206,5.3,1.2,6.5,5.9
108,Clyde Drexler*,SG,32.0,POR,41.0,1428.0,22.7,0.55,0.337,0.348,6.4,12.4,9.3,24.2,2.7,1.2,10.6,27.2,0.0,4.4,2.1,6.5,0.217,6.0,1.8,7.9,3.6
109,Clyde Drexler*,SG,32.0,HOU,35.0,1300.0,22.1,0.613,0.319,0.369,6.3,15.0,10.9,19.9,2.4,1.2,12.7,24.2,0.0,3.6,1.7,5.2,0.193,4.5,0.5,5.0,2.3
110,Kevin Duckworth,C,30.0,WSB,40.0,818.0,9.9,0.475,0.037,0.262,8.9,19.0,13.7,3.7,1.3,2.1,16.5,19.1,0.0,-0.7,0.7,0.0,-0.002,-4.4,-1.0,-5.4,-0.7
111,Chris Dudley,C,29.0,POR,82.0,2245.0,10.9,0.424,0.002,0.41,15.6,23.2,19.2,2.1,1.0,4.2,13.3,11.4,0.0,0.4,3.7,4.1,0.087,-3.0,0.1,-3.0,-0.6
112,Joe Dumars*,SG,31.0,DET,67.0,2544.0,13.9,0.541,0.348,0.355,2.2,5.1,3.6,23.7,1.5,0.2,16.3,23.6,0.0,1.8,-0.1,1.7,0.032,0.5,-2.9,-2.4,-0.3
113,Richard Dumas,SF,25.0,PHO,15.0,167.0,15.4,0.512,0.014,0.219,12.4,7.6,10.0,6.7,3.0,0.9,10.1,23.1,0.0,0.1,0.1,0.3,0.072,-0.9,-0.7,-1.6,0.0
114,Tony Dumas,SG,22.0,DAL,58.0,613.0,8.8,0.465,0.292,0.308,5.3,5.6,5.5,14.2,1.1,0.4,15.0,22.5,0.0,-0.2,0.2,0.0,0.0,-3.2,-1.5,-4.8,-0.4
115,Pat Durham,SF,27.0,MIN,59.0,852.0,12.2,0.541,0.11,0.405,5.4,8.1,6.8,10.9,2.2,2.8,13.9,17.4,0.0,0.4,0.5,0.9,0.051,-1.6,0.5,-1.2,0.2
117,Ledell Eackles,SG,28.0,MIA,54.0,898.0,12.1,0.518,0.126,0.387,4.2,8.3,6.2,12.6,1.1,0.2,12.2,21.4,0.0,0.7,0.4,1.0,0.055,-1.3,-1.6,-2.9,-0.2
118,Acie Earl,C,24.0,BOS,30.0,208.0,6.6,0.409,0.0,0.426,10.4,14.6,12.5,1.4,1.5,2.6,14.8,19.7,0.0,-0.4,0.2,-0.2,-0.038,-6.9,-2.0,-8.9,-0.4
119,Blue Edwards,SF,29.0,TOT,67.0,1112.0,11.6,0.531,0.191,0.229,5.5,8.5,7.0,10.7,2.0,1.1,15.8,20.5,0.0,0.2,1.0,1.2,0.053,-2.0,-0.5,-2.5,-0.1
120,Blue Edwards,SF,29.0,BOS,31.0,507.0,12.7,0.509,0.221,0.246,5.6,9.2,7.4,14.5,1.9,1.4,15.3,21.8,0.0,0.2,0.4,0.5,0.051,-1.5,-0.7,-2.3,0.0
121,Blue Edwards,SF,29.0,UTA,36.0,605.0,10.6,0.552,0.162,0.212,5.5,7.9,6.7,7.5,2.1,0.8,16.2,19.4,0.0,0.1,0.6,0.7,0.055,-2.3,-0.3,-2.6,-0.1
122,Doug Edwards,PF,24.0,ATL,38.0,212.0,10.1,0.54,0.021,0.667,10.2,16.3,13.2,9.5,1.3,1.4,26.2,18.0,0.0,-0.1,0.3,0.2,0.043,-4.8,-0.1,-4.8,-0.2
