,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
51,Rodrigue Beaubois,PG,24.0,DAL,45.0,0.0,549.0,65.0,176.0,0.369,21.0,72.0,0.292,44.0,104.0,0.423,0.429,30.0,38.0,0.789,9.0,48.0,57.0,84.0,19.0,4.0,33.0,54.0,181.0
53,Marco Belinelli,SG,26.0,CHI,73.0,27.0,1882.0,241.0,610.0,0.395,79.0,221.0,0.357,162.0,389.0,0.416,0.46,141.0,168.0,0.839,13.0,127.0,140.0,148.0,44.0,6.0,82.0,140.0,702.0
54,Patrick Beverley,PG,24.0,HOU,41.0,0.0,713.0,79.0,189.0,0.418,36.0,96.0,0.375,43.0,93.0,0.462,0.513,34.0,41.0,0.829,45.0,64.0,109.0,117.0,37.0,21.0,44.0,83.0,228.0
55,Andris Biedrins,C,26.0,GSW,53.0,9.0,495.0,10.0,21.0,0.476,0.0,0.0,0.0,10.0,21.0,0.476,0.476,4.0,13.0,0.308,34.0,119.0,153.0,14.0,15.0,42.0,14.0,101.0,24.0
56,Chauncey Billups,SG,36.0,LAC,22.0,22.0,418.0,53.0,132.0,0.402,33.0,90.0,0.367,20.0,42.0,0.476,0.527,45.0,48.0,0.938,2.0,30.0,32.0,49.0,12.0,1.0,26.0,25.0,184.0
57,Bismack Biyombo,C,20.0,CHA,80.0,65.0,2186.0,156.0,346.0,0.451,0.0,0.0,0.0,156.0,346.0,0.451,0.451,74.0,142.0,0.521,194.0,388.0,582.0,35.0,28.0,143.0,82.0,195.0,386.0
58,DeJuan Blair,PF,23.0,SAS,61.0,16.0,851.0,142.0,271.0,0.524,0.0,1.0,0.0,142.0,270.0,0.526,0.524,44.0,70.0,0.629,66.0,164.0,230.0,45.0,37.0,10.0,49.0,112.0,328.0
59,Steve Blake,PG,32.0,LAL,45.0,13.0,1175.0,114.0,270.0,0.422,72.0,171.0,0.421,42.0,99.0,0.424,0.556,27.0,35.0,0.771,21.0,111.0,132.0,173.0,34.0,6.0,62.0,83.0,327.0
60,Andray Blatche,C,26.0,BRK,82.0,8.0,1555.0,346.0,676.0,0.512,3.0,22.0,0.136,343.0,654.0,0.524,0.514,148.0,216.0,0.685,161.0,256.0,417.0,85.0,86.0,54.0,123.0,163.0,843.0
61,Eric Bledsoe,PG,23.0,LAC,76.0,12.0,1553.0,253.0,568.0,0.445,31.0,78.0,0.397,222.0,490.0,0.453,0.473,106.0,134.0,0.791,78.0,147.0,225.0,233.0,109.0,55.0,137.0,112.0,643.0
62,Keith Bogans,SG,32.0,BRK,74.0,23.0,1408.0,108.0,284.0,0.38,84.0,245.0,0.343,24.0,39.0,0.615,0.528,11.0,17.0,0.647,16.0,104.0,120.0,76.0,28.0,4.0,49.0,108.0,311.0
63,Andrew Bogut,C,28.0,GSW,32.0,32.0,786.0,83.0,184.0,0.451,1.0,1.0,1.0,82.0,183.0,0.448,0.454,19.0,38.0,0.5,68.0,177.0,245.0,67.0,20.0,55.0,35.0,85.0,186.0
64,Matt Bonner,PF,32.0,SAS,68.0,4.0,909.0,112.0,230.0,0.487,53.0,120.0,0.442,59.0,110.0,0.536,0.602,11.0,15.0,0.733,25.0,104.0,129.0,36.0,17.0,19.0,16.0,86.0,288.0
65,Trevor Booker,PF,25.0,WAS,48.0,14.0,887.0,108.0,220.0,0.491,0.0,5.0,0.0,108.0,215.0,0.502,0.491,40.0,72.0,0.556,98.0,141.0,239.0,40.0,32.0,16.0,31.0,95.0,256.0
66,Carlos Boozer,PF,31.0,CHI,79.0,79.0,2546.0,544.0,1140.0,0.477,0.0,2.0,0.0,544.0,1138.0,0.478,0.477,193.0,264.0,0.731,175.0,596.0,771.0,179.0,66.0,28.0,176.0,239.0,1281.0
67,Chris Bosh,C,28.0,MIA,74.0,74.0,2454.0,485.0,907.0,0.535,21.0,74.0,0.284,464.0,833.0,0.557,0.546,241.0,302.0,0.798,131.0,370.0,501.0,123.0,66.0,101.0,128.0,168.0,1232.0
68,Avery Bradley,PG,22.0,BOS,50.0,50.0,1435.0,192.0,478.0,0.402,40.0,126.0,0.317,152.0,352.0,0.432,0.444,37.0,49.0,0.755,30.0,81.0,111.0,104.0,64.0,19.0,72.0,129.0,461.0
69,Elton Brand,C,33.0,DAL,72.0,18.0,1527.0,226.0,478.0,0.473,0.0,1.0,0.0,226.0,477.0,0.474,0.473,66.0,93.0,0.71,130.0,300.0,430.0,70.0,50.0,90.0,57.0,192.0,518.0
70,Corey Brewer,SF,26.0,DEN,82.0,2.0,2003.0,375.0,883.0,0.425,91.0,307.0,0.296,284.0,576.0,0.493,0.476,149.0,216.0,0.69,55.0,180.0,235.0,124.0,118.0,23.0,102.0,154.0,990.0
71,Ronnie Brewer,SF,27.0,TOT,60.0,34.0,853.0,70.0,198.0,0.354,23.0,76.0,0.303,47.0,122.0,0.385,0.412,16.0,39.0,0.41,42.0,98.0,140.0,50.0,43.0,6.0,18.0,33.0,179.0
72,Ronnie Brewer,SF,27.0,NYK,46.0,34.0,711.0,64.0,175.0,0.366,22.0,71.0,0.31,42.0,104.0,0.404,0.429,16.0,39.0,0.41,29.0,71.0,100.0,40.0,34.0,6.0,14.0,27.0,166.0
73,Ronnie Brewer,SF,27.0,OKC,14.0,0.0,142.0,6.0,23.0,0.261,1.0,5.0,0.2,5.0,18.0,0.278,0.283,0.0,0.0,0.0,13.0,27.0,40.0,10.0,9.0,0.0,4.0,6.0,13.0
74,Aaron Brooks,PG,28.0,TOT,53.0,20.0,997.0,143.0,316.0,0.453,50.0,134.0,0.373,93.0,182.0,0.511,0.532,40.0,52.0,0.769,13.0,67.0,80.0,114.0,30.0,10.0,67.0,94.0,376.0
75,Aaron Brooks,PG,28.0,SAC,46.0,20.0,959.0,139.0,303.0,0.459,48.0,127.0,0.378,91.0,176.0,0.517,0.538,40.0,52.0,0.769,12.0,66.0,78.0,108.0,29.0,7.0,63.0,89.0,366.0
76,Aaron Brooks,PG,28.0,HOU,7.0,0.0,38.0,4.0,13.0,0.308,2.0,7.0,0.286,2.0,6.0,0.333,0.385,0.0,0.0,0.0,1.0,1.0,2.0,6.0,1.0,3.0,4.0,5.0,10.0
78,MarShon Brooks,SG,24.0,BRK,73.0,2.0,912.0,155.0,335.0,0.463,15.0,55.0,0.273,140.0,280.0,0.5,0.485,69.0,94.0,0.734,32.0,72.0,104.0,76.0,34.0,16.0,69.0,93.0,394.0
79,Kwame Brown,C,30.0,PHI,22.0,11.0,269.0,17.0,37.0,0.459,0.0,0.0,0.0,17.0,37.0,0.459,0.459,7.0,19.0,0.368,23.0,51.0,74.0,9.0,6.0,10.0,8.0,37.0,41.0
80,Shannon Brown,SG,27.0,PHO,59.0,22.0,1402.0,240.0,571.0,0.42,39.0,141.0,0.277,201.0,430.0,0.467,0.454,98.0,125.0,0.784,44.0,105.0,149.0,108.0,59.0,15.0,74.0,92.0,617.0
81,Kobe Bryant,SG,34.0,LAL,78.0,78.0,3013.0,738.0,1595.0,0.463,132.0,407.0,0.324,606.0,1188.0,0.51,0.504,525.0,626.0,0.839,66.0,367.0,433.0,469.0,106.0,25.0,287.0,173.0,2133.0
82,Chase Budinger,SF,24.0,MIN,23.0,1.0,508.0,79.0,191.0,0.414,26.0,81.0,0.321,53.0,110.0,0.482,0.482,32.0,42.0,0.762,15.0,56.0,71.0,25.0,14.0,7.0,23.0,29.0,216.0
83,Alec Burks,SG,21.0,UTA,64.0,0.0,1137.0,163.0,388.0,0.42,33.0,92.0,0.359,130.0,296.0,0.439,0.463,92.0,129.0,0.713,37.0,108.0,145.0,92.0,35.0,13.0,74.0,114.0,451.0
84,Caron Butler,SF,32.0,LAC,78.0,78.0,1879.0,305.0,720.0,0.424,128.0,330.0,0.388,177.0,390.0,0.454,0.513,75.0,90.0,0.833,41.0,182.0,223.0,78.0,51.0,11.0,72.0,139.0,813.0
85,Jimmy Butler,SF,23.0,CHI,82.0,20.0,2134.0,239.0,512.0,0.467,40.0,105.0,0.381,199.0,407.0,0.489,0.506,187.0,233.0,0.803,136.0,192.0,328.0,115.0,78.0,31.0,62.0,97.0,705.0
86,Will Bynum,PG,30.0,DET,65.0,0.0,1219.0,253.0,540.0,0.469,24.0,76.0,0.316,229.0,464.0,0.494,0.491,106.0,131.0,0.809,28.0,69.0,97.0,231.0,45.0,5.0,125.0,128.0,636.0
87,Jose Calderon,PG,31.0,TOT,73.0,58.0,2160.0,312.0,635.0,0.491,130.0,282.0,0.461,182.0,353.0,0.516,0.594,72.0,80.0,0.9,20.0,156.0,176.0,518.0,58.0,8.0,126.0,99.0,826.0
88,Jose Calderon,PG,31.0,TOR,45.0,30.0,1273.0,187.0,398.0,0.47,79.0,184.0,0.429,108.0,214.0,0.505,0.569,47.0,52.0,0.904,14.0,92.0,106.0,333.0,28.0,6.0,75.0,58.0,500.0
89,Jose Calderon,PG,31.0,DET,28.0,28.0,887.0,125.0,237.0,0.527,51.0,98.0,0.52,74.0,139.0,0.532,0.635,25.0,28.0,0.893,6.0,64.0,70.0,185.0,30.0,2.0,51.0,41.0,326.0
90,Marcus Camby,PF,38.0,NYK,24.0,4.0,250.0,17.0,53.0,0.321,0.0,0.0,0.0,17.0,53.0,0.321,0.321,8.0,19.0,0.421,24.0,56.0,80.0,14.0,7.0,14.0,15.0,28.0,42.0
91,DeMarre Carroll,SF,26.0,UTA,66.0,12.0,1111.0,149.0,324.0,0.46,20.0,70.0,0.286,129.0,254.0,0.508,0.491,75.0,98.0,0.765,87.0,101.0,188.0,61.0,58.0,24.0,34.0,119.0,393.0
92,Matt Carroll,SG,32.0,CHA,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
93,Vince Carter,SF,36.0,DAL,81.0,3.0,2093.0,372.0,855.0,0.435,162.0,399.0,0.406,210.0,456.0,0.461,0.53,182.0,223.0,0.816,58.0,276.0,334.0,194.0,74.0,44.0,106.0,226.0,1088.0
94,Omri Casspi,SF,24.0,CLE,43.0,1.0,503.0,63.0,160.0,0.394,25.0,76.0,0.329,38.0,84.0,0.452,0.472,22.0,41.0,0.537,20.0,94.0,114.0,28.0,25.0,12.0,22.0,45.0,173.0
95,Mario Chalmers,PG,26.0,MIA,77.0,77.0,2068.0,227.0,529.0,0.429,123.0,301.0,0.409,104.0,228.0,0.456,0.545,89.0,112.0,0.795,19.0,152.0,171.0,273.0,118.0,12.0,119.0,196.0,666.0
96,Tyson Chandler,C,30.0,NYK,66.0,66.0,2164.0,255.0,400.0,0.638,0.0,0.0,0.0,255.0,400.0,0.638,0.638,179.0,258.0,0.694,269.0,434.0,703.0,62.0,42.0,75.0,87.0,188.0,689.0
97,Wilson Chandler,PF,25.0,DEN,43.0,8.0,1079.0,210.0,455.0,0.462,52.0,126.0,0.413,158.0,329.0,0.48,0.519,88.0,111.0,0.793,45.0,173.0,218.0,58.0,45.0,12.0,60.0,119.0,560.0
98,Josh Childress,SF,29.0,BRK,14.0,0.0,100.0,6.0,21.0,0.286,1.0,3.0,0.333,5.0,18.0,0.278,0.31,1.0,2.0,0.5,6.0,9.0,15.0,5.0,2.0,2.0,0.0,3.0,14.0
99,Earl Clark,PF,25.0,LAL,59.0,36.0,1363.0,170.0,386.0,0.44,35.0,104.0,0.337,135.0,282.0,0.479,0.486,53.0,76.0,0.697,82.0,243.0,325.0,65.0,36.0,44.0,62.0,102.0,428.0
101,Victor Claver,SF,24.0,POR,49.0,16.0,812.0,74.0,189.0,0.392,25.0,87.0,0.287,49.0,102.0,0.48,0.458,14.0,30.0,0.467,31.0,88.0,119.0,43.0,26.0,12.0,43.0,75.0,187.0
102,Norris Cole,PG,24.0,MIA,80.0,4.0,1590.0,179.0,425.0,0.421,35.0,98.0,0.357,144.0,327.0,0.44,0.462,52.0,80.0,0.65,18.0,112.0,130.0,164.0,57.0,7.0,104.0,155.0,445.0
103,Jason Collins,C,34.0,TOT,38.0,9.0,384.0,9.0,29.0,0.31,0.0,0.0,0.0,9.0,29.0,0.31,0.31,23.0,32.0,0.719,22.0,38.0,60.0,8.0,12.0,10.0,18.0,85.0,41.0
104,Jason Collins,C,34.0,BOS,32.0,7.0,330.0,8.0,23.0,0.348,0.0,0.0,0.0,8.0,23.0,0.348,0.348,21.0,30.0,0.7,21.0,31.0,52.0,6.0,10.0,6.0,16.0,74.0,37.0
105,Jason Collins,C,34.0,WAS,6.0,2.0,54.0,1.0,6.0,0.167,0.0,0.0,0.0,1.0,6.0,0.167,0.167,2.0,2.0,1.0,1.0,7.0,8.0,2.0,2.0,4.0,2.0,11.0,4.0
106,Darren Collison,PG,25.0,DAL,81.0,47.0,2372.0,341.0,724.0,0.471,48.0,136.0,0.353,293.0,588.0,0.498,0.504,242.0,275.0,0.88,31.0,188.0,219.0,415.0,100.0,8.0,173.0,139.0,972.0
107,Nick Collison,C,32.0,OKC,81.0,2.0,1583.0,176.0,296.0,0.595,0.0,4.0,0.0,176.0,292.0,0.603,0.595,60.0,78.0,0.769,123.0,210.0,333.0,121.0,51.0,30.0,69.0,197.0,412.0
108,Mike Conley,PG,25.0,MEM,80.0,80.0,2757.0,414.0,940.0,0.44,106.0,293.0,0.362,308.0,647.0,0.476,0.497,234.0,282.0,0.83,43.0,182.0,225.0,487.0,174.0,24.0,189.0,171.0,1168.0
109,Will Conroy,PG,30.0,MIN,4.0,0.0,20.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
110,Daequan Cook,SG,25.0,TOT,49.0,1.0,441.0,51.0,167.0,0.305,26.0,91.0,0.286,25.0,76.0,0.329,0.383,9.0,12.0,0.75,7.0,54.0,61.0,19.0,8.0,7.0,15.0,26.0,137.0
111,Daequan Cook,SG,25.0,HOU,16.0,1.0,165.0,21.0,59.0,0.356,11.0,30.0,0.367,10.0,29.0,0.345,0.449,2.0,3.0,0.667,5.0,13.0,18.0,10.0,6.0,2.0,6.0,13.0,55.0
112,Daequan Cook,SG,25.0,CHI,33.0,0.0,276.0,30.0,108.0,0.278,15.0,61.0,0.246,15.0,47.0,0.319,0.347,7.0,9.0,0.778,2.0,41.0,43.0,9.0,2.0,5.0,9.0,13.0,82.0
113,Chris Copeland,PF,28.0,NYK,56.0,13.0,862.0,182.0,380.0,0.479,59.0,140.0,0.421,123.0,240.0,0.513,0.557,63.0,83.0,0.759,34.0,85.0,119.0,27.0,16.0,12.0,50.0,104.0,486.0
114,DeMarcus Cousins,C,22.0,SAC,75.0,74.0,2289.0,482.0,1036.0,0.465,4.0,22.0,0.182,478.0,1014.0,0.471,0.467,312.0,423.0,0.738,222.0,524.0,746.0,199.0,108.0,55.0,225.0,269.0,1280.0
115,Jamal Crawford,SG,32.0,LAC,76.0,0.0,2230.0,445.0,1016.0,0.438,149.0,396.0,0.376,296.0,620.0,0.477,0.511,216.0,248.0,0.871,22.0,106.0,128.0,193.0,79.0,13.0,146.0,71.0,1255.0
116,Jordan Crawford,SG,24.0,TOT,70.0,14.0,1709.0,301.0,725.0,0.415,83.0,246.0,0.337,218.0,479.0,0.455,0.472,129.0,159.0,0.811,44.0,165.0,209.0,225.0,39.0,7.0,141.0,106.0,814.0
