,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
16,Chucky Atkins,PG,26.0,DET,81.0,75.0,2363.0,8.1,20.4,0.399,2.6,7.3,0.357,5.6,13.1,0.423,1.9,2.8,0.692,0.6,3.1,3.7,7.1,1.4,0.1,3.2,3.9,20.8,0.0,99.0,106.0
17,Stacey Augmon,SG,32.0,POR,66.0,23.0,1182.0,5.8,12.1,0.477,0.0,0.2,0.0,5.8,11.9,0.485,2.6,4.0,0.655,2.7,4.5,7.2,4.5,2.2,1.0,2.2,4.8,14.2,0.0,107.0,103.0
18,Isaac Austin,C,31.0,VAN,52.0,16.0,845.0,5.9,16.7,0.356,0.4,1.5,0.25,5.6,15.2,0.366,1.7,2.5,0.7,3.1,10.7,13.8,3.6,1.2,1.4,3.3,5.8,14.0,0.0,81.0,103.0
19,William Avery,PG,21.0,MIN,55.0,0.0,463.0,6.2,16.3,0.382,1.8,6.7,0.271,4.4,9.6,0.459,3.2,4.1,0.778,0.6,2.7,3.3,8.5,1.5,0.5,5.1,5.4,17.4,0.0,91.0,108.0
20,Dalibor Bagaric,C,20.0,CHI,35.0,0.0,259.0,3.5,13.5,0.262,0.0,0.2,0.0,3.5,13.3,0.266,2.7,5.8,0.464,4.6,7.1,11.6,2.1,1.9,3.3,4.4,9.1,9.8,0.0,65.0,104.0
21,Vin Baker,PF,29.0,SEA,76.0,27.0,2129.0,8.5,20.2,0.422,0.0,0.4,0.063,8.5,19.8,0.429,5.7,7.9,0.723,4.4,6.2,10.6,2.2,0.9,1.8,3.9,6.5,22.8,0.0,97.0,107.0
23,Erick Barkley,PG,22.0,POR,8.0,0.0,38.0,11.3,31.2,0.364,4.3,11.3,0.375,7.1,19.8,0.357,0.0,0.0,0.0,0.0,4.3,4.3,8.5,2.8,0.0,7.1,2.8,26.9,0.0,82.0,103.0
24,Dana Barros,PG,33.0,DET,60.0,0.0,1079.0,8.6,19.3,0.444,2.1,4.9,0.419,6.5,14.4,0.453,3.2,3.8,0.85,0.3,4.1,4.4,5.2,1.4,0.1,2.8,3.0,22.4,0.0,106.0,105.0
25,Brent Barry,SG,29.0,SEA,67.0,20.0,1778.0,5.8,11.8,0.494,3.2,6.8,0.476,2.6,5.1,0.517,2.5,3.0,0.816,1.0,5.2,6.2,6.6,2.4,0.4,2.5,3.7,17.4,0.0,124.0,106.0
26,Jon Barry,SG,31.0,SAC,62.0,2.0,1010.0,5.2,12.8,0.404,2.3,6.6,0.348,2.9,6.2,0.463,3.2,3.7,0.877,0.8,3.9,4.7,6.5,1.4,0.3,2.7,3.3,15.9,0.0,110.0,104.0
27,Tony Battie,C,24.0,BOS,40.0,25.0,845.0,6.6,12.3,0.537,0.0,0.2,0.0,6.6,12.1,0.545,2.7,4.2,0.638,4.5,9.8,14.3,1.0,1.7,3.7,2.3,7.7,16.0,0.0,108.0,99.0
28,Raja Bell,SG,24.0,PHI,5.0,0.0,30.0,3.5,12.4,0.286,1.8,5.3,0.333,1.8,7.1,0.25,0.0,0.0,0.0,0.0,1.8,1.8,0.0,1.8,0.0,3.5,1.8,8.8,0.0,59.0,104.0
29,Jonathan Bender,SF,20.0,IND,59.0,7.0,574.0,6.2,17.4,0.355,1.0,3.8,0.268,5.1,13.6,0.379,4.7,6.4,0.735,1.3,5.6,6.9,3.0,0.7,2.6,3.9,6.8,18.1,0.0,85.0,104.0
30,Corey Benjamin,PG,22.0,CHI,65.0,5.0,857.0,7.2,18.9,0.381,1.3,5.1,0.259,5.9,13.9,0.425,3.5,5.2,0.675,2.4,3.9,6.3,4.3,1.8,1.0,4.0,8.0,19.3,0.0,88.0,109.0
31,David Benoit,SF,32.0,UTA,49.0,2.0,446.0,8.5,17.6,0.483,0.6,1.6,0.385,7.9,16.1,0.493,3.7,4.7,0.795,2.4,7.3,9.7,2.6,0.7,0.7,3.4,9.0,21.3,0.0,102.0,105.0
32,Travis Best,PG,28.0,IND,77.0,21.0,2457.0,7.6,17.2,0.44,0.8,2.1,0.381,6.8,15.1,0.449,4.1,4.9,0.827,0.8,4.0,4.9,10.3,2.4,0.2,2.8,5.4,20.1,0.0,110.0,104.0
33,Mike Bibby,PG,22.0,VAN,82.0,82.0,3190.0,8.6,19.0,0.454,1.8,4.7,0.379,6.8,14.3,0.478,2.3,3.1,0.761,0.8,4.2,5.0,11.2,1.8,0.2,4.1,2.4,21.4,0.0,104.0,108.0
34,Chauncey Billups,SG,24.0,MIN,77.0,33.0,1790.0,7.2,17.1,0.422,2.1,5.7,0.376,5.1,11.5,0.445,4.2,5.0,0.842,0.9,3.7,4.6,7.6,1.5,0.3,3.2,5.2,20.8,0.0,107.0,107.0
35,Mookie Blaylock,PG,33.0,GSW,69.0,59.0,2352.0,6.9,17.4,0.396,1.6,4.9,0.324,5.3,12.5,0.424,1.1,1.6,0.697,1.5,4.4,5.9,10.0,3.5,0.4,2.8,2.9,16.5,0.0,102.0,106.0
36,Corie Blount,PF,32.0,TOT,68.0,6.0,1305.0,5.1,11.5,0.442,0.1,0.3,0.25,5.0,11.2,0.448,2.0,3.3,0.614,7.1,8.6,15.7,2.3,1.6,0.9,2.9,6.5,12.3,0.0,99.0,104.0
37,Corie Blount,PF,32.0,PHO,30.0,6.0,387.0,3.1,6.3,0.489,0.0,0.0,0.0,3.1,6.3,0.489,1.1,2.0,0.533,4.7,6.7,11.3,1.1,1.7,0.7,2.4,10.0,7.2,0.0,96.0,99.0
38,Corie Blount,PF,32.0,GSW,38.0,0.0,918.0,5.9,13.7,0.433,0.1,0.4,0.25,5.8,13.3,0.439,2.4,3.8,0.632,8.1,9.4,17.5,2.8,1.6,0.9,3.1,5.0,14.4,0.0,100.0,106.0
39,Mark Blount,C,25.0,BOS,64.0,50.0,1098.0,4.8,9.4,0.505,0.0,0.0,0.0,4.8,9.4,0.505,2.2,3.1,0.697,4.6,6.3,10.9,1.5,1.8,3.6,2.9,8.6,11.7,0.0,101.0,101.0
40,Muggsy Bogues,PG,36.0,TOR,3.0,0.0,34.0,0.0,3.1,0.0,0.0,1.6,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,4.7,4.7,7.8,3.1,0.0,6.2,4.7,0.0,0.0,36.0,103.0
41,Etdrick Bohannon,PF,27.0,CLE,6.0,0.0,19.0,5.5,11.1,0.5,0.0,0.0,0.0,5.5,11.1,0.5,11.1,11.1,1.0,8.3,11.1,19.4,0.0,0.0,5.5,2.8,11.1,22.2,0.0,136.0,101.0
42,Calvin Booth,C,24.0,TOT,55.0,29.0,933.0,6.6,14.0,0.476,0.0,0.0,0.0,6.6,14.0,0.476,2.9,4.3,0.679,4.3,9.4,13.6,2.3,1.6,6.2,2.9,8.1,16.2,0.0,101.0,99.0
43,Calvin Booth,C,24.0,WAS,40.0,22.0,640.0,6.0,13.6,0.44,0.0,0.0,0.0,6.0,13.6,0.44,2.7,3.6,0.733,4.3,9.8,14.1,1.9,1.4,6.6,2.9,7.4,14.6,0.0,97.0,100.0
44,Calvin Booth,C,24.0,DAL,15.0,7.0,293.0,8.1,14.8,0.548,0.0,0.0,0.0,8.1,14.8,0.548,3.5,5.8,0.606,4.2,8.4,12.7,3.3,2.1,5.3,3.0,9.7,19.7,0.0,110.0,96.0
45,Cal Bowdler,SF,23.0,ATL,44.0,0.0,375.0,7.4,15.9,0.465,0.1,0.7,0.2,7.2,15.2,0.477,4.6,5.6,0.825,4.2,6.5,10.7,0.6,1.4,2.9,1.5,6.3,19.5,0.0,112.0,103.0
46,Bruce Bowen,SF,29.0,MIA,82.0,72.0,2685.0,4.3,11.9,0.363,2.1,6.3,0.336,2.2,5.6,0.394,2.0,3.3,0.609,0.9,4.1,5.0,2.7,1.7,1.1,1.5,5.5,12.8,0.0,97.0,100.0
48,Ryan Bowen,SF,25.0,DEN,57.0,0.0,696.0,6.0,10.7,0.556,0.3,0.8,0.364,5.7,9.9,0.571,2.0,3.3,0.614,4.6,3.8,8.4,2.2,2.8,0.9,1.8,7.1,14.2,0.0,117.0,106.0
49,Ira Bowman,PG,27.0,ATL,3.0,0.0,19.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,2.7,2.7,5.5,19.2,0.0,0.0,2.7,0.0,0.0,0.0,89.0,112.0
50,Earl Boykins,PG,24.0,LAC,10.0,0.0,149.0,9.0,22.6,0.397,0.4,2.9,0.125,8.6,19.8,0.436,5.0,6.1,0.824,1.4,2.5,4.0,11.5,1.8,0.0,3.2,3.2,23.4,0.0,104.0,108.0
51,Shawn Bradley,C,28.0,DAL,82.0,35.0,2001.0,5.6,11.5,0.49,0.0,0.2,0.167,5.6,11.3,0.494,3.6,4.6,0.787,4.1,11.5,15.6,1.0,0.9,5.9,2.3,6.6,14.9,0.0,109.0,96.0
52,Elton Brand,PF,21.0,CHI,74.0,74.0,2906.0,10.7,22.5,0.476,0.0,0.0,0.0,10.7,22.4,0.477,6.2,8.7,0.708,5.3,8.5,13.8,4.4,1.3,2.2,4.0,4.5,27.6,0.0,103.0,106.0
53,Terrell Brandon,PG,30.0,MIN,78.0,78.0,2821.0,9.5,21.0,0.451,0.6,1.7,0.363,8.9,19.3,0.458,3.6,4.2,0.871,1.1,4.4,5.5,10.8,3.0,0.4,2.9,2.6,23.2,0.0,109.0,104.0
54,Chucky Brown,SF,32.0,TOT,26.0,2.0,339.0,6.2,14.6,0.421,0.0,0.5,0.0,6.2,14.2,0.435,3.4,5.2,0.647,1.2,7.1,8.3,1.7,1.4,1.1,1.2,5.7,15.7,0.0,99.0,106.0
55,Chucky Brown,SF,32.0,GSW,6.0,0.0,74.0,6.2,13.8,0.45,0.0,1.4,0.0,6.2,12.4,0.5,4.1,6.9,0.6,2.1,10.3,12.4,3.4,2.1,0.7,1.4,6.9,16.5,0.0,107.0,104.0
56,Chucky Brown,SF,32.0,CLE,20.0,2.0,265.0,6.2,14.9,0.413,0.0,0.2,0.0,6.2,14.7,0.419,3.2,4.8,0.667,1.0,6.2,7.1,1.2,1.2,1.2,1.2,5.4,15.5,0.0,96.0,106.0
57,Dee Brown,PG,32.0,ORL,7.0,0.0,155.0,5.3,14.6,0.364,4.0,10.6,0.375,1.3,4.0,0.333,1.3,1.7,0.8,0.0,3.7,3.7,4.0,1.3,0.0,2.3,3.3,16.0,0.0,102.0,106.0
58,P.J. Brown,C,31.0,CHH,80.0,79.0,2811.0,4.8,10.7,0.444,0.0,0.1,0.0,4.8,10.6,0.447,3.4,4.0,0.852,4.9,9.3,14.2,2.4,1.5,1.8,2.1,5.0,12.9,0.0,109.0,98.0
59,Randy Brown,PG,32.0,BOS,54.0,35.0,1238.0,4.2,9.9,0.422,0.0,0.1,0.0,4.2,9.8,0.427,1.0,1.7,0.575,1.0,3.2,4.1,6.4,2.6,0.4,2.3,5.5,9.3,0.0,94.0,105.0
60,Rick Brunson,PG,28.0,TOT,22.0,0.0,208.0,4.6,13.7,0.333,0.5,3.6,0.143,4.1,10.2,0.4,2.0,3.8,0.533,1.3,4.1,5.3,7.9,2.0,0.3,4.3,5.3,11.7,0.0,80.0,104.0
61,Rick Brunson,PG,28.0,BOS,7.0,0.0,142.0,3.7,12.8,0.286,0.7,4.0,0.182,2.9,8.8,0.333,1.5,3.3,0.444,0.7,2.6,3.3,8.8,2.6,0.4,3.3,5.8,9.5,0.0,79.0,106.0
62,Rick Brunson,PG,28.0,NYK,15.0,0.0,66.0,6.7,15.9,0.421,0.0,2.5,0.0,6.7,13.4,0.5,3.4,5.0,0.667,2.5,7.6,10.1,5.9,0.8,0.0,6.7,4.2,16.8,0.0,81.0,100.0
63,Kobe Bryant,SG,22.0,LAL,68.0,68.0,2783.0,13.2,28.4,0.464,1.1,3.8,0.305,12.0,24.6,0.489,8.9,10.5,0.853,2.0,5.5,7.5,6.4,2.1,0.8,4.1,4.2,36.4,0.0,112.0,105.0
64,Mark Bryant,PF,35.0,DAL,18.0,1.0,101.0,4.1,10.2,0.4,0.0,0.0,0.0,4.1,10.2,0.4,1.5,2.5,0.6,2.0,8.7,10.7,1.5,0.5,1.0,2.5,14.8,9.7,0.0,83.0,103.0
65,Greg Buckner,SG,24.0,DAL,37.0,9.0,820.0,5.3,12.1,0.438,0.1,0.4,0.286,5.1,11.6,0.443,3.7,5.1,0.728,3.8,6.1,9.9,3.1,2.1,0.6,1.7,7.4,14.4,0.0,110.0,103.0
66,Jud Buechler,SF,32.0,DET,57.0,3.0,737.0,5.2,11.3,0.463,2.2,5.3,0.416,3.0,6.0,0.506,0.6,0.8,0.75,1.4,5.1,6.5,2.7,1.4,0.7,1.7,5.7,13.3,0.0,110.0,104.0
67,Rodney Buford,SF,23.0,PHI,47.0,0.0,573.0,9.6,22.3,0.432,1.5,3.5,0.421,8.1,18.8,0.433,2.2,2.7,0.828,1.5,5.4,6.8,1.6,1.6,0.6,2.7,6.3,22.9,0.0,96.0,101.0
68,Matt Bullard,PF,33.0,HOU,61.0,5.0,1000.0,6.8,16.2,0.423,4.6,11.3,0.404,2.3,4.9,0.467,0.5,0.7,0.714,1.2,5.7,6.9,2.2,0.5,0.5,0.6,4.0,18.8,0.0,120.0,108.0
69,Scott Burrell,SF,30.0,CHH,4.0,0.0,41.0,9.2,19.6,0.467,2.6,7.9,0.333,6.5,11.8,0.556,1.3,5.2,0.25,1.3,2.6,3.9,1.3,3.9,0.0,0.0,10.5,22.3,0.0,107.0,99.0
70,Jason Caffey,PF,27.0,MIL,70.0,33.0,1460.0,6.4,13.1,0.488,0.0,0.0,0.0,6.4,13.1,0.488,5.1,7.5,0.673,4.8,7.8,12.6,1.9,1.4,0.9,2.7,6.6,17.8,0.0,109.0,105.0
71,Marcus Camby,C,26.0,NYK,63.0,63.0,2127.0,7.9,15.1,0.524,0.0,0.2,0.125,7.9,14.9,0.53,3.9,5.9,0.667,5.1,13.7,18.8,1.4,1.7,3.5,1.6,5.3,19.8,0.0,116.0,91.0
73,Elden Campbell,PF,32.0,CHH,78.0,78.0,2337.0,8.4,19.2,0.44,0.0,0.1,0.0,8.4,19.0,0.443,6.6,9.3,0.709,3.6,10.4,14.0,2.4,1.4,3.2,3.3,6.4,23.5,0.0,101.0,96.0
74,Brian Cardinal,PF,23.0,DET,15.0,0.0,126.0,4.0,12.5,0.323,0.0,2.0,0.0,4.0,10.5,0.385,4.4,7.2,0.611,3.2,6.0,9.2,1.2,2.8,0.8,3.6,10.9,12.5,0.0,79.0,100.0
75,Chris Carr,SG,26.0,BOS,35.0,0.0,309.0,8.9,18.8,0.473,2.9,6.2,0.459,6.0,12.6,0.48,7.7,10.1,0.767,1.8,5.5,7.4,1.8,0.7,0.5,3.2,7.6,28.4,0.0,113.0,107.0
76,Anthony Carter,PG,25.0,MIA,72.0,6.0,1630.0,6.6,16.2,0.406,0.2,1.4,0.15,6.4,14.9,0.43,2.2,3.5,0.631,1.6,4.5,6.1,9.1,2.5,0.3,4.0,5.2,15.6,0.0,91.0,99.0
77,Vince Carter,SF,24.0,TOR,75.0,75.0,2979.0,13.5,29.3,0.46,2.9,7.0,0.408,10.6,22.3,0.477,6.8,8.9,0.765,3.1,4.3,7.4,5.2,2.0,1.5,3.0,3.6,36.7,0.0,114.0,104.0
78,Sam Cassell,PG,31.0,MIL,76.0,75.0,2709.0,10.3,21.8,0.474,0.6,1.9,0.306,9.7,19.9,0.49,5.3,6.2,0.858,0.9,4.7,5.6,11.2,1.7,0.2,4.2,4.1,26.6,0.0,111.0,107.0
79,Kelvin Cato,C,26.0,HOU,35.0,13.0,624.0,5.4,9.4,0.577,0.0,0.0,0.0,5.4,9.4,0.577,3.1,4.9,0.649,4.0,8.0,12.0,0.9,1.1,2.6,2.1,7.6,14.0,0.0,115.0,103.0
80,Duane Causwell,C,32.0,MIA,31.0,14.0,384.0,4.6,12.2,0.376,0.0,0.0,0.0,4.6,12.2,0.376,1.7,3.6,0.48,3.3,8.6,11.9,0.7,1.1,2.6,3.3,9.6,10.9,0.0,76.0,97.0
81,Cedric Ceballos,SF,31.0,TOT,40.0,0.0,559.0,9.7,22.0,0.441,2.1,7.0,0.301,7.6,15.0,0.506,3.6,4.1,0.86,3.3,6.9,10.2,1.9,1.5,0.7,3.1,5.9,25.1,0.0,102.0,100.0
82,Cedric Ceballos,SF,31.0,DET,13.0,0.0,166.0,8.5,21.7,0.394,3.4,12.2,0.275,5.2,9.5,0.548,2.4,3.1,0.8,2.1,5.8,7.9,2.1,1.8,0.9,2.7,5.8,22.9,0.0,99.0,102.0
83,Cedric Ceballos,SF,31.0,MIA,27.0,0.0,393.0,10.2,22.2,0.462,1.5,4.6,0.333,8.7,17.5,0.496,4.1,4.6,0.879,3.8,7.4,11.2,1.8,1.4,0.6,3.2,5.9,26.1,0.0,103.0,99.0
84,Calbert Cheaney,SG,29.0,DEN,9.0,5.0,153.0,3.4,10.2,0.333,0.0,0.0,0.0,3.4,10.2,0.333,0.3,0.7,0.5,1.7,5.1,6.8,3.0,1.4,0.7,1.7,4.7,7.1,0.0,79.0,109.0
85,Chris Childs,PG,33.0,TOT,77.0,5.0,1859.0,4.0,9.8,0.403,0.9,3.1,0.302,3.0,6.7,0.45,1.8,2.1,0.845,0.7,5.2,5.9,10.4,1.7,0.4,4.6,7.1,10.6,0.0,94.0,101.0
86,Chris Childs,PG,33.0,NYK,51.0,5.0,1309.0,3.9,9.4,0.419,0.8,2.7,0.313,3.1,6.7,0.462,1.6,1.9,0.848,0.6,5.2,5.8,10.0,1.6,0.3,4.1,6.8,10.4,0.0,96.0,100.0
87,Chris Childs,PG,33.0,TOR,26.0,0.0,550.0,4.0,10.8,0.372,1.2,4.0,0.286,2.9,6.8,0.423,2.0,2.4,0.84,1.0,5.2,6.1,11.4,2.1,0.8,5.6,7.9,11.2,0.0,90.0,104.0
88,Doug Christie,SG,30.0,SAC,81.0,81.0,2939.0,5.4,13.6,0.395,1.6,4.3,0.376,3.8,9.3,0.403,4.8,5.4,0.897,1.6,4.5,6.1,5.0,3.2,0.8,2.7,3.9,17.2,0.0,109.0,99.0
89,Keon Clark,PF,25.0,TOT,81.0,3.0,1720.0,7.6,15.8,0.48,0.0,0.0,0.0,7.6,15.8,0.481,4.3,7.3,0.592,4.1,9.1,13.2,2.2,1.0,4.7,2.7,7.4,19.5,0.0,102.0,101.0
90,Keon Clark,PF,25.0,DEN,35.0,3.0,752.0,5.6,13.7,0.412,0.0,0.0,0.0,5.6,13.7,0.412,4.3,7.2,0.6,4.0,8.8,12.8,2.3,1.1,3.0,3.3,7.0,15.6,0.0,92.0,104.0
91,Keon Clark,PF,25.0,TOR,46.0,0.0,968.0,9.1,17.4,0.522,0.0,0.1,0.0,9.1,17.4,0.524,4.3,7.4,0.585,4.3,9.3,13.5,2.1,0.9,6.0,2.3,7.8,22.5,0.0,110.0,98.0
92,Mateen Cleaves,PG,23.0,DET,78.0,8.0,1268.0,6.4,16.0,0.4,0.2,0.7,0.294,6.2,15.3,0.405,3.9,5.5,0.708,1.0,4.2,5.3,8.3,2.0,0.0,5.6,6.1,16.9,0.0,87.0,104.0
93,John Coker,C,29.0,GSW,6.0,0.0,32.0,1.6,12.8,0.125,0.0,0.0,0.0,1.6,12.8,0.125,0.0,0.0,0.0,4.8,3.2,8.0,3.2,1.6,0.0,3.2,6.4,3.2,0.0,47.0,111.0
94,Derrick Coleman,PF,33.0,CHH,34.0,3.0,683.0,7.6,20.0,0.38,1.6,4.0,0.392,6.1,16.0,0.377,5.0,7.2,0.685,3.6,10.8,14.5,3.1,0.8,1.7,3.3,4.2,21.8,0.0,96.0,99.0
95,Bimbo Coles,PG,32.0,CLE,47.0,0.0,804.0,6.0,15.6,0.381,0.1,1.0,0.125,5.8,14.6,0.399,3.1,3.7,0.857,0.6,2.6,3.1,9.0,1.8,0.4,3.9,5.7,15.2,0.0,92.0,108.0
96,Jason Collier,C,23.0,HOU,23.0,0.0,222.0,6.5,17.0,0.38,0.0,0.2,0.0,6.5,16.7,0.386,4.1,5.7,0.708,2.9,6.0,8.8,1.4,0.5,0.7,2.6,6.5,17.0,0.0,90.0,107.0
97,Sean Colson,PG,25.0,TOT,13.0,0.0,44.0,7.2,28.8,0.25,1.2,6.0,0.2,6.0,22.8,0.263,2.4,4.8,0.5,2.4,4.8,7.2,12.0,1.2,0.0,2.4,7.2,18.0,0.0,80.0,107.0
98,Sean Colson,PG,25.0,ATL,3.0,0.0,14.0,0.0,18.6,0.0,0.0,3.7,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,11.2,11.2,11.2,0.0,0.0,7.5,0.0,0.0,0.0,22.0,106.0
99,Sean Colson,PG,25.0,HOU,10.0,0.0,30.0,10.6,33.6,0.316,1.8,7.1,0.25,8.8,26.5,0.333,3.5,7.1,0.5,3.5,1.8,5.3,12.4,1.8,0.0,0.0,10.6,26.5,0.0,99.0,108.0
100,Tyrone Corbin,SF,38.0,TOR,15.0,1.0,117.0,4.1,17.1,0.237,0.0,2.3,0.0,4.1,14.9,0.273,0.9,1.8,0.5,1.4,4.5,5.9,1.8,0.9,0.0,1.4,8.1,9.0,0.0,62.0,108.0
102,Chris Crawford,PF,25.0,ATL,47.0,22.0,901.0,7.1,15.6,0.452,0.3,1.3,0.273,6.7,14.4,0.468,3.9,4.8,0.819,1.6,4.8,6.4,2.1,1.2,0.9,3.6,6.8,18.4,0.0,96.0,107.0
103,Jamal Crawford,PG,20.0,CHI,61.0,8.0,1050.0,5.5,15.6,0.352,2.1,6.0,0.35,3.4,9.6,0.353,1.4,1.7,0.794,0.5,4.1,4.6,7.2,2.2,0.7,4.4,3.5,14.4,0.0,84.0,108.0
104,Austin Croshere,PF,25.0,IND,81.0,23.0,1874.0,7.9,20.1,0.394,2.0,5.9,0.338,5.9,14.2,0.417,5.7,6.6,0.866,3.5,7.6,11.1,2.6,1.0,1.4,3.9,5.2,23.6,0.0,99.0,103.0
105,John Crotty,PG,31.0,UTA,31.0,0.0,264.0,4.5,13.2,0.338,0.8,1.4,0.571,3.6,11.7,0.31,3.4,3.8,0.895,2.6,3.0,5.7,6.9,1.2,0.0,3.8,6.5,13.2,0.0,94.0,107.0
106,Vonteego Cummings,PG,24.0,GSW,66.0,11.0,1495.0,6.1,17.6,0.344,1.6,4.9,0.336,4.4,12.8,0.348,2.7,4.0,0.681,1.6,3.1,4.7,7.7,2.3,0.5,3.1,5.5,16.5,0.0,94.0,109.0
107,Bill Curley,PF,28.0,TOT,20.0,2.0,192.0,6.6,12.5,0.532,0.3,0.5,0.5,6.4,12.0,0.533,3.2,5.1,0.632,5.6,4.3,9.8,0.8,1.9,2.4,4.3,12.0,16.7,0.0,97.0,107.0
108,Bill Curley,PF,28.0,DAL,5.0,0.0,15.0,3.4,13.7,0.25,0.0,3.4,0.0,3.4,10.3,0.333,3.4,13.7,0.25,0.0,0.0,0.0,0.0,3.4,3.4,6.9,13.7,10.3,0.0,40.0,101.0
109,Bill Curley,PF,28.0,GSW,15.0,2.0,177.0,6.9,12.4,0.558,0.3,0.3,1.0,6.6,12.1,0.548,3.2,4.3,0.733,6.1,4.6,10.7,0.9,1.7,2.3,4.0,11.8,17.3,0.0,104.0,107.0
