,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
10,Greg Ballard,SF,27.0,WSB,79.0,79.0,2946.0,10.2,21.4,0.475,0.1,0.4,0.409,10.0,21.1,0.476,3.9,4.6,0.83,2.2,8.1,10.4,4.1,2.2,0.4,2.0,3.3,24.4,0.0,109.0,101.0
11,Gene Banks,SF,22.0,SAS,80.0,4.0,1700.0,8.6,18.0,0.477,0.0,0.2,0.0,8.6,17.7,0.483,4.0,5.8,0.684,4.3,7.0,11.3,4.0,1.5,0.5,2.9,5.5,21.1,0.0,108.0,108.0
12,Mike Bantom,SF,30.0,TOT,82.0,38.0,2016.0,8.0,17.0,0.469,0.0,0.1,0.333,7.9,16.9,0.47,4.0,6.4,0.629,4.2,6.4,10.5,2.7,1.5,1.5,3.6,6.5,20.0,0.0,99.0,104.0
13,Mike Bantom,SF,30.0,IND,39.0,37.0,1037.0,8.3,19.0,0.438,0.0,0.1,0.333,8.3,18.9,0.439,4.7,7.2,0.66,4.1,6.0,10.0,3.2,1.8,1.1,4.0,6.5,21.5,0.0,96.0,105.0
14,Mike Bantom,SF,30.0,PHI,43.0,1.0,979.0,7.6,14.9,0.51,0.0,0.1,0.333,7.6,14.8,0.512,3.3,5.6,0.588,4.2,6.8,11.0,2.2,1.2,1.8,3.1,6.5,18.5,0.0,104.0,104.0
15,Billy Ray Bates,SG,25.0,POR,75.0,0.0,1229.0,12.7,26.9,0.473,0.5,1.6,0.293,12.2,25.3,0.484,6.5,8.2,0.787,2.1,2.1,4.2,4.3,1.6,0.2,3.6,3.9,32.3,0.0,107.0,111.0
16,Mel Bennett,PF,27.0,CLE,3.0,0.0,23.0,4.2,8.4,0.5,0.0,0.0,0.0,4.2,8.4,0.5,2.1,12.6,0.167,2.1,4.2,6.3,0.0,2.1,0.0,8.4,4.2,10.5,0.0,48.0,112.0
17,Kent Benson,C,27.0,DET,75.0,72.0,2467.0,7.6,15.0,0.505,0.1,0.2,0.273,7.5,14.8,0.508,2.4,2.9,0.804,4.1,8.1,12.2,3.0,1.2,1.8,3.0,4.0,17.5,0.0,107.0,105.0
18,Larry Bird*,PF,25.0,BOS,77.0,58.0,2923.0,11.5,22.9,0.503,0.2,0.8,0.212,11.3,22.0,0.514,5.3,6.2,0.863,3.2,10.3,13.5,7.2,2.3,1.1,4.1,3.9,28.5,0.0,114.0,99.0
19,Otis Birdsong,SG,26.0,NJN,37.0,22.0,1025.0,10.2,21.8,0.469,0.0,0.5,0.0,10.2,21.4,0.479,3.4,5.8,0.583,1.4,3.0,4.4,5.6,1.4,0.2,2.9,3.4,23.8,0.0,102.0,106.0
20,Rolando Blackman,SG,22.0,DAL,82.0,16.0,1979.0,10.8,21.0,0.513,0.0,0.1,0.25,10.8,21.0,0.515,5.2,6.8,0.768,2.4,3.9,6.3,2.6,1.1,0.7,2.8,3.0,26.9,0.0,111.0,112.0
21,Ray Blume,SG,23.0,CHI,49.0,2.0,546.0,9.1,19.7,0.459,0.4,1.6,0.222,8.7,18.1,0.48,1.6,2.5,0.643,1.2,2.4,3.6,6.0,2.0,0.2,4.8,5.1,20.1,0.0,92.0,111.0
22,Alex Bradley,SF,22.0,NYK,39.0,0.0,331.0,7.9,15.0,0.524,0.0,0.1,0.0,7.9,14.9,0.529,4.2,7.0,0.604,4.5,5.0,9.5,1.6,1.7,0.7,4.1,5.4,20.0,0.0,101.0,109.0
23,Charles Bradley,SG,22.0,BOS,51.0,1.0,339.0,7.7,17.0,0.451,0.0,0.1,0.0,7.7,16.9,0.455,5.9,8.7,0.677,1.7,3.6,5.3,3.1,2.0,0.8,5.2,8.5,21.2,0.0,93.0,105.0
25,Dudley Bradley,SG,24.0,PHO,64.0,3.0,937.0,6.4,14.5,0.445,0.1,0.2,0.25,6.4,14.3,0.448,3.8,5.1,0.74,1.5,2.9,4.5,4.1,4.0,0.5,3.7,5.9,16.7,0.0,96.0,101.0
26,Brad Branson,PF,23.0,CLE,10.0,3.0,176.0,5.8,14.3,0.404,0.0,0.0,0.0,5.8,14.3,0.404,3.0,3.3,0.917,3.8,5.2,9.1,1.6,1.4,1.1,3.6,4.7,14.6,0.0,91.0,112.0
27,Mike Bratz,PG,26.0,SAS,81.0,3.0,1616.0,6.7,16.4,0.407,1.3,4.0,0.333,5.3,12.4,0.431,3.4,4.4,0.783,1.2,3.7,4.8,12.7,1.9,0.3,4.0,5.3,18.1,0.0,106.0,109.0
28,Jim Brewer,PF,30.0,LAL,71.0,9.0,966.0,3.9,8.4,0.463,0.0,0.3,0.167,3.9,8.1,0.473,0.3,0.9,0.368,5.1,7.6,12.7,2.0,1.9,2.2,1.8,6.1,8.2,0.0,105.0,104.0
29,Ron Brewer,SG,26.0,TOT,72.0,45.0,2319.0,11.8,24.7,0.477,0.2,0.6,0.258,11.6,24.0,0.482,4.4,5.4,0.812,1.1,2.2,3.3,3.9,1.7,0.6,2.6,3.1,28.1,0.0,106.0,113.0
30,Ron Brewer,SG,26.0,SAS,25.0,4.0,595.0,14.3,28.4,0.504,0.2,0.8,0.3,14.1,27.6,0.51,6.1,6.9,0.875,1.0,2.9,3.9,5.3,1.8,0.6,2.7,2.9,34.9,0.0,115.0,110.0
31,Ron Brewer,SG,26.0,CLE,47.0,41.0,1724.0,10.9,23.4,0.465,0.1,0.6,0.238,10.7,22.8,0.47,3.8,4.8,0.779,1.2,1.9,3.1,3.4,1.7,0.6,2.6,3.2,25.6,0.0,103.0,114.0
32,Junior Bridgeman,SF,28.0,MIL,41.0,4.0,924.0,10.9,22.5,0.483,0.2,0.5,0.444,10.6,22.0,0.483,4.6,5.4,0.864,1.9,4.6,6.5,5.7,1.5,0.2,3.3,4.7,26.5,0.0,110.0,105.0
33,Allan Bristow,SF,30.0,DAL,82.0,54.0,2035.0,5.2,11.9,0.437,0.1,0.4,0.167,5.1,11.5,0.447,3.2,3.9,0.817,2.8,5.3,8.1,10.7,1.6,0.1,4.0,5.3,13.7,0.0,105.0,111.0
34,Jim Brogan,SG,23.0,SDC,63.0,19.0,1027.0,7.6,16.8,0.453,0.4,1.5,0.281,7.2,15.3,0.47,2.8,3.9,0.726,2.8,2.7,5.5,7.2,2.3,0.6,3.8,5.7,18.4,0.0,103.0,114.0
35,Michael Brooks,SF,23.0,SDC,82.0,73.0,2750.0,9.2,18.4,0.504,0.0,0.1,0.0,9.2,18.2,0.507,3.5,4.6,0.757,3.6,7.2,10.7,4.1,1.9,0.7,3.4,4.9,22.0,0.0,108.0,112.0
36,Fred Brown,SG,33.0,SEA,82.0,2.0,1785.0,10.6,23.2,0.455,0.7,2.1,0.325,9.9,21.1,0.468,3.0,3.5,0.86,1.1,2.6,3.8,6.4,1.9,0.1,2.6,3.0,24.8,0.0,105.0,106.0
37,Rickey Brown,C,23.0,GSW,82.0,11.0,1260.0,7.2,15.7,0.459,0.0,0.0,0.0,7.2,15.7,0.459,3.2,4.6,0.705,5.1,8.6,13.7,0.7,1.4,1.1,3.2,9.1,17.7,0.0,101.0,106.0
38,Joe Bryant,SF,27.0,SDC,75.0,49.0,1988.0,8.1,16.7,0.486,0.2,0.7,0.267,7.9,16.0,0.496,4.6,5.9,0.785,1.9,4.6,6.5,4.5,1.9,0.7,4.4,6.0,21.1,0.0,103.0,114.0
39,Quinn Buckner,PG,27.0,MIL,70.0,70.0,2156.0,8.8,18.3,0.482,0.1,0.3,0.267,8.7,18.0,0.486,2.4,3.7,0.655,1.7,3.9,5.6,7.3,3.9,0.1,4.0,4.9,20.2,0.0,101.0,101.0
40,Roger Burkman,SG,23.0,CHI,6.0,0.0,30.0,0.0,6.5,0.0,0.0,1.6,0.0,0.0,4.8,0.0,8.1,9.7,0.833,3.2,6.5,9.7,8.1,9.7,3.2,4.8,9.7,8.1,0.0,85.0,90.0
41,David Burns,PG,23.0,TOT,9.0,1.0,87.0,3.6,8.2,0.438,0.0,0.0,0.0,3.6,8.2,0.438,4.6,7.7,0.6,0.5,2.1,2.6,7.7,1.5,0.0,6.7,8.8,11.8,0.0,81.0,113.0
42,David Burns,PG,23.0,NJN,3.0,0.0,34.0,2.7,6.8,0.4,0.0,0.0,0.0,2.7,6.8,0.4,4.1,8.2,0.5,0.0,2.7,2.7,5.5,1.4,0.0,6.8,5.5,9.6,0.0,67.0,107.0
43,David Burns,PG,23.0,DEN,6.0,1.0,53.0,4.1,9.1,0.455,0.0,0.0,0.0,4.1,9.1,0.455,4.9,7.4,0.667,0.8,1.6,2.5,9.1,1.6,0.0,6.6,10.7,13.2,0.0,89.0,116.0
44,Don Buse,PG,31.0,IND,82.0,78.0,2529.0,6.0,13.2,0.455,1.4,3.6,0.386,4.6,9.5,0.482,1.9,2.4,0.813,0.9,3.4,4.3,7.8,3.2,0.5,1.8,3.4,15.3,0.0,115.0,104.0
45,Kenny Carr,PF,26.0,TOT,74.0,48.0,1926.0,8.6,17.2,0.503,0.0,0.2,0.1,8.6,16.9,0.509,4.9,7.5,0.656,4.1,9.0,13.2,2.1,1.6,0.5,3.8,6.2,22.2,0.0,104.0,108.0
46,Kenny Carr,PF,26.0,CLE,46.0,42.0,1482.0,8.8,17.1,0.517,0.0,0.3,0.111,8.8,16.8,0.524,4.7,7.2,0.659,3.7,9.1,12.9,2.1,1.9,0.5,3.7,5.9,22.4,0.0,105.0,109.0
47,Kenny Carr,PF,26.0,DET,28.0,6.0,444.0,8.0,17.4,0.458,0.0,0.1,0.0,8.0,17.3,0.461,5.5,8.5,0.646,5.5,8.7,14.2,2.4,0.6,0.6,4.1,7.2,21.5,0.0,101.0,107.0
48,M.L. Carr,SF,31.0,BOS,56.0,27.0,1296.0,6.7,14.9,0.45,0.2,0.6,0.294,6.5,14.3,0.457,3.0,4.2,0.707,2.0,3.4,5.5,4.7,2.4,0.8,2.3,5.0,16.6,0.0,106.0,104.0
49,Joe Barry Carroll,C,23.0,GSW,76.0,75.0,2627.0,9.5,18.3,0.519,0.0,0.0,0.0,9.5,18.3,0.519,4.2,5.8,0.728,3.8,7.6,11.4,1.2,1.2,2.3,3.7,4.8,23.2,0.0,106.0,106.0
50,Butch Carter,SG,23.0,IND,75.0,0.0,1035.0,8.8,18.9,0.468,0.4,1.2,0.32,8.5,17.7,0.477,2.7,3.3,0.829,1.4,2.3,3.7,2.8,1.6,0.5,2.5,5.2,20.8,0.0,101.0,108.0
52,Reggie Carter,SG,24.0,NYK,75.0,1.0,923.0,6.2,14.6,0.425,0.0,0.0,0.0,6.2,14.6,0.425,3.3,4.2,0.8,1.8,3.1,5.0,6.8,1.9,0.3,4.1,6.5,15.8,0.0,96.0,110.0
53,Bill Cartwright,C,24.0,NYK,72.0,50.0,2060.0,9.1,16.3,0.562,0.0,0.0,0.0,9.1,16.3,0.562,6.0,7.9,0.763,2.7,7.1,9.9,2.0,1.1,1.5,3.9,4.9,24.3,0.0,112.0,108.0
54,Harvey Catchings,PF,30.0,MIL,80.0,9.0,1603.0,2.8,6.7,0.42,0.0,0.0,0.0,2.8,6.7,0.42,1.2,2.1,0.594,3.9,6.8,10.7,2.9,1.3,4.0,2.8,7.1,6.9,0.0,92.0,100.0
55,Bobby Cattage,PF,23.0,UTA,49.0,0.0,337.0,8.2,18.5,0.444,0.0,0.3,0.0,8.2,18.2,0.451,4.1,5.6,0.732,3.0,7.0,10.0,1.0,1.0,0.0,2.5,8.0,20.6,0.0,100.0,112.0
56,Tom Chambers,PF,22.0,SDC,81.0,58.0,2682.0,9.8,18.6,0.525,0.0,0.0,0.0,9.8,18.6,0.526,5.0,8.1,0.62,3.7,6.2,9.9,2.6,1.0,0.8,3.9,6.0,24.6,0.0,106.0,114.0
57,Maurice Cheeks*,PG,25.0,PHI,79.0,79.0,2498.0,6.7,12.9,0.521,0.1,0.4,0.273,6.6,12.5,0.529,3.3,4.2,0.777,1.0,3.8,4.7,12.7,4.0,0.6,3.5,4.7,16.8,0.0,115.0,102.0
58,Jim Chones,C,32.0,WSB,59.0,13.0,867.0,4.1,9.5,0.433,0.0,0.0,0.0,4.1,9.5,0.433,2.0,2.6,0.783,2.2,8.1,10.3,3.6,0.8,1.8,2.3,6.4,10.3,0.0,98.0,102.0
59,Don Collins,SG,23.0,WSB,79.0,18.0,1609.0,10.0,19.6,0.511,0.0,0.4,0.083,10.0,19.2,0.52,3.6,5.1,0.716,3.0,2.9,5.9,4.4,2.7,0.7,4.1,5.9,23.7,0.0,103.0,103.0
60,Darwin Cook,PG,23.0,NJN,82.0,17.0,2090.0,8.6,17.9,0.482,0.2,0.7,0.226,8.5,17.2,0.492,2.6,3.6,0.728,1.2,2.3,3.5,7.1,3.3,0.5,3.9,4.4,20.0,0.0,101.0,103.0
61,Jeff Cook,PF,25.0,PHO,76.0,22.0,1298.0,5.6,13.3,0.422,0.0,0.1,0.0,5.6,13.2,0.424,3.3,5.0,0.664,4.2,7.0,11.2,3.7,1.4,0.9,3.0,6.5,14.5,0.0,98.0,103.0
62,Joe Cooper,C,24.0,NJN,1.0,0.0,11.0,4.2,8.5,0.5,0.0,0.0,0.0,4.2,8.5,0.5,0.0,0.0,0.0,4.2,4.2,8.5,0.0,0.0,0.0,4.2,8.5,8.5,0.0,78.0,108.0
63,Michael Cooper,SG,25.0,LAL,76.0,14.0,2197.0,8.1,15.7,0.517,0.0,0.4,0.118,8.1,15.3,0.526,2.9,3.6,0.813,1.8,3.9,5.7,4.9,2.5,1.3,3.2,4.6,19.2,0.0,109.0,106.0
64,Wayne Cooper,C,25.0,DAL,76.0,38.0,1818.0,7.5,17.9,0.42,0.0,0.2,0.125,7.5,17.7,0.424,3.2,4.3,0.744,5.4,9.4,14.7,3.1,1.0,2.8,2.4,7.6,18.3,0.0,103.0,107.0
65,Hollis Copeland,SF,26.0,NYK,18.0,0.0,118.0,6.5,15.5,0.421,0.0,0.0,0.0,6.5,15.5,0.421,2.0,2.5,0.833,1.2,0.8,2.0,3.7,1.6,0.8,1.6,7.8,15.1,0.0,100.0,112.0
66,Dave Corzine,C,25.0,SAS,82.0,21.0,2189.0,7.2,13.9,0.519,0.0,0.1,0.25,7.2,13.8,0.52,3.4,4.6,0.746,4.5,8.9,13.5,2.8,0.7,2.7,3.0,5.0,17.8,0.0,110.0,106.0
67,Charlie Criss,PG,33.0,TOT,55.0,20.0,1392.0,7.7,17.4,0.446,0.3,1.0,0.345,7.4,16.4,0.452,4.9,5.5,0.887,0.5,2.4,2.9,6.5,1.5,0.2,2.9,3.3,20.7,0.0,109.0,113.0
68,Charlie Criss,PG,33.0,ATL,27.0,0.0,552.0,7.7,19.2,0.4,0.2,0.7,0.25,7.5,18.5,0.406,5.9,6.7,0.89,0.5,2.9,3.5,6.9,2.1,0.2,2.7,3.7,21.5,0.0,104.0,106.0
69,Charlie Criss,PG,33.0,SDC,28.0,20.0,840.0,7.8,16.2,0.479,0.5,1.2,0.381,7.3,15.0,0.487,4.3,4.8,0.884,0.4,2.1,2.5,6.3,1.2,0.2,2.9,3.2,20.3,0.0,112.0,117.0
70,Geoff Crompton,C,26.0,MIL,35.0,1.0,203.0,2.6,7.6,0.344,0.0,0.0,0.0,2.6,7.6,0.344,1.4,3.5,0.4,2.4,7.3,9.7,3.1,1.4,2.8,4.0,9.2,6.6,0.0,70.0,100.0
71,Pat Cummings,PF,25.0,MIL,78.0,7.0,1132.0,9.3,18.2,0.509,0.0,0.1,0.0,9.3,18.1,0.512,2.8,3.9,0.736,2.6,7.8,10.4,4.2,0.9,0.4,4.6,9.6,21.4,0.0,99.0,103.0
72,Earl Cureton,PF,24.0,PHI,66.0,8.0,956.0,7.4,15.3,0.487,0.0,0.1,0.0,7.4,15.2,0.49,2.5,4.7,0.543,4.5,9.0,13.5,1.6,1.5,1.3,2.2,7.1,17.4,0.0,104.0,102.0
73,Bob Dandridge,SF,34.0,MIL,11.0,0.0,174.0,5.8,15.2,0.382,0.0,0.0,0.0,5.8,15.2,0.382,2.8,4.7,0.588,1.1,3.6,4.7,3.6,1.4,0.6,3.0,6.9,14.3,0.0,87.0,105.0
75,Adrian Dantley*,SF,26.0,UTA,81.0,81.0,3222.0,13.0,22.8,0.57,0.0,0.0,0.333,13.0,22.7,0.57,9.3,11.7,0.792,3.3,4.1,7.4,4.6,1.4,0.2,4.3,3.6,35.2,0.0,121.0,114.0
76,Brad Davis,PG,26.0,DAL,82.0,82.0,2614.0,7.4,14.4,0.515,0.3,0.9,0.286,7.1,13.5,0.53,3.4,4.3,0.804,0.7,3.6,4.2,9.5,1.4,0.1,3.0,4.1,18.5,0.0,115.0,112.0
77,Charles Davis,SF,23.0,WSB,54.0,10.0,575.0,7.4,15.5,0.478,0.0,0.2,0.0,7.4,15.3,0.484,2.5,3.1,0.811,4.5,6.6,11.2,2.6,0.8,1.1,3.6,7.5,17.3,0.0,99.0,104.0
78,Johnny Davis,SG,26.0,IND,82.0,70.0,2664.0,9.8,21.0,0.467,0.1,0.5,0.185,9.7,20.6,0.473,5.7,7.2,0.799,1.3,1.9,3.2,6.3,1.4,0.2,3.4,3.2,25.5,0.0,106.0,109.0
79,Ron Davis,SF,27.0,SDC,7.0,0.0,67.0,7.1,17.7,0.4,0.0,0.0,0.0,7.1,17.7,0.4,2.1,4.2,0.5,4.9,4.2,9.2,2.8,0.0,0.0,3.5,5.7,16.3,0.0,90.0,118.0
80,Walter Davis,SF,27.0,PHO,55.0,12.0,1182.0,14.3,27.3,0.523,0.1,0.7,0.188,14.2,26.6,0.531,3.7,4.5,0.82,0.9,3.3,4.2,6.6,1.9,0.1,4.6,4.2,32.4,0.0,105.0,105.0
81,Darryl Dawkins,C,25.0,PHI,48.0,36.0,1124.0,8.8,15.6,0.564,0.0,0.1,0.0,8.8,15.5,0.567,4.8,7.0,0.695,2.9,10.1,12.9,2.3,0.8,2.3,4.1,8.2,22.4,0.0,107.0,102.0
82,Larry Demic,PF,24.0,NYK,48.0,0.0,356.0,5.3,11.3,0.47,0.0,0.1,0.0,5.3,11.1,0.476,1.9,5.3,0.359,3.9,6.8,10.7,1.9,0.5,0.8,3.5,8.8,12.5,0.0,87.0,110.0
83,Kenny Dennard,PF,23.0,KCK,30.0,3.0,607.0,4.8,9.4,0.512,0.0,0.0,0.0,4.8,9.4,0.512,2.0,3.1,0.65,3.7,6.7,10.3,3.3,2.7,0.6,2.7,6.3,11.7,0.0,104.0,105.0
84,Coby Dietrick,C,33.0,CHI,74.0,0.0,999.0,4.5,9.7,0.46,0.0,0.0,0.0,4.5,9.7,0.462,1.8,2.6,0.704,3.1,6.1,9.1,4.2,2.4,1.5,2.1,6.4,10.8,0.0,106.0,106.0
85,Mickey Dillard,PG,23.0,CLE,33.0,0.0,221.0,6.3,17.3,0.367,0.0,0.9,0.0,6.3,16.4,0.387,3.3,5.0,0.652,1.3,2.0,3.3,7.4,1.8,0.4,3.7,8.8,16.0,0.0,88.0,114.0
86,James Donaldson,C,24.0,SEA,82.0,1.0,1710.0,7.2,11.8,0.609,0.0,0.0,0.0,7.2,11.8,0.609,4.2,6.7,0.629,3.9,9.9,13.8,1.4,0.8,3.9,3.2,5.2,18.6,0.0,112.0,99.0
87,John Douglas,SG,25.0,SDC,64.0,9.0,1031.0,8.3,17.9,0.465,0.8,2.7,0.305,7.5,15.2,0.494,3.1,4.7,0.657,1.2,2.9,4.1,6.7,2.2,0.4,4.2,6.7,20.5,0.0,101.0,114.0
88,Leon Douglas,C,27.0,KCK,63.0,17.0,1093.0,3.0,6.0,0.5,0.0,0.0,0.0,3.0,6.0,0.5,1.4,3.5,0.4,4.8,7.7,12.5,1.5,0.6,1.6,2.4,9.1,7.4,0.0,97.0,107.0
89,John Drew,SF,27.0,ATL,70.0,51.0,2040.0,11.5,23.7,0.486,0.1,0.3,0.333,11.4,23.4,0.488,9.0,12.1,0.741,4.2,5.1,9.3,2.4,1.6,0.1,4.4,6.2,32.1,0.0,108.0,106.0
90,Larry Drew,PG,23.0,KCK,81.0,19.0,1973.0,8.6,18.1,0.473,0.2,0.6,0.296,8.4,17.4,0.479,3.6,4.5,0.794,0.7,2.8,3.6,10.0,2.6,0.0,4.2,3.6,20.9,0.0,103.0,108.0
91,Terry Duerod,SG,25.0,BOS,21.0,0.0,146.0,11.0,25.0,0.442,0.0,0.3,0.0,11.0,24.6,0.447,1.3,3.9,0.333,1.9,2.9,4.9,3.9,1.0,0.3,0.6,2.9,23.3,0.0,103.0,108.0
92,Mike Dunleavy,SG,27.0,HOU,70.0,15.0,1315.0,7.7,16.9,0.458,1.2,3.2,0.384,6.5,13.7,0.475,2.8,4.0,0.708,0.9,3.0,3.9,8.5,1.7,0.1,3.0,6.0,19.5,0.0,111.0,111.0
93,T.R. Dunn,SG,26.0,DEN,82.0,80.0,2519.0,4.5,8.7,0.512,0.0,0.0,0.0,4.5,8.7,0.513,2.7,3.7,0.712,3.7,6.0,9.7,3.3,2.3,0.6,2.1,3.6,11.6,0.0,114.0,112.0
94,John Duren,PG,23.0,UTA,79.0,9.0,1056.0,5.3,11.7,0.451,0.1,0.5,0.273,5.2,11.2,0.459,1.2,1.6,0.73,0.6,3.1,3.7,6.9,0.9,0.2,3.2,6.3,11.9,0.0,95.0,115.0
96,Craig Dykema,SF,22.0,PHO,32.0,0.0,103.0,8.0,17.3,0.459,0.9,1.9,0.5,7.0,15.4,0.455,3.3,4.2,0.778,1.4,4.2,5.6,7.0,0.9,0.0,3.3,8.9,20.1,0.0,106.0,106.0
97,Franklin Edwards,PG,22.0,PHI,42.0,3.0,291.0,10.7,24.6,0.433,0.0,1.5,0.0,10.7,23.1,0.461,3.3,4.4,0.741,1.6,2.8,4.4,7.4,2.6,0.8,3.9,6.1,24.6,0.0,96.0,105.0
98,James Edwards,C,26.0,CLE,77.0,75.0,2539.0,10.1,19.7,0.511,0.0,0.1,0.0,10.1,19.6,0.513,4.4,6.5,0.684,3.6,7.5,11.1,2.3,0.5,2.2,3.1,6.6,24.5,0.0,108.0,111.0
99,Len Elmore,C,29.0,NJN,81.0,70.0,2100.0,6.7,14.5,0.46,0.0,0.0,0.0,6.7,14.5,0.46,3.0,3.8,0.794,3.7,6.1,9.8,2.2,2.0,2.0,3.0,6.2,16.3,0.0,101.0,101.0
100,Alex English*,SF,28.0,DEN,82.0,82.0,3015.0,12.4,22.5,0.551,0.0,0.1,0.0,12.4,22.4,0.553,5.4,6.4,0.84,3.0,5.0,8.1,6.3,1.3,1.7,3.8,3.8,30.2,0.0,118.0,114.0
101,Julius Erving*,SF,31.0,PHI,81.0,81.0,2789.0,13.3,24.4,0.546,0.1,0.2,0.273,13.3,24.2,0.548,7.0,9.2,0.763,3.8,5.8,9.5,5.5,2.8,2.4,3.7,3.9,33.8,0.0,117.0,102.0
102,Mike Evans,PG,26.0,TOT,22.0,0.0,270.0,6.2,15.3,0.407,0.0,1.1,0.0,6.2,14.2,0.438,2.3,3.6,0.65,0.9,3.0,3.9,7.5,2.3,0.0,4.6,6.4,14.8,0.0,86.0,107.0
103,Mike Evans,PG,26.0,MIL,14.0,0.0,196.0,5.9,12.5,0.471,0.0,0.5,0.0,5.9,12.0,0.49,2.0,2.9,0.667,0.7,2.2,2.9,5.4,2.2,0.0,3.7,6.4,13.7,0.0,94.0,105.0
104,Mike Evans,PG,26.0,CLE,8.0,0.0,74.0,7.2,22.9,0.314,0.0,2.6,0.0,7.2,20.3,0.355,3.3,5.2,0.625,1.3,5.2,6.5,13.1,2.6,0.0,7.2,6.5,17.6,0.0,76.0,110.0
105,Eric Fernsten,C,28.0,BOS,43.0,0.0,202.0,4.4,11.5,0.388,0.0,0.0,0.0,4.4,11.5,0.388,4.4,7.0,0.633,2.8,7.0,9.8,1.9,1.2,1.6,3.0,5.4,13.3,0.0,93.0,103.0
106,Chris Ford,SG,33.0,BOS,76.0,53.0,1591.0,5.6,13.4,0.418,0.6,1.9,0.317,5.0,11.5,0.434,1.2,1.7,0.696,1.5,1.7,3.2,4.2,1.2,0.3,1.5,4.3,12.9,0.0,104.0,108.0
107,Don Ford,SF,29.0,CLE,21.0,1.0,201.0,2.2,5.8,0.375,0.0,0.2,0.0,2.2,5.5,0.391,1.2,1.4,0.833,3.4,5.1,8.4,2.6,1.9,0.0,3.6,7.2,5.5,0.0,79.0,112.0
108,Phil Ford,PG,25.0,KCK,72.0,65.0,1952.0,6.9,15.7,0.439,0.2,0.8,0.219,6.7,14.9,0.451,3.3,4.0,0.819,0.6,2.0,2.5,10.9,1.5,0.0,4.7,3.9,17.2,0.0,98.0,111.0
109,World B. Free,SG,28.0,GSW,78.0,78.0,2796.0,11.0,24.6,0.448,0.2,0.9,0.179,10.8,23.6,0.458,8.1,11.0,0.74,2.0,2.2,4.2,7.1,1.2,0.1,3.5,3.8,30.3,0.0,111.0,112.0
