,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,CLE,Anthony Bennett,UNLV,4.0,151.0,1905.0,658.0,472.0,77.0,0.392,0.261,0.67,12.6,4.4,3.1,0.5,0.5,0.013,-4.8,-1.3
2,2.0,ORL,Victor Oladipo,Indiana,7.0,421.0,13888.0,7303.0,1934.0,1645.0,0.441,0.35,0.794,33.0,17.3,4.6,3.9,24.3,0.084,1.1,10.8
3,3.0,WAS,Otto Porter,Georgetown,7.0,413.0,11078.0,4550.0,2037.0,618.0,0.482,0.404,0.789,26.8,11.0,4.9,1.5,29.9,0.129,1.7,10.4
4,4.0,CHA,Cody Zeller,Indiana,7.0,419.0,9613.0,3611.0,2496.0,583.0,0.513,0.248,0.731,22.9,8.6,6.0,1.4,27.7,0.138,-0.5,3.7
5,5.0,PHO,Alex Len,Maryland,7.0,467.0,9170.0,3713.0,2920.0,395.0,0.495,0.333,0.69,19.6,8.0,6.3,0.8,18.0,0.094,-2.0,-0.1
6,6.0,NOH,Nerlens Noel,Kentucky,6.0,361.0,7977.0,2894.0,2240.0,422.0,0.543,0.286,0.648,22.1,8.0,6.2,1.2,21.6,0.13,0.9,5.9
7,7.0,SAC,Ben McLemore,Kansas,7.0,439.0,10344.0,3954.0,1066.0,465.0,0.421,0.366,0.779,23.6,9.0,2.4,1.1,8.0,0.037,-3.0,-2.5
8,8.0,DET,Kentavious Caldwell-Pope,Georgia,7.0,539.0,15743.0,6240.0,1708.0,878.0,0.418,0.349,0.797,29.2,11.6,3.2,1.6,27.6,0.084,-0.7,5.0
9,9.0,MIN,Trey Burke,Michigan,7.0,394.0,9049.0,4167.0,791.0,1384.0,0.41,0.345,0.8,23.0,10.6,2.0,3.5,11.6,0.061,-1.1,2.0
10,10.0,POR,CJ McCollum,Lehigh,7.0,481.0,14879.0,8884.0,1587.0,1506.0,0.454,0.397,0.827,30.9,18.5,3.3,3.1,32.0,0.103,1.0,11.1
11,11.0,PHI,Michael Carter-Williams,Syracuse,7.0,360.0,9098.0,3749.0,1574.0,1572.0,0.402,0.256,0.713,25.3,10.4,4.4,4.4,7.1,0.037,-0.9,2.5
12,12.0,OKC,Steven Adams,Pitt,7.0,530.0,14207.0,5191.0,4029.0,615.0,0.589,0.1,0.557,26.8,9.8,7.6,1.2,45.2,0.153,0.4,8.6
13,13.0,DAL,Kelly Olynyk,Gonzaga,7.0,500.0,10647.0,4836.0,2421.0,934.0,0.476,0.373,0.775,21.3,9.7,4.8,1.9,28.6,0.129,0.8,7.5
14,14.0,UTA,Shabazz Muhammad,UCLA,5.0,278.0,4772.0,2504.0,770.0,151.0,0.473,0.319,0.751,17.2,9.0,2.8,0.5,8.5,0.085,-2.0,0.0
15,15.0,MIL,Giannis Antetokounmpo,,7.0,528.0,17137.0,10602.0,4700.0,2275.0,0.526,0.284,0.722,32.5,20.1,8.9,4.3,64.4,0.18,5.0,30.3
16,16.0,BOS,Lucas Nogueira,,4.0,141.0,1754.0,446.0,388.0,72.0,0.632,0.265,0.64,12.4,3.2,2.8,0.5,6.0,0.165,2.3,1.9
17,17.0,ATL,Dennis Schröder,,7.0,496.0,12654.0,6998.0,1404.0,2260.0,0.436,0.337,0.828,25.5,14.1,2.8,4.6,16.7,0.063,-1.1,2.9
18,18.0,ATL,Shane Larkin,Miami (FL),4.0,256.0,4880.0,1399.0,490.0,737.0,0.422,0.336,0.777,19.1,5.5,1.9,2.9,4.4,0.044,-2.4,-0.6
19,19.0,CLE,Sergey Karasev,,3.0,95.0,1110.0,287.0,140.0,87.0,0.395,0.282,0.842,11.7,3.0,1.5,0.9,0.8,0.036,-3.4,-0.4
20,20.0,CHI,Tony Snell,New Mexico,7.0,501.0,11278.0,3236.0,1156.0,582.0,0.428,0.385,0.838,22.5,6.5,2.3,1.2,16.1,0.068,-2.0,0.0
