,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,DET,Jimmy Walker,Providence,9.0,698.0,23590.0,11655.0,1860.0,2429.0,0.461,0.0,0.829,33.8,16.7,2.7,3.5,42.9,0.087,-1.4,1.4
2,2.0,BAL,Earl Monroe,Winston-Salem State,13.0,926.0,29636.0,17454.0,2796.0,3594.0,0.464,0.0,0.807,32.0,18.8,3.0,3.9,77.4,0.125,0.8,9.8
3,3.0,CHI,Clem Haskins,Western Kentucky,9.0,681.0,17624.0,8743.0,2087.0,2382.0,0.449,0.0,0.792,25.9,12.8,3.1,3.5,35.8,0.097,-0.1,1.5
4,4.0,DET,Sonny Dove,St. John's,2.0,57.0,398.0,174.0,114.0,23.0,0.394,0.0,0.581,7.0,3.1,2.0,0.4,0.0,-0.003,0.0,0.0
5,5.0,NYK,Walt Frazier,Southern Illinois,13.0,825.0,30965.0,15581.0,4830.0,5040.0,0.49,0.0,0.786,37.5,18.9,5.9,6.1,113.5,0.176,2.5,15.5
6,6.0,SEA,Al Tucker,Oklahoma Baptist University,3.0,257.0,5348.0,2431.0,1283.0,230.0,0.453,0.0,0.702,20.8,9.5,5.0,0.9,7.2,0.065,0.0,0.0
7,7.0,SDR,Pat Riley,Kentucky,9.0,528.0,8187.0,3906.0,855.0,913.0,0.414,0.0,0.705,15.5,7.4,1.6,1.7,4.5,0.026,-4.7,-2.2
8,8.0,STL,Tom Workman,Seattle University,2.0,43.0,187.0,109.0,52.0,5.0,0.432,0.0,0.711,4.3,2.5,1.2,0.1,0.4,0.107,0.0,0.0
9,9.0,CIN,Mel Daniels,New Mexico,1.0,11.0,126.0,39.0,34.0,6.0,0.371,0.0,0.565,11.5,3.5,3.1,0.5,0.0,-0.002,-4.3,-0.1
10,10.0,SFW,Dave Lattin,Texas-El Paso,2.0,112.0,1244.0,506.0,427.0,62.0,0.4,0.0,0.644,11.1,4.5,3.8,0.6,0.7,0.028,0.0,0.0
11,11.0,BOS,Mal Graham,NYU,2.0,70.0,889.0,327.0,118.0,75.0,0.398,0.0,0.657,12.7,4.7,1.7,1.1,0.8,0.043,0.0,0.0
12,12.0,PHI,Craig Raymond,BYU,1.0,27.0,177.0,55.0,68.0,8.0,0.344,0.0,0.647,6.6,2.0,2.5,0.3,0.0,-0.001,0.0,0.0
15,13.0,BAL,Jimmy Jones,Grambling State University,3.0,140.0,2590.0,901.0,272.0,283.0,0.505,0.0,0.738,18.5,6.4,1.9,2.0,6.2,0.115,-0.4,1.0
16,14.0,DET,Steve Sullivan,Georgetown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,15.0,CHI,Byron Beck,Denver,1.0,53.0,480.0,250.0,96.0,33.0,0.435,0.0,0.818,9.1,4.7,1.8,0.6,0.8,0.078,-3.1,-0.1
18,16.0,LAL,Randolph Mahaffey,Clemson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,17.0,NYK,Phil Jackson,University of North Dakota,12.0,807.0,14201.0,5428.0,3454.0,898.0,0.453,0.0,0.736,17.6,6.7,4.3,1.1,29.3,0.099,-0.9,2.4
20,18.0,SDR,Bob Netolicky,Drake University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,19.0,SEA,Bob Rule,Colorado State,8.0,403.0,11862.0,7007.0,3333.0,594.0,0.461,0.0,0.686,29.4,17.4,8.3,1.5,22.7,0.092,-3.1,-0.2
24,20.0,BAL,Malkin Strong,Seattle University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,21.0,DET,Darrell Hardy,Baylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,22.0,CHI,John Dickson,Arkansas State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,23.0,LAL,Dwight Smith,Western Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,24.0,NYK,Gary Gregor,South Carolina,4.0,296.0,7397.0,2905.0,2065.0,436.0,0.431,0.0,0.715,25.0,9.8,7.0,1.5,2.6,0.017,0.0,0.0
29,25.0,STL,Bob Verga,Duke,1.0,21.0,216.0,104.0,18.0,17.0,0.452,0.0,0.625,10.3,5.0,0.9,0.8,0.1,0.032,-2.9,0.0
30,26.0,CIN,Gary Gray,Oklahoma City University,1.0,44.0,276.0,105.0,23.0,26.0,0.366,0.0,0.7,6.3,2.4,0.5,0.6,-0.5,-0.093,0.0,0.0
31,27.0,SFW,Bill Turner,University of Akron,6.0,294.0,4060.0,1597.0,1039.0,167.0,0.407,0.0,0.728,13.8,5.4,3.5,0.6,4.8,0.057,0.0,0.0
32,28.0,CIN,Sam Smith,Kentucky Wesleyan College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,29.0,SDR,Richard Moore,Hiram Scott College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,30.0,SEA,Sam Singleton,Nebraska-Omaha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,31.0,SDR,Nick Jones,Oregon,3.0,188.0,2264.0,1003.0,216.0,247.0,0.413,0.0,0.772,12.0,5.3,1.1,1.3,2.1,0.046,0.0,0.0
38,32.0,BAL,Al Salvadori,South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,33.0,DET,Ronald Franz,Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,34.0,CHI,Jim Burns,Northwestern,0.0,3.0,11.0,4.0,2.0,1.0,0.286,0.0,0.0,3.7,1.3,0.7,0.3,-0.1,-0.248,0.0,0.0
41,35.0,LAL,Cliff Anderson,Saint Joseph's,3.0,81.0,581.0,247.0,103.0,68.0,0.351,0.0,0.593,7.2,3.0,1.3,0.8,0.3,0.021,0.0,0.0
42,36.0,NYK,Keith Swagerty,University of the Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,37.0,STL,Wesley Bialosuknia,UConn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,38.0,CIN,Louie Dampier,Kentucky,3.0,232.0,4431.0,1553.0,261.0,643.0,0.488,0.0,0.748,19.1,6.7,1.1,2.8,6.7,0.073,-1.0,1.1
45,39.0,SFW,Bobby Lewis,UNC,4.0,255.0,4303.0,1481.0,533.0,555.0,0.381,0.0,0.712,16.9,5.8,2.1,2.2,1.1,0.012,0.0,0.0
46,40.0,BOS,Neville Shedd,Texas-El Paso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,41.0,SDR,Ronald Kozlicki,Northwestern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,42.0,SDR,Craig Dill,Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,43.0,SEA,Larry Bunce,Utah State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,44.0,BAL,Dexter Westbrook,Providence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,45.0,DET,Paul Long,Wake Forest,3.0,71.0,436.0,274.0,57.0,54.0,0.464,0.0,0.753,6.1,3.9,0.8,0.8,1.0,0.111,0.0,0.0
54,46.0,CHI,Dick Pruet,Jacksonville University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,47.0,LAL,Joe Allen,Bradley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,48.0,NYK,Barry Leibowitz,Long Island University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,49.0,STL,Mike Wittman,Miami (FL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,50.0,CIN,Trooper Washington,Cheyney (PA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,51.0,SFW,Mike Lynn,UCLA,2.0,49.0,428.0,126.0,68.0,31.0,0.329,0.0,0.667,8.7,2.6,1.4,0.6,-0.3,-0.035,0.0,0.0
60,52.0,BOS,Mike Redd,Kentucky Wesleyan College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,53.0,PHI,Jim Reid,Winston-Salem State,1.0,6.0,52.0,21.0,11.0,3.0,0.5,0.0,0.2,8.7,3.5,1.8,0.5,0.1,0.078,0.0,0.0
62,54.0,SEA,Plummer Lott,Seattle University,2.0,67.0,638.0,147.0,123.0,43.0,0.294,0.0,0.583,9.5,2.2,1.8,0.6,-1.3,-0.101,0.0,0.0
63,55.0,SDR,Herb McPherson,Murray State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,56.0,BAL,Bob Riedy,Duke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,57.0,DET,Vaughn Harper,Syracuse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,58.0,CHI,Marlbert Pradd,Dillard University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,59.0,LAL,Gary Keller,Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,60.0,NYK,Bob Benfield,West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,61.0,STL,John Morrison,Canisius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,62.0,CIN,Frank Stronczek,American International College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,63.0,SFW,Dale Schlueter,Colorado State,10.0,586.0,9624.0,3130.0,3034.0,920.0,0.497,0.0,0.678,16.4,5.3,5.2,1.6,20.8,0.104,-1.0,0.7
74,64.0,BOS,Ed Hummer,Princeton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,65.0,PHI,Tim Powers,Creighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,66.0,SDR,Robert Cole,Saint Louis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,67.0,SEA,Gordon Harris,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,68.0,BAL,Ron Perry,Virginia Tech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,69.0,DET,Bobby Lloyd,Rutgers University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,70.0,CHI,Bob Wolf,Marquette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,71.0,LAL,Jamie Thompson,Wichita State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,72.0,NYK,Butch Wade,Indiana State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,73.0,STL,Carl Fuller,Bethune-Cookman College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,74.0,CIN,Charles Beasley,SMU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,75.0,SFW,Sonny Bustion,Colorado State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,76.0,BOS,Edgar Lacey,UCLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,77.0,PHI,Frank Card,South Carolina State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,78.0,SEA,Dick Kolbert,UC Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,79.0,SDR,Elbert Miller,UNLV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,80.0,BAL,Ed Manning,Jackson State University,4.0,280.0,4013.0,1418.0,1264.0,200.0,0.423,0.0,0.702,14.3,5.1,4.5,0.7,4.2,0.05,0.0,0.0
95,81.0,DET,George Carter,St. Bonaventure,1.0,1.0,5.0,3.0,0.0,1.0,0.5,0.0,1.0,5.0,3.0,0.0,1.0,0.0,0.23,0.0,0.0
96,82.0,CHI,Leon Simon,College of Santa Fe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,83.0,LAL,Don Carlos,Otterbein College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,84.0,NYK,Gil Radday,St. Francis College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,85.0,STL,Arvesta Kelly,Lincoln University of Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,86.0,CIN,Frank Hollendoner,Georgetown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,87.0,SFW,Bob Krulish,University of the Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,88.0,BOS,Andrew Anderson,Canisius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,89.0,PHI,Jim Conley,Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,90.0,SDR,Al Grundy,Saint Joseph's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,91.0,SEA,Willie Wolters,Boston College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,92.0,BAL,Robert Allen,University of Arkansas at Pine Bluff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,93.0,CHI,Ernie Laurent,University of Albuquerque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,94.0,LAL,Jay McMillon,Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,95.0,NYK,Ray Smith,Kansas State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,96.0,STL,Ed Biedenbach,NC State,1.0,7.0,18.0,4.0,2.0,3.0,0.0,0.0,0.667,2.6,0.6,0.3,0.4,-0.1,-0.248,0.0,0.0
113,97.0,CIN,Ron Sepic,Ohio State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,98.0,SFW,Richard Dean,Syracuse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,99.0,BOS,Henry Brown,University of Massachusetts Lowell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,100.0,PHI,Ron Filipek,Tennessee Technological University,1.0,19.0,73.0,43.0,25.0,7.0,0.383,0.0,0.5,3.8,2.3,1.3,0.4,0.0,-0.009,0.0,0.0
117,101.0,SEA,Roderick McDonald,Whitworth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,102.0,SDR,Ron Coleman,Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,103.0,BAL,Bill Gillespie,Montana State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,104.0,CHI,Jim Boshart,Wake Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,105.0,LAL,Don Kruze,Houston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,106.0,NYK,Bruce Kaplan,NYU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,107.0,STL,Rich Falkenbrush,Saint Michael's College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,108.0,CIN,Willie Davis,University of North Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,109.0,SFW,Joe Galbo,San Francisco State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
