,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,0.0,DET,Bill Buntin,Michigan,1.0,42.0,713.0,324.0,252.0,36.0,0.395,0.0,0.615,17.0,7.7,6.0,0.9,0.9,0.062,0.0,0.0
2,0.0,LAL,Gail Goodrich,UCLA,14.0,1031.0,33527.0,19181.0,3279.0,4805.0,0.456,0.0,0.807,32.5,18.6,3.2,4.7,76.3,0.109,-0.3,6.0
3,0.0,NYK,Bill Bradley,Princeton,10.0,742.0,22799.0,9217.0,2354.0,2533.0,0.448,0.0,0.84,30.7,12.4,3.2,3.4,38.8,0.082,-2.2,-0.5
6,1.0,SFW,Fred Hetzel,Davidson,6.0,416.0,8885.0,4658.0,2444.0,462.0,0.421,0.0,0.817,21.4,11.2,5.9,1.1,15.9,0.086,0.0,0.0
7,2.0,SFW,Rick Barry,Miami (FL),10.0,794.0,28825.0,18395.0,5168.0,4017.0,0.449,0.33,0.9,36.3,23.2,6.5,5.1,93.4,0.156,3.0,24.8
8,3.0,NYK,Dave Stallworth,Wichita State,8.0,522.0,10494.0,4860.0,2453.0,872.0,0.438,0.0,0.732,20.1,9.3,4.7,1.7,20.3,0.093,-0.4,0.2
9,4.0,BAL,Jerry Sloan,University of Evansville,11.0,755.0,25750.0,10571.0,5615.0,1925.0,0.427,0.0,0.722,34.1,14.0,7.4,2.5,49.5,0.092,0.7,4.1
10,5.0,PHI,Billy Cunningham,UNC,9.0,654.0,22406.0,13626.0,6638.0,2625.0,0.446,0.0,0.72,34.3,20.8,10.1,4.0,63.2,0.135,2.1,3.6
11,6.0,STL,Jim Washington,Villanova,11.0,774.0,22668.0,8168.0,6637.0,1105.0,0.449,0.0,0.705,29.3,10.6,8.6,1.4,39.3,0.083,-0.8,1.3
12,7.0,CIN,Nate Bowman,Wichita State,5.0,243.0,2171.0,702.0,791.0,162.0,0.39,0.0,0.527,8.9,2.9,3.3,0.7,1.3,0.03,0.0,0.0
13,8.0,BOS,Ollie Johnson,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,9.0,SFW,Will Frazier,Grambling State University,1.0,2.0,9.0,1.0,5.0,1.0,0.0,0.0,0.5,4.5,0.5,2.5,0.5,-0.1,-0.385,0.0,0.0
17,10.0,NYK,Dick Van Arsdale,Indiana,12.0,921.0,31771.0,15079.0,3807.0,3057.0,0.464,0.0,0.79,34.5,16.4,4.1,3.3,75.2,0.114,-0.8,2.6
18,11.0,DET,Tom Van Arsdale,Indiana,12.0,929.0,28682.0,14232.0,3942.0,2085.0,0.431,0.0,0.762,30.9,15.3,4.2,2.2,36.6,0.061,-2.9,-2.2
19,12.0,BAL,Tal Brody,Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,13.0,PHI,Jesse Branson,Elon University,1.0,5.0,14.0,5.0,9.0,1.0,0.167,0.0,0.75,2.8,1.0,1.8,0.2,0.0,-0.06,0.0,0.0
21,14.0,NYK,Hal Blevins,University of Arkansas at Pine Bluff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,15.0,CIN,Flynn Robinson,Wyoming,7.0,494.0,11569.0,7147.0,1294.0,1516.0,0.456,0.0,0.849,23.4,14.5,2.6,3.1,31.3,0.13,0.0,0.0
23,16.0,LAL,John Fairchild,BYU,1.0,30.0,171.0,60.0,45.0,11.0,0.258,0.0,0.7,5.7,2.0,1.5,0.4,-0.6,-0.166,0.0,0.0
24,17.0,BOS,Ron Watts,Wake Forest,2.0,28.0,92.0,40.0,39.0,2.0,0.261,0.0,0.696,3.3,1.4,1.4,0.1,-0.1,-0.062,0.0,0.0
27,18.0,SFW,Keith Erickson,UCLA,12.0,766.0,18841.0,7251.0,3449.0,1991.0,0.435,0.0,0.769,24.6,9.5,4.5,2.6,25.2,0.064,-0.6,2.3
28,19.0,NYK,Barry Clemens,Ohio Wesleyan University,11.0,790.0,12585.0,5312.0,2532.0,905.0,0.454,0.0,0.756,15.9,6.7,3.2,1.1,18.6,0.071,-0.9,0.7
29,20.0,DET,Ron Reed,Notre Dame,2.0,119.0,2245.0,951.0,762.0,173.0,0.364,0.0,0.571,18.9,8.0,6.4,1.5,-1.0,-0.021,0.0,0.0
30,21.0,BAL,Joe Newton,Auburn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,22.0,PHI,Bob Weiss,Penn State,12.0,783.0,17277.0,5989.0,1398.0,2931.0,0.428,0.0,0.828,22.1,7.6,1.8,3.7,31.2,0.087,0.2,2.6
32,23.0,STL,Ken McIntyre,St. John's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,24.0,CIN,Jon McGlocklin,Indiana,11.0,792.0,20930.0,9169.0,1928.0,2280.0,0.489,0.0,0.845,26.4,11.6,2.4,2.9,47.1,0.108,-1.5,0.5
