,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,GSW,Joe Smith,Maryland,16.0,1030.0,27022.0,11208.0,6575.0,1010.0,0.455,0.238,0.79,26.2,10.9,6.4,1.0,60.3,0.107,-1.5,3.0
2,2.0,LAC,Antonio McDyess,Alabama,15.0,1015.0,28053.0,12227.0,7638.0,1300.0,0.497,0.117,0.67,27.6,12.0,7.5,1.3,69.8,0.119,-0.1,13.2
3,3.0,PHI,Jerry Stackhouse,UNC,18.0,970.0,30222.0,16409.0,3067.0,3240.0,0.409,0.309,0.822,31.2,16.9,3.2,3.3,52.4,0.083,0.3,17.4
4,4.0,WSB,Rasheed Wallace,UNC,16.0,1109.0,36243.0,16006.0,7404.0,1994.0,0.467,0.336,0.721,32.7,14.4,6.7,1.8,105.1,0.139,2.2,38.4
5,5.0,MIN,Kevin Garnett,,21.0,1462.0,50418.0,26071.0,14662.0,5445.0,0.497,0.275,0.789,34.5,17.8,10.0,3.7,191.4,0.182,5.6,96.9
6,6.0,VAN,Bryant Reeves,Oklahoma State,6.0,395.0,12071.0,4945.0,2745.0,623.0,0.475,0.074,0.703,30.6,12.5,6.9,1.6,13.0,0.052,-3.4,-4.3
7,7.0,TOR,Damon Stoudamire,Arizona,13.0,878.0,29106.0,11763.0,3039.0,5371.0,0.406,0.357,0.833,33.2,13.4,3.5,6.1,55.4,0.091,0.3,16.8
8,8.0,POR,Shawn Respert,Michigan State,4.0,172.0,2350.0,851.0,226.0,177.0,0.414,0.34,0.816,13.7,4.9,1.3,1.0,2.1,0.043,-2.3,-0.2
9,9.0,NJN,Ed O'Bannon,UCLA,2.0,128.0,2062.0,634.0,316.0,102.0,0.367,0.222,0.755,16.1,5.0,2.5,0.8,1.1,0.025,-3.5,-0.7
10,10.0,MIA,Kurt Thomas,TCU,18.0,1110.0,27160.0,8973.0,7328.0,1204.0,0.486,0.281,0.76,24.5,8.1,6.6,1.1,64.2,0.114,-0.7,8.6
