,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,CLE,Kyrie Irving,Duke,9.0,528.0,17827.0,11842.0,1955.0,3012.0,0.466,0.39,0.877,33.8,22.4,3.7,5.7,61.3,0.165,4.5,29.2
2,2.0,MIN,Derrick Williams,Arizona,7.0,428.0,8864.0,3809.0,1693.0,293.0,0.434,0.3,0.71,20.7,8.9,4.0,0.7,14.1,0.076,-1.6,0.8
3,3.0,UTA,Enes Kanter,,9.0,641.0,13932.0,7415.0,4867.0,546.0,0.543,0.287,0.776,21.7,11.6,7.6,0.9,44.0,0.151,-0.2,6.4
4,4.0,CLE,Tristan Thompson,Texas,9.0,619.0,17372.0,5839.0,5393.0,624.0,0.518,0.281,0.61,28.1,9.4,8.7,1.0,43.1,0.119,-1.6,1.8
5,5.0,TOR,Jonas Valančiūnas,,8.0,559.0,14146.0,6947.0,4952.0,522.0,0.562,0.355,0.781,25.3,12.4,8.9,0.9,52.3,0.177,0.8,9.9
6,6.0,WAS,Jan Veselý,,3.0,162.0,2455.0,590.0,562.0,96.0,0.521,0.0,0.408,15.2,3.6,3.5,0.6,4.0,0.078,-2.6,-0.4
7,7.0,SAC,Bismack Biyombo,,9.0,636.0,12864.0,3273.0,3968.0,338.0,0.52,0.0,0.575,20.2,5.1,6.2,0.5,25.3,0.095,-2.6,-1.9
8,8.0,DET,Brandon Knight,Kentucky,8.0,446.0,13137.0,6269.0,1377.0,1769.0,0.411,0.353,0.806,29.5,14.1,3.1,4.0,11.5,0.042,-1.6,1.5
9,9.0,CHA,Kemba Walker,UConn,9.0,661.0,22349.0,13154.0,2534.0,3576.0,0.419,0.36,0.837,33.8,19.9,3.8,5.4,54.4,0.117,2.9,27.8
10,10.0,MIL,Jimmer Fredette,BYU,6.0,241.0,3213.0,1438.0,243.0,331.0,0.409,0.372,0.879,13.3,6.0,1.0,1.4,2.2,0.033,-2.5,-0.4
11,11.0,GSW,Klay Thompson,Washington State,8.0,615.0,20340.0,11995.0,2130.0,1416.0,0.459,0.419,0.848,33.1,19.5,3.5,2.3,46.8,0.11,0.7,14.2
12,12.0,UTA,Alec Burks,Colorado,9.0,495.0,10806.0,5082.0,1586.0,918.0,0.422,0.364,0.791,21.8,10.3,3.2,1.9,16.7,0.074,-1.1,2.5
13,13.0,PHO,Markieff Morris,Kansas,9.0,637.0,16226.0,7286.0,3403.0,1057.0,0.448,0.345,0.778,25.5,11.4,5.3,1.7,25.2,0.074,-1.3,3.0
14,14.0,HOU,Marcus Morris,Kansas,9.0,607.0,16390.0,7326.0,2825.0,914.0,0.432,0.367,0.759,27.0,12.1,4.7,1.5,30.4,0.089,-0.5,6.1
15,15.0,IND,Kawhi Leonard,San Diego State,9.0,524.0,16252.0,9793.0,3352.0,1403.0,0.491,0.383,0.855,31.0,18.7,6.4,2.7,74.5,0.22,6.8,36.2
16,16.0,PHI,Nikola Vučević,USC,9.0,598.0,18103.0,9626.0,6110.0,1532.0,0.499,0.335,0.746,30.3,16.1,10.2,2.6,48.1,0.127,2.0,18.2
17,17.0,NYK,Iman Shumpert,Georgia Tech,9.0,459.0,11459.0,3318.0,1533.0,845.0,0.392,0.338,0.764,25.0,7.2,3.3,1.8,12.9,0.054,-1.7,0.9
18,18.0,WAS,Chris Singleton,Florida State,3.0,148.0,2605.0,612.0,472.0,92.0,0.376,0.319,0.633,17.6,4.1,3.2,0.6,2.3,0.042,-3.2,-0.8
19,19.0,CHA,Tobias Harris,Tennessee,9.0,618.0,19061.0,9846.0,3745.0,1256.0,0.471,0.365,0.82,30.8,15.9,6.1,2.0,45.7,0.115,0.9,14.1
20,20.0,MIN,Donatas Motiejūnas,,6.0,251.0,4566.0,1832.0,952.0,269.0,0.469,0.3,0.597,18.2,7.3,3.8,1.1,7.1,0.075,-2.5,-0.5
21,21.0,POR,Nolan Smith,Duke,2.0,84.0,829.0,277.0,83.0,97.0,0.371,0.26,0.714,9.9,3.3,1.0,1.2,-0.8,-0.047,-6.0,-0.8
22,22.0,DEN,Kenneth Faried,Morehead State University,8.0,478.0,11728.0,5430.0,3884.0,470.0,0.546,0.222,0.654,24.5,11.4,8.1,1.0,38.8,0.159,0.5,7.5
23,23.0,HOU,Nikola Mirotić,,5.0,319.0,7718.0,3910.0,1894.0,407.0,0.423,0.359,0.808,24.2,12.3,5.9,1.3,20.8,0.129,1.6,7.1
24,24.0,OKC,Reggie Jackson,Boston College,9.0,561.0,14120.0,7205.0,1659.0,2456.0,0.428,0.337,0.858,25.2,12.8,3.0,4.4,29.4,0.1,0.4,8.7
25,25.0,BOS,MarShon Brooks,Providence,5.0,200.0,3456.0,1592.0,424.0,282.0,0.447,0.345,0.751,17.3,8.0,2.1,1.4,3.3,0.046,-1.6,0.4
26,26.0,DAL,Jordan Hamilton,Texas,5.0,151.0,2100.0,890.0,429.0,127.0,0.408,0.357,0.67,13.9,5.9,2.8,0.8,3.0,0.069,-0.1,1.0
27,27.0,NJN,JaJuan Johnson,Purdue,1.0,36.0,298.0,114.0,58.0,6.0,0.446,0.0,0.667,8.3,3.2,1.6,0.2,0.2,0.032,-3.9,-0.1
28,28.0,CHI,Norris Cole,Cleveland State University,6.0,360.0,8018.0,2506.0,702.0,981.0,0.407,0.324,0.743,22.3,7.0,2.0,2.7,3.0,0.018,-4.1,-4.1
