,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,PHI,Markelle Fultz,Washington,3.0,105.0,2676.0,1125.0,351.0,481.0,0.452,0.267,0.677,25.5,10.7,3.3,4.6,3.2,0.058,-2.1,0.0
2,2.0,LAL,Lonzo Ball,UCLA,3.0,162.0,5228.0,1738.0,994.0,1069.0,0.39,0.341,0.487,32.3,10.7,6.1,6.6,6.0,0.055,0.5,3.3
3,3.0,BOS,Jayson Tatum,Duke,3.0,225.0,7158.0,3902.0,1339.0,496.0,0.457,0.401,0.829,31.8,17.3,6.0,2.2,18.9,0.127,1.6,6.5
4,4.0,PHO,Josh Jackson,Kansas,3.0,178.0,4328.0,2120.0,764.0,337.0,0.417,0.298,0.655,24.3,11.9,4.3,1.9,-1.8,-0.02,-4.0,-2.2
5,5.0,SAC,De'Aaron Fox,Kentucky,3.0,205.0,6206.0,3320.0,704.0,1258.0,0.451,0.328,0.718,30.3,16.2,3.4,6.1,9.1,0.07,-0.3,2.7
6,6.0,ORL,Jonathan Isaac,Florida State,3.0,136.0,3512.0,1269.0,741.0,146.0,0.435,0.33,0.797,25.8,9.3,5.4,1.1,6.7,0.091,0.2,2.0
7,7.0,MIN,Lauri Markkanen,Arizona,3.0,170.0,5194.0,2744.0,1291.0,228.0,0.43,0.356,0.848,30.6,16.1,7.6,1.3,8.7,0.08,-0.3,2.2
8,8.0,NYK,Frank Ntilikina,,3.0,178.0,3797.0,1066.0,385.0,543.0,0.366,0.311,0.783,21.3,6.0,2.2,3.1,-0.8,-0.011,-4.7,-2.5
9,9.0,DAL,Dennis Smith,NC State,3.0,156.0,4094.0,1957.0,493.0,708.0,0.4,0.314,0.647,26.2,12.5,3.2,4.5,-1.6,-0.018,-2.7,-0.7
10,10.0,SAC,Zach Collins,Gonzaga,3.0,154.0,2691.0,881.0,614.0,139.0,0.444,0.324,0.722,17.5,5.7,4.0,0.9,3.9,0.069,-2.6,-0.4
11,11.0,CHO,Malik Monk,Kentucky,3.0,191.0,3281.0,1638.0,360.0,322.0,0.395,0.322,0.85,17.2,8.6,1.9,1.7,1.0,0.015,-2.9,-0.7
12,12.0,DET,Luke Kennard,Duke,3.0,164.0,3822.0,1613.0,457.0,353.0,0.441,0.402,0.863,23.3,9.8,2.8,2.2,7.0,0.088,-0.8,1.2
13,13.0,DEN,Donovan Mitchell,Louisville,3.0,225.0,7600.0,5100.0,916.0,907.0,0.439,0.355,0.824,33.8,22.7,4.1,4.0,15.7,0.099,1.5,6.7
14,14.0,MIA,Bam Adebayo,Kentucky,3.0,223.0,5698.0,2352.0,1713.0,653.0,0.553,0.139,0.71,25.6,10.5,7.7,2.9,19.5,0.164,2.0,5.7
15,15.0,POR,Justin Jackson,UNC,3.0,214.0,4165.0,1396.0,553.0,222.0,0.431,0.324,0.788,19.5,6.5,2.6,1.0,5.0,0.058,-2.7,-0.8
16,16.0,CHI,Justin Patton,Creighton,3.0,9.0,49.0,16.0,11.0,5.0,0.368,0.167,0.5,5.4,1.8,1.2,0.6,0.0,0.015,-5.5,0.0
17,17.0,MIL,D.J. Wilson,Michigan,3.0,107.0,1316.0,434.0,324.0,80.0,0.414,0.322,0.567,12.3,4.1,3.0,0.7,2.1,0.078,-2.7,-0.2
18,18.0,IND,T.J. Leaf,UCLA,3.0,139.0,1203.0,465.0,278.0,42.0,0.491,0.341,0.571,8.7,3.3,2.0,0.3,2.7,0.107,-1.8,0.1
19,19.0,ATL,John Collins,Wake Forest,3.0,176.0,4977.0,2850.0,1552.0,279.0,0.571,0.369,0.757,28.3,16.2,8.8,1.6,16.4,0.158,1.1,3.9
20,20.0,POR,Harry Giles,Duke,2.0,104.0,1487.0,724.0,410.0,145.0,0.524,0.0,0.686,14.3,7.0,3.9,1.4,2.5,0.081,-2.2,-0.1
21,21.0,OKC,Terrance Ferguson,,3.0,191.0,3951.0,922.0,262.0,142.0,0.406,0.337,0.753,20.7,4.8,1.4,0.7,4.6,0.056,-3.9,-1.9
