,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,CLE,Andrew Wiggins,Kansas,6.0,454.0,16242.0,8943.0,1977.0,1065.0,0.441,0.332,0.732,35.8,19.7,4.4,2.3,15.0,0.044,-1.9,0.2
2,2.0,MIL,Jabari Parker,Duke,6.0,285.0,8258.0,4255.0,1633.0,593.0,0.493,0.324,0.74,29.0,14.9,5.7,2.1,13.2,0.077,-0.8,2.4
3,3.0,PHI,Joel Embiid,Kansas,4.0,209.0,6358.0,5005.0,2397.0,651.0,0.48,0.319,0.793,30.4,23.9,11.5,3.1,22.8,0.172,4.3,10.1
4,4.0,ORL,Aaron Gordon,Arizona,6.0,403.0,11517.0,5143.0,2587.0,964.0,0.448,0.319,0.701,28.6,12.8,6.4,2.4,21.7,0.09,0.0,5.7
5,5.0,UTA,Dante Exum,,5.0,239.0,4429.0,1366.0,424.0,502.0,0.407,0.308,0.766,18.5,5.7,1.8,2.1,3.1,0.034,-3.3,-1.5
6,6.0,BOS,Marcus Smart,Oklahoma State,6.0,401.0,11607.0,3950.0,1430.0,1628.0,0.373,0.318,0.775,28.9,9.9,3.6,4.1,20.7,0.086,-0.3,5.0
7,7.0,LAL,Julius Randle,Kentucky,6.0,375.0,10934.0,6032.0,3375.0,1045.0,0.493,0.295,0.724,29.2,16.1,9.0,2.8,20.5,0.09,-0.5,4.1
8,8.0,SAC,Nik Stauskas,Michigan,5.0,335.0,6662.0,2272.0,688.0,513.0,0.389,0.353,0.814,19.9,6.8,2.1,1.5,3.8,0.028,-3.0,-1.7
9,9.0,CHH,Noah Vonleh,Indiana,6.0,335.0,5672.0,1660.0,1741.0,256.0,0.46,0.31,0.691,16.9,5.0,5.2,0.8,9.3,0.079,-2.4,-0.5
10,10.0,PHI,Elfrid Payton,LA-Lafayette,6.0,387.0,11350.0,4247.0,1703.0,2566.0,0.452,0.289,0.625,29.3,11.0,4.4,6.6,14.9,0.063,-0.5,4.3
11,11.0,DEN,Doug McDermott,Creighton,6.0,410.0,8170.0,3369.0,900.0,347.0,0.465,0.412,0.825,19.9,8.2,2.2,0.8,13.9,0.082,-2.0,-0.1
12,12.0,ORL,Dario Šarić,,4.0,306.0,8094.0,3743.0,1896.0,634.0,0.441,0.358,0.837,26.5,12.2,6.2,2.1,14.7,0.087,-0.7,2.6
13,13.0,MIN,Zach LaVine,UCLA,6.0,353.0,10857.0,6240.0,1279.0,1275.0,0.447,0.375,0.819,30.8,17.7,3.6,3.6,12.0,0.053,-0.6,3.8
14,14.0,PHO,T.J. Warren,NC State,6.0,328.0,9436.0,5080.0,1358.0,392.0,0.507,0.361,0.779,28.8,15.5,4.1,1.2,19.5,0.099,-0.2,4.3
15,15.0,ATL,Adreian Payne,Michigan State,4.0,107.0,1403.0,429.0,315.0,66.0,0.406,0.254,0.68,13.1,4.0,2.9,0.6,-0.6,-0.019,-5.9,-1.4
16,16.0,CHI,Jusuf Nurkić,,6.0,318.0,7356.0,3749.0,2562.0,621.0,0.492,0.096,0.673,23.1,11.8,8.1,2.0,17.3,0.113,0.3,4.2
17,17.0,BOS,James Young,Kentucky,4.0,95.0,812.0,219.0,96.0,28.0,0.367,0.277,0.563,8.5,2.3,1.0,0.3,0.8,0.046,-3.4,-0.3
18,18.0,PHO,Tyler Ennis,Syracuse,4.0,186.0,2336.0,779.0,250.0,359.0,0.419,0.317,0.768,12.6,4.2,1.3,1.9,1.3,0.026,-3.4,-0.8
19,19.0,CHI,Gary Harris,Michigan State,6.0,368.0,10663.0,4459.0,961.0,779.0,0.454,0.36,0.803,29.0,12.1,2.6,2.1,17.9,0.081,-0.9,2.9
20,20.0,TOR,Bruno Caboclo,,6.0,99.0,1257.0,425.0,254.0,71.0,0.4,0.316,0.846,12.7,4.3,2.6,0.7,1.5,0.058,-2.5,-0.2
21,21.0,OKC,Mitch McGary,Michigan,2.0,52.0,557.0,227.0,183.0,17.0,0.527,0.0,0.58,10.7,4.4,3.5,0.3,1.3,0.108,-2.6,-0.1
22,22.0,MEM,Jordan Adams,UCLA,2.0,32.0,263.0,101.0,30.0,19.0,0.402,0.385,0.607,8.2,3.2,0.9,0.6,0.4,0.07,1.7,0.2
23,23.0,UTA,Rodney Hood,Duke,6.0,341.0,9326.0,4247.0,980.0,645.0,0.426,0.372,0.839,27.3,12.5,2.9,1.9,17.1,0.088,-0.5,3.4
