,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1,1.0,CIN,Oscar Robertson,Cincinnati,14.0,1040.0,43886.0,26710.0,7804.0,9887.0,0.485,0.0,0.838,42.2,25.7,7.5,9.5,189.2,0.207,-0.1,1.2
2,2.0,LAL,Jerry West,West Virginia,14.0,932.0,36571.0,25192.0,5366.0,6238.0,0.474,0.0,0.814,39.2,27.0,5.8,6.7,162.6,0.213,4.7,1.6
3,3.0,NYK,Darrall Imhoff,California,12.0,801.0,17874.0,5759.0,6099.0,1405.0,0.458,0.0,0.594,22.3,7.2,7.6,1.8,30.1,0.081,0.0,0.0
4,4.0,DET,Jackie Moreland,Louisiana Tech,5.0,348.0,6250.0,2684.0,1779.0,432.0,0.413,0.0,0.709,18.0,7.7,5.1,1.2,8.0,0.061,0.0,0.0
5,5.0,SYR,Lee Shaffer,UNC,3.0,196.0,5488.0,3291.0,1240.0,232.0,0.42,0.0,0.776,28.0,16.8,6.3,1.2,8.2,0.072,0.0,0.0
6,6.0,STL,Lenny Wilkens,Providence,15.0,1077.0,38064.0,17772.0,5030.0,7211.0,0.432,0.0,0.774,35.3,16.5,4.7,6.7,95.5,0.12,1.7,3.4
7,7.0,PHW,Al Bunge,Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8.0,BOS,Tom Sanders,NYU,13.0,916.0,22164.0,8766.0,5798.0,1026.0,0.428,0.0,0.767,24.2,9.6,6.3,1.1,56.5,0.122,0.0,0.0
11,9.0,CIN,Jay Arnette,Texas,3.0,114.0,1177.0,424.0,116.0,139.0,0.365,0.0,0.76,10.3,3.7,1.0,1.2,0.1,0.006,0.0,0.0
12,10.0,NYK,Dave Budd,Wake Forest,5.0,353.0,6389.0,2505.0,1623.0,337.0,0.46,0.0,0.682,18.1,7.1,4.6,1.0,11.7,0.088,0.0,0.0
13,11.0,NYK,Kelly Coleman,Kentucky Wesleyan College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,12.0,DET,Ron Johnson,Minnesota,1.0,14.0,103.0,37.0,29.0,2.0,0.302,0.0,0.647,7.4,2.6,2.1,0.1,-0.1,-0.054,0.0,0.0
15,13.0,SYR,Wilbur Trosch,Saint Francis University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,14.0,STL,Frank Radovich,Indiana,1.0,37.0,175.0,87.0,51.0,4.0,0.398,0.0,0.5,4.7,2.4,1.4,0.1,0.0,0.006,0.0,0.0
17,15.0,PHW,Pickles Kennedy,Temple,1.0,7.0,52.0,12.0,8.0,9.0,0.19,0.0,0.667,7.4,1.7,1.1,1.3,-0.1,-0.134,0.0,0.0
18,16.0,BOS,Leroy Wright,University of the Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,17.0,CIN,Ralph Davis,Cincinnati,2.0,150.0,3202.0,1195.0,248.0,424.0,0.409,0.0,0.677,21.3,8.0,1.7,2.8,0.4,0.006,0.0,0.0
22,18.0,LAL,Jim Hagan,Tennessee Technological University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,19.0,NYK,Bob McNeill,Saint Joseph's,2.0,125.0,1828.0,575.0,179.0,327.0,0.394,0.0,0.819,14.6,4.6,1.4,2.6,1.9,0.05,0.0,0.0
24,20.0,DET,Frank Case,Dayton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,21.0,SYR,Joe Roberts,Ohio State,3.0,181.0,2908.0,1118.0,936.0,109.0,0.383,0.0,0.648,16.1,6.2,5.2,0.6,2.2,0.036,0.0,0.0
26,22.0,STL,Fred LaCour,San Francisco,3.0,144.0,2400.0,940.0,474.0,269.0,0.421,0.0,0.774,16.7,6.5,3.3,1.9,3.4,0.068,0.0,0.0
27,23.0,PHW,Bob Mealy,Manhattan College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,24.0,BOS,Mike Graney,Notre Dame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,25.0,CIN,Dalen Showalter,Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,26.0,LAL,Wally Frank,Kansas State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,27.0,LAL,Ben Warley,Tennessee State,5.0,288.0,4656.0,1767.0,1524.0,204.0,0.413,0.0,0.724,16.2,6.1,5.3,0.7,8.0,0.083,0.0,0.0
34,28.0,DET,Ken Remley,West Virginia Wesleyan College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,29.0,SYR,Carl Cole,Eastern Kentucky University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,30.0,STL,Horace Walker,Michigan State,1.0,65.0,1331.0,438.0,466.0,69.0,0.339,0.0,0.725,20.5,6.7,7.2,1.1,0.3,0.01,0.0,0.0
37,31.0,PHW,Charley Sharp,Texas State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,32.0,BOS,Sid Cohen,Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,33.0,CIN,Don Ogorek,Seattle University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,34.0,LAL,George Farley,Cornell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,35.0,NYK,Charles McNeil,Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,36.0,DET,Willie Jones,Northwestern,5.0,272.0,4568.0,2016.0,767.0,545.0,0.393,0.0,0.682,16.8,7.4,2.8,2.0,0.8,0.009,0.0,0.0
45,37.0,SYR,Jim Mudd,University of North Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,38.0,STL,Jimmy Darrow,Bowling Green,1.0,5.0,34.0,12.0,7.0,6.0,0.2,0.0,0.857,6.8,2.4,1.4,1.2,-0.1,-0.112,0.0,0.0
47,39.0,PHW,Al Attles,North Carolina A&T,11.0,711.0,17826.0,6328.0,2463.0,2483.0,0.451,0.0,0.632,25.1,8.9,3.5,3.5,36.5,0.098,0.0,0.0
48,40.0,BOS,Wayne Lawrence,Texas A&M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,41.0,CIN,Bobby Joe Mason,Bradley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,42.0,LAL,Bobby Goodall,Tulsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,43.0,NYK,David Denton,Georgia Tech,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,44.0,DET,Bill Lowry,Christian Brothers University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,45.0,SYR,Herschell Turner,Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,46.0,STL,York Larese,UNC,1.0,59.0,703.0,302.0,77.0,94.0,0.373,0.0,0.806,11.9,5.1,1.3,1.6,0.3,0.02,0.0,0.0
57,47.0,PHW,Jim Brangan,Princeton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,48.0,BOS,Roger Newman,Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,49.0,CIN,Fred Sobrero,Santa Clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,50.0,LAL,Howard Jolliff,Ohio University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,51.0,NYK,Dick Doughty,California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,52.0,DET,Doug Moe,UNC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,53.0,SYR,Bernie Kauffman,Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
